"","Station","VisitNo","SampleID_key","SampleID_frp","QAQC.x","GearType","GearTypeAbbreviation","Habitat","SeineCode","TowDirection","HabitatMorphology","DepthOfWater","CableOut","LengthOfTrawl","Width","Netter","StartTime","EndTime","Duration","PercentOpen","DepthOfSample","LatitudeStart","LongitudeStart","LatitudeEnd","LongitudeEnd","NetMeterSerial","NetMeterStart","NetMeterEnd","Volts","DutyCycle","Amps","PulseRate","VolumeEstimated","SeineDeploymentType","GearDetail","Silt","Sand","Gravel","Cobble","Boulder","Organics","MassOfStandardLow","MassOfStandardHigh","QuestionableData.x","VegetationInSample","FlowType","DragMethod","NetNumber","CodEnd","CodEndPercent","GpsUnit","GpsAccuracy","Comments.x","Flagged_Data.x","QAQC.y","Boat","Crew","Location","Visit.Date","Weather","WindWaves","WindDirection","Tide","Secchi","SurfTemp","DO","SC","pH","Turbidity","Phycocyanin","Chlorophyll","FDOM","Microcystis","SondeNo","Wetland","DataQuality","QuestionableData.y","SiteComments","ID","Current","abbreviation","Lat","Lon","Region","Notes","site","sitetype","Region2","Comments.y","Flagged_Data.y","DateTime","year","month","Season"
"222","LOWE-CH-YFF",6812,11730,"MAC11-LOWE-30AUG2022","true","Trawl","MAC",""," "," 2= against flow"," Channel",1.1,NA,NA,NA,"","08:22","08:37",10,NA,NA,38.360845,121.647924,38.359829,121.65233,28946,926609,934285,NA,NA,NA,NA,NA," "," ",NA,NA,NA,NA,NA,NA,NA,NA," false"," true"," 1.Surface","1.Boat",6,6," ",6,3," DMC230516: not sure why duration of trawls doesn't match timestamps; maybe start time 0822 was really 0827?; changed Habitat Type to blank from 7; DMC230609: GPS coordinates were adjusted since GPS6 was not working properly; Starting latitude 38.365792 Starting longitude 121.639165 ending latitude 38.364776 ending longitude 121.643571",NA,"true","SeaArk","SH;EL;GN","Lower Yolo Ranch",2022-08-30,"1=0-33% clouds","2= wind 4-7 mph; small wavelets"," SW"," 2=ebb",80,21.8,8.41,165,8.1,6.7,0.16,0.38," 8.3"," 1=absent"," 2"," Inside"," "," false"," Lots of vegetation in MAC net- flow meter blocked completely; use GPS for MAC;  fish in MAC sample;  samples initially labeled as YOLO; corrected in lab",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"2022-08-30 08:22",2022,8,"Summer"
"223","NURS-LHB-NE",6742,11586,"ZOOP3-NURS-24MAY2022","true","Trawl","ZOOP","1 = Surface open water"," "," 2= against flow"," Channel",1.1,NA,NA,NA,"","12:32","12:37",5,NA,NA,38.183046,121.914604,38.184058,121.912402,26639,537746,544522,NA,NA,NA,NA,NA," "," ",NA,NA,NA,NA,NA,NA,NA,NA," false"," false"," 1.Surface","1.Boat",5,9," ",6,3," ",NA,"true","Mudsucker","MA;EL;GP;KS","Nurse-Denverton",2022-05-24,"1=0-33% clouds","1=wind 1-3 mph; scaley ripples"," SW"," 2=ebb",60,22.2,8.01,7826,7.2,10.8,0.09,0.45," 11.6"," 1=absent"," 2"," Inside"," "," false"," PH meter not calibrated; 5 minute MAC tow due to lack of space; DMC230516: Location changed from Blacklock and changed to Inside; all samples should have NURS instead of BLAC in their names; added OPEWAT",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"2022-05-24 12:32",2022,5,"Spring"
"224","NURS-LHB-NE",6742,11585,"MAC3-NURS-24MAY2022","true","Trawl","MAC","1 = Surface open water"," "," 2= against flow"," Channel",1.1,NA,NA,NA,"","12:32","12:37",5,NA,NA,38.183046,121.914604,38.184058,121.912402,28946,884825,892761,NA,NA,NA,NA,NA," "," ",NA,NA,NA,NA,NA,NA,NA,NA," false"," false"," 1.Surface","1.Boat",6,6," ",6,3," 5 minute tow due to lack of space",NA,"true","Mudsucker","MA;EL;GP;KS","Nurse-Denverton",2022-05-24,"1=0-33% clouds","1=wind 1-3 mph; scaley ripples"," SW"," 2=ebb",60,22.2,8.01,7826,7.2,10.8,0.09,0.45," 11.6"," 1=absent"," 2"," Inside"," "," false"," PH meter not calibrated; 5 minute MAC tow due to lack of space; DMC230516: Location changed from Blacklock and changed to Inside; all samples should have NURS instead of BLAC in their names; added OPEWAT",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"2022-05-24 12:32",2022,5,"Spring"
"225","NURS-LHB-NE",6742,11588,"NT3-NURS-24MAY2022","true","Trawl","NT","1 = Surface open water"," "," 2= against flow"," Channel",1.1,NA,NA,NA,"","12:32","12:37",5,NA,NA,38.183046,121.914604,38.184058,121.912402,NA,NA,NA,NA,NA,NA,NA,NA," "," ",NA,NA,NA,NA,NA,NA,NA,NA," false"," false"," 1.Surface","1.Boat",NA,NA," ",6,3," DWR net",NA,"true","Mudsucker","MA;EL;GP;KS","Nurse-Denverton",2022-05-24,"1=0-33% clouds","1=wind 1-3 mph; scaley ripples"," SW"," 2=ebb",60,22.2,8.01,7826,7.2,10.8,0.09,0.45," 11.6"," 1=absent"," 2"," Inside"," "," false"," PH meter not calibrated; 5 minute MAC tow due to lack of space; DMC230516: Location changed from Blacklock and changed to Inside; all samples should have NURS instead of BLAC in their names; added OPEWAT",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"2022-05-24 12:32",2022,5,"Spring"
"226","NURS-LHB-NE",6585,11333,"ZOOP1-NURS-24MAY2022","true","Trawl","ZOOP",""," "," 2= against flow"," Channel",1.8,NA,NA,NA,"","11:21","11:26",5,NA,NA,38.178301,121.91646,38.179763,121.913937,26639,524295,531302,NA,NA,NA,NA,NA," "," ",NA,NA,NA,NA,NA,NA,NA,NA," false"," false"," 1.Surface","1.Boat",5,9," ",6,3," ",NA,"true","Mudsucker","MA;EL;GP;KS","Nurse-Denverton",2022-05-24,"1=0-33% clouds","1=wind 1-3 mph; scaley ripples"," SW"," 2=ebb",67,20.4,7.97,7839,7.6,9,0.11,0.43," 14.1"," 1=absent"," 1"," Inside"," "," false"," used sonde #1 instead of 2 to pair with nutrient samples; pH not calibrated; DMC230516: Location changed from Blacklock and changed to Inside; all samples should have NURS instead of BLAC in their names",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"2022-05-24 11:21",2022,5,"Spring"
"227","NURS-LHB-NE",6585,11332,"MAC1-NURS-24MAY2022","true","Trawl","MAC",""," "," 2= against flow"," Channel",1.5,NA,NA,NA,"","11:21","11:31",10,NA,NA,38.178301,121.91646,38.181584,121.91204,28946,851105,868561,NA,NA,NA,NA,NA," "," ",NA,NA,NA,NA,NA,NA,NA,NA," false"," true"," 1.Surface","1.Boat",6,6," ",6,3," ",NA,"true","Mudsucker","MA;EL;GP;KS","Nurse-Denverton",2022-05-24,"1=0-33% clouds","1=wind 1-3 mph; scaley ripples"," SW"," 2=ebb",67,20.4,7.97,7839,7.6,9,0.11,0.43," 14.1"," 1=absent"," 1"," Inside"," "," false"," used sonde #1 instead of 2 to pair with nutrient samples; pH not calibrated; DMC230516: Location changed from Blacklock and changed to Inside; all samples should have NURS instead of BLAC in their names",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"2022-05-24 11:21",2022,5,"Spring"
"228","NURS-LHB-NE",6585,11334,"NT1-NURS-24MAY2022","true","Trawl","NT",""," "," 2= against flow"," Channel",1.8,NA,NA,NA,"","11:21","11:26",5,NA,NA,38.178301,121.91646,38.179763,121.913937,NA,NA,NA,NA,NA,NA,NA,NA," "," ",NA,NA,NA,NA,NA,NA,NA,NA," false"," true"," 1.Surface","1.Boat",NA,NA," ",6,3," borrowed net from DWR",NA,"true","Mudsucker","MA;EL;GP;KS","Nurse-Denverton",2022-05-24,"1=0-33% clouds","1=wind 1-3 mph; scaley ripples"," SW"," 2=ebb",67,20.4,7.97,7839,7.6,9,0.11,0.43," 14.1"," 1=absent"," 1"," Inside"," "," false"," used sonde #1 instead of 2 to pair with nutrient samples; pH not calibrated; DMC230516: Location changed from Blacklock and changed to Inside; all samples should have NURS instead of BLAC in their names",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"2022-05-24 11:21",2022,5,"Spring"
"229","NURS-LHB-NE",6586,11336,"MAC2-NURS-24MAY2022","true","Trawl","MAC",""," "," 2= against flow"," Channel",1,NA,NA,NA,"","11:58","12:08",10,NA,NA,38.180309,121.919368,38.182726,121.914919,28946,868564,884814,NA,NA,NA,NA,NA," "," ",NA,NA,NA,NA,NA,NA,NA,NA," false"," false"," 1.Surface","1.Boat",6,6," ",6,3," ",NA,"true","Mudsucker","MA;EL;GP;KS","Nurse-Denverton",2022-05-24,"1=0-33% clouds","1=wind 1-3 mph; scaley ripples"," SW"," 2=ebb",50,20.5,7.85,8003,7.2,12.6,0.14,0.62," 12"," 1=absent"," 2"," Inside"," "," false"," pH not calibrated; DMC230516: Location changed from Blacklock and changed to Inside; all samples should have NURS instead of BLAC in their names",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"2022-05-24 11:58",2022,5,"Spring"
"230","NURS-LHB-NE",6586,11337,"ZOOP2-NURS-24MAY2022","true","Trawl","ZOOP",""," "," 2= against flow"," Channel",1.3,NA,NA,NA,"","11:58","12:03",5,NA,NA,38.180309,121.919368,38.181401,121.917119,26639,531305,537746,NA,NA,NA,NA,NA," "," ",NA,NA,NA,NA,NA,NA,NA,NA," false"," false"," 1.Surface","1.Boat",5,9," ",6,3," ",NA,"true","Mudsucker","MA;EL;GP;KS","Nurse-Denverton",2022-05-24,"1=0-33% clouds","1=wind 1-3 mph; scaley ripples"," SW"," 2=ebb",50,20.5,7.85,8003,7.2,12.6,0.14,0.62," 12"," 1=absent"," 2"," Inside"," "," false"," pH not calibrated; DMC230516: Location changed from Blacklock and changed to Inside; all samples should have NURS instead of BLAC in their names",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"2022-05-24 11:58",2022,5,"Spring"
"231","NURS-LHB-NE",6586,11338,"NT2-NURS-24MAY2022","true","Trawl","NT",""," "," 2= against flow"," Channel",1.3,NA,NA,NA,"","11:58","12:03",5,NA,NA,38.180309,121.919368,38.181401,121.917119,NA,NA,NA,NA,NA,NA,NA,NA," "," ",NA,NA,NA,NA,NA,NA,NA,NA," false"," false"," 1.Surface","1.Boat",NA,NA," ",6,3," net borrowed from DWR",NA,"true","Mudsucker","MA;EL;GP;KS","Nurse-Denverton",2022-05-24,"1=0-33% clouds","1=wind 1-3 mph; scaley ripples"," SW"," 2=ebb",50,20.5,7.85,8003,7.2,12.6,0.14,0.62," 12"," 1=absent"," 2"," Inside"," "," false"," pH not calibrated; DMC230516: Location changed from Blacklock and changed to Inside; all samples should have NURS instead of BLAC in their names",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"2022-05-24 11:58",2022,5,"Spring"
"232","NURS-LHB-SW",6741,11582,"ZOOP4-NURS-24MAY2022","true","Trawl","ZOOP",""," "," 2= against flow"," Channel",1.5,NA,NA,NA,"","13:01","13:06",5,NA,NA,38.180693,121.912346,38.182512,121.911052,26639,544523,550033,NA,NA,NA,NA,NA," "," ",NA,NA,NA,NA,NA,NA,NA,NA," false"," true"," 1.Surface","1.Boat",5,9," ",6,3," zoop out of water ~15 secs; DMC230516: zoop gps1 longitude was entered as 121.92346",NA,"true","Mudsucker","MA;EL;GP","Nurse-Denverton",2022-05-24,"1=0-33% clouds","1=wind 1-3 mph; scaley ripples"," SW"," 2=ebb",66,22.1,8.35,7803,7.3,7.4,0.03,0.44," 11.2"," 1=absent"," 2"," Inside"," "," false"," pH meter not calibrated; zoop/neuston out of water ~15 secs; 5.5 min MAC with MAC net out of water for 30 sec; DMC230516: Location changed from Blacklock and changed to Inside; all samples should have NURS instead of BLAC in their names",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"2022-05-24 13:01",2022,5,"Spring"
"233","NURS-LHB-SW",6741,11583,"NT4-NURS-24MAY2022","true","Trawl","NT",""," "," 2= against flow"," Channel",1.5,NA,NA,NA,"","13:01","13:06",5,NA,NA,38.180693,121.912346,38.182512,121.911052,NA,NA,NA,NA,NA,NA,NA,NA," "," ",NA,NA,NA,NA,NA,NA,NA,NA," false"," true"," 1.Surface","1.Boat",NA,NA," ",6,3," Net from DWR; neuston out of water ~15 secs",NA,"true","Mudsucker","MA;EL;GP","Nurse-Denverton",2022-05-24,"1=0-33% clouds","1=wind 1-3 mph; scaley ripples"," SW"," 2=ebb",66,22.1,8.35,7803,7.3,7.4,0.03,0.44," 11.2"," 1=absent"," 2"," Inside"," "," false"," pH meter not calibrated; zoop/neuston out of water ~15 secs; 5.5 min MAC with MAC net out of water for 30 sec; DMC230516: Location changed from Blacklock and changed to Inside; all samples should have NURS instead of BLAC in their names",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"2022-05-24 13:01",2022,5,"Spring"
"234","NURS-LHB-SW",6741,11581,"MAC4-NURS-24MAY2022","true","Trawl","MAC",""," "," 2= against flow"," Channel",1.5,NA,NA,NA,"","13:01","13:07",5.5,NA,NA,38.180693,121.912346,38.182619,121.910897,28946,892795,900208,NA,NA,NA,NA,NA," "," ",NA,NA,NA,NA,NA,NA,NA,NA," false"," true"," 1.Surface","1.Boat",6,6," ",6,3," 5.5 min MAC with MAC net out of water for 30 sec",NA,"true","Mudsucker","MA;EL;GP","Nurse-Denverton",2022-05-24,"1=0-33% clouds","1=wind 1-3 mph; scaley ripples"," SW"," 2=ebb",66,22.1,8.35,7803,7.3,7.4,0.03,0.44," 11.2"," 1=absent"," 2"," Inside"," "," false"," pH meter not calibrated; zoop/neuston out of water ~15 secs; 5.5 min MAC with MAC net out of water for 30 sec; DMC230516: Location changed from Blacklock and changed to Inside; all samples should have NURS instead of BLAC in their names",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"2022-05-24 13:01",2022,5,"Spring"
"235","PEYT-PEYT",6247,10556,"ZOOP23-PEYT-26APR2022","true","Trawl","ZOOP",""," "," 2= against flow"," Channel edge",2.9,NA,NA,NA,"","14:25","14:30",5,NA,NA,38.226007,122.042067,38.224192,122.042835,26639,336970,346129,NA,NA,NA,NA,NA," "," ",NA,NA,NA,NA,NA,NA,NA,NA," false"," false"," 1.Surface","1.Boat",5,9," ",6,3," ",NA,"true","Mudsucker","ED;KMP;SS;KS","Peytonia-Suisun",2022-04-26,"1=0-33% clouds","1=wind 1-3 mph; scaley ripples"," SW"," 2=ebb",23,18.3,7.07,6557,7.6,33.1,0.3,1.68," 51.3"," 1=absent"," 2"," Inside"," "," false"," ",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"2022-04-26 14:25",2022,4,"Spring"
"236","PEYT-PEYT",6247,10555,"MAC23-PEYT-26APR2022","true","Trawl","MAC",""," "," 2= against flow"," Channel",3.3,NA,NA,NA,"","14:25","14:35",10,NA,NA,38.226007,122.042067,38.222065,122.043506,28947,761333,783493,NA,NA,NA,NA,NA," "," ",NA,NA,NA,NA,NA,NA,NA,NA," false"," false"," 1.Surface","1.Boat",4,4," ",6,3," ",NA,"true","Mudsucker","ED;KMP;SS;KS","Peytonia-Suisun",2022-04-26,"1=0-33% clouds","1=wind 1-3 mph; scaley ripples"," SW"," 2=ebb",23,18.3,7.07,6557,7.6,33.1,0.3,1.68," 51.3"," 1=absent"," 2"," Inside"," "," false"," ",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"2022-04-26 14:25",2022,4,"Spring"
"237","PEYT-PEYT",6248,10558,"MAC24-PEYT-26APR2022","true","Trawl","MAC",""," "," 2= against flow"," Channel edge",3,NA,NA,NA,"","15:00","15:10",10,NA,NA,38.226639,122.036522,38.226075,122.039701,28947,783495,804475,NA,NA,NA,NA,NA," "," ",NA,NA,NA,NA,NA,NA,NA,NA," false"," false"," 1.Surface","1.Boat",4,4," ",6,3," ",NA,"true","Mudsucker","ED;KMP;SS;KS","Peytonia-Suisun",2022-04-26,"1=0-33% clouds","1=wind 1-3 mph; scaley ripples"," SW"," 2=ebb",20,18.2,7.03,6590,7.6,42.8,0.33,1.72," 48.1"," 1=absent"," 2"," Inside"," "," false"," ",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"2022-04-26 15:00",2022,4,"Spring"
"238","PEYT-PEYT",6248,10559,"ZOOP24-PEYT-26APR2022","true","Trawl","ZOOP",""," "," 2= against flow"," Channel edge",2.9,NA,NA,NA,"","15:00","15:05",5,NA,NA,38.226639,122.036522,38.226584,122.037903,26639,346129,352632,NA,NA,NA,NA,NA," "," ",NA,NA,NA,NA,NA,NA,NA,NA," false"," false"," 1.Surface","1.Boat",5,9," ",6,3," ",NA,"true","Mudsucker","ED;KMP;SS;KS","Peytonia-Suisun",2022-04-26,"1=0-33% clouds","1=wind 1-3 mph; scaley ripples"," SW"," 2=ebb",20,18.2,7.03,6590,7.6,42.8,0.33,1.72," 48.1"," 1=absent"," 2"," Inside"," "," false"," ",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"2022-04-26 15:00",2022,4,"Spring"
"239","PEYT-PEYT",6328,10744,"NT22-PEYT-27APR2022","true","Trawl","NT",""," "," 2= against flow"," Channel",3.7,NA,NA,NA,"","15:29","15:35",5,NA,NA,38.225539,122.042581,38.222753,122.043384,26639,360875,371026,NA,NA,NA,NA,NA," "," ",NA,NA,NA,NA,NA,NA,NA,NA," false"," false"," 1.Surface","1.Boat",NA,NA," ",6,3," NT net/cod end number: DWR/DWR. ",NA,"true","Mudsucker","CB;ED;KMP;KS","Peytonia-Suisun",2022-04-27,"1=0-33% clouds","1=wind 1-3 mph; scaley ripples"," SW"," 2=ebb",20,18.2,7.3,6570,7.6,36,0.37,0.73," 51.4"," 1=absent"," 2"," Inside"," 1"," false"," zoop flow meter paired w/neuston. Vegetation Other 5%: sedge.",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"2022-04-27 15:29",2022,4,"Spring"
"240","PEYT-PEYT",6331,10747,"NT23-PEYT-27APR2022","true","Trawl","NT","1 = Surface open water"," "," 2= against flow"," Channel",3.7,NA,NA,NA,"","15:54","15:59",5,NA,NA,38.226467,122.036333,38.226021,122.038884,26639,371026,380592,NA,NA,NA,NA,NA," "," ",NA,NA,NA,NA,NA,NA,NA,NA," false"," false"," 1.Surface","1.Boat",NA,NA," ",6,3," net/cod end = DWR/DWR .  ",NA,"true","Mudsucker","CB;ED;KMP;KS","Peytonia-Suisun",2022-04-27,"1=0-33% clouds","1=wind 1-3 mph; scaley ripples"," SW"," 2=ebb",20,17.9,7.21,6591,7.6,45.2,0.31,1.77," 49"," 1=absent"," 2"," Inside"," 1"," false"," zoop flow meter paired with neuston. Vegetation: SEDGE 5% ; SCHSPP 70% ; TYPSPP 30% = 105% . ",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"2022-04-27 15:54",2022,4,"Spring"
"241","PEYT-SUIS",6333,10753,"NT25-PEYT-27APR2022","true","Trawl","NT","1 = Surface open water"," "," 2= against flow"," Channel",2.5,NA,NA,NA,"","17:26","17:31",5,NA,NA,38.215837,122.03468,38.217212,122.032436,NA,NA,NA,NA,NA,NA,NA,NA," "," ",NA,NA,NA,NA,NA,NA,NA,NA," false"," false"," 1.Surface","1.Boat",NA,NA," ",6,3," NT net/CE: DWR.",NA,"true","Mudsucker","CB;ED;KMP;KS","Peytonia-Suisun",2022-04-27,"1=0-33% clouds","1=wind 1-3 mph; scaley ripples"," W"," 2=ebb",17,18.3,7.9,6546,7.7,60.4,0.4,1.93," 46.9"," 1=absent"," 2"," Inside"," 1"," false"," ",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"2022-04-27 17:26",2022,4,"Spring"
"242","PEYT-SUIS",6333,10752,"ZOOP22-PEYT-27APR2022","true","Trawl","ZOOP","1 = Surface open water"," "," 2= against flow"," Channel",2.5,NA,NA,NA,"","17:26","17:31",5,NA,NA,38.215837,122.03468,38.217212,122.032436,26639,384379,388409,NA,NA,NA,NA,NA," "," ",NA,NA,NA,NA,NA,NA,NA,NA," false"," false"," 1.Surface","1.Boat",5,9," ",6,3," ",NA,"true","Mudsucker","CB;ED;KMP;KS","Peytonia-Suisun",2022-04-27,"1=0-33% clouds","1=wind 1-3 mph; scaley ripples"," W"," 2=ebb",17,18.3,7.9,6546,7.7,60.4,0.4,1.93," 46.9"," 1=absent"," 2"," Inside"," 1"," false"," ",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"2022-04-27 17:26",2022,4,"Spring"
"243","PEYT-SUIS",6332,10749,"NT24-PEYT-27APR2022","true","Trawl","NT",""," "," 2= against flow"," Channel",4,NA,NA,NA,"","16:44","16:49",5,NA,NA,38.212132,122.035419,38.21338,122.035661,NA,NA,NA,NA,NA,NA,NA,NA," "," ",NA,NA,NA,NA,NA,NA,NA,NA," false"," "," 1.Surface","1.Boat",NA,NA," ",6,3," MISSIL @ 73 mm. data sheet says MAC was a 5 min tow and NT was 10 minute tow; should be reversed (KJS)? NT net and cod end = DWR/DWR. ",NA,"true","Mudsucker","CB;ED;KMP;KS","Peytonia-Suisun",2022-04-27,"1=0-33% clouds","1=wind 1-3 mph; scaley ripples"," SW"," 2=ebb",16,18.7,7.63,6633,7.7,55.9,0.38,1.81," 45.8"," 1=absent"," 2"," Inside"," 1"," false"," MISSIL @ 73mm in MAC",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"2022-04-27 16:44",2022,4,"Spring"
"244","PEYT-SUIS",6332,10750,"ZOOP21-PEYT-27APR2022","true","Trawl","ZOOP","1 = Surface open water"," "," 2= against flow"," Channel",4,NA,NA,NA,"","16:44","16:49",5,NA,NA,38.212132,122.035419,38.21338,122.035661,26639,380636,384379,NA,NA,NA,NA,NA," "," ",NA,NA,NA,NA,NA,NA,NA,NA," false"," false"," 1.Surface","1.Boat",5,9," ",6,3," MISSIL @ 73 mm. data sheet says MAC was a 5 min tow and NT was 10 minute tow; should be reversed (KJS)? NT net and cod end = DWR/DWR. ",NA,"true","Mudsucker","CB;ED;KMP;KS","Peytonia-Suisun",2022-04-27,"1=0-33% clouds","1=wind 1-3 mph; scaley ripples"," SW"," 2=ebb",16,18.7,7.63,6633,7.7,55.9,0.38,1.81," 45.8"," 1=absent"," 2"," Inside"," 1"," false"," MISSIL @ 73mm in MAC",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"2022-04-27 16:44",2022,4,"Spring"
"245","PEYT-SUIS",6332,10748,"MAC21-PEYT-27APR2022","true","Trawl","MAC",""," "," 2= against flow"," Channel",4,NA,NA,NA,"","16:44","16:54",10,NA,NA,38.212132,122.035419,38.21564,122.034729,28947,818157,840353,NA,NA,NA,NA,NA," "," ",NA,NA,NA,NA,NA,NA,NA,NA," false"," false"," 1.Surface","1.Boat",4,4," ",6,3," MISSIL @ 73 mm. data sheet says MAC was a 5 min tow and NT was 10 minute tow; should be reversed (KJS)?",NA,"true","Mudsucker","CB;ED;KMP;KS","Peytonia-Suisun",2022-04-27,"1=0-33% clouds","1=wind 1-3 mph; scaley ripples"," SW"," 2=ebb",16,18.7,7.63,6633,7.7,55.9,0.38,1.81," 45.8"," 1=absent"," 2"," Inside"," 1"," false"," MISSIL @ 73mm in MAC",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"2022-04-27 16:44",2022,4,"Spring"
"246","PEYT-SUIS",6333,10751,"MAC22-PEYT-27APR2022","true","Trawl","MAC","1 = Surface open water"," "," 2= against flow"," Channel",2.8,NA,NA,NA,"","17:26","17:36",10,NA,NA,38.215837,122.03468,38.218967,122.031346,28947,840358,862549,NA,NA,NA,NA,NA," "," ",NA,NA,NA,NA,NA,NA,NA,NA," false"," false"," 1.Surface","1.Boat",4,4," ",6,3," ",NA,"true","Mudsucker","CB;ED;KMP;KS","Peytonia-Suisun",2022-04-27,"1=0-33% clouds","1=wind 1-3 mph; scaley ripples"," W"," 2=ebb",17,18.3,7.9,6546,7.7,60.4,0.4,1.93," 46.9"," 1=absent"," 2"," Inside"," 1"," false"," ",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"2022-04-27 17:26",2022,4,"Spring"
"247","PEYT-SUIS",6334,10757,"NT26-PEYT-27APR2022","true","Trawl","NT","1 = Surface open water"," "," 2= against flow"," Channel",2.9,NA,NA,NA,"","18:00","18:05",5,NA,NA,38.221094,122.031872,38.222606,122.03252,NA,NA,NA,NA,NA,NA,NA,NA," "," ",NA,NA,NA,NA,NA,NA,NA,NA," false"," false"," 1.Surface","1.Boat",NA,NA," ",6,3," NT net/CE: DWR. ",NA,"true","Mudsucker","CB;ED;KMP;KS","Peytonia-Suisun",2022-04-27,"1=0-33% clouds","1=wind 1-3 mph; scaley ripples"," W"," 2=ebb",21,18.5,7.4,6459,7.6,44.9,3.8,2.04," 52.5"," 1=absent"," 2"," Inside"," 1"," false"," ",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"2022-04-27 18:00",2022,4,"Spring"
"248","PEYT-SUIS",6334,10756,"ZOOP23-PEYT-27APR2022","true","Trawl","ZOOP","1 = Surface open water"," "," 2= against flow"," Channel",2.9,NA,NA,NA,"","18:00","18:05",5,NA,NA,38.221094,122.031872,38.222606,122.03252,26639,388409,394215,NA,NA,NA,NA,NA," "," ",NA,NA,NA,NA,NA,NA,NA,NA," false"," false"," 1.Surface","1.Boat",5,9," ",6,3," ",NA,"true","Mudsucker","CB;ED;KMP;KS","Peytonia-Suisun",2022-04-27,"1=0-33% clouds","1=wind 1-3 mph; scaley ripples"," W"," 2=ebb",21,18.5,7.4,6459,7.6,44.9,3.8,2.04," 52.5"," 1=absent"," 2"," Inside"," 1"," false"," ",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"2022-04-27 18:00",2022,4,"Spring"
"249","PEYT-SUIS",6334,10755,"MAC23-PEYT-27APR2022","true","Trawl","MAC","1 = Surface open water"," "," 2= against flow"," Channel",3.3,NA,NA,NA,"","18:00","18:10",10,NA,NA,38.221094,122.031872,38.2243,122.03347,28946,862834,883488,NA,NA,NA,NA,NA," "," ",NA,NA,NA,NA,NA,NA,NA,NA," false"," false"," 1.Surface","1.Boat",4,4," ",6,3," ",NA,"true","Mudsucker","CB;ED;KMP;KS","Peytonia-Suisun",2022-04-27,"1=0-33% clouds","1=wind 1-3 mph; scaley ripples"," W"," 2=ebb",21,18.5,7.4,6459,7.6,44.9,3.8,2.04," 52.5"," 1=absent"," 2"," Inside"," 1"," false"," ",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"2022-04-27 18:00",2022,4,"Spring"
"250","RUSH-N",6286,10655,"MAC12-RUSH-27APR2022","true","Trawl","MAC",""," "," 2= against flow"," Channel",1,NA,NA,NA,"","14:51","15:02",10,NA,NA,38.2003,122.03148,38.20349,122.0289,28946,549519,568001,NA,NA,NA,NA,NA," "," ",NA,NA,NA,NA,NA,NA,NA,NA," false"," false"," 1.Surface","1.Boat",6,6," ",NA,NA," ",NA,"true","Chinook","DMC;GU;SH;GN","Rush Ranch",2022-04-27,"1=0-33% clouds","1=wind 1-3 mph; scaley ripples"," SW"," 2=ebb",22,18.8,7.4,6656,7.7,40.6,0.47,1.97," 55.8"," 1=absent"," 1"," Inside"," "," false"," guest is Danie Coy",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"2022-04-27 14:51",2022,4,"Spring"
