"","SampleID_frp","OrganismCode","OrganismId","SampleID_key","VisitNo","QAQC.x","GearType","GearTypeAbbreviation","Habitat","SeineCode","TowDirection","HabitatMorphology","DepthOfWater","CableOut","LengthOfTrawl","Width","Netter","StartTime","EndTime","Duration","PercentOpen","DepthOfSample","LatitudeStart","LongitudeStart","LatitudeEnd","LongitudeEnd","NetMeterSerial","NetMeterStart","NetMeterEnd","Volts","DutyCycle","Amps","PulseRate","VolumeEstimated","SeineDeploymentType","GearDetail","Silt","Sand","Gravel","Cobble","Boulder","Organics","MassOfStandardLow","MassOfStandardHigh","QuestionableData.x","VegetationInSample","FlowType","DragMethod","NetNumber","CodEnd","CodEndPercent","GpsUnit","GpsAccuracy","DepthSource","Comments","Flagged_Data","QAQC.y","Boat","Crew","Location","Visit.Date","Station","Weather","WindWaves","WindDirection","Tide","Secchi","SurfTemp","DO","SC","pH","Turbidity","Phycocyanin","Chlorophyll","FDOM","Microcystis","SondeNo","Wetland","DataQuality","QuestionableData.y","SiteComments","Visit.Date2","year","month","DateTime","Season","DepthSource2","DepthOfWater2","DepthOfWater3","DepthMeters","volume","rotations","rotation.final","rpm","ave_vol","FishId","TotalCatch","PlusCount","IDer","IdDate","PercentSampled","FishCatchNotes","EntryOrder","FishLength","FishWeight","Hai","FinsHai","SkinHai","EyesHai","ParasiteHai","GillsHai","DeformHai","TagYear","TagSerial","AdClip","Mortality","FishLengthComments","FishCode","Code_UCDAVIS","Code_YBFM","CommonName","Category","Species","Genus","Family","Order","Class","Phylum","Native","State.Status","Federal.Status","Status.Abrev","LifeStage","FishDiet","Legend_Clams","Legend_Fish_Color_hex","Legend_Fish","Legend_Macro","Legend_Meso","Analy","Analy2","CN","length_count","fish4$SampleID_frp","fish4$CommonName","count_check","CPUEbySpp","CPUEbySpp2","tCPUE","PercentComp","fish5$SampleID_frp","fish5$CommonName"
"999","OTTTRA05-GRIZ-06OCT2022","238",480,12084,7084,"true","Trawl","OTTTRA","","1. No twists; snags; or tears"," 2= against flow"," ",2.1,NA,8,NA,"","10:29","10:39",10,NA,NA,38.120666,122.023267,38.119734,122.029291,29969,760279,783782,NA,NA,NA,NA,NA,""," ",NA,NA,NA,NA,NA,NA,NA,NA," false"," false"," ","1.Boat",3,NA," 0%"," Garmin 5",6,""," seine code 1",NA,"true","Kvichak","ED;SH;EL;GP","Grizzly Bay","10/06/2022","GRIZ-UNK","1=0-33% clouds","3= wind 8-12 mph; large wavelets"," SW"," 4=flood",37,19.4,8.2,18958,7.7,21.7,0.28,0.38,8.3," 1=absent",1," Inside",NA," false"," ",2022-10-06,2022,10,"2022-10-06 10:29","Fall","",2.1,2.35,2.35,1736.6954275,23503,23503,2350.3,NA,14013,2,0,"","",NA,"",26185,109,NA,"true",0,0,0,0,0,0,NA,"","false","false","","STRBAS","SB","STB","Striped Bass","Fish","saxatilis","Morone","Moronidae","Perciformes","Actinopterygii","Chordata","Introduced","","","","larvae",FALSE,"Present",NA,"Striped Bass","Fish Larvae","Fish Larvae","fish","fish","Striped Bass",2,"OTTTRA05-GRIZ-06OCT2022","Striped Bass",0,11.5161240614253,11.5161240614253,23.0322481228505,0.5,"OTTTRA05-GRIZ-06OCT2022","Striped Bass"
"1000","OTTTRA05-GRIZ-06OCT2022","970",449,12084,7084,"true","Trawl","OTTTRA","","1. No twists; snags; or tears"," 2= against flow"," ",2.1,NA,8,NA,"","10:29","10:39",10,NA,NA,38.120666,122.023267,38.119734,122.029291,29969,760279,783782,NA,NA,NA,NA,NA,""," ",NA,NA,NA,NA,NA,NA,NA,NA," false"," false"," ","1.Boat",3,NA," 0%"," Garmin 5",6,""," seine code 1",NA,"true","Kvichak","ED;SH;EL;GP","Grizzly Bay","10/06/2022","GRIZ-UNK","1=0-33% clouds","3= wind 8-12 mph; large wavelets"," SW"," 4=flood",37,19.4,8.2,18958,7.7,21.7,0.28,0.38,8.3," 1=absent",1," Inside",NA," false"," ",2022-10-06,2022,10,"2022-10-06 10:29","Fall","",2.1,2.35,2.35,1736.6954275,23503,23503,2350.3,NA,14016,1,0,"","",NA,"",26187,47,0,"true",0,0,0,0,0,0,NA,"","false","false","","SHIGOB","SG","SHM","Shimofuri Goby","Fish","bifasciatus","Tridentiger","Oxudercidae","Gobiiformes","Actinopterygii","Chordata","Introduced","","","","",FALSE,"Present",NA,"Shimofuri Goby","Fish Larvae","Fish Larvae","fish","fish","Shimofuri Goby",1,"OTTTRA05-GRIZ-06OCT2022","Shimofuri Goby",0,5.75806203071264,5.75806203071264,23.0322481228505,0.25,"OTTTRA05-GRIZ-06OCT2022","Shimofuri Goby"
"1001","OTTTRA05-GRIZ-06OCT2022","994",535,12084,7084,"true","Trawl","OTTTRA","","1. No twists; snags; or tears"," 2= against flow"," ",2.1,NA,8,NA,"","10:29","10:39",10,NA,NA,38.120666,122.023267,38.119734,122.029291,29969,760279,783782,NA,NA,NA,NA,NA,""," ",NA,NA,NA,NA,NA,NA,NA,NA," false"," false"," ","1.Boat",3,NA," 0%"," Garmin 5",6,""," seine code 1",NA,"true","Kvichak","ED;SH;EL;GP","Grizzly Bay","10/06/2022","GRIZ-UNK","1=0-33% clouds","3= wind 8-12 mph; large wavelets"," SW"," 4=flood",37,19.4,8.2,18958,7.7,21.7,0.28,0.38,8.3," 1=absent",1," Inside",NA," false"," ",2022-10-06,2022,10,"2022-10-06 10:29","Fall","",2.1,2.35,2.35,1736.6954275,23503,23503,2350.3,NA,14014,1,0,"","",NA,"",26186,134,0,"true",0,0,0,0,0,0,NA,"","false","false","","YELGOB","YFG","YFG","Yellowfin Goby","Fish","flavimanus","Acanthogobius","Oxudercidae","Gobiiformes","Actinopterygii","Chordata","Introduced","","","","",FALSE,"Present",NA,"Yellowfin Goby","Fish Larvae","Fish Larvae","fish","fish","Yellowfin Goby",1,"OTTTRA05-GRIZ-06OCT2022","Yellowfin Goby",0,5.75806203071264,5.75806203071264,23.0322481228505,0.25,"OTTTRA05-GRIZ-06OCT2022","Yellowfin Goby"
"1002","OTTTRA05-HORS-03OCT2022","238",480,12026,7025,"true","Trawl","OTTTRA","","1. No twists; snags; or tears"," 2= against flow"," ",3.8,NA,16,NA,"","11:50","12:00",10,NA,NA,38.091663,121.708881,38.08847,121.709538,29969,316532,334961,NA,NA,NA,NA,NA,""," ",NA,NA,NA,NA,NA,NA,NA,NA," false"," true"," ","1.Boat",NA,NA," 1-33%"," Garmin 5",6,""," seine code 1",NA,"true","Kvichak","ED;SH;GP;KS","Horseshoe Bend","10/03/2022","HORS-M","1=0-33% clouds","1=wind 1-3 mph; scaley ripples"," W"," 4=flood",100,20.3,8.65,2655,7.8,7.9,0.16,0.24,6.4," 2=low",1," Inside",NA," false"," Paired? N",2022-10-03,2022,10,"2022-10-03 11:50","Fall","",3.8,4.05,4.05,1361.7648825,18429,18429,1842.9,NA,13909,1,0,"","",NA,"",26082,101,NA,"true",0,0,0,0,0,0,NA,"","false","false","","STRBAS","SB","STB","Striped Bass","Fish","saxatilis","Morone","Moronidae","Perciformes","Actinopterygii","Chordata","Introduced","","","","larvae",FALSE,"Present",NA,"Striped Bass","Fish Larvae","Fish Larvae","fish","fish","Striped Bass",1,"OTTTRA05-HORS-03OCT2022","Striped Bass",0,7.3434115745748,7.3434115745748,14.6868231491496,0.5,"OTTTRA05-HORS-03OCT2022","Striped Bass"
"1003","OTTTRA05-HORS-03OCT2022","76",122,12026,7025,"true","Trawl","OTTTRA","","1. No twists; snags; or tears"," 2= against flow"," ",3.8,NA,16,NA,"","11:50","12:00",10,NA,NA,38.091663,121.708881,38.08847,121.709538,29969,316532,334961,NA,NA,NA,NA,NA,""," ",NA,NA,NA,NA,NA,NA,NA,NA," false"," true"," ","1.Boat",NA,NA," 1-33%"," Garmin 5",6,""," seine code 1",NA,"true","Kvichak","ED;SH;GP;KS","Horseshoe Bend","10/03/2022","HORS-M","1=0-33% clouds","1=wind 1-3 mph; scaley ripples"," W"," 4=flood",100,20.3,8.65,2655,7.8,7.9,0.16,0.24,6.4," 2=low",1," Inside",NA," false"," Paired? N",2022-10-03,2022,10,"2022-10-03 11:50","Fall","",3.8,4.05,4.05,1361.7648825,18429,18429,1842.9,NA,13913,5,5,"","",NA,"",NA,NA,NA,"",NA,NA,NA,NA,NA,NA,NA,"","","","","CRANGO","CRANGON","","Bay Shrimp","Fish","","Crangon","Caridae","Decapoda","Malacostraca","Arthropoda","Native","","","","adult",FALSE,"Present",NA,"","Decapoda Adult","Decapoda","Decapoda","Decapoda","Crangon",NA,"OTTTRA05-HORS-03OCT2022","Bay Shrimp",NA,36.717057872874,0,14.6868231491496,0,"OTTTRA05-HORS-03OCT2022","Bay Shrimp"
"1004","OTTTRA05-HORS-03OCT2022","8",115,12026,7025,"true","Trawl","OTTTRA","","1. No twists; snags; or tears"," 2= against flow"," ",3.8,NA,16,NA,"","11:50","12:00",10,NA,NA,38.091663,121.708881,38.08847,121.709538,29969,316532,334961,NA,NA,NA,NA,NA,""," ",NA,NA,NA,NA,NA,NA,NA,NA," false"," true"," ","1.Boat",NA,NA," 1-33%"," Garmin 5",6,""," seine code 1",NA,"true","Kvichak","ED;SH;GP;KS","Horseshoe Bend","10/03/2022","HORS-M","1=0-33% clouds","1=wind 1-3 mph; scaley ripples"," W"," 4=flood",100,20.3,8.65,2655,7.8,7.9,0.16,0.24,6.4," 2=low",1," Inside",NA," false"," Paired? N",2022-10-03,2022,10,"2022-10-03 11:50","Fall","",3.8,4.05,4.05,1361.7648825,18429,18429,1842.9,NA,13911,22,22,"","",NA,"",NA,NA,NA,"",NA,NA,NA,NA,NA,NA,NA,"","","","","CORBIC","CORBICULA","","Corbicula","Fish","fluminea","Corbicula","Corbiculidae","Veneroida","Bivalvia","Mollusca","","","","","adult",FALSE,"Corbicula",NA,"","Bivalvia","Other","Bivalvia","Mollusca","Corbicula",NA,"OTTTRA05-HORS-03OCT2022","Corbicula",NA,161.555054640646,0,14.6868231491496,0,"OTTTRA05-HORS-03OCT2022","Corbicula"
"1005","OTTTRA05-HORS-03OCT2022","943",300,12026,7025,"true","Trawl","OTTTRA","","1. No twists; snags; or tears"," 2= against flow"," ",3.8,NA,16,NA,"","11:50","12:00",10,NA,NA,38.091663,121.708881,38.08847,121.709538,29969,316532,334961,NA,NA,NA,NA,NA,""," ",NA,NA,NA,NA,NA,NA,NA,NA," false"," true"," ","1.Boat",NA,NA," 1-33%"," Garmin 5",6,""," seine code 1",NA,"true","Kvichak","ED;SH;GP;KS","Horseshoe Bend","10/03/2022","HORS-M","1=0-33% clouds","1=wind 1-3 mph; scaley ripples"," W"," 4=flood",100,20.3,8.65,2655,7.8,7.9,0.16,0.24,6.4," 2=low",1," Inside",NA," false"," Paired? N",2022-10-03,2022,10,"2022-10-03 11:50","Fall","",3.8,4.05,4.05,1361.7648825,18429,18429,1842.9,NA,13912,3,3,"","",NA,"",NA,NA,NA,"",NA,NA,NA,NA,NA,NA,NA,"","","","","MAEOTI","MAEOTIAS","","Maeotias","Fish","","Maeotias","Olindiidae","Limnomedusae","Hydrozoa","Cnidaria","Introduced","","","","",FALSE,"Present",NA,"","Jellyfish","Jellyfish","Jellyfish","Jellyfish","Maeotias",NA,"OTTTRA05-HORS-03OCT2022","Maeotias",NA,22.0302347237244,0,14.6868231491496,0,"OTTTRA05-HORS-03OCT2022","Maeotias"
"1006","OTTTRA05-HORS-03OCT2022","994",535,12026,7025,"true","Trawl","OTTTRA","","1. No twists; snags; or tears"," 2= against flow"," ",3.8,NA,16,NA,"","11:50","12:00",10,NA,NA,38.091663,121.708881,38.08847,121.709538,29969,316532,334961,NA,NA,NA,NA,NA,""," ",NA,NA,NA,NA,NA,NA,NA,NA," false"," true"," ","1.Boat",NA,NA," 1-33%"," Garmin 5",6,""," seine code 1",NA,"true","Kvichak","ED;SH;GP;KS","Horseshoe Bend","10/03/2022","HORS-M","1=0-33% clouds","1=wind 1-3 mph; scaley ripples"," W"," 4=flood",100,20.3,8.65,2655,7.8,7.9,0.16,0.24,6.4," 2=low",1," Inside",NA," false"," Paired? N",2022-10-03,2022,10,"2022-10-03 11:50","Fall","",3.8,4.05,4.05,1361.7648825,18429,18429,1842.9,NA,13910,1,0,"","",NA,"",26083,90,0,"true",0,0,0,0,0,0,NA,"","false","false","","YELGOB","YFG","YFG","Yellowfin Goby","Fish","flavimanus","Acanthogobius","Oxudercidae","Gobiiformes","Actinopterygii","Chordata","Introduced","","","","",FALSE,"Present",NA,"Yellowfin Goby","Fish Larvae","Fish Larvae","fish","fish","Yellowfin Goby",1,"OTTTRA05-HORS-03OCT2022","Yellowfin Goby",0,7.3434115745748,7.3434115745748,14.6868231491496,0.5,"OTTTRA05-HORS-03OCT2022","Yellowfin Goby"
"1007","OTTTRA05-HORS-21JUN2023","8",115,13495,8092,"true","Trawl","OTTTRA","","1. No twists; snags; or tears"," 2= against flow"," ",3,NA,16,NA,"","13:54","14:04",10,NA,NA,38.091217,121.708706,38.085413,121.71179,31510,593906,610660,NA,NA,NA,NA,NA,""," ",NA,NA,NA,NA,NA,NA,NA,NA," false"," "," ","1.Boat",1,NA," 1-33%"," Garmin 5",2,""," ",NA,"true","Kvichak","CB;ED;SH;AM","Horseshoe Bend","06/21/2023","HORS-M","1=0-33% clouds","2= wind 4-7 mph; small wavelets"," SW"," 3=low slack",108,20.9,8.26,104,7.5,5.6,0.16,0.45,9.7," 1=absent",2," Inside",NA," false"," ",2023-06-21,2023,6,"2023-06-21 13:54","Summer","",3,3.25,3.25,1237.994945,16754,16754,1675.4,NA,15450,51,51,"","",NA,"",NA,NA,NA,"",NA,NA,NA,NA,NA,NA,NA,"","","","","CORBIC","CORBICULA","","Corbicula","Fish","fluminea","Corbicula","Corbiculidae","Veneroida","Bivalvia","Mollusca","","","","","adult",FALSE,"Corbicula",NA,"","Bivalvia","Other","Bivalvia","Mollusca","Corbicula",NA,"OTTTRA05-HORS-21JUN2023","Corbicula",NA,411.956447851247,0,16.155154817696,0,"OTTTRA05-HORS-21JUN2023","Corbicula"
"1008","OTTTRA05-HORS-21JUN2023","976",473,13495,8092,"true","Trawl","OTTTRA","","1. No twists; snags; or tears"," 2= against flow"," ",3,NA,16,NA,"","13:54","14:04",10,NA,NA,38.091217,121.708706,38.085413,121.71179,31510,593906,610660,NA,NA,NA,NA,NA,""," ",NA,NA,NA,NA,NA,NA,NA,NA," false"," "," ","1.Boat",1,NA," 1-33%"," Garmin 5",2,""," ",NA,"true","Kvichak","CB;ED;SH;AM","Horseshoe Bend","06/21/2023","HORS-M","1=0-33% clouds","2= wind 4-7 mph; small wavelets"," SW"," 3=low slack",108,20.9,8.26,104,7.5,5.6,0.16,0.45,9.7," 1=absent",2," Inside",NA," false"," ",2023-06-21,2023,6,"2023-06-21 13:54","Summer","",3,3.25,3.25,1237.994945,16754,16754,1675.4,NA,15449,2,0,"","",NA,"",30382,201,NA,"true",0,0,0,0,0,0,NA,"","false","false","","STAFLO","SF","FSTF","Starry Flounder","Fish","stellatus","Platichthys","Pleuronectidae","Pleuronectiformes","Actinopterygii","Chordata","Native","","","","",FALSE,"Present",NA,"Starry Flounder","Fish Larvae","Fish Larvae","fish","fish","Starry Flounder",2,"OTTTRA05-HORS-21JUN2023","Starry Flounder",0,16.155154817696,16.155154817696,16.155154817696,1,"OTTTRA05-HORS-21JUN2023","Starry Flounder"
"1009","OTTTRA05-TULE-15JUN2023","136",195,13488,8085,"true","Trawl","OTTTRA","","1. No twists; snags; or tears"," 2= against flow"," ",1.5,NA,6,NA,"","11:30","11:40",10,NA,NA,38.131077,121.990583,38.133972,121.994661,31510,386104,413572,NA,NA,NA,NA,NA,""," ",NA,NA,NA,NA,NA,NA,NA,NA," false"," "," ","1.Boat",1,NA," 0%"," Garmin 5",3,""," hook and line - strbas @ 555mm caught at 38.133972; -121.994661 . seine code 1",NA,"true","Kvichak","AC;ED;SH;AM","Tule Red","06/15/2023","TULE-CH-LG-NW","1=0-33% clouds","1=wind 1-3 mph; scaley ripples"," W"," 4=flood",16,19.4,8.92,273,7.8,110.5,0.78,1.89,7," 1=absent",2," Inside",NA," false"," STRBAS @555 hook and line at end coordinates.",2023-06-15,2023,6,"2023-06-15 11:30","Summer","",1.5,1.75,1.75,2029.67919,27468,27468,2746.8,NA,15429,14,14,"","",NA,"",NA,NA,NA,"",NA,NA,NA,NA,NA,NA,NA,"","","","","EXOPAL","EXOPAL","SHR","Siberian Prawn","Invertebrate","modestus","Exopalaemon","Palaemonidae","Decapoda","Malacostraca","Arthropoda","Introduced","","","","adult",TRUE,"Present",NA,"","Decapoda Adult","Decapoda","Decapoda","Decapoda","Exopalaemon",NA,"OTTTRA05-TULE-15JUN2023","Siberian Prawn",NA,68.9764178939037,0,714.398613901146,0,"OTTTRA05-TULE-15JUN2023","Siberian Prawn"
"1010","OTTTRA05-TULE-15JUN2023","177",400,13488,8085,"true","Trawl","OTTTRA","","1. No twists; snags; or tears"," 2= against flow"," ",1.5,NA,6,NA,"","11:30","11:40",10,NA,NA,38.131077,121.990583,38.133972,121.994661,31510,386104,413572,NA,NA,NA,NA,NA,""," ",NA,NA,NA,NA,NA,NA,NA,NA," false"," "," ","1.Boat",1,NA," 0%"," Garmin 5",3,""," hook and line - strbas @ 555mm caught at 38.133972; -121.994661 . seine code 1",NA,"true","Kvichak","AC;ED;SH;AM","Tule Red","06/15/2023","TULE-CH-LG-NW","1=0-33% clouds","1=wind 1-3 mph; scaley ripples"," W"," 4=flood",16,19.4,8.92,273,7.8,110.5,0.78,1.89,7," 1=absent",2," Inside",NA," false"," STRBAS @555 hook and line at end coordinates.",2023-06-15,2023,6,"2023-06-15 11:30","Summer","",1.5,1.75,1.75,2029.67919,27468,27468,2746.8,NA,15431,39,9,"","",NA,"",30302,53,NA,"true",0,0,0,0,0,0,NA,"","false","false","","PRISCU","SCP","PRS","Prickly Sculpin","Fish","aspur","Cottus","Cottidae","Scorpaeniformes","Actinopterygii","Chordata","Native","","","","",FALSE,"Present",NA,"Prickly Sculpin","Fish Larvae","Fish Larvae","fish","fish","Prickly Sculpin",30,"OTTTRA05-TULE-15JUN2023","Prickly Sculpin",0,192.148592704446,192.148592704446,714.398613901146,0.268965517241379,"OTTTRA05-TULE-15JUN2023","Prickly Sculpin"
"1011","OTTTRA05-TULE-15JUN2023","216",371,13488,8085,"true","Trawl","OTTTRA","","1. No twists; snags; or tears"," 2= against flow"," ",1.5,NA,6,NA,"","11:30","11:40",10,NA,NA,38.131077,121.990583,38.133972,121.994661,31510,386104,413572,NA,NA,NA,NA,NA,""," ",NA,NA,NA,NA,NA,NA,NA,NA," false"," "," ","1.Boat",1,NA," 0%"," Garmin 5",3,""," hook and line - strbas @ 555mm caught at 38.133972; -121.994661 . seine code 1",NA,"true","Kvichak","AC;ED;SH;AM","Tule Red","06/15/2023","TULE-CH-LG-NW","1=0-33% clouds","1=wind 1-3 mph; scaley ripples"," W"," 4=flood",16,19.4,8.92,273,7.8,110.5,0.78,1.89,7," 1=absent",2," Inside",NA," false"," STRBAS @555 hook and line at end coordinates.",2023-06-15,2023,6,"2023-06-15 11:30","Summer","",1.5,1.75,1.75,2029.67919,27468,27468,2746.8,NA,15432,1,1,"","",NA,"",NA,NA,NA,"",NA,NA,NA,NA,NA,NA,NA,"","","","","MISSHR","MISSGRASS","SHRK","Grass Shrimp","Invertebrate","","Palaemonetes","Palaemonidae","Decapoda","Malacostraca","Arthropoda","Introduced","","","","adult",FALSE,"Present",NA,"","Decapoda Adult","Decapoda","Decapoda","Decapoda","Palaemonetes",NA,"OTTTRA05-TULE-15JUN2023","Grass Shrimp",NA,4.92688699242169,0,714.398613901146,0,"OTTTRA05-TULE-15JUN2023","Grass Shrimp"
"1012","OTTTRA05-TULE-15JUN2023","238",480,13488,8085,"true","Trawl","OTTTRA","","1. No twists; snags; or tears"," 2= against flow"," ",1.5,NA,6,NA,"","11:30","11:40",10,NA,NA,38.131077,121.990583,38.133972,121.994661,31510,386104,413572,NA,NA,NA,NA,NA,""," ",NA,NA,NA,NA,NA,NA,NA,NA," false"," "," ","1.Boat",1,NA," 0%"," Garmin 5",3,""," hook and line - strbas @ 555mm caught at 38.133972; -121.994661 . seine code 1",NA,"true","Kvichak","AC;ED;SH;AM","Tule Red","06/15/2023","TULE-CH-LG-NW","1=0-33% clouds","1=wind 1-3 mph; scaley ripples"," W"," 4=flood",16,19.4,8.92,273,7.8,110.5,0.78,1.89,7," 1=absent",2," Inside",NA," false"," STRBAS @555 hook and line at end coordinates.",2023-06-15,2023,6,"2023-06-15 11:30","Summer","",1.5,1.75,1.75,2029.67919,27468,27468,2746.8,NA,15430,56,26,"","",NA,"",30293,28,NA,"true",0,0,0,0,0,0,NA,"","false","false","","STRBAS","SB","STB","Striped Bass","Fish","saxatilis","Morone","Moronidae","Perciformes","Actinopterygii","Chordata","Introduced","","","","larvae",FALSE,"Present",NA,"Striped Bass","Fish Larvae","Fish Larvae","fish","fish","Striped Bass",30,"OTTTRA05-TULE-15JUN2023","Striped Bass",0,275.905671575615,275.905671575615,714.398613901146,0.386206896551724,"OTTTRA05-TULE-15JUN2023","Striped Bass"
"1013","OTTTRA05-TULE-15JUN2023","924",110,13488,8085,"true","Trawl","OTTTRA","","1. No twists; snags; or tears"," 2= against flow"," ",1.5,NA,6,NA,"","11:30","11:40",10,NA,NA,38.131077,121.990583,38.133972,121.994661,31510,386104,413572,NA,NA,NA,NA,NA,""," ",NA,NA,NA,NA,NA,NA,NA,NA," false"," "," ","1.Boat",1,NA," 0%"," Garmin 5",3,""," hook and line - strbas @ 555mm caught at 38.133972; -121.994661 . seine code 1",NA,"true","Kvichak","AC;ED;SH;AM","Tule Red","06/15/2023","TULE-CH-LG-NW","1=0-33% clouds","1=wind 1-3 mph; scaley ripples"," W"," 4=flood",16,19.4,8.92,273,7.8,110.5,0.78,1.89,7," 1=absent",2," Inside",NA," false"," STRBAS @555 hook and line at end coordinates.",2023-06-15,2023,6,"2023-06-15 11:30","Summer","",1.5,1.75,1.75,2029.67919,27468,27468,2746.8,NA,15435,1,0,"","",NA,"",30367,53,NA,"true",0,0,0,0,0,0,NA,"","false","false","","COMCAR","CP","C","Common Carp","Fish","carpio","Cyprinus","Cyprinidae","Cypriniformes","Actinopterygii","Chordata","Introduced","","","","",FALSE,"Present",NA,"Common Carp","Fish Larvae","Fish Larvae","fish","fish","Common Carp",1,"OTTTRA05-TULE-15JUN2023","Common Carp",0,4.92688699242169,4.92688699242169,714.398613901146,0.00689655172413793,"OTTTRA05-TULE-15JUN2023","Common Carp"
"1014","OTTTRA05-TULE-15JUN2023","974",469,13488,8085,"true","Trawl","OTTTRA","","1. No twists; snags; or tears"," 2= against flow"," ",1.5,NA,6,NA,"","11:30","11:40",10,NA,NA,38.131077,121.990583,38.133972,121.994661,31510,386104,413572,NA,NA,NA,NA,NA,""," ",NA,NA,NA,NA,NA,NA,NA,NA," false"," "," ","1.Boat",1,NA," 0%"," Garmin 5",3,""," hook and line - strbas @ 555mm caught at 38.133972; -121.994661 . seine code 1",NA,"true","Kvichak","AC;ED;SH;AM","Tule Red","06/15/2023","TULE-CH-LG-NW","1=0-33% clouds","1=wind 1-3 mph; scaley ripples"," W"," 4=flood",16,19.4,8.92,273,7.8,110.5,0.78,1.89,7," 1=absent",2," Inside",NA," false"," STRBAS @555 hook and line at end coordinates.",2023-06-15,2023,6,"2023-06-15 11:30","Summer","",1.5,1.75,1.75,2029.67919,27468,27468,2746.8,NA,15426,9,0,"","",NA,"",30251,32,NA,"true",0,0,0,0,0,0,NA,"","false","false","","SPLITT","ST","SPLT","Splittail","Fish","macrolepidotus","Pogonichthys","Cyprinidae","Cypriniformes","Actinopterygii","Chordata","Native","Moderate Concern","","MC","",FALSE,"Present",NA,"Sacramento Splittail","Fish Larvae","Fish Larvae","fish","fish","Sacramento Splittail",9,"OTTTRA05-TULE-15JUN2023","Splittail",0,44.3419829317952,44.3419829317952,714.398613901146,0.0620689655172414,"OTTTRA05-TULE-15JUN2023","Splittail"
"1015","OTTTRA05-TULE-15JUN2023","976",473,13488,8085,"true","Trawl","OTTTRA","","1. No twists; snags; or tears"," 2= against flow"," ",1.5,NA,6,NA,"","11:30","11:40",10,NA,NA,38.131077,121.990583,38.133972,121.994661,31510,386104,413572,NA,NA,NA,NA,NA,""," ",NA,NA,NA,NA,NA,NA,NA,NA," false"," "," ","1.Boat",1,NA," 0%"," Garmin 5",3,""," hook and line - strbas @ 555mm caught at 38.133972; -121.994661 . seine code 1",NA,"true","Kvichak","AC;ED;SH;AM","Tule Red","06/15/2023","TULE-CH-LG-NW","1=0-33% clouds","1=wind 1-3 mph; scaley ripples"," W"," 4=flood",16,19.4,8.92,273,7.8,110.5,0.78,1.89,7," 1=absent",2," Inside",NA," false"," STRBAS @555 hook and line at end coordinates.",2023-06-15,2023,6,"2023-06-15 11:30","Summer","",1.5,1.75,1.75,2029.67919,27468,27468,2746.8,NA,15427,13,0,"","",NA,"",30258,72,NA,"true",0,0,0,0,0,0,NA,"","false","false","","STAFLO","SF","FSTF","Starry Flounder","Fish","stellatus","Platichthys","Pleuronectidae","Pleuronectiformes","Actinopterygii","Chordata","Native","","","","",FALSE,"Present",NA,"Starry Flounder","Fish Larvae","Fish Larvae","fish","fish","Starry Flounder",13,"OTTTRA05-TULE-15JUN2023","Starry Flounder",0,64.049530901482,64.049530901482,714.398613901146,0.0896551724137931,"OTTTRA05-TULE-15JUN2023","Starry Flounder"
"1016","OTTTRA05-TULE-15JUN2023","982",506,13488,8085,"true","Trawl","OTTTRA","","1. No twists; snags; or tears"," 2= against flow"," ",1.5,NA,6,NA,"","11:30","11:40",10,NA,NA,38.131077,121.990583,38.133972,121.994661,31510,386104,413572,NA,NA,NA,NA,NA,""," ",NA,NA,NA,NA,NA,NA,NA,NA," false"," "," ","1.Boat",1,NA," 0%"," Garmin 5",3,""," hook and line - strbas @ 555mm caught at 38.133972; -121.994661 . seine code 1",NA,"true","Kvichak","AC;ED;SH;AM","Tule Red","06/15/2023","TULE-CH-LG-NW","1=0-33% clouds","1=wind 1-3 mph; scaley ripples"," W"," 4=flood",16,19.4,8.92,273,7.8,110.5,0.78,1.89,7," 1=absent",2," Inside",NA," false"," STRBAS @555 hook and line at end coordinates.",2023-06-15,2023,6,"2023-06-15 11:30","Summer","",1.5,1.75,1.75,2029.67919,27468,27468,2746.8,NA,15428,2,0,"","",NA,"",30270,31,NA,"true",0,0,0,0,0,0,NA,"","false","false","","THRSTI","STBK","TSS","Threespine Stickleback","Fish","aculeatus","Gasterosteus","Gasterosteidae","Gasterosteiformes","Actinopterygii","Chordata","Native","","","","",FALSE,"Present",NA,"Threespine Stickleback","Fish Larvae","Fish Larvae","fish","fish","Threespine Stickleback",2,"OTTTRA05-TULE-15JUN2023","Threespine Stickleback",0,9.85377398484339,9.85377398484339,714.398613901146,0.0137931034482759,"OTTTRA05-TULE-15JUN2023","Threespine Stickleback"
