"","SampleID_frp","OrganismCode","OrganismId","SampleID_key","VisitNo","QAQC.x","GearType","GearTypeAbbreviation","Habitat","SeineCode","TowDirection","HabitatMorphology","DepthOfWater","CableOut","LengthOfTrawl","Width","Netter","StartTime","EndTime","Duration","PercentOpen","DepthOfSample","LatitudeStart","LongitudeStart","LatitudeEnd","LongitudeEnd","NetMeterSerial","NetMeterStart","NetMeterEnd","Volts","DutyCycle","Amps","PulseRate","VolumeEstimated","SeineDeploymentType","GearDetail","Silt","Sand","Gravel","Cobble","Boulder","Organics","MassOfStandardLow","MassOfStandardHigh","QuestionableData.x","VegetationInSample","FlowType","DragMethod","NetNumber","CodEnd","CodEndPercent","GpsUnit","GpsAccuracy","DepthSource","Comments","Flagged_Data","QAQC.y","Boat","Crew","Location","Visit.Date","Station","Weather","WindWaves","WindDirection","Tide","Secchi","SurfTemp","DO","SC","pH","Turbidity","Phycocyanin","Chlorophyll","FDOM","Microcystis","SondeNo","Wetland","DataQuality","QuestionableData.y","SiteComments","Visit.Date2","year","month","DateTime","Season","DepthSource2","DepthOfWater2","DepthOfWater3","DepthMeters","volume","rotations","rotation.final","rpm","FishId","TotalCatch","PlusCount","IDer","IdDate","PercentSampled","FishCatchNotes","EntryOrder","FishLength","FishWeight","Hai","FinsHai","SkinHai","EyesHai","ParasiteHai","GillsHai","DeformHai","TagYear","TagSerial","AdClip","Mortality","FishLengthComments","FishCode","Code_UCDAVIS","Code_YBFM","CommonName","Category","Species","Genus","Family","Order","Class","Phylum","Native","State.Status","Federal.Status","Status.Abrev","LifeStage","FishDiet","Legend_Clams","Legend_Fish_Color_hex","Legend_Fish","Legend_Macro","Legend_Meso","Analy","Analy2","CN","length_count","fish4.SampleID_frp","fish4.CommonName","count_check","CPUEbySpp","CPUEbySpp2","tCPUE","PercentComp","fish5.SampleID_frp","fish5.CommonName","Legend2"
"2385","LAMOPE12-ARNO-24JAN2024",981,505,14964,9198,"false","Seine","LAMOPE","","1. No twists; snags; or tears"," 2= against flow"," ",0.8,NA,NA,NA,"","14:37","",NA,NA,NA,38.176447,121.907328,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Boat",NA,NA,NA,NA,NA,NA,NA,NA,NA," false",NA," ","",3,NA," 0 = 0%"," Garmin 6",5,"1 = Transducer"," ",NA,"false","Mudsucker","AC;ED;DD;SH","Arnold Slough","01/24/2024","ARNO-UNK","3=66-100% clouds","1=wind 1-3 mph; scaley ripples"," E"," 2=ebb",59,11.7,9,1200,7.5,19.7,0.22,0.79,18.5," 1=absent",2," Inside",NA," false"," ",2024-01-24,2024,1,"2024-01-24 14:37","Winter","1 = Transducer",1.1,1.1,1.1,118.217730722742,NA,NA,NA,16803,2,0,NA,NA,NA,"",34351,69,NA,"true",0,0,0,0,0,0,NA,"","false","false","","THRSHA","TFS","TFS","Threadfin Shad","Fish","petenense","Dorosoma","Clupeidae","Clupeiformes","Actinopterygii","Chordata","Introduced","","","","",FALSE,"Present",NA,"Threadfin Shad","Fish Larvae","Fish Larvae","fish","fish","Threadfin Shad",2,"LAMOPE12-ARNO-24JAN2024","Threadfin Shad",0,169.179359794228,169.179359794228,592.127759279798,0.285714285714286,"LAMOPE12-ARNO-24JAN2024","Threadfin Shad","Threadfin Shad"
"2386","LAMOPE12-BLAC-19APR2024",936,226,15007,9235,"false","Seine","LAMOPE","","2. Partial twist; snag; or tear"," 2= against flow"," ",2.5,NA,NA,NA,"","14:56","",NA,NA,NA,38.180675,121.908793,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Boat",NA,NA,NA,NA,NA,NA,NA,NA,NA," false",NA," ","",5,NA," 0 = 0%"," Garmin 6",2,"1 = Transducer"," code 2: narrow",NA,"false","Chinook","ED;DD;GU;SS","Blacklock","04/19/2024","BLAC-UNK","1=0-33% clouds","1=wind 1-3 mph; scaley ripples"," W"," 2=ebb",30,20,8.23,1317,7.5,27.4,0.4,1.94,36.4," 1=absent",1," Inside",NA," false"," Guest: Desiree Dela Vega",2024-04-19,2024,4,"2024-04-19 14:56","Spring","1 = Transducer",2.8,2.8,2.8,273.23299231529,NA,NA,NA,16907,3,3,NA,NA,NA,"",NA,NA,NA,"",NA,NA,NA,NA,NA,NA,NA,"","","","","HARMUD","HARISSMC","","Harris Mud Crab","Invertebrate","harrisii","Rhithropanopeus","","Decapoda","Malacostraca","Arthropoda","Native","","","","",FALSE,"Present",NA,"","Decapoda Adult","Decapoda","fish","fish","Harris Mud Crab",NA,"LAMOPE12-BLAC-19APR2024","Harris Mud Crab",NA,109.796403962016,0,109.796403962016,0,"LAMOPE12-BLAC-19APR2024","Harris Mud Crab",""
"2387","LAMOPE12-BLAC-19APR2024",970,449,15007,9235,"false","Seine","LAMOPE","","2. Partial twist; snag; or tear"," 2= against flow"," ",2.5,NA,NA,NA,"","14:56","",NA,NA,NA,38.180675,121.908793,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Boat",NA,NA,NA,NA,NA,NA,NA,NA,NA," false",NA," ","",5,NA," 0 = 0%"," Garmin 6",2,"1 = Transducer"," code 2: narrow",NA,"false","Chinook","ED;DD;GU;SS","Blacklock","04/19/2024","BLAC-UNK","1=0-33% clouds","1=wind 1-3 mph; scaley ripples"," W"," 2=ebb",30,20,8.23,1317,7.5,27.4,0.4,1.94,36.4," 1=absent",1," Inside",NA," false"," Guest: Desiree Dela Vega",2024-04-19,2024,4,"2024-04-19 14:56","Spring","1 = Transducer",2.8,2.8,2.8,273.23299231529,NA,NA,NA,16910,1,0,NA,NA,NA,"",34768,79,NA,"true",0,0,0,0,0,0,NA,"","false","false","","SHIGOB","SG","SHM","Shimofuri Goby","Fish","bifasciatus","Tridentiger","Oxudercidae","Gobiiformes","Actinopterygii","Chordata","Introduced","","","","",FALSE,"Present",NA,"Shimofuri Goby","Fish Larvae","Fish Larvae","fish","fish","Shimofuri Goby",1,"LAMOPE12-BLAC-19APR2024","Shimofuri Goby",0,36.5988013206721,36.5988013206721,109.796403962016,0.333333333333333,"LAMOPE12-BLAC-19APR2024","Shimofuri Goby","Shimofuri Goby"
"2388","LAMOPE12-BLAC-19APR2024",989,528,15007,9235,"false","Seine","LAMOPE","","2. Partial twist; snag; or tear"," 2= against flow"," ",2.5,NA,NA,NA,"","14:56","",NA,NA,NA,38.180675,121.908793,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Boat",NA,NA,NA,NA,NA,NA,NA,NA,NA," false",NA," ","",5,NA," 0 = 0%"," Garmin 6",2,"1 = Transducer"," code 2: narrow",NA,"false","Chinook","ED;DD;GU;SS","Blacklock","04/19/2024","BLAC-UNK","1=0-33% clouds","1=wind 1-3 mph; scaley ripples"," W"," 2=ebb",30,20,8.23,1317,7.5,27.4,0.4,1.94,36.4," 1=absent",1," Inside",NA," false"," Guest: Desiree Dela Vega",2024-04-19,2024,4,"2024-04-19 14:56","Spring","1 = Transducer",2.8,2.8,2.8,273.23299231529,NA,NA,NA,16908,1,0,NA,NA,NA,"",34766,295,NA,"true",0,0,0,0,0,0,NA,"","false","false","","WHICAT","WCF","WHC","White Catfish","Fish","catus","Ameiurus","Ictaluridae","Siluriformes","Actinopterygii","Chordata","Introduced","","","","",FALSE,"Present",NA,"White Catfish","Fish Larvae","Fish Larvae","fish","fish","White Catfish",1,"LAMOPE12-BLAC-19APR2024","White Catfish",0,36.5988013206721,36.5988013206721,109.796403962016,0.333333333333333,"LAMOPE12-BLAC-19APR2024","White Catfish","White Catfish"
"2389","LAMOPE12-BLAC-19APR2024",994,535,15007,9235,"false","Seine","LAMOPE","","2. Partial twist; snag; or tear"," 2= against flow"," ",2.5,NA,NA,NA,"","14:56","",NA,NA,NA,38.180675,121.908793,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Boat",NA,NA,NA,NA,NA,NA,NA,NA,NA," false",NA," ","",5,NA," 0 = 0%"," Garmin 6",2,"1 = Transducer"," code 2: narrow",NA,"false","Chinook","ED;DD;GU;SS","Blacklock","04/19/2024","BLAC-UNK","1=0-33% clouds","1=wind 1-3 mph; scaley ripples"," W"," 2=ebb",30,20,8.23,1317,7.5,27.4,0.4,1.94,36.4," 1=absent",1," Inside",NA," false"," Guest: Desiree Dela Vega",2024-04-19,2024,4,"2024-04-19 14:56","Spring","1 = Transducer",2.8,2.8,2.8,273.23299231529,NA,NA,NA,16909,1,0,NA,NA,NA,"",34767,32,NA,"true",0,0,0,0,0,0,NA,"","false","false","","YELGOB","YFG","YFG","Yellowfin Goby","Fish","flavimanus","Acanthogobius","Oxudercidae","Gobiiformes","Actinopterygii","Chordata","Introduced","","","","",FALSE,"Present",NA,"Yellowfin Goby","Fish Larvae","Fish Larvae","fish","fish","Yellowfin Goby",1,"LAMOPE12-BLAC-19APR2024","Yellowfin Goby",0,36.5988013206721,36.5988013206721,109.796403962016,0.333333333333333,"LAMOPE12-BLAC-19APR2024","Yellowfin Goby","Yellowfin Goby"
"2390","LAMOPE12-BLAC-21FEB2024",238,480,14504,8922,"false","Seine","LAMOPE","","1. No twists; snags; or tears"," 2= against flow"," ",2.5,NA,NA,NA,"","14:36","",NA,NA,NA,38.179175,121.912751,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Boat",NA,NA,NA,NA,NA,NA,NA,NA,NA," false",NA," ","",4,NA," 0 = 0%"," Garmin 6",2,"1 = Transducer"," +1 missil from last one",NA,"false","Mudsucker","ED;DH;SH;AM","Blacklock","02/21/2024","BLAC-INT","2=33-66% clouds","1=wind 1-3 mph; scaley ripples"," SW"," 2=ebb",35,13.3,8.52,807,7.4,33.3,0.68,0.75,27.1," 1=absent",1," Inside",NA," false"," ",2024-02-21,2024,2,"2024-02-21 14:36","Winter","1 = Transducer",2.8,2.8,2.8,273.23299231529,NA,NA,NA,16346,1,0,NA,NA,NA,"",33297,118,0,"true",0,0,0,0,0,0,NA,"","false","false","","STRBAS","SB","STB","Striped Bass","Fish","saxatilis","Morone","Moronidae","Perciformes","Actinopterygii","Chordata","Introduced","","","","larvae",FALSE,"Present",NA,"Striped Bass","Fish Larvae","Fish Larvae","fish","fish","Striped Bass",1,"LAMOPE12-BLAC-21FEB2024","Striped Bass",0,36.5988013206721,36.5988013206721,182.99400660336,0.2,"LAMOPE12-BLAC-21FEB2024","Striped Bass","Striped Bass"
"2391","LAMOPE12-BLAC-21FEB2024",974,469,14504,8922,"false","Seine","LAMOPE","","1. No twists; snags; or tears"," 2= against flow"," ",2.5,NA,NA,NA,"","14:36","",NA,NA,NA,38.179175,121.912751,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Boat",NA,NA,NA,NA,NA,NA,NA,NA,NA," false",NA," ","",4,NA," 0 = 0%"," Garmin 6",2,"1 = Transducer"," +1 missil from last one",NA,"false","Mudsucker","ED;DH;SH;AM","Blacklock","02/21/2024","BLAC-INT","2=33-66% clouds","1=wind 1-3 mph; scaley ripples"," SW"," 2=ebb",35,13.3,8.52,807,7.4,33.3,0.68,0.75,27.1," 1=absent",1," Inside",NA," false"," ",2024-02-21,2024,2,"2024-02-21 14:36","Winter","1 = Transducer",2.8,2.8,2.8,273.23299231529,NA,NA,NA,16345,3,0,NA,NA,NA,"",33296,93,NA,"true",10,0,0,0,0,0,NA,"","false","false","","SPLITT","ST","SPLT","Splittail","Fish","macrolepidotus","Pogonichthys","Cyprinidae","Cypriniformes","Actinopterygii","Chordata","Native","Moderate Concern","","MC","",FALSE,"Present",NA,"Sacramento Splittail","Fish Larvae","Fish Larvae","fish","fish","Sacramento Splittail",3,"LAMOPE12-BLAC-21FEB2024","Splittail",0,109.796403962016,109.796403962016,182.99400660336,0.6,"LAMOPE12-BLAC-21FEB2024","Splittail","Sacramento Splittail*"
"2392","LAMOPE12-BLAC-21FEB2024",981,505,14504,8922,"false","Seine","LAMOPE","","1. No twists; snags; or tears"," 2= against flow"," ",2.5,NA,NA,NA,"","14:36","",NA,NA,NA,38.179175,121.912751,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Boat",NA,NA,NA,NA,NA,NA,NA,NA,NA," false",NA," ","",4,NA," 0 = 0%"," Garmin 6",2,"1 = Transducer"," +1 missil from last one",NA,"false","Mudsucker","ED;DH;SH;AM","Blacklock","02/21/2024","BLAC-INT","2=33-66% clouds","1=wind 1-3 mph; scaley ripples"," SW"," 2=ebb",35,13.3,8.52,807,7.4,33.3,0.68,0.75,27.1," 1=absent",1," Inside",NA," false"," ",2024-02-21,2024,2,"2024-02-21 14:36","Winter","1 = Transducer",2.8,2.8,2.8,273.23299231529,NA,NA,NA,16347,1,0,NA,NA,NA,"",33298,49,0,"true",0,0,0,0,0,0,NA,"","false","false","","THRSHA","TFS","TFS","Threadfin Shad","Fish","petenense","Dorosoma","Clupeidae","Clupeiformes","Actinopterygii","Chordata","Introduced","","","","",FALSE,"Present",NA,"Threadfin Shad","Fish Larvae","Fish Larvae","fish","fish","Threadfin Shad",1,"LAMOPE12-BLAC-21FEB2024","Threadfin Shad",0,36.5988013206721,36.5988013206721,182.99400660336,0.2,"LAMOPE12-BLAC-21FEB2024","Threadfin Shad","Threadfin Shad"
"2393","LAMOPE12-BRAD-08APR2024",9999,345,15020,9247,"false","Seine","LAMOPE","","1. No twists; snags; or tears"," 2= against flow"," ",0.9,NA,NA,NA,"","13:56","",NA,NA,NA,38.197382,121.916375,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Boat",NA,NA,NA,NA,NA,NA,NA,NA,NA," false",NA," ","",5,NA," 0 = 0%"," Garmin 5",5,"1 = Transducer"," ",NA,"false","Mudsucker","AC;DMC;GU;DH","Bradmoor Island","04/08/2024","BRAD-UNK","1=0-33% clouds","1=wind 1-3 mph; scaley ripples"," S"," 4=flood",16,14.9,8.31,1182,7.4,47,0.41,1.62,29.8," 1=absent",2," Inside",NA," false"," Guests: Dajanae Stitts and Rayna Fitzgerald",2024-04-08,2024,4,"2024-04-08 13:56","Spring","1 = Transducer",1.2,1.2,1.2,128.699383986074,NA,NA,NA,16938,0,0,NA,NA,NA,"",NA,NA,NA,"",NA,NA,NA,NA,NA,NA,NA,"","","","","NOFISH","NOFISHCTCH","NONE","No Catch","Fish","","","","","","","","","","","",FALSE,"Present",NA,"No Catch","","","","","No Catch",NA,"LAMOPE12-BRAD-08APR2024","No Catch",NA,0,0,0,NA,"LAMOPE12-BRAD-08APR2024","No Catch","No Catch"
"2394","LAMOPE12-BROW-22APR2024",1361,1361,15139,9343,"false","Seine","LAMOPE","","1. No twists; snags; or tears"," 2= against flow"," ",4.7,NA,NA,NA,"","14:18","",NA,NA,NA,38.039492,121.863838,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Boat",NA,NA,NA,NA,NA,NA,NA,NA,NA," false",NA," ","",5,NA," 0 = 0%"," Garmin 6",2,"1 = Transducer"," ",NA,"false","Mudsucker","AC;ED;DH;AM","Browns Island","04/22/2024","BROW-UNK","1=0-33% clouds","1=wind 1-3 mph; scaley ripples"," NW"," 4=flood",84,18.7,8.76,272,7.4,6.9,0.03,0.47,10.6," 1=absent",1," Inside",NA," false"," ",2024-04-22,2024,4,"2024-04-22 14:18","Spring","1 = Transducer",5,5,5,383.7,NA,NA,NA,17283,1,0,NA,NA,NA,"",35784,70,NA,"true",0,0,0,0,0,0,NA,"FRP24-508","false","false","","CHISAL-F","","","Chinook Salmon (fall)","Fish","tshawytscha","Oncorhynchus","Salmonidae","Salmoniformes","Actinopterygii","Chordata","Native","","","","",FALSE,"Present",NA,"Chinook Salmon (fall)","","","fish","fish","Chinook Salmon (fall)",1,"LAMOPE12-BROW-22APR2024","Chinook Salmon (fall)",0,26.0620276257493,26.0620276257493,26.0620276257493,1,"LAMOPE12-BROW-22APR2024","Chinook Salmon (fall)","Chinook Salmon (fall)*"
"2395","LAMOPE12-FLYW-06FEB2024",171,125,14975,9206,"false","Seine","LAMOPE","","2. Partial twist; snag; or tear"," 2= against flow"," ",1.6,NA,NA,NA,"","15:20","",NA,NA,NA,38.360874,121.647689,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Crew Members and Boat",NA,NA,NA,NA,NA,NA,NA,NA,NA," false",NA," ","",4,NA," 2 = 34-66%"," Garmin 6",3,"1 = Transducer"," code 2: narrow",NA,"false","Mudsucker","AC;ED;DD;AM","Flyway Farms","02/06/2024","FLYW-CH-W","2=33-66% clouds","1=wind 1-3 mph; scaley ripples"," NW"," 4=flood",10,12,7.51,433,7.7,110.5,0.53,1,15.2," 1=absent",2," Inside",NA," false"," ",2024-02-06,2024,2,"2024-02-06 15:20","Winter","1 = Transducer",1.9,1.9,1.9,197.300077206198,NA,NA,NA,16824,29,29,NA,NA,NA,"",NA,NA,NA,"",NA,NA,NA,NA,NA,NA,NA,"","","","","CRAYFI","RSC","","Crayfish","Fish","","Pacifastacus","Astacidae","Decapoda","Malacostraca","Arthropoda","","","","","adult",FALSE,"Present",NA,"","Decapoda Adult","Decapoda","Decapoda","Decapoda","Crayfish",NA,"LAMOPE12-FLYW-06FEB2024","Crayfish",NA,1469.8423036952,0,50.6842173688001,0,"LAMOPE12-FLYW-06FEB2024","Crayfish",""
"2396","LAMOPE12-FLYW-06FEB2024",216,371,14975,9206,"false","Seine","LAMOPE","","2. Partial twist; snag; or tear"," 2= against flow"," ",1.6,NA,NA,NA,"","15:20","",NA,NA,NA,38.360874,121.647689,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Crew Members and Boat",NA,NA,NA,NA,NA,NA,NA,NA,NA," false",NA," ","",4,NA," 2 = 34-66%"," Garmin 6",3,"1 = Transducer"," code 2: narrow",NA,"false","Mudsucker","AC;ED;DD;AM","Flyway Farms","02/06/2024","FLYW-CH-W","2=33-66% clouds","1=wind 1-3 mph; scaley ripples"," NW"," 4=flood",10,12,7.51,433,7.7,110.5,0.53,1,15.2," 1=absent",2," Inside",NA," false"," ",2024-02-06,2024,2,"2024-02-06 15:20","Winter","1 = Transducer",1.9,1.9,1.9,197.300077206198,NA,NA,NA,16825,1,1,NA,NA,NA,"",NA,NA,NA,"",NA,NA,NA,NA,NA,NA,NA,"","","","","MISSHR","MISSGRASS","SHRK","Grass Shrimp","Invertebrate","","Palaemonetes","Palaemonidae","Decapoda","Malacostraca","Arthropoda","Introduced","","","","adult",FALSE,"Present",NA,"","Decapoda Adult","Decapoda","Decapoda","Decapoda","Palaemonetes",NA,"LAMOPE12-FLYW-06FEB2024","Grass Shrimp",NA,50.6842173688001,0,50.6842173688001,0,"LAMOPE12-FLYW-06FEB2024","Grass Shrimp",""
"2397","LAMOPE12-FLYW-06FEB2024",974,469,14975,9206,"false","Seine","LAMOPE","","2. Partial twist; snag; or tear"," 2= against flow"," ",1.6,NA,NA,NA,"","15:20","",NA,NA,NA,38.360874,121.647689,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Crew Members and Boat",NA,NA,NA,NA,NA,NA,NA,NA,NA," false",NA," ","",4,NA," 2 = 34-66%"," Garmin 6",3,"1 = Transducer"," code 2: narrow",NA,"false","Mudsucker","AC;ED;DD;AM","Flyway Farms","02/06/2024","FLYW-CH-W","2=33-66% clouds","1=wind 1-3 mph; scaley ripples"," NW"," 4=flood",10,12,7.51,433,7.7,110.5,0.53,1,15.2," 1=absent",2," Inside",NA," false"," ",2024-02-06,2024,2,"2024-02-06 15:20","Winter","1 = Transducer",1.9,1.9,1.9,197.300077206198,NA,NA,NA,16826,1,0,NA,NA,NA,"",34423,317,0,"true",0,0,0,0,0,0,NA,"","false","false","","SPLITT","ST","SPLT","Splittail","Fish","macrolepidotus","Pogonichthys","Cyprinidae","Cypriniformes","Actinopterygii","Chordata","Native","Moderate Concern","","MC","",FALSE,"Present",NA,"Sacramento Splittail","Fish Larvae","Fish Larvae","fish","fish","Sacramento Splittail",1,"LAMOPE12-FLYW-06FEB2024","Splittail",0,50.6842173688001,50.6842173688001,50.6842173688001,1,"LAMOPE12-FLYW-06FEB2024","Splittail","Sacramento Splittail*"
"2398","LAMOPE12-PEYT-21MAR2024",9999,345,14990,9219,"false","Seine","LAMOPE","","2. Partial twist; snag; or tear"," 2= against flow"," ",4.4,NA,NA,NA,"","15:20","",NA,NA,NA,38.225308,122.042698,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Boat",NA,NA,NA,NA,NA,NA,NA,NA,NA," false",NA," ","",4,NA," 0 = 0%"," Garmin 6",2,"1 = Transducer"," code 2: depth. no catch",NA,"false","Mudsucker","BA;ED;DD","Peytonia-Suisun","03/21/2024","PEYT-PEYT","2=33-66% clouds","1=wind 1-3 mph; scaley ripples"," SW"," 2=ebb",24,16.3,7.89,1283,7.8,38.3,0.43,2.18,44.5," 1=absent",2," Inside",NA," false"," ",2024-03-21,2024,3,"2024-03-21 15:20","Spring","1 = Transducer",4.7,4.7,4.7,383.7,NA,NA,NA,17418,0,0,NA,NA,NA,"",NA,NA,NA,"",NA,NA,NA,NA,NA,NA,NA,"","","","","NOFISH","NOFISHCTCH","NONE","No Catch","Fish","","","","","","","","","","","",FALSE,"Present",NA,"No Catch","","","","","No Catch",NA,"LAMOPE12-PEYT-21MAR2024","No Catch",NA,0,0,0,NA,"LAMOPE12-PEYT-21MAR2024","No Catch","No Catch"
"2399","LAMOPE12-STAI-18MAR2024",9999,345,14893,9144,"false","Seine","LAMOPE","","1. No twists; snags; or tears"," 2= against flow"," ",4.6,NA,NA,NA,"","16:00","",NA,NA,NA,38.324027,121.68437,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Boat",NA,NA,NA,NA,NA,NA,NA,NA,NA," false",NA," ","",4,NA," "," Garmin 6",2,"1 = Transducer"," ",NA,"false","Mudsucker","ED;DD;DH;AM","Stairsteps-Liberty Cut","03/18/2024","STAI-S","1=0-33% clouds","1=wind 1-3 mph; scaley ripples"," NW"," 2=ebb",62,16.5,8.3,482,7.9,8.4,0.34,1.91,14.4," 1=absent",2," Inside",NA," false"," ",2024-03-18,2024,3,"2024-03-18 16:00","Spring","1 = Transducer",4.9,4.9,4.9,383.7,NA,NA,NA,16673,0,0,NA,NA,NA,"",NA,NA,NA,"",NA,NA,NA,NA,NA,NA,NA,"","","","","NOFISH","NOFISHCTCH","NONE","No Catch","Fish","","","","","","","","","","","",FALSE,"Present",NA,"No Catch","","","","","No Catch",NA,"LAMOPE12-STAI-18MAR2024","No Catch",NA,0,0,0,NA,"LAMOPE12-STAI-18MAR2024","No Catch","No Catch"
"2400","LAMOPE12-WINT-06MAY2024",177,400,15156,9359,"false","Seine","LAMOPE","","1. No twists; snags; or tears"," 2= against flow"," ",1.3,NA,NA,NA,"","15:37","",NA,NA,NA,38.046108,121.850712,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Boat",NA,NA,NA,NA,NA,NA,NA,NA,NA," false",NA," ","",5,NA," 1 = 1-33%"," Garmin 5",4,"1 = Transducer"," ",NA,"false","Mudsucker","AC;ED;DD;GU;DH","Winter Island","05/06/2024","WINT-UNK","1=0-33% clouds","1=wind 1-3 mph; scaley ripples"," W"," 4=flood",65,18.5,9.37,255,7.5,8.2,0.23,0.37,11," 1=absent",1," Inside",NA," false"," Guest: Melanie Day",2024-05-06,2024,5,"2024-05-06 15:37","Spring","1 = Transducer",1.6,1.6,1.6,168.922111459686,NA,NA,NA,17318,2,0,NA,NA,NA,"",35860,21,NA,"true",0,0,0,0,0,0,NA,"","false","false","","PRISCU","SCP","PRS","Prickly Sculpin","Fish","aspur","Cottus","Cottidae","Scorpaeniformes","Actinopterygii","Chordata","Native","","","","",FALSE,"Present",NA,"Prickly Sculpin","Fish Larvae","Fish Larvae","fish","fish","Prickly Sculpin",2,"LAMOPE12-WINT-06MAY2024","Prickly Sculpin",0,118.397762301077,118.397762301077,710.386573806462,0.166666666666667,"LAMOPE12-WINT-06MAY2024","Prickly Sculpin","Prickly Sculpin*"
"2401","LAMOPE12-WINT-06MAY2024",197,315,15156,9359,"false","Seine","LAMOPE","","1. No twists; snags; or tears"," 2= against flow"," ",1.3,NA,NA,NA,"","15:37","",NA,NA,NA,38.046108,121.850712,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Boat",NA,NA,NA,NA,NA,NA,NA,NA,NA," false",NA," ","",5,NA," 1 = 1-33%"," Garmin 5",4,"1 = Transducer"," ",NA,"false","Mudsucker","AC;ED;DD;GU;DH","Winter Island","05/06/2024","WINT-UNK","1=0-33% clouds","1=wind 1-3 mph; scaley ripples"," W"," 4=flood",65,18.5,9.37,255,7.5,8.2,0.23,0.37,11," 1=absent",1," Inside",NA," false"," Guest: Melanie Day",2024-05-06,2024,5,"2024-05-06 15:37","Spring","1 = Transducer",1.6,1.6,1.6,168.922111459686,NA,NA,NA,17317,2,0,NA,NA,NA,"",35859,90,NA,"true",0,0,0,0,0,0,NA,"","false","false","","MISSIL","ISS","MSS","Mississippi Silverside","Fish","berryllia","Menidia","Atherinopsidae","Atheriniformes","Actinopterygii","Chordata","Introduced","","","","larvae",FALSE,"Present",NA,"Mississippi Silverside","Fish Larvae","Fish Larvae","fish","fish","Mississippi Silverside",2,"LAMOPE12-WINT-06MAY2024","Mississippi Silverside",0,118.397762301077,118.397762301077,710.386573806462,0.166666666666667,"LAMOPE12-WINT-06MAY2024","Mississippi Silverside","Mississippi Silverside"
"2402","LAMOPE12-WINT-06MAY2024",216,371,15156,9359,"false","Seine","LAMOPE","","1. No twists; snags; or tears"," 2= against flow"," ",1.3,NA,NA,NA,"","15:37","",NA,NA,NA,38.046108,121.850712,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Boat",NA,NA,NA,NA,NA,NA,NA,NA,NA," false",NA," ","",5,NA," 1 = 1-33%"," Garmin 5",4,"1 = Transducer"," ",NA,"false","Mudsucker","AC;ED;DD;GU;DH","Winter Island","05/06/2024","WINT-UNK","1=0-33% clouds","1=wind 1-3 mph; scaley ripples"," W"," 4=flood",65,18.5,9.37,255,7.5,8.2,0.23,0.37,11," 1=absent",1," Inside",NA," false"," Guest: Melanie Day",2024-05-06,2024,5,"2024-05-06 15:37","Spring","1 = Transducer",1.6,1.6,1.6,168.922111459686,NA,NA,NA,17319,16,16,NA,NA,NA,"",NA,NA,NA,"",NA,NA,NA,NA,NA,NA,NA,"","","","","MISSHR","MISSGRASS","SHRK","Grass Shrimp","Invertebrate","","Palaemonetes","Palaemonidae","Decapoda","Malacostraca","Arthropoda","Introduced","","","","adult",FALSE,"Present",NA,"","Decapoda Adult","Decapoda","Decapoda","Decapoda","Palaemonetes",NA,"LAMOPE12-WINT-06MAY2024","Grass Shrimp",NA,947.182098408617,0,710.386573806462,0,"LAMOPE12-WINT-06MAY2024","Grass Shrimp",""
