"","SampleID_key","SampleID_frp","CommonName","VisitNo","subsample","Count","AdjCount","fixedLatStart","fixedLatEnd","fixedLongStart","fixedLongEnd","newLocation","newStation","DepthOfSample","DepthOfWater","GearTypeAbbreviation","LAB_NAME","Date","effort","CPUE","OrganismID"
"2022",13101,"MAC14-LOWE-09MAY2023","Physa",7875,100,2,2,38.35098533,38.35442433,-121.661623,-121.66003,"Lower Yolo Ranch","LOWE-CH-ENTRANCE-N",NA,1.6,"MAC","FRP",2023-05-09,85.236685803136,0.0234640751356667,382
"2023",13101,"MAC14-LOWE-09MAY2023","Chironomid larvae",7875,100,210,210,38.35098533,38.35442433,-121.661623,-121.66003,"Lower Yolo Ranch","LOWE-CH-ENTRANCE-N",NA,1.6,"MAC","FRP",2023-05-09,85.236685803136,2.463727889245,82
"2024",13101,"MAC14-LOWE-09MAY2023","Coenagrionidae larvae",7875,100,9,9,38.35098533,38.35442433,-121.661623,-121.66003,"Lower Yolo Ranch","LOWE-CH-ENTRANCE-N",NA,1.6,"MAC","FRP",2023-05-09,85.236685803136,0.1055883381105,105
"2025",13101,"MAC14-LOWE-09MAY2023","Diptera pupae",7875,100,7,7,38.35098533,38.35442433,-121.661623,-121.66003,"Lower Yolo Ranch","LOWE-CH-ENTRANCE-N",NA,1.6,"MAC","FRP",2023-05-09,85.236685803136,0.0821242629748335,167
"2026",13101,"MAC14-LOWE-09MAY2023","Hydroptilidae Larvae Caddisfly",7875,100,1,1,38.35098533,38.35442433,-121.661623,-121.66003,"Lower Yolo Ranch","LOWE-CH-ENTRANCE-N",NA,1.6,"MAC","FRP",2023-05-09,85.236685803136,0.0117320375678334,245
"2027",13101,"MAC14-LOWE-09MAY2023","Mississippi Silverside",7875,100,6,6,38.35098533,38.35442433,-121.661623,-121.66003,"Lower Yolo Ranch","LOWE-CH-ENTRANCE-N",NA,1.6,"MAC","FRP",2023-05-09,85.236685803136,0.0703922254070001,315
"2028",13101,"MAC14-LOWE-09MAY2023","Hyalella",7875,100,7,7,38.35098533,38.35442433,-121.661623,-121.66003,"Lower Yolo Ranch","LOWE-CH-ENTRANCE-N",NA,1.6,"MAC","FRP",2023-05-09,85.236685803136,0.0821242629748335,237
"2029",13101,"MAC14-LOWE-09MAY2023","Hydrobiidae",7875,100,1,1,38.35098533,38.35442433,-121.661623,-121.66003,"Lower Yolo Ranch","LOWE-CH-ENTRANCE-N",NA,1.6,"MAC","FRP",2023-05-09,85.236685803136,0.0117320375678334,240
"2030",13101,"MAC14-LOWE-09MAY2023","American Shad",7875,100,1,1,38.35098533,38.35442433,-121.661623,-121.66003,"Lower Yolo Ranch","LOWE-CH-ENTRANCE-N",NA,1.6,"MAC","FRP",2023-05-09,85.236685803136,0.0117320375678334,15
"2031",13101,"MAC14-LOWE-09MAY2023","Americorophium spinicorne",7875,100,11,11,38.35098533,38.35442433,-121.661623,-121.66003,"Lower Yolo Ranch","LOWE-CH-ENTRANCE-N",NA,1.6,"MAC","FRP",2023-05-09,85.236685803136,0.129052413246167,16
"2032",13101,"MAC14-LOWE-09MAY2023","Collembola",7875,100,2,2,38.35098533,38.35442433,-121.661623,-121.66003,"Lower Yolo Ranch","LOWE-CH-ENTRANCE-N",NA,1.6,"MAC","FRP",2023-05-09,85.236685803136,0.0234640751356667,108
"2033",13101,"MAC14-LOWE-09MAY2023","Diptera adult",7875,100,4,4,38.35098533,38.35442433,-121.661623,-121.66003,"Lower Yolo Ranch","LOWE-CH-ENTRANCE-N",NA,1.6,"MAC","FRP",2023-05-09,85.236685803136,0.0469281502713334,165
"2034",13101,"MAC14-LOWE-09MAY2023","Prickly Sculpin",7875,100,1,1,38.35098533,38.35442433,-121.661623,-121.66003,"Lower Yolo Ranch","LOWE-CH-ENTRANCE-N",NA,1.6,"MAC","FRP",2023-05-09,85.236685803136,0.0117320375678334,400
"2035",13101,"MAC14-LOWE-09MAY2023","Corixidae",7875,100,1,1,38.35098533,38.35442433,-121.661623,-121.66003,"Lower Yolo Ranch","LOWE-CH-ENTRANCE-N",NA,1.6,"MAC","FRP",2023-05-09,85.236685803136,0.0117320375678334,116
"2036",13101,"MAC14-LOWE-09MAY2023","Gammarid juvenile",7875,100,2,2,38.35098533,38.35442433,-121.661623,-121.66003,"Lower Yolo Ranch","LOWE-CH-ENTRANCE-N",NA,1.6,"MAC","FRP",2023-05-09,85.236685803136,0.0234640751356667,205
"2037",13101,"MAC14-LOWE-09MAY2023","Corophiid Juvenile",7875,100,248,248,38.35098533,38.35442433,-121.661623,-121.66003,"Lower Yolo Ranch","LOWE-CH-ENTRANCE-N",NA,1.6,"MAC","FRP",2023-05-09,85.236685803136,2.90954531682267,117
"2038",13637,"MAC14-LOWE-16AUG2023","Hydra",8208,100,2,2,38.341124,38.342191,-121.665389,-121.665105,"Lower Yolo Ranch","LOWE-CH-ENTRANCE-S",NA,2.3,"MAC","FRP",2023-08-16,57.8991056900961,0.0345428478758371,238
"2039",13637,"MAC14-LOWE-16AUG2023","Decapod larvae unid",8208,100,2,2,38.341124,38.342191,-121.665389,-121.665105,"Lower Yolo Ranch","LOWE-CH-ENTRANCE-S",NA,2.3,"MAC","FRP",2023-08-16,57.8991056900961,0.0345428478758371,1201
"2040",13637,"MAC14-LOWE-16AUG2023","Coenagrionidae larvae",8208,100,33,33,38.341124,38.342191,-121.665389,-121.665105,"Lower Yolo Ranch","LOWE-CH-ENTRANCE-S",NA,2.3,"MAC","FRP",2023-08-16,57.8991056900961,0.569956989951311,105
"2041",13637,"MAC14-LOWE-16AUG2023","Hyalella",8208,100,102,102,38.341124,38.342191,-121.665389,-121.665105,"Lower Yolo Ranch","LOWE-CH-ENTRANCE-S",NA,2.3,"MAC","FRP",2023-08-16,57.8991056900961,1.76168524166769,237
"2042",13637,"MAC14-LOWE-16AUG2023","Hemiptera Other",8208,100,1,1,38.341124,38.342191,-121.665389,-121.665105,"Lower Yolo Ranch","LOWE-CH-ENTRANCE-S",NA,2.3,"MAC","FRP",2023-08-16,57.8991056900961,0.0172714239379185,229
"2043",13637,"MAC14-LOWE-16AUG2023","Oligochaete",8208,100,1,1,38.341124,38.342191,-121.665389,-121.665105,"Lower Yolo Ranch","LOWE-CH-ENTRANCE-S",NA,2.3,"MAC","FRP",2023-08-16,57.8991056900961,0.0172714239379185,357
"2044",13637,"MAC14-LOWE-16AUG2023","Fish Eggs",8208,100,2,2,38.341124,38.342191,-121.665389,-121.665105,"Lower Yolo Ranch","LOWE-CH-ENTRANCE-S",NA,2.3,"MAC","FRP",2023-08-16,57.8991056900961,0.0345428478758371,197
"2045",13637,"MAC14-LOWE-16AUG2023","Collembola",8208,100,3,3,38.341124,38.342191,-121.665389,-121.665105,"Lower Yolo Ranch","LOWE-CH-ENTRANCE-S",NA,2.3,"MAC","FRP",2023-08-16,57.8991056900961,0.0518142718137556,108
"2046",13637,"MAC14-LOWE-16AUG2023","Crangonyx",8208,100,2,2,38.341124,38.342191,-121.665389,-121.665105,"Lower Yolo Ranch","LOWE-CH-ENTRANCE-S",NA,2.3,"MAC","FRP",2023-08-16,57.8991056900961,0.0345428478758371,123
"2047",13637,"MAC14-LOWE-16AUG2023","Aeshnidae larvae",8208,100,1,1,38.341124,38.342191,-121.665389,-121.665105,"Lower Yolo Ranch","LOWE-CH-ENTRANCE-S",NA,2.3,"MAC","FRP",2023-08-16,57.8991056900961,0.0172714239379185,13
"2048",13637,"MAC14-LOWE-16AUG2023","Physa",8208,100,15,15,38.341124,38.342191,-121.665389,-121.665105,"Lower Yolo Ranch","LOWE-CH-ENTRANCE-S",NA,2.3,"MAC","FRP",2023-08-16,57.8991056900961,0.259071359068778,382
"2049",13637,"MAC14-LOWE-16AUG2023","Chironomid larvae",8208,100,7,7,38.341124,38.342191,-121.665389,-121.665105,"Lower Yolo Ranch","LOWE-CH-ENTRANCE-S",NA,2.3,"MAC","FRP",2023-08-16,57.8991056900961,0.12089996756543,82
"2050",13637,"MAC14-LOWE-16AUG2023","Mite",8208,100,1,1,38.341124,38.342191,-121.665389,-121.665105,"Lower Yolo Ranch","LOWE-CH-ENTRANCE-S",NA,2.3,"MAC","FRP",2023-08-16,57.8991056900961,0.0172714239379185,316
"2051",13637,"MAC14-LOWE-16AUG2023","Gammarus",8208,100,3,3,38.341124,38.342191,-121.665389,-121.665105,"Lower Yolo Ranch","LOWE-CH-ENTRANCE-S",NA,2.3,"MAC","FRP",2023-08-16,57.8991056900961,0.0518142718137556,206
"2052",13637,"MAC14-LOWE-16AUG2023","Gammarid juvenile",8208,100,32,32,38.341124,38.342191,-121.665389,-121.665105,"Lower Yolo Ranch","LOWE-CH-ENTRANCE-S",NA,2.3,"MAC","FRP",2023-08-16,57.8991056900961,0.552685566013393,205
"2053",13637,"MAC14-LOWE-16AUG2023","Fluminicola",8208,100,18,18,38.341124,38.342191,-121.665389,-121.665105,"Lower Yolo Ranch","LOWE-CH-ENTRANCE-S",NA,2.3,"MAC","FRP",2023-08-16,57.8991056900961,0.310885630882534,200
"2054",13637,"MAC14-LOWE-16AUG2023","Lymnaeidae",8208,100,1,1,38.341124,38.342191,-121.665389,-121.665105,"Lower Yolo Ranch","LOWE-CH-ENTRANCE-S",NA,2.3,"MAC","FRP",2023-08-16,57.8991056900961,0.0172714239379185,297
"2055",13637,"MAC14-LOWE-16AUG2023","Gyraulus",8208,100,11,11,38.341124,38.342191,-121.665389,-121.665105,"Lower Yolo Ranch","LOWE-CH-ENTRANCE-S",NA,2.3,"MAC","FRP",2023-08-16,57.8991056900961,0.189985663317104,218
"2056",13637,"MAC14-LOWE-16AUG2023","Planaria",8208,100,12,12,38.341124,38.342191,-121.665389,-121.665105,"Lower Yolo Ranch","LOWE-CH-ENTRANCE-S",NA,2.3,"MAC","FRP",2023-08-16,57.8991056900961,0.207257087255022,386
"2057",13637,"MAC14-LOWE-16AUG2023","Americorophium spinicorne",8208,100,4,4,38.341124,38.342191,-121.665389,-121.665105,"Lower Yolo Ranch","LOWE-CH-ENTRANCE-S",NA,2.3,"MAC","FRP",2023-08-16,57.8991056900961,0.0690856957516741,16
"2058",13325,"MAC14-MINE-27APR2023","Striped Bass",7944,100,16,16,38.28654933,38.28675933,-121.643751,-121.644201,"Miner Slough","MINE-N",NA,6.5,"MAC","FRP",2023-04-27,113.571525642361,0.140880382732414,480
"2059",13325,"MAC14-MINE-27APR2023","Mite",7944,100,22,22,38.28654933,38.28675933,-121.643751,-121.644201,"Miner Slough","MINE-N",NA,6.5,"MAC","FRP",2023-04-27,113.571525642361,0.193710526257069,316
"2060",13325,"MAC14-MINE-27APR2023","Diptera pupae",7944,100,10,10,38.28654933,38.28675933,-121.643751,-121.644201,"Miner Slough","MINE-N",NA,6.5,"MAC","FRP",2023-04-27,113.571525642361,0.0880502392077588,167
"2061",13325,"MAC14-MINE-27APR2023","Prickly Sculpin",7944,100,81,81,38.28654933,38.28675933,-121.643751,-121.644201,"Miner Slough","MINE-N",NA,6.5,"MAC","FRP",2023-04-27,113.571525642361,0.713206937582846,400
"2062",13325,"MAC14-MINE-27APR2023","Diptera adult",7944,100,40,40,38.28654933,38.28675933,-121.643751,-121.644201,"Miner Slough","MINE-N",NA,6.5,"MAC","FRP",2023-04-27,113.571525642361,0.352200956831035,165
"2063",13325,"MAC14-MINE-27APR2023","Hymenoptera adult UNID",7944,100,1,1,38.28654933,38.28675933,-121.643751,-121.644201,"Miner Slough","MINE-N",NA,6.5,"MAC","FRP",2023-04-27,113.571525642361,0.00880502392077588,249
"2064",13325,"MAC14-MINE-27APR2023","Collembola",7944,100,1,1,38.28654933,38.28675933,-121.643751,-121.644201,"Miner Slough","MINE-N",NA,6.5,"MAC","FRP",2023-04-27,113.571525642361,0.00880502392077588,108
"2065",13325,"MAC14-MINE-27APR2023","Chironomid larvae",7944,100,16,16,38.28654933,38.28675933,-121.643751,-121.644201,"Miner Slough","MINE-N",NA,6.5,"MAC","FRP",2023-04-27,113.571525642361,0.140880382732414,82
"2066",13325,"MAC14-MINE-27APR2023","Simuliidae larvae",7944,100,1,1,38.28654933,38.28675933,-121.643751,-121.644201,"Miner Slough","MINE-N",NA,6.5,"MAC","FRP",2023-04-27,113.571525642361,0.00880502392077588,456
"2067",13325,"MAC14-MINE-27APR2023","Aphididae larvae",7944,100,3,3,38.28654933,38.28675933,-121.643751,-121.644201,"Miner Slough","MINE-N",NA,6.5,"MAC","FRP",2023-04-27,113.571525642361,0.0264150717623276,29
"2068",13325,"MAC14-MINE-27APR2023","Aphididae adult",7944,100,2,2,38.28654933,38.28675933,-121.643751,-121.644201,"Miner Slough","MINE-N",NA,6.5,"MAC","FRP",2023-04-27,113.571525642361,0.0176100478415518,28
"2069",13325,"MAC14-MINE-27APR2023","Corbicula",7944,100,3,3,38.28654933,38.28675933,-121.643751,-121.644201,"Miner Slough","MINE-N",NA,6.5,"MAC","FRP",2023-04-27,113.571525642361,0.0264150717623276,115
"2070",13325,"MAC14-MINE-27APR2023","Wakasagi",7944,100,1,1,38.28654933,38.28675933,-121.643751,-121.644201,"Miner Slough","MINE-N",NA,6.5,"MAC","FRP",2023-04-27,113.571525642361,0.00880502392077588,526
"2071",13325,"MAC14-MINE-27APR2023","Ephemeroptera larvae UNID",7944,100,2,2,38.28654933,38.28675933,-121.643751,-121.644201,"Miner Slough","MINE-N",NA,6.5,"MAC","FRP",2023-04-27,113.571525642361,0.0176100478415518,183
"2072",13325,"MAC14-MINE-27APR2023","Hyalella",7944,100,1,1,38.28654933,38.28675933,-121.643751,-121.644201,"Miner Slough","MINE-N",NA,6.5,"MAC","FRP",2023-04-27,113.571525642361,0.00880502392077588,237
"2073",13325,"MAC14-MINE-27APR2023","Thrips",7944,100,1,1,38.28654933,38.28675933,-121.643751,-121.644201,"Miner Slough","MINE-N",NA,6.5,"MAC","FRP",2023-04-27,113.571525642361,0.00880502392077588,507
"2074",13325,"MAC14-MINE-27APR2023","Chaoboridgae larvae",7944,100,1,1,38.28654933,38.28675933,-121.643751,-121.644201,"Miner Slough","MINE-N",NA,6.5,"MAC","FRP",2023-04-27,113.571525642361,0.00880502392077588,1018
"2075",13325,"MAC14-MINE-27APR2023","Nematode",7944,100,1,1,38.28654933,38.28675933,-121.643751,-121.644201,"Miner Slough","MINE-N",NA,6.5,"MAC","FRP",2023-04-27,113.571525642361,0.00880502392077588,338
"2076",13325,"MAC14-MINE-27APR2023","Fish Eggs",7944,100,20,20,38.28654933,38.28675933,-121.643751,-121.644201,"Miner Slough","MINE-N",NA,6.5,"MAC","FRP",2023-04-27,113.571525642361,0.176100478415518,197
"2077",13325,"MAC14-MINE-27APR2023","Baetidae",7944,100,1,1,38.28654933,38.28675933,-121.643751,-121.644201,"Miner Slough","MINE-N",NA,6.5,"MAC","FRP",2023-04-27,113.571525642361,0.00880502392077588,38
"2078",13325,"MAC14-MINE-27APR2023","Hydroptilidae Larvae Caddisfly",7944,100,3,3,38.28654933,38.28675933,-121.643751,-121.644201,"Miner Slough","MINE-N",NA,6.5,"MAC","FRP",2023-04-27,113.571525642361,0.0264150717623276,245
"2079",13325,"MAC14-MINE-27APR2023","Hydra",7944,100,66,66,38.28654933,38.28675933,-121.643751,-121.644201,"Miner Slough","MINE-N",NA,6.5,"MAC","FRP",2023-04-27,113.571525642361,0.581131578771208,238
"2080",13325,"MAC14-MINE-27APR2023","Corixidae",7944,100,1,1,38.28654933,38.28675933,-121.643751,-121.644201,"Miner Slough","MINE-N",NA,6.5,"MAC","FRP",2023-04-27,113.571525642361,0.00880502392077588,116
"2081",13325,"MAC14-MINE-27APR2023","Gammarid juvenile",7944,100,3,3,38.28654933,38.28675933,-121.643751,-121.644201,"Miner Slough","MINE-N",NA,6.5,"MAC","FRP",2023-04-27,113.571525642361,0.0264150717623276,205
"2082",13325,"MAC14-MINE-27APR2023","Oligochaete",7944,100,7,7,38.28654933,38.28675933,-121.643751,-121.644201,"Miner Slough","MINE-N",NA,6.5,"MAC","FRP",2023-04-27,113.571525642361,0.0616351674454312,357
"2083",13325,"MAC14-MINE-27APR2023","Fish larvae",7944,100,5,5,38.28654933,38.28675933,-121.643751,-121.644201,"Miner Slough","MINE-N",NA,6.5,"MAC","FRP",2023-04-27,113.571525642361,0.0440251196038794,198
"2084",13325,"MAC14-MINE-27APR2023","Lepidoptera larvae",7944,100,1,1,38.28654933,38.28675933,-121.643751,-121.644201,"Miner Slough","MINE-N",NA,6.5,"MAC","FRP",2023-04-27,113.571525642361,0.00880502392077588,279
"2085",12916,"MAC14-PROS-10MAY2023","Diptera adult",7820,100,3,3,38.245037,38.246825,-121.663638,-121.665805,"Prospect Island","PROS-S",NA,1.3,"MAC","FRP",2023-05-10,60.9647559594796,0.0492087592705851,165
"2086",12916,"MAC14-PROS-10MAY2023","Diptera pupae",7820,100,1,1,38.245037,38.246825,-121.663638,-121.665805,"Prospect Island","PROS-S",NA,1.3,"MAC","FRP",2023-05-10,60.9647559594796,0.0164029197568617,167
"2087",12916,"MAC14-PROS-10MAY2023","Fish Eggs",7820,100,1,1,38.245037,38.246825,-121.663638,-121.665805,"Prospect Island","PROS-S",NA,1.3,"MAC","FRP",2023-05-10,60.9647559594796,0.0164029197568617,197
"2088",12916,"MAC14-PROS-10MAY2023","Physa",7820,100,5,5,38.245037,38.246825,-121.663638,-121.665805,"Prospect Island","PROS-S",NA,1.3,"MAC","FRP",2023-05-10,60.9647559594796,0.0820145987843085,382
"2089",12916,"MAC14-PROS-10MAY2023","Mite",7820,100,12,12,38.245037,38.246825,-121.663638,-121.665805,"Prospect Island","PROS-S",NA,1.3,"MAC","FRP",2023-05-10,60.9647559594796,0.19683503708234,316
"2090",12916,"MAC14-PROS-10MAY2023","Limpet",7820,100,1,1,38.245037,38.246825,-121.663638,-121.665805,"Prospect Island","PROS-S",NA,1.3,"MAC","FRP",2023-05-10,60.9647559594796,0.0164029197568617,293
"2091",12916,"MAC14-PROS-10MAY2023","Hydra",7820,100,1,1,38.245037,38.246825,-121.663638,-121.665805,"Prospect Island","PROS-S",NA,1.3,"MAC","FRP",2023-05-10,60.9647559594796,0.0164029197568617,238
"2092",12916,"MAC14-PROS-10MAY2023","Chironomid larvae",7820,100,2,2,38.245037,38.246825,-121.663638,-121.665805,"Prospect Island","PROS-S",NA,1.3,"MAC","FRP",2023-05-10,60.9647559594796,0.0328058395137234,82
"2093",12916,"MAC14-PROS-10MAY2023","Prickly Sculpin",7820,100,1,1,38.245037,38.246825,-121.663638,-121.665805,"Prospect Island","PROS-S",NA,1.3,"MAC","FRP",2023-05-10,60.9647559594796,0.0164029197568617,400
"2094",12916,"MAC14-PROS-10MAY2023","Oligochaete",7820,100,6,6,38.245037,38.246825,-121.663638,-121.665805,"Prospect Island","PROS-S",NA,1.3,"MAC","FRP",2023-05-10,60.9647559594796,0.0984175185411702,357
"2095",12916,"MAC14-PROS-10MAY2023","Collembola",7820,100,1,1,38.245037,38.246825,-121.663638,-121.665805,"Prospect Island","PROS-S",NA,1.3,"MAC","FRP",2023-05-10,60.9647559594796,0.0164029197568617,108
"2096",12916,"MAC14-PROS-10MAY2023","Mississippi Silverside",7820,100,2,2,38.245037,38.246825,-121.663638,-121.665805,"Prospect Island","PROS-S",NA,1.3,"MAC","FRP",2023-05-10,60.9647559594796,0.0328058395137234,315
"2097",14093,"MAC14-RYER-14NOV2023","Americorophium spinicorne",8561,100,5,5,38.08018,38.084293,-122.008564,-122.009493,"Ryer Island","RYER-N",NA,1.5,"MAC","FRP",2023-11-14,135.057460060485,0.0370212796668972,16
"2098",14093,"MAC14-RYER-14NOV2023","Aphididae larvae",8561,100,2,2,38.08018,38.084293,-122.008564,-122.009493,"Ryer Island","RYER-N",NA,1.5,"MAC","FRP",2023-11-14,135.057460060485,0.0148085118667589,29
"2099",14093,"MAC14-RYER-14NOV2023","Cumaceans",8561,100,7,7,38.08018,38.084293,-122.008564,-122.009493,"Ryer Island","RYER-N",NA,1.5,"MAC","FRP",2023-11-14,135.057460060485,0.051829791533656,133
"2100",14093,"MAC14-RYER-14NOV2023","Gammarus",8561,100,19,19,38.08018,38.084293,-122.008564,-122.009493,"Ryer Island","RYER-N",NA,1.5,"MAC","FRP",2023-11-14,135.057460060485,0.140680862734209,206
"2101",14093,"MAC14-RYER-14NOV2023","Gnorimosphaeroma",8561,100,21,21,38.08018,38.084293,-122.008564,-122.009493,"Ryer Island","RYER-N",NA,1.5,"MAC","FRP",2023-11-14,135.057460060485,0.155489374600968,210
"2102",14093,"MAC14-RYER-14NOV2023","Planthopper",8561,100,1,1,38.08018,38.084293,-122.008564,-122.009493,"Ryer Island","RYER-N",NA,1.5,"MAC","FRP",2023-11-14,135.057460060485,0.00740425593337943,1081
"2103",14093,"MAC14-RYER-14NOV2023","Tanaid",8561,100,11,11,38.08018,38.084293,-122.008564,-122.009493,"Ryer Island","RYER-N",NA,1.5,"MAC","FRP",2023-11-14,135.057460060485,0.0814468152671738,495
"2104",14093,"MAC14-RYER-14NOV2023","Corixidae",8561,100,1,1,38.08018,38.084293,-122.008564,-122.009493,"Ryer Island","RYER-N",NA,1.5,"MAC","FRP",2023-11-14,135.057460060485,0.00740425593337943,116
"2105",14093,"MAC14-RYER-14NOV2023","Mysid juvenile",8561,100,1,1,38.08018,38.084293,-122.008564,-122.009493,"Ryer Island","RYER-N",NA,1.5,"MAC","FRP",2023-11-14,135.057460060485,0.00740425593337943,334
"2106",14093,"MAC14-RYER-14NOV2023","Oligochaete",8561,100,1,1,38.08018,38.084293,-122.008564,-122.009493,"Ryer Island","RYER-N",NA,1.5,"MAC","FRP",2023-11-14,135.057460060485,0.00740425593337943,357
"2107",14093,"MAC14-RYER-14NOV2023","Chironomid larvae",8561,100,1,1,38.08018,38.084293,-122.008564,-122.009493,"Ryer Island","RYER-N",NA,1.5,"MAC","FRP",2023-11-14,135.057460060485,0.00740425593337943,82
"2108",14093,"MAC14-RYER-14NOV2023","Arrow worm",8561,100,3,3,38.08018,38.084293,-122.008564,-122.009493,"Ryer Island","RYER-N",NA,1.5,"MAC","FRP",2023-11-14,135.057460060485,0.0222127678001383,1163
"2109",14093,"MAC14-RYER-14NOV2023","Aphididae adult",8561,100,1,1,38.08018,38.084293,-122.008564,-122.009493,"Ryer Island","RYER-N",NA,1.5,"MAC","FRP",2023-11-14,135.057460060485,0.00740425593337943,28
"2110",13048,"MAC14-RYER-18APR2023","Diptera adult",7857,100,2,2,38.08299,38.086835,-122.006855,-122.009083,"Ryer Island","RYER-N",NA,0.9,"MAC","FRP",2023-04-18,88.3076125790073,0.0226481040715559,165
"2111",13048,"MAC14-RYER-18APR2023","Longfin Smelt",7857,100,1,1,38.08299,38.086835,-122.006855,-122.009083,"Ryer Island","RYER-N",NA,0.9,"MAC","FRP",2023-04-18,88.3076125790073,0.011324052035778,294
"2112",13048,"MAC14-RYER-18APR2023","Americorophium spinicorne",7857,100,2,2,38.08299,38.086835,-122.006855,-122.009083,"Ryer Island","RYER-N",NA,0.9,"MAC","FRP",2023-04-18,88.3076125790073,0.0226481040715559,16
"2113",13048,"MAC14-RYER-18APR2023","Prickly Sculpin",7857,100,2,2,38.08299,38.086835,-122.006855,-122.009083,"Ryer Island","RYER-N",NA,0.9,"MAC","FRP",2023-04-18,88.3076125790073,0.0226481040715559,400
"2114",13048,"MAC14-RYER-18APR2023","Collembola",7857,100,3,3,38.08299,38.086835,-122.006855,-122.009083,"Ryer Island","RYER-N",NA,0.9,"MAC","FRP",2023-04-18,88.3076125790073,0.0339721561073339,108
"2115",13048,"MAC14-RYER-18APR2023","Tanaid",7857,100,4,4,38.08299,38.086835,-122.006855,-122.009083,"Ryer Island","RYER-N",NA,0.9,"MAC","FRP",2023-04-18,88.3076125790073,0.0452962081431119,495
"2116",13048,"MAC14-RYER-18APR2023","Oligochaete",7857,100,4,4,38.08299,38.086835,-122.006855,-122.009083,"Ryer Island","RYER-N",NA,0.9,"MAC","FRP",2023-04-18,88.3076125790073,0.0452962081431119,357
"2117",13048,"MAC14-RYER-18APR2023","Mite",7857,100,1,1,38.08299,38.086835,-122.006855,-122.009083,"Ryer Island","RYER-N",NA,0.9,"MAC","FRP",2023-04-18,88.3076125790073,0.011324052035778,316
"2118",13048,"MAC14-RYER-18APR2023","Corophium alienense",7857,100,1,1,38.08299,38.086835,-122.006855,-122.009083,"Ryer Island","RYER-N",NA,0.9,"MAC","FRP",2023-04-18,88.3076125790073,0.011324052035778,119
"2119",13048,"MAC14-RYER-18APR2023","Cumaceans",7857,100,19,19,38.08299,38.086835,-122.006855,-122.009083,"Ryer Island","RYER-N",NA,0.9,"MAC","FRP",2023-04-18,88.3076125790073,0.215156988679781,133
"2120",13132,"MAC14-STAI-24APR2023","Prickly Sculpin",7885,100,14,14,38.326008,38.330231,-121.667291,-121.667248,"Stairsteps-Liberty Cut","STAI-LIBE",NA,5.9,"MAC","FRP",2023-04-24,100.264176280252,0.139631127680819,400
"2121",13132,"MAC14-STAI-24APR2023","Hydra",7885,100,33,33,38.326008,38.330231,-121.667291,-121.667248,"Stairsteps-Liberty Cut","STAI-LIBE",NA,5.9,"MAC","FRP",2023-04-24,100.264176280252,0.329130515247645,238
"2122",13132,"MAC14-STAI-24APR2023","Diptera adult",7885,100,3,3,38.326008,38.330231,-121.667291,-121.667248,"Stairsteps-Liberty Cut","STAI-LIBE",NA,5.9,"MAC","FRP",2023-04-24,100.264176280252,0.029920955931604,165
"2123",12877,"MAC14-TOED-25APR2023","Aphididae adult",7808,100,2,2,38.360578,38.362961,-121.639805,-121.638786,"Toe Drain","TOED-N",NA,5.2,"MAC","FRP",2023-04-25,101.171735396145,0.0197683670460812,28
"2124",12877,"MAC14-TOED-25APR2023","Gyraulus",7808,100,1,1,38.360578,38.362961,-121.639805,-121.638786,"Toe Drain","TOED-N",NA,5.2,"MAC","FRP",2023-04-25,101.171735396145,0.00988418352304058,218
"2125",12877,"MAC14-TOED-25APR2023","Hydra",7808,100,6,6,38.360578,38.362961,-121.639805,-121.638786,"Toe Drain","TOED-N",NA,5.2,"MAC","FRP",2023-04-25,101.171735396145,0.0593051011382435,238
"2126",13675,"MAC14-TULE-05SEP2023","Crab zoea",8228,100,32,32,38.13395,38.132536,-121.995154,-121.991132,"Tule Red","TULE-CH-LG-M",NA,1.4,"MAC","FRP",2023-09-05,90.2493669664998,0.354573124173583,121
"2127",13675,"MAC14-TULE-05SEP2023","Potamocorbula",8228,100,1,1,38.13395,38.132536,-121.995154,-121.991132,"Tule Red","TULE-CH-LG-M",NA,1.4,"MAC","FRP",2023-09-05,90.2493669664998,0.0110804101304245,399
"2128",13675,"MAC14-TULE-05SEP2023","Hyperacanthomysis longirostris",8228,100,2,2,38.13395,38.132536,-121.995154,-121.991132,"Tule Red","TULE-CH-LG-M",NA,1.4,"MAC","FRP",2023-09-05,90.2493669664998,0.0221608202608489,250
"2129",13675,"MAC14-TULE-05SEP2023","Invertebrate UNID",8228,100,1,1,38.13395,38.132536,-121.995154,-121.991132,"Tule Red","TULE-CH-LG-M",NA,1.4,"MAC","FRP",2023-09-05,90.2493669664998,0.0110804101304245,256
"2130",13675,"MAC14-TULE-05SEP2023","Neomysis kadiakensis",8228,100,33,33,38.13395,38.132536,-121.995154,-121.991132,"Tule Red","TULE-CH-LG-M",NA,1.4,"MAC","FRP",2023-09-05,90.2493669664998,0.365653534304007,340
"2131",14168,"MAC14-TULE-14NOV2023","Potamocorbula",8629,100,53,53,38.134055,38.133956,-121.994244,-121.995321,"Tule Red","TULE-CH-LG-NW",NA,1.9,"MAC","FRP",2023-11-14,81.3320710022,0.651649458164743,399
