"","VisitNo","newLocation","SampleID_key","GearTypeAbbreviation","Location","FishLength","OrganismId","EntryOrder","OrganismCode","FishCode","Code_UCDAVIS","Code_YBFM","CommonName","Category","Species","Genus","Family","Order","Class","Phylum","Native","State.Status","Federal.Status","Status.Abrev","LifeStage","FishDiet","Legend_Clams","Legend_Fish_Color_hex","Legend_Fish","Legend_Macro","Legend_Meso","Analy","Analy2","CN"
"2412",7866,"Tule Red",13073,"MAC","Tule Red",25,19,117278,"150","","","","Amphipod UNID/other","Invertebrate","","","","Amphipoda","Malacostraca","Arthropoda","","","","","adult",TRUE,"Present",NA,"","Amphipoda Adult","Amphipoda","Amphipoda","Amphipoda","Amphipod"
"2413",7866,"Tule Red",13073,"MAC","Tule Red",38,133,117279,"72","","","","Cumaceans","Invertebrate","","","","Cumacea","Malacostraca","Arthropoda","","","","","adult",TRUE,"Present",NA,"","Cumacea","Cumacea","Cumacea","Cumacea","Cumaceans"
"2414",7866,"Tule Red",13073,"MAC","Tule Red",36,133,117280,"72","","","","Cumaceans","Invertebrate","","","","Cumacea","Malacostraca","Arthropoda","","","","","adult",TRUE,"Present",NA,"","Cumacea","Cumacea","Cumacea","Cumacea","Cumaceans"
"2415",7866,"Tule Red",13073,"MAC","Tule Red",44,133,117281,"72","","","","Cumaceans","Invertebrate","","","","Cumacea","Malacostraca","Arthropoda","","","","","adult",TRUE,"Present",NA,"","Cumacea","Cumacea","Cumacea","Cumacea","Cumaceans"
"2416",7866,"Tule Red",13073,"MAC","Tule Red",45,133,117282,"72","","","","Cumaceans","Invertebrate","","","","Cumacea","Malacostraca","Arthropoda","","","","","adult",TRUE,"Present",NA,"","Cumacea","Cumacea","Cumacea","Cumacea","Cumaceans"
"2417",7866,"Tule Red",13073,"MAC","Tule Red",39,133,117283,"72","","","","Cumaceans","Invertebrate","","","","Cumacea","Malacostraca","Arthropoda","","","","","adult",TRUE,"Present",NA,"","Cumacea","Cumacea","Cumacea","Cumacea","Cumaceans"
"2418",7866,"Tule Red",13073,"MAC","Tule Red",38,133,117284,"72","","","","Cumaceans","Invertebrate","","","","Cumacea","Malacostraca","Arthropoda","","","","","adult",TRUE,"Present",NA,"","Cumacea","Cumacea","Cumacea","Cumacea","Cumaceans"
"2419",7866,"Tule Red",13073,"MAC","Tule Red",43,133,117285,"72","","","","Cumaceans","Invertebrate","","","","Cumacea","Malacostraca","Arthropoda","","","","","adult",TRUE,"Present",NA,"","Cumacea","Cumacea","Cumacea","Cumacea","Cumaceans"
"2420",7866,"Tule Red",13073,"MAC","Tule Red",40,133,117286,"72","","","","Cumaceans","Invertebrate","","","","Cumacea","Malacostraca","Arthropoda","","","","","adult",TRUE,"Present",NA,"","Cumacea","Cumacea","Cumacea","Cumacea","Cumaceans"
"2421",7866,"Tule Red",13073,"MAC","Tule Red",32,133,117287,"72","","","","Cumaceans","Invertebrate","","","","Cumacea","Malacostraca","Arthropoda","","","","","adult",TRUE,"Present",NA,"","Cumacea","Cumacea","Cumacea","Cumacea","Cumaceans"
"2422",7866,"Tule Red",13073,"MAC","Tule Red",33,133,117288,"72","","","","Cumaceans","Invertebrate","","","","Cumacea","Malacostraca","Arthropoda","","","","","adult",TRUE,"Present",NA,"","Cumacea","Cumacea","Cumacea","Cumacea","Cumaceans"
"2423",7866,"Tule Red",13073,"MAC","Tule Red",29,133,117289,"72","","","","Cumaceans","Invertebrate","","","","Cumacea","Malacostraca","Arthropoda","","","","","adult",TRUE,"Present",NA,"","Cumacea","Cumacea","Cumacea","Cumacea","Cumaceans"
"2424",7866,"Tule Red",13073,"MAC","Tule Red",30,133,117290,"72","","","","Cumaceans","Invertebrate","","","","Cumacea","Malacostraca","Arthropoda","","","","","adult",TRUE,"Present",NA,"","Cumacea","Cumacea","Cumacea","Cumacea","Cumaceans"
"2425",7866,"Tule Red",13073,"MAC","Tule Red",11,316,117291,"106","","","","Mite","Invertebrate","","","","Hydracarina","Arachnida","Arthropoda","","","","","adult",FALSE,"Present",NA,"","Arachnida","Arachnida","Arachnida","Arachnida","Mite"
"2426",7866,"Tule Red",13073,"MAC","Tule Red",22,116,117292,"122","","","","Corixidae","Invertebrate","","","Corixidae","Hemiptera","Insecta","Arthropoda","","","","","adult",TRUE,"Present",NA,"","Insecta Adult","Insecta","Hemiptera","Insecta","Corixidae"
"2427",7866,"Tule Red",13073,"MAC","Tule Red",10,116,117293,"122","","","","Corixidae","Invertebrate","","","Corixidae","Hemiptera","Insecta","Arthropoda","","","","","adult",TRUE,"Present",NA,"","Insecta Adult","Insecta","Hemiptera","Insecta","Corixidae"
"2428",7866,"Tule Red",13073,"MAC","Tule Red",73,341,117294,"19","","","","Neomysis mercedis","Invertebrate","mercedis","Neomysis","","Mysidacea","Malacostraca","Arthropoda","","","","","adult",TRUE,"Present",NA,"","Mysidacea","Mysidacea","Mysidacea","Mysidacea","Neomysis mercedis"
"2429",7866,"Tule Red",13073,"MAC","Tule Red",39,210,117295,"178","","","","Gnorimosphaeroma","Invertebrate","insulare","Gnorimosphaeroma","Sphaeromatidae","Isopoda","Malacostraca","Arthropoda","","","","","adult",FALSE,"Present",NA,"","Isopoda","Isopoda","Isopoda","Isopoda","Gnorimosphaeroma"
"2430",7866,"Tule Red",13073,"MAC","Tule Red",NA,1041,NA,"10055","","","","Oligochaete fragments","Other","","","","","Oligochaeta","Annelida","","","","","",FALSE,"Present",NA,"","Annelida","Annelida","Annelida","Annelida","Oligochaete fragments"
"2431",7866,"Tule Red",13073,"MAC","Tule Red",6,400,117296,"177","PRISCU","SCP","PRS","Prickly Sculpin","Fish","aspur","Cottus","Cottidae","Scorpaeniformes","Actinopterygii","Chordata","Native","","","","",FALSE,"Present",NA,"Prickly Sculpin","Fish Larvae","Fish Larvae","fish","fish","Prickly Sculpin"
"2432",7866,"Tule Red",13073,"MAC","Tule Red",7,400,117297,"177","PRISCU","SCP","PRS","Prickly Sculpin","Fish","aspur","Cottus","Cottidae","Scorpaeniformes","Actinopterygii","Chordata","Native","","","","",FALSE,"Present",NA,"Prickly Sculpin","Fish Larvae","Fish Larvae","fish","fish","Prickly Sculpin"
"2433",7866,"Tule Red",13073,"MAC","Tule Red",12,400,117299,"177","PRISCU","SCP","PRS","Prickly Sculpin","Fish","aspur","Cottus","Cottidae","Scorpaeniformes","Actinopterygii","Chordata","Native","","","","",FALSE,"Present",NA,"Prickly Sculpin","Fish Larvae","Fish Larvae","fish","fish","Prickly Sculpin"
"2434",7866,"Tule Red",13073,"MAC","Tule Red",6,400,117300,"177","PRISCU","SCP","PRS","Prickly Sculpin","Fish","aspur","Cottus","Cottidae","Scorpaeniformes","Actinopterygii","Chordata","Native","","","","",FALSE,"Present",NA,"Prickly Sculpin","Fish Larvae","Fish Larvae","fish","fish","Prickly Sculpin"
"2435",7866,"Tule Red",13073,"MAC","Tule Red",7,400,117301,"177","PRISCU","SCP","PRS","Prickly Sculpin","Fish","aspur","Cottus","Cottidae","Scorpaeniformes","Actinopterygii","Chordata","Native","","","","",FALSE,"Present",NA,"Prickly Sculpin","Fish Larvae","Fish Larvae","fish","fish","Prickly Sculpin"
"2436",7866,"Tule Red",13073,"MAC","Tule Red",11,400,117302,"177","PRISCU","SCP","PRS","Prickly Sculpin","Fish","aspur","Cottus","Cottidae","Scorpaeniformes","Actinopterygii","Chordata","Native","","","","",FALSE,"Present",NA,"Prickly Sculpin","Fish Larvae","Fish Larvae","fish","fish","Prickly Sculpin"
"2437",7866,"Tule Red",13073,"MAC","Tule Red",11,400,117303,"177","PRISCU","SCP","PRS","Prickly Sculpin","Fish","aspur","Cottus","Cottidae","Scorpaeniformes","Actinopterygii","Chordata","Native","","","","",FALSE,"Present",NA,"Prickly Sculpin","Fish Larvae","Fish Larvae","fish","fish","Prickly Sculpin"
"2438",7866,"Tule Red",13073,"MAC","Tule Red",7,400,117304,"177","PRISCU","SCP","PRS","Prickly Sculpin","Fish","aspur","Cottus","Cottidae","Scorpaeniformes","Actinopterygii","Chordata","Native","","","","",FALSE,"Present",NA,"Prickly Sculpin","Fish Larvae","Fish Larvae","fish","fish","Prickly Sculpin"
"2439",7866,"Tule Red",13073,"MAC","Tule Red",7,400,117305,"177","PRISCU","SCP","PRS","Prickly Sculpin","Fish","aspur","Cottus","Cottidae","Scorpaeniformes","Actinopterygii","Chordata","Native","","","","",FALSE,"Present",NA,"Prickly Sculpin","Fish Larvae","Fish Larvae","fish","fish","Prickly Sculpin"
"2440",7866,"Tule Red",13073,"MAC","Tule Red",7,400,117306,"177","PRISCU","SCP","PRS","Prickly Sculpin","Fish","aspur","Cottus","Cottidae","Scorpaeniformes","Actinopterygii","Chordata","Native","","","","",FALSE,"Present",NA,"Prickly Sculpin","Fish Larvae","Fish Larvae","fish","fish","Prickly Sculpin"
"2441",7866,"Tule Red",13073,"MAC","Tule Red",6,400,117307,"177","PRISCU","SCP","PRS","Prickly Sculpin","Fish","aspur","Cottus","Cottidae","Scorpaeniformes","Actinopterygii","Chordata","Native","","","","",FALSE,"Present",NA,"Prickly Sculpin","Fish Larvae","Fish Larvae","fish","fish","Prickly Sculpin"
"2442",7866,"Tule Red",13073,"MAC","Tule Red",6,400,117308,"177","PRISCU","SCP","PRS","Prickly Sculpin","Fish","aspur","Cottus","Cottidae","Scorpaeniformes","Actinopterygii","Chordata","Native","","","","",FALSE,"Present",NA,"Prickly Sculpin","Fish Larvae","Fish Larvae","fish","fish","Prickly Sculpin"
"2443",7866,"Tule Red",13073,"MAC","Tule Red",6,400,117309,"177","PRISCU","SCP","PRS","Prickly Sculpin","Fish","aspur","Cottus","Cottidae","Scorpaeniformes","Actinopterygii","Chordata","Native","","","","",FALSE,"Present",NA,"Prickly Sculpin","Fish Larvae","Fish Larvae","fish","fish","Prickly Sculpin"
"2444",7866,"Tule Red",13073,"MAC","Tule Red",12,400,117310,"177","PRISCU","SCP","PRS","Prickly Sculpin","Fish","aspur","Cottus","Cottidae","Scorpaeniformes","Actinopterygii","Chordata","Native","","","","",FALSE,"Present",NA,"Prickly Sculpin","Fish Larvae","Fish Larvae","fish","fish","Prickly Sculpin"
"2445",7866,"Tule Red",13073,"MAC","Tule Red",6,400,117311,"177","PRISCU","SCP","PRS","Prickly Sculpin","Fish","aspur","Cottus","Cottidae","Scorpaeniformes","Actinopterygii","Chordata","Native","","","","",FALSE,"Present",NA,"Prickly Sculpin","Fish Larvae","Fish Larvae","fish","fish","Prickly Sculpin"
"2446",7866,"Tule Red",13073,"MAC","Tule Red",9,400,117312,"177","PRISCU","SCP","PRS","Prickly Sculpin","Fish","aspur","Cottus","Cottidae","Scorpaeniformes","Actinopterygii","Chordata","Native","","","","",FALSE,"Present",NA,"Prickly Sculpin","Fish Larvae","Fish Larvae","fish","fish","Prickly Sculpin"
"2447",7866,"Tule Red",13073,"MAC","Tule Red",11,400,117313,"177","PRISCU","SCP","PRS","Prickly Sculpin","Fish","aspur","Cottus","Cottidae","Scorpaeniformes","Actinopterygii","Chordata","Native","","","","",FALSE,"Present",NA,"Prickly Sculpin","Fish Larvae","Fish Larvae","fish","fish","Prickly Sculpin"
"2448",7866,"Tule Red",13073,"MAC","Tule Red",10,400,117314,"177","PRISCU","SCP","PRS","Prickly Sculpin","Fish","aspur","Cottus","Cottidae","Scorpaeniformes","Actinopterygii","Chordata","Native","","","","",FALSE,"Present",NA,"Prickly Sculpin","Fish Larvae","Fish Larvae","fish","fish","Prickly Sculpin"
"2449",7866,"Tule Red",13073,"MAC","Tule Red",9,400,117315,"177","PRISCU","SCP","PRS","Prickly Sculpin","Fish","aspur","Cottus","Cottidae","Scorpaeniformes","Actinopterygii","Chordata","Native","","","","",FALSE,"Present",NA,"Prickly Sculpin","Fish Larvae","Fish Larvae","fish","fish","Prickly Sculpin"
"2450",7866,"Tule Red",13073,"MAC","Tule Red",11,400,117316,"177","PRISCU","SCP","PRS","Prickly Sculpin","Fish","aspur","Cottus","Cottidae","Scorpaeniformes","Actinopterygii","Chordata","Native","","","","",FALSE,"Present",NA,"Prickly Sculpin","Fish Larvae","Fish Larvae","fish","fish","Prickly Sculpin"
"2451",7866,"Tule Red",13073,"MAC","Tule Red",13,400,117317,"177","PRISCU","SCP","PRS","Prickly Sculpin","Fish","aspur","Cottus","Cottidae","Scorpaeniformes","Actinopterygii","Chordata","Native","","","","",FALSE,"Present",NA,"Prickly Sculpin","Fish Larvae","Fish Larvae","fish","fish","Prickly Sculpin"
"2452",7866,"Tule Red",13073,"MAC","Tule Red",8,400,117318,"177","PRISCU","SCP","PRS","Prickly Sculpin","Fish","aspur","Cottus","Cottidae","Scorpaeniformes","Actinopterygii","Chordata","Native","","","","",FALSE,"Present",NA,"Prickly Sculpin","Fish Larvae","Fish Larvae","fish","fish","Prickly Sculpin"
"2453",7866,"Tule Red",13073,"MAC","Tule Red",6,400,117319,"177","PRISCU","SCP","PRS","Prickly Sculpin","Fish","aspur","Cottus","Cottidae","Scorpaeniformes","Actinopterygii","Chordata","Native","","","","",FALSE,"Present",NA,"Prickly Sculpin","Fish Larvae","Fish Larvae","fish","fish","Prickly Sculpin"
"2454",7866,"Tule Red",13073,"MAC","Tule Red",6,400,117320,"177","PRISCU","SCP","PRS","Prickly Sculpin","Fish","aspur","Cottus","Cottidae","Scorpaeniformes","Actinopterygii","Chordata","Native","","","","",FALSE,"Present",NA,"Prickly Sculpin","Fish Larvae","Fish Larvae","fish","fish","Prickly Sculpin"
"2455",7866,"Tule Red",13073,"MAC","Tule Red",8,400,117321,"177","PRISCU","SCP","PRS","Prickly Sculpin","Fish","aspur","Cottus","Cottidae","Scorpaeniformes","Actinopterygii","Chordata","Native","","","","",FALSE,"Present",NA,"Prickly Sculpin","Fish Larvae","Fish Larvae","fish","fish","Prickly Sculpin"
"2456",7866,"Tule Red",13073,"MAC","Tule Red",7,400,117322,"177","PRISCU","SCP","PRS","Prickly Sculpin","Fish","aspur","Cottus","Cottidae","Scorpaeniformes","Actinopterygii","Chordata","Native","","","","",FALSE,"Present",NA,"Prickly Sculpin","Fish Larvae","Fish Larvae","fish","fish","Prickly Sculpin"
"2457",7866,"Tule Red",13073,"MAC","Tule Red",9,400,117323,"177","PRISCU","SCP","PRS","Prickly Sculpin","Fish","aspur","Cottus","Cottidae","Scorpaeniformes","Actinopterygii","Chordata","Native","","","","",FALSE,"Present",NA,"Prickly Sculpin","Fish Larvae","Fish Larvae","fish","fish","Prickly Sculpin"
"2458",7866,"Tule Red",13073,"MAC","Tule Red",7,400,117324,"177","PRISCU","SCP","PRS","Prickly Sculpin","Fish","aspur","Cottus","Cottidae","Scorpaeniformes","Actinopterygii","Chordata","Native","","","","",FALSE,"Present",NA,"Prickly Sculpin","Fish Larvae","Fish Larvae","fish","fish","Prickly Sculpin"
"2459",7866,"Tule Red",13073,"MAC","Tule Red",6,400,117325,"177","PRISCU","SCP","PRS","Prickly Sculpin","Fish","aspur","Cottus","Cottidae","Scorpaeniformes","Actinopterygii","Chordata","Native","","","","",FALSE,"Present",NA,"Prickly Sculpin","Fish Larvae","Fish Larvae","fish","fish","Prickly Sculpin"
"2460",7866,"Tule Red",13073,"MAC","Tule Red",6,400,117326,"177","PRISCU","SCP","PRS","Prickly Sculpin","Fish","aspur","Cottus","Cottidae","Scorpaeniformes","Actinopterygii","Chordata","Native","","","","",FALSE,"Present",NA,"Prickly Sculpin","Fish Larvae","Fish Larvae","fish","fish","Prickly Sculpin"
"2461",7866,"Tule Red",13073,"MAC","Tule Red",23,506,117327,"982","THRSTI","STBK","TSS","Threespine Stickleback","Fish","aculeatus","Gasterosteus","Gasterosteidae","Gasterosteiformes","Actinopterygii","Chordata","Native","","","","",FALSE,"Present",NA,"Threespine Stickleback","Fish Larvae","Fish Larvae","fish","fish","Threespine Stickleback"
"2462",7866,"Tule Red",13073,"MAC","Tule Red",27,506,117328,"982","THRSTI","STBK","TSS","Threespine Stickleback","Fish","aculeatus","Gasterosteus","Gasterosteidae","Gasterosteiformes","Actinopterygii","Chordata","Native","","","","",FALSE,"Present",NA,"Threespine Stickleback","Fish Larvae","Fish Larvae","fish","fish","Threespine Stickleback"
"2463",7866,"Tule Red",13073,"MAC","Tule Red",9,47,117329,"909","BIGLOG","BLP","LP","Bigscale Logperch","Fish","macrolepida","Percidae","Percidae","Perciformes","Actinopterygii","Chordata","Introduced","","","","",FALSE,"Present",NA,"Bigscale Logperch","Fish Larvae","Fish Larvae","fish","fish","Bigscale Logperch"
"2464",7866,"Tule Red",13073,"MAC","Tule Red",6,294,117330,"942","LONSME","LFS","LFS","Longfin Smelt","Fish","thaleichthys","Spirinchus","Osmeridae","Osmeriformes","Actinopterygii","Chordata","Native","State Threatened","Federal Proposed Endangered","ST, FPE","",FALSE,"Present",NA,"Longfin Smelt","Fish Larvae","Fish Larvae","fish","fish","Longfin Smelt"
"2465",7866,"Tule Red",13073,"MAC","Tule Red",6,294,117331,"942","LONSME","LFS","LFS","Longfin Smelt","Fish","thaleichthys","Spirinchus","Osmeridae","Osmeriformes","Actinopterygii","Chordata","Native","State Threatened","Federal Proposed Endangered","ST, FPE","",FALSE,"Present",NA,"Longfin Smelt","Fish Larvae","Fish Larvae","fish","fish","Longfin Smelt"
"2466",7866,"Tule Red",13073,"MAC","Tule Red",9,294,117332,"942","LONSME","LFS","LFS","Longfin Smelt","Fish","thaleichthys","Spirinchus","Osmeridae","Osmeriformes","Actinopterygii","Chordata","Native","State Threatened","Federal Proposed Endangered","ST, FPE","",FALSE,"Present",NA,"Longfin Smelt","Fish Larvae","Fish Larvae","fish","fish","Longfin Smelt"
"2467",7866,"Tule Red",13073,"MAC","Tule Red",11,294,117333,"942","LONSME","LFS","LFS","Longfin Smelt","Fish","thaleichthys","Spirinchus","Osmeridae","Osmeriformes","Actinopterygii","Chordata","Native","State Threatened","Federal Proposed Endangered","ST, FPE","",FALSE,"Present",NA,"Longfin Smelt","Fish Larvae","Fish Larvae","fish","fish","Longfin Smelt"
"2468",7866,"Tule Red",13073,"MAC","Tule Red",15,294,117334,"942","LONSME","LFS","LFS","Longfin Smelt","Fish","thaleichthys","Spirinchus","Osmeridae","Osmeriformes","Actinopterygii","Chordata","Native","State Threatened","Federal Proposed Endangered","ST, FPE","",FALSE,"Present",NA,"Longfin Smelt","Fish Larvae","Fish Larvae","fish","fish","Longfin Smelt"
"2469",7866,"Tule Red",13073,"MAC","Tule Red",15,294,117335,"942","LONSME","LFS","LFS","Longfin Smelt","Fish","thaleichthys","Spirinchus","Osmeridae","Osmeriformes","Actinopterygii","Chordata","Native","State Threatened","Federal Proposed Endangered","ST, FPE","",FALSE,"Present",NA,"Longfin Smelt","Fish Larvae","Fish Larvae","fish","fish","Longfin Smelt"
"2470",7866,"Tule Red",13073,"MAC","Tule Red",13,294,117336,"942","LONSME","LFS","LFS","Longfin Smelt","Fish","thaleichthys","Spirinchus","Osmeridae","Osmeriformes","Actinopterygii","Chordata","Native","State Threatened","Federal Proposed Endangered","ST, FPE","",FALSE,"Present",NA,"Longfin Smelt","Fish Larvae","Fish Larvae","fish","fish","Longfin Smelt"
"2471",7866,"Tule Red",13073,"MAC","Tule Red",15,294,117337,"942","LONSME","LFS","LFS","Longfin Smelt","Fish","thaleichthys","Spirinchus","Osmeridae","Osmeriformes","Actinopterygii","Chordata","Native","State Threatened","Federal Proposed Endangered","ST, FPE","",FALSE,"Present",NA,"Longfin Smelt","Fish Larvae","Fish Larvae","fish","fish","Longfin Smelt"
"2472",7866,"Tule Red",13073,"MAC","Tule Red",13,294,117338,"942","LONSME","LFS","LFS","Longfin Smelt","Fish","thaleichthys","Spirinchus","Osmeridae","Osmeriformes","Actinopterygii","Chordata","Native","State Threatened","Federal Proposed Endangered","ST, FPE","",FALSE,"Present",NA,"Longfin Smelt","Fish Larvae","Fish Larvae","fish","fish","Longfin Smelt"
"2473",7866,"Tule Red",13073,"MAC","Tule Red",13,294,117339,"942","LONSME","LFS","LFS","Longfin Smelt","Fish","thaleichthys","Spirinchus","Osmeridae","Osmeriformes","Actinopterygii","Chordata","Native","State Threatened","Federal Proposed Endangered","ST, FPE","",FALSE,"Present",NA,"Longfin Smelt","Fish Larvae","Fish Larvae","fish","fish","Longfin Smelt"
"2474",7866,"Tule Red",13073,"MAC","Tule Red",7,294,117340,"942","LONSME","LFS","LFS","Longfin Smelt","Fish","thaleichthys","Spirinchus","Osmeridae","Osmeriformes","Actinopterygii","Chordata","Native","State Threatened","Federal Proposed Endangered","ST, FPE","",FALSE,"Present",NA,"Longfin Smelt","Fish Larvae","Fish Larvae","fish","fish","Longfin Smelt"
"2475",7866,"Tule Red",13073,"MAC","Tule Red",8,294,117341,"942","LONSME","LFS","LFS","Longfin Smelt","Fish","thaleichthys","Spirinchus","Osmeridae","Osmeriformes","Actinopterygii","Chordata","Native","State Threatened","Federal Proposed Endangered","ST, FPE","",FALSE,"Present",NA,"Longfin Smelt","Fish Larvae","Fish Larvae","fish","fish","Longfin Smelt"
"2476",7866,"Tule Red",13073,"MAC","Tule Red",7,294,117342,"942","LONSME","LFS","LFS","Longfin Smelt","Fish","thaleichthys","Spirinchus","Osmeridae","Osmeriformes","Actinopterygii","Chordata","Native","State Threatened","Federal Proposed Endangered","ST, FPE","",FALSE,"Present",NA,"Longfin Smelt","Fish Larvae","Fish Larvae","fish","fish","Longfin Smelt"
"2477",7866,"Tule Red",13073,"MAC","Tule Red",14,294,117343,"942","LONSME","LFS","LFS","Longfin Smelt","Fish","thaleichthys","Spirinchus","Osmeridae","Osmeriformes","Actinopterygii","Chordata","Native","State Threatened","Federal Proposed Endangered","ST, FPE","",FALSE,"Present",NA,"Longfin Smelt","Fish Larvae","Fish Larvae","fish","fish","Longfin Smelt"
"2478",7866,"Tule Red",13073,"MAC","Tule Red",14,294,117344,"942","LONSME","LFS","LFS","Longfin Smelt","Fish","thaleichthys","Spirinchus","Osmeridae","Osmeriformes","Actinopterygii","Chordata","Native","State Threatened","Federal Proposed Endangered","ST, FPE","",FALSE,"Present",NA,"Longfin Smelt","Fish Larvae","Fish Larvae","fish","fish","Longfin Smelt"
"2479",7866,"Tule Red",13073,"MAC","Tule Red",7,294,117345,"942","LONSME","LFS","LFS","Longfin Smelt","Fish","thaleichthys","Spirinchus","Osmeridae","Osmeriformes","Actinopterygii","Chordata","Native","State Threatened","Federal Proposed Endangered","ST, FPE","",FALSE,"Present",NA,"Longfin Smelt","Fish Larvae","Fish Larvae","fish","fish","Longfin Smelt"
"2480",7866,"Tule Red",13073,"MAC","Tule Red",13,294,117346,"942","LONSME","LFS","LFS","Longfin Smelt","Fish","thaleichthys","Spirinchus","Osmeridae","Osmeriformes","Actinopterygii","Chordata","Native","State Threatened","Federal Proposed Endangered","ST, FPE","",FALSE,"Present",NA,"Longfin Smelt","Fish Larvae","Fish Larvae","fish","fish","Longfin Smelt"
"2481",7866,"Tule Red",13073,"MAC","Tule Red",6,294,117347,"942","LONSME","LFS","LFS","Longfin Smelt","Fish","thaleichthys","Spirinchus","Osmeridae","Osmeriformes","Actinopterygii","Chordata","Native","State Threatened","Federal Proposed Endangered","ST, FPE","",FALSE,"Present",NA,"Longfin Smelt","Fish Larvae","Fish Larvae","fish","fish","Longfin Smelt"
"2482",7866,"Tule Red",13073,"MAC","Tule Red",7,294,117348,"942","LONSME","LFS","LFS","Longfin Smelt","Fish","thaleichthys","Spirinchus","Osmeridae","Osmeriformes","Actinopterygii","Chordata","Native","State Threatened","Federal Proposed Endangered","ST, FPE","",FALSE,"Present",NA,"Longfin Smelt","Fish Larvae","Fish Larvae","fish","fish","Longfin Smelt"
"2483",7866,"Tule Red",13073,"MAC","Tule Red",7,294,117349,"942","LONSME","LFS","LFS","Longfin Smelt","Fish","thaleichthys","Spirinchus","Osmeridae","Osmeriformes","Actinopterygii","Chordata","Native","State Threatened","Federal Proposed Endangered","ST, FPE","",FALSE,"Present",NA,"Longfin Smelt","Fish Larvae","Fish Larvae","fish","fish","Longfin Smelt"
"2484",7866,"Tule Red",13073,"MAC","Tule Red",NA,66,NA,"108","","","","Calanoid","Invertebrate","","","","Calanoida","Copepoda","Arthropoda","","","","","adult",TRUE,"Present",NA,"","","Calanoida Adult","Calanoida","Copepoda","Calanoid"
"2485",7866,"Tule Red",13073,"MAC","Tule Red",NA,137,NA,"109","","","","Cyclopoid","Invertebrate","","","","Cyclopodia","Copepoda","Arthropoda","","","","","adult",TRUE,"Present",NA,"","","Cyclopoida Adult","Cyclopoida","Copepoda","Cyclopoid"
"2486",7866,"Tule Red",13073,"MAC","Tule Red",NA,94,NA,"107","","","","Cladocera","Invertebrate","","","","Cladocera","Branchiopoda","Arthropoda","","","","","adult",TRUE,"Present",NA,"","","Cladocera","Cladocera","Cladocera","Cladocera"
"2487",7868,"Tule Red",13086,"MAC","Tule Red",41,16,117171,"300","","","","Americorophium spinicorne","Invertebrate","spinicorne","Americorophium","Corophiidae","Amphipoda","Malacostraca","Arthropoda","","","","","adult",FALSE,"Present",NA,"","Amphipoda Adult","Amphipoda","Amphipoda","Amphipoda","Americorophium spinicorne"
"2488",7868,"Tule Red",13086,"MAC","Tule Red",42,16,117172,"300","","","","Americorophium spinicorne","Invertebrate","spinicorne","Americorophium","Corophiidae","Amphipoda","Malacostraca","Arthropoda","","","","","adult",FALSE,"Present",NA,"","Amphipoda Adult","Amphipoda","Amphipoda","Amphipoda","Americorophium spinicorne"
"2489",7868,"Tule Red",13086,"MAC","Tule Red",25,16,117173,"300","","","","Americorophium spinicorne","Invertebrate","spinicorne","Americorophium","Corophiidae","Amphipoda","Malacostraca","Arthropoda","","","","","adult",FALSE,"Present",NA,"","Amphipoda Adult","Amphipoda","Amphipoda","Amphipoda","Americorophium spinicorne"
"2490",7868,"Tule Red",13086,"MAC","Tule Red",27,16,117174,"300","","","","Americorophium spinicorne","Invertebrate","spinicorne","Americorophium","Corophiidae","Amphipoda","Malacostraca","Arthropoda","","","","","adult",FALSE,"Present",NA,"","Amphipoda Adult","Amphipoda","Amphipoda","Amphipoda","Americorophium spinicorne"
"2491",7868,"Tule Red",13086,"MAC","Tule Red",59,119,117175,"302","","","","Corophium alienense","Invertebrate","alienense","Corophium","Corophiidae","Amphipoda","Malacostraca","Arthropoda","","","","","adult",FALSE,"Present",NA,"","Amphipoda Adult","Amphipoda","Amphipoda","Amphipoda","Chorophiid"
"2492",7868,"Tule Red",13086,"MAC","Tule Red",65,119,117176,"302","","","","Corophium alienense","Invertebrate","alienense","Corophium","Corophiidae","Amphipoda","Malacostraca","Arthropoda","","","","","adult",FALSE,"Present",NA,"","Amphipoda Adult","Amphipoda","Amphipoda","Amphipoda","Chorophiid"
"2493",7868,"Tule Red",13086,"MAC","Tule Red",55,119,117177,"302","","","","Corophium alienense","Invertebrate","alienense","Corophium","Corophiidae","Amphipoda","Malacostraca","Arthropoda","","","","","adult",FALSE,"Present",NA,"","Amphipoda Adult","Amphipoda","Amphipoda","Amphipoda","Chorophiid"
"2494",7868,"Tule Red",13086,"MAC","Tule Red",71,119,117178,"302","","","","Corophium alienense","Invertebrate","alienense","Corophium","Corophiidae","Amphipoda","Malacostraca","Arthropoda","","","","","adult",FALSE,"Present",NA,"","Amphipoda Adult","Amphipoda","Amphipoda","Amphipoda","Chorophiid"
"2495",7868,"Tule Red",13086,"MAC","Tule Red",62,119,117179,"302","","","","Corophium alienense","Invertebrate","alienense","Corophium","Corophiidae","Amphipoda","Malacostraca","Arthropoda","","","","","adult",FALSE,"Present",NA,"","Amphipoda Adult","Amphipoda","Amphipoda","Amphipoda","Chorophiid"
