"","Comments","CommonName","Length","Count","Date","DepthOfWater","effort","FishCatchNotes","GearTypeAbbreviation","LAB_NAME","LatitudeEnd","LatitudeStart","LengthOfTrawl","Location","LongitudeEnd","LongitudeStart","NetMeterEnd","NetMeterStart","PercentOpen","SampleID","SampleID_key","SeineCode","SeineDeploymentType","StartTime","TowDirection","Date.1","VisitNo","Width"
"2152"," not paired. gps 5; accuracy 2m. ","Prickly Sculpin",73,1,2023-01-25,1.4,149.151524838822,"","LAMOPE","FRP",NA,38.355914,NA,"Lower Yolo Ranch",NA,121.654825,NA,NA,NA,"LAMOPE04-LOWE-25JAN2023",12284,"1. No twists; snags; or tears","Boat","11:11"," 2= against flow",2023-01-25,7284,NA
"2153"," not paired. gps 5; accuracy 2m. ","Killifish spp.",24,1,2023-01-25,1.4,149.151524838822,NA,"LAMOPE","FRP",NA,38.355914,NA,"Lower Yolo Ranch",NA,121.654825,NA,NA,NA,"LAMOPE04-LOWE-25JAN2023",12284,"1. No twists; snags; or tears","Boat","11:11"," 2= against flow",2023-01-25,7284,NA
"2154"," not paired. gps 5; accuracy 2m. ","Hitch",87,1,2023-01-25,1.4,149.151524838822,"Fin clip in ETOH","LAMOPE","FRP",NA,38.355914,NA,"Lower Yolo Ranch",NA,121.654825,NA,NA,NA,"LAMOPE04-LOWE-25JAN2023",12284,"1. No twists; snags; or tears","Boat","11:11"," 2= against flow",2023-01-25,7284,NA
"2155"," not paired. gps 5; accuracy 2m. ","Killifish spp.",26,1,2023-01-25,1.4,149.151524838822,NA,"LAMOPE","FRP",NA,38.355914,NA,"Lower Yolo Ranch",NA,121.654825,NA,NA,NA,"LAMOPE04-LOWE-25JAN2023",12284,"1. No twists; snags; or tears","Boat","11:11"," 2= against flow",2023-01-25,7284,NA
"2156"," not paired. gps 5; accuracy 2m. ","Bluegill",50,1,2023-01-25,1.4,149.151524838822,NA,"LAMOPE","FRP",NA,38.355914,NA,"Lower Yolo Ranch",NA,121.654825,NA,NA,NA,"LAMOPE04-LOWE-25JAN2023",12284,"1. No twists; snags; or tears","Boat","11:11"," 2= against flow",2023-01-25,7284,NA
"2157"," not paired. gps 5; accuracy 2m. ","Bluegill",25,1,2023-01-25,1.4,149.151524838822,NA,"LAMOPE","FRP",NA,38.355914,NA,"Lower Yolo Ranch",NA,121.654825,NA,NA,NA,"LAMOPE04-LOWE-25JAN2023",12284,"1. No twists; snags; or tears","Boat","11:11"," 2= against flow",2023-01-25,7284,NA
"2158"," not paired. gps 5; accuracy 2m. ","Killifish spp.",23,1,2023-01-25,1.4,149.151524838822,"","LAMOPE","FRP",NA,38.355914,NA,"Lower Yolo Ranch",NA,121.654825,NA,NA,NA,"LAMOPE04-LOWE-25JAN2023",12284,"1. No twists; snags; or tears","Boat","11:11"," 2= against flow",2023-01-25,7284,NA
"2159"," gps 5; accuracy 2m. not paired. 1 crayfish found in lampara bucket; not counted","Oriental Shrimp",NA,2,2023-04-26,1.2,128.699383986074,"","LAMOPE","FRP",NA,38.353857,NA,"Lower Yolo Ranch",NA,121.654431,NA,NA,NA,"LAMOPE04-LOWE-26APR2023",13369,"1. No twists; snags; or tears","Crew Members and Boat","11:10"," 2= against flow",2023-04-26,7963,NA
"2160"," gps 5; accuracy 2m. not paired. 1 crayfish found in lampara bucket; not counted","Crayfish",NA,4,2023-04-26,1.2,128.699383986074,"","LAMOPE","FRP",NA,38.353857,NA,"Lower Yolo Ranch",NA,121.654431,NA,NA,NA,"LAMOPE04-LOWE-26APR2023",13369,"1. No twists; snags; or tears","Crew Members and Boat","11:10"," 2= against flow",2023-04-26,7963,NA
"2161"," gps 5; accuracy 2m. not paired. 1 crayfish found in lampara bucket; not counted","Redear Sunfish",68,1,2023-04-26,1.2,128.699383986074,"","LAMOPE","FRP",NA,38.353857,NA,"Lower Yolo Ranch",NA,121.654431,NA,NA,NA,"LAMOPE04-LOWE-26APR2023",13369,"1. No twists; snags; or tears","Crew Members and Boat","11:10"," 2= against flow",2023-04-26,7963,NA
"2162"," gps 5; accuracy 2m. not paired. 1 crayfish found in lampara bucket; not counted","Bluegill",54,1,2023-04-26,1.2,128.699383986074,NA,"LAMOPE","FRP",NA,38.353857,NA,"Lower Yolo Ranch",NA,121.654431,NA,NA,NA,"LAMOPE04-LOWE-26APR2023",13369,"1. No twists; snags; or tears","Crew Members and Boat","11:10"," 2= against flow",2023-04-26,7963,NA
"2163"," gps 5; accuracy 2m. not paired. 1 crayfish found in lampara bucket; not counted","Bluegill",32,1,2023-04-26,1.2,128.699383986074,NA,"LAMOPE","FRP",NA,38.353857,NA,"Lower Yolo Ranch",NA,121.654431,NA,NA,NA,"LAMOPE04-LOWE-26APR2023",13369,"1. No twists; snags; or tears","Crew Members and Boat","11:10"," 2= against flow",2023-04-26,7963,NA
"2164"," gps 5; accuracy 2m. not paired. 1 crayfish found in lampara bucket; not counted","Sacramento Pikeminnow",82,1,2023-04-26,1.2,128.699383986074,"","LAMOPE","FRP",NA,38.353857,NA,"Lower Yolo Ranch",NA,121.654431,NA,NA,NA,"LAMOPE04-LOWE-26APR2023",13369,"1. No twists; snags; or tears","Crew Members and Boat","11:10"," 2= against flow",2023-04-26,7963,NA
"2165"," gps 5; accuracy 2m. not paired. 1 crayfish found in lampara bucket; not counted","Bluegill",36,1,2023-04-26,1.2,128.699383986074,"","LAMOPE","FRP",NA,38.353857,NA,"Lower Yolo Ranch",NA,121.654431,NA,NA,NA,"LAMOPE04-LOWE-26APR2023",13369,"1. No twists; snags; or tears","Crew Members and Boat","11:10"," 2= against flow",2023-04-26,7963,NA
"2166"," gps 5; accuracy 2m. not paired. 1 crayfish found in lampara bucket; not counted","Bluegill",43,1,2023-04-26,1.2,128.699383986074,NA,"LAMOPE","FRP",NA,38.353857,NA,"Lower Yolo Ranch",NA,121.654431,NA,NA,NA,"LAMOPE04-LOWE-26APR2023",13369,"1. No twists; snags; or tears","Crew Members and Boat","11:10"," 2= against flow",2023-04-26,7963,NA
"2167"," gps 5; accuracy 2m. not paired. 1 crayfish found in lampara bucket; not counted","Bluegill",31,1,2023-04-26,1.2,128.699383986074,NA,"LAMOPE","FRP",NA,38.353857,NA,"Lower Yolo Ranch",NA,121.654431,NA,NA,NA,"LAMOPE04-LOWE-26APR2023",13369,"1. No twists; snags; or tears","Crew Members and Boat","11:10"," 2= against flow",2023-04-26,7963,NA
"2168"," gps 5; accuracy 2m. not paired. 1 crayfish found in lampara bucket; not counted","Bluegill",47,1,2023-04-26,1.2,128.699383986074,NA,"LAMOPE","FRP",NA,38.353857,NA,"Lower Yolo Ranch",NA,121.654431,NA,NA,NA,"LAMOPE04-LOWE-26APR2023",13369,"1. No twists; snags; or tears","Crew Members and Boat","11:10"," 2= against flow",2023-04-26,7963,NA
"2169"," gps 6 accuracy 3m. extra sample taken because of code 2 sample and location of first being so close to stairsteps on a flood tide. depth from handheld.","Grass Shrimp",NA,2,2023-05-26,1.3,139.010648691434,"","LAMOPE","FRP",NA,38.35691,NA,"Lower Yolo Ranch",NA,121.658859,NA,NA,NA,"LAMOPE04-LOWE-26MAY2023",13434,"1. No twists; snags; or tears","Boat","10:37"," 2= against flow",2023-05-26,8030,NA
"2170"," gps 6 accuracy 3m. extra sample taken because of code 2 sample and location of first being so close to stairsteps on a flood tide. depth from handheld.","Corbicula",NA,3,2023-05-26,1.3,139.010648691434,"","LAMOPE","FRP",NA,38.35691,NA,"Lower Yolo Ranch",NA,121.658859,NA,NA,NA,"LAMOPE04-LOWE-26MAY2023",13434,"1. No twists; snags; or tears","Boat","10:37"," 2= against flow",2023-05-26,8030,NA
"2171"," gps 6 accuracy 3m. extra sample taken because of code 2 sample and location of first being so close to stairsteps on a flood tide. depth from handheld.","Prickly Sculpin",40,1,2023-05-26,1.3,139.010648691434,NA,"LAMOPE","FRP",NA,38.35691,NA,"Lower Yolo Ranch",NA,121.658859,NA,NA,NA,"LAMOPE04-LOWE-26MAY2023",13434,"1. No twists; snags; or tears","Boat","10:37"," 2= against flow",2023-05-26,8030,NA
"2172"," gps 6 accuracy 3m. extra sample taken because of code 2 sample and location of first being so close to stairsteps on a flood tide. depth from handheld.","Mississippi Silverside",62,1,2023-05-26,1.3,139.010648691434,NA,"LAMOPE","FRP",NA,38.35691,NA,"Lower Yolo Ranch",NA,121.658859,NA,NA,NA,"LAMOPE04-LOWE-26MAY2023",13434,"1. No twists; snags; or tears","Boat","10:37"," 2= against flow",2023-05-26,8030,NA
"2173"," gps 6 accuracy 3m. extra sample taken because of code 2 sample and location of first being so close to stairsteps on a flood tide. depth from handheld.","Mississippi Silverside",65,1,2023-05-26,1.3,139.010648691434,NA,"LAMOPE","FRP",NA,38.35691,NA,"Lower Yolo Ranch",NA,121.658859,NA,NA,NA,"LAMOPE04-LOWE-26MAY2023",13434,"1. No twists; snags; or tears","Boat","10:37"," 2= against flow",2023-05-26,8030,NA
"2174"," gps 6 accuracy 3m. extra sample taken because of code 2 sample and location of first being so close to stairsteps on a flood tide. depth from handheld.","Mississippi Silverside",60,1,2023-05-26,1.3,139.010648691434,NA,"LAMOPE","FRP",NA,38.35691,NA,"Lower Yolo Ranch",NA,121.658859,NA,NA,NA,"LAMOPE04-LOWE-26MAY2023",13434,"1. No twists; snags; or tears","Boat","10:37"," 2= against flow",2023-05-26,8030,NA
"2175"," gps 6 accuracy 3m. extra sample taken because of code 2 sample and location of first being so close to stairsteps on a flood tide. depth from handheld.","Mississippi Silverside",66,1,2023-05-26,1.3,139.010648691434,NA,"LAMOPE","FRP",NA,38.35691,NA,"Lower Yolo Ranch",NA,121.658859,NA,NA,NA,"LAMOPE04-LOWE-26MAY2023",13434,"1. No twists; snags; or tears","Boat","10:37"," 2= against flow",2023-05-26,8030,NA
"2176"," gps 6 accuracy 3m. extra sample taken because of code 2 sample and location of first being so close to stairsteps on a flood tide. depth from handheld.","Prickly Sculpin",27,1,2023-05-26,1.3,139.010648691434,NA,"LAMOPE","FRP",NA,38.35691,NA,"Lower Yolo Ranch",NA,121.658859,NA,NA,NA,"LAMOPE04-LOWE-26MAY2023",13434,"1. No twists; snags; or tears","Boat","10:37"," 2= against flow",2023-05-26,8030,NA
"2177"," gps 6 accuracy 3m. extra sample taken because of code 2 sample and location of first being so close to stairsteps on a flood tide. depth from handheld.","Mississippi Silverside",62,1,2023-05-26,1.3,139.010648691434,NA,"LAMOPE","FRP",NA,38.35691,NA,"Lower Yolo Ranch",NA,121.658859,NA,NA,NA,"LAMOPE04-LOWE-26MAY2023",13434,"1. No twists; snags; or tears","Boat","10:37"," 2= against flow",2023-05-26,8030,NA
"2178"," gps 6 accuracy 3m. extra sample taken because of code 2 sample and location of first being so close to stairsteps on a flood tide. depth from handheld.","Mississippi Silverside",74,1,2023-05-26,1.3,139.010648691434,NA,"LAMOPE","FRP",NA,38.35691,NA,"Lower Yolo Ranch",NA,121.658859,NA,NA,NA,"LAMOPE04-LOWE-26MAY2023",13434,"1. No twists; snags; or tears","Boat","10:37"," 2= against flow",2023-05-26,8030,NA
"2179"," gps 6 accuracy 3m. extra sample taken because of code 2 sample and location of first being so close to stairsteps on a flood tide. depth from handheld.","Killifish spp.",30,1,2023-05-26,1.3,139.010648691434,NA,"LAMOPE","FRP",NA,38.35691,NA,"Lower Yolo Ranch",NA,121.658859,NA,NA,NA,"LAMOPE04-LOWE-26MAY2023",13434,"1. No twists; snags; or tears","Boat","10:37"," 2= against flow",2023-05-26,8030,NA
"2180"," gps 6 accuracy 3m. extra sample taken because of code 2 sample and location of first being so close to stairsteps on a flood tide. depth from handheld.","Mississippi Silverside",55,1,2023-05-26,1.3,139.010648691434,NA,"LAMOPE","FRP",NA,38.35691,NA,"Lower Yolo Ranch",NA,121.658859,NA,NA,NA,"LAMOPE04-LOWE-26MAY2023",13434,"1. No twists; snags; or tears","Boat","10:37"," 2= against flow",2023-05-26,8030,NA
"2181"," gps 6 accuracy 3m. extra sample taken because of code 2 sample and location of first being so close to stairsteps on a flood tide. depth from handheld.","Mississippi Silverside",62,1,2023-05-26,1.3,139.010648691434,NA,"LAMOPE","FRP",NA,38.35691,NA,"Lower Yolo Ranch",NA,121.658859,NA,NA,NA,"LAMOPE04-LOWE-26MAY2023",13434,"1. No twists; snags; or tears","Boat","10:37"," 2= against flow",2023-05-26,8030,NA
"2182"," gps 6 accuracy 3m. extra sample taken because of code 2 sample and location of first being so close to stairsteps on a flood tide. depth from handheld.","Mississippi Silverside",63,1,2023-05-26,1.3,139.010648691434,NA,"LAMOPE","FRP",NA,38.35691,NA,"Lower Yolo Ranch",NA,121.658859,NA,NA,NA,"LAMOPE04-LOWE-26MAY2023",13434,"1. No twists; snags; or tears","Boat","10:37"," 2= against flow",2023-05-26,8030,NA
"2183"," gps 6 accuracy 3m. extra sample taken because of code 2 sample and location of first being so close to stairsteps on a flood tide. depth from handheld.","Mississippi Silverside",65,1,2023-05-26,1.3,139.010648691434,NA,"LAMOPE","FRP",NA,38.35691,NA,"Lower Yolo Ranch",NA,121.658859,NA,NA,NA,"LAMOPE04-LOWE-26MAY2023",13434,"1. No twists; snags; or tears","Boat","10:37"," 2= against flow",2023-05-26,8030,NA
"2184"," gps 6 accuracy 3m. extra sample taken because of code 2 sample and location of first being so close to stairsteps on a flood tide. depth from handheld.","Mississippi Silverside",65,1,2023-05-26,1.3,139.010648691434,NA,"LAMOPE","FRP",NA,38.35691,NA,"Lower Yolo Ranch",NA,121.658859,NA,NA,NA,"LAMOPE04-LOWE-26MAY2023",13434,"1. No twists; snags; or tears","Boat","10:37"," 2= against flow",2023-05-26,8030,NA
"2185"," gps 6 accuracy 3m. extra sample taken because of code 2 sample and location of first being so close to stairsteps on a flood tide. depth from handheld.","Mississippi Silverside",55,1,2023-05-26,1.3,139.010648691434,NA,"LAMOPE","FRP",NA,38.35691,NA,"Lower Yolo Ranch",NA,121.658859,NA,NA,NA,"LAMOPE04-LOWE-26MAY2023",13434,"1. No twists; snags; or tears","Boat","10:37"," 2= against flow",2023-05-26,8030,NA
"2186"," gps 6 accuracy 3m. extra sample taken because of code 2 sample and location of first being so close to stairsteps on a flood tide. depth from handheld.","Killifish spp.",33,1,2023-05-26,1.3,139.010648691434,NA,"LAMOPE","FRP",NA,38.35691,NA,"Lower Yolo Ranch",NA,121.658859,NA,NA,NA,"LAMOPE04-LOWE-26MAY2023",13434,"1. No twists; snags; or tears","Boat","10:37"," 2= against flow",2023-05-26,8030,NA
"2187"," gps 6 accuracy 3m. extra sample taken because of code 2 sample and location of first being so close to stairsteps on a flood tide. depth from handheld.","Killifish spp.",34,1,2023-05-26,1.3,139.010648691434,NA,"LAMOPE","FRP",NA,38.35691,NA,"Lower Yolo Ranch",NA,121.658859,NA,NA,NA,"LAMOPE04-LOWE-26MAY2023",13434,"1. No twists; snags; or tears","Boat","10:37"," 2= against flow",2023-05-26,8030,NA
"2188"," gps 6 accuracy 3m. extra sample taken because of code 2 sample and location of first being so close to stairsteps on a flood tide. depth from handheld.","Killifish spp.",34,1,2023-05-26,1.3,139.010648691434,NA,"LAMOPE","FRP",NA,38.35691,NA,"Lower Yolo Ranch",NA,121.658859,NA,NA,NA,"LAMOPE04-LOWE-26MAY2023",13434,"1. No twists; snags; or tears","Boat","10:37"," 2= against flow",2023-05-26,8030,NA
"2189"," gps 6 accuracy 3m. extra sample taken because of code 2 sample and location of first being so close to stairsteps on a flood tide. depth from handheld.","Prickly Sculpin",19,1,2023-05-26,1.3,139.010648691434,"","LAMOPE","FRP",NA,38.35691,NA,"Lower Yolo Ranch",NA,121.658859,NA,NA,NA,"LAMOPE04-LOWE-26MAY2023",13434,"1. No twists; snags; or tears","Boat","10:37"," 2= against flow",2023-05-26,8030,NA
"2190"," gps 6 accuracy 3m. extra sample taken because of code 2 sample and location of first being so close to stairsteps on a flood tide. depth from handheld.","Crappie spp.",32,1,2023-05-26,1.3,139.010648691434,"","LAMOPE","FRP",NA,38.35691,NA,"Lower Yolo Ranch",NA,121.658859,NA,NA,NA,"LAMOPE04-LOWE-26MAY2023",13434,"1. No twists; snags; or tears","Boat","10:37"," 2= against flow",2023-05-26,8030,NA
"2191"," gps 6 accuracy 3m. extra sample taken because of code 2 sample and location of first being so close to stairsteps on a flood tide. depth from handheld.","Mississippi Silverside",70,1,2023-05-26,1.3,139.010648691434,"","LAMOPE","FRP",NA,38.35691,NA,"Lower Yolo Ranch",NA,121.658859,NA,NA,NA,"LAMOPE04-LOWE-26MAY2023",13434,"1. No twists; snags; or tears","Boat","10:37"," 2= against flow",2023-05-26,8030,NA
"2192"," gps 6 accuracy 3m. extra sample taken because of code 2 sample and location of first being so close to stairsteps on a flood tide. depth from handheld.","Killifish spp.",32,1,2023-05-26,1.3,139.010648691434,"","LAMOPE","FRP",NA,38.35691,NA,"Lower Yolo Ranch",NA,121.658859,NA,NA,NA,"LAMOPE04-LOWE-26MAY2023",13434,"1. No twists; snags; or tears","Boat","10:37"," 2= against flow",2023-05-26,8030,NA
"2193"," gps 5; accuracy 3m. code 2: twist in wing at first red buoy. same wq as lamope03-peyt-04apr2023","No Catch",NA,0,2023-04-04,3.6,332.7,"","LAMOPE","FRP",NA,38.220179,NA,"Peytonia-Suisun",NA,122.044351,NA,NA,NA,"LAMOPE04-PEYT-04APR2023",12487,"2. Partial twist; snag; or tear","Boat","13:47"," 2= against flow",2023-04-04,7465,NA
"2194"," gps 5; accuracy 2m. not paired. unid not brough back from previous sample mangled - unid 25mm","No Catch",NA,0,2023-03-20,2.6,257.551731085734,"","LAMOPE","FRP",NA,38.079469,NA,"Ryer Island",NA,122.015878,NA,NA,NA,"LAMOPE04-RYER-20MAR2023",12444,"1. No twists; snags; or tears","Boat","11:13"," 2= against flow",2023-03-20,7424,NA
"2195"," not paired. gps 5; accuracy 2m. first set; code 3 - twist in cod end; reset upstream; same environmentals","Mississippi Silverside",49,1,2023-01-26,1.7,178.551821933162,NA,"LAMOPE","FRP",NA,38.079369,NA,"Ryer Island",NA,122.011133,NA,NA,NA,"LAMOPE04-RYER-26JAN2023",12296,"1. No twists; snags; or tears","Boat","09:34"," 2= against flow",2023-01-26,7295,NA
"2196"," not paired. gps 5; accuracy 2m. first set; code 3 - twist in cod end; reset upstream; same environmentals","Mississippi Silverside",50,1,2023-01-26,1.7,178.551821933162,"","LAMOPE","FRP",NA,38.079369,NA,"Ryer Island",NA,122.011133,NA,NA,NA,"LAMOPE04-RYER-26JAN2023",12296,"1. No twists; snags; or tears","Boat","09:34"," 2= against flow",2023-01-26,7295,NA
"2197"," not paired. gps 5; accuracy 2m. first set; code 3 - twist in cod end; reset upstream; same environmentals","Bluegill",40,1,2023-01-26,1.7,178.551821933162,"","LAMOPE","FRP",NA,38.079369,NA,"Ryer Island",NA,122.011133,NA,NA,NA,"LAMOPE04-RYER-26JAN2023",12296,"1. No twists; snags; or tears","Boat","09:34"," 2= against flow",2023-01-26,7295,NA
"2198"," not paired. gps 5; accuracy 2m. first set; code 3 - twist in cod end; reset upstream; same environmentals","Threadfin Shad",68,1,2023-01-26,1.7,178.551821933162,"","LAMOPE","FRP",NA,38.079369,NA,"Ryer Island",NA,122.011133,NA,NA,NA,"LAMOPE04-RYER-26JAN2023",12296,"1. No twists; snags; or tears","Boat","09:34"," 2= against flow",2023-01-26,7295,NA
"2199"," not paired. gps 5; accuracy 2m. first set; code 3 - twist in cod end; reset upstream; same environmentals","Mississippi Silverside",42,1,2023-01-26,1.7,178.551821933162,NA,"LAMOPE","FRP",NA,38.079369,NA,"Ryer Island",NA,122.011133,NA,NA,NA,"LAMOPE04-RYER-26JAN2023",12296,"1. No twists; snags; or tears","Boat","09:34"," 2= against flow",2023-01-26,7295,NA
"2200"," not paired. gps 5; accuracy 2m. first set; code 3 - twist in cod end; reset upstream; same environmentals","Threadfin Shad",60,1,2023-01-26,1.7,178.551821933162,NA,"LAMOPE","FRP",NA,38.079369,NA,"Ryer Island",NA,122.011133,NA,NA,NA,"LAMOPE04-RYER-26JAN2023",12296,"1. No twists; snags; or tears","Boat","09:34"," 2= against flow",2023-01-26,7295,NA
"2201"," gps 6 accuracy 3m. depth from handheld","Yellowfin Goby",22,1,2023-05-16,2.3,232.751925056618,"","LAMOPE","FRP",NA,38.121913,NA,"Tule Red",NA,121.982931,NA,NA,NA,"LAMOPE04-TULE-16MAY2023",13405,"1. No twists; snags; or tears","Boat","10:57"," 2= against flow",2023-05-16,8005,NA
"2202"," paired n . gps calculated in 2023 sample inventory - ed 9/7/2023. one thrsti found on deck prior to next sample; plus counted and released","Threespine Stickleback",NA,1,2023-04-18,1.9,197.300077206198,NA,"LAMOPE","FRP",NA,38.124128,NA,"Tule Red",NA,121.984319,NA,NA,NA,"LAMOPE04-TULE-18APR2023",12845,"1. No twists; snags; or tears","Boat","10:37"," 2= against flow",2023-04-18,7785,NA
"2203"," paired n . gps calculated in 2023 sample inventory - ed 9/7/2023. one thrsti found on deck prior to next sample; plus counted and released","Threespine Stickleback",39,1,2023-04-18,1.9,197.300077206198,"","LAMOPE","FRP",NA,38.124128,NA,"Tule Red",NA,121.984319,NA,NA,NA,"LAMOPE04-TULE-18APR2023",12845,"1. No twists; snags; or tears","Boat","10:37"," 2= against flow",2023-04-18,7785,NA
"2204"," ","Mississippi Silverside",NA,3,2023-12-22,2.7,265.477555979498,NA,"LAMOPE","FRP",NA,38.128837,NA,"Tule Red",NA,121.988336,NA,NA,NA,"LAMOPE04-TULE-22DEC2023",13983,"1. No twists; snags; or tears","Boat","11:06"," 2= against flow",2023-12-22,8483,NA
"2205"," ","Mississippi Silverside",67,1,2023-12-22,2.7,265.477555979498,NA,"LAMOPE","FRP",NA,38.128837,NA,"Tule Red",NA,121.988336,NA,NA,NA,"LAMOPE04-TULE-22DEC2023",13983,"1. No twists; snags; or tears","Boat","11:06"," 2= against flow",2023-12-22,8483,NA
"2206"," ","Mississippi Silverside",55,1,2023-12-22,2.7,265.477555979498,"","LAMOPE","FRP",NA,38.128837,NA,"Tule Red",NA,121.988336,NA,NA,NA,"LAMOPE04-TULE-22DEC2023",13983,"1. No twists; snags; or tears","Boat","11:06"," 2= against flow",2023-12-22,8483,NA
"2207"," ","Mississippi Silverside",76,1,2023-12-22,2.7,265.477555979498,NA,"LAMOPE","FRP",NA,38.128837,NA,"Tule Red",NA,121.988336,NA,NA,NA,"LAMOPE04-TULE-22DEC2023",13983,"1. No twists; snags; or tears","Boat","11:06"," 2= against flow",2023-12-22,8483,NA
"2208"," ","Threadfin Shad",49,1,2023-12-22,2.7,265.477555979498,"","LAMOPE","FRP",NA,38.128837,NA,"Tule Red",NA,121.988336,NA,NA,NA,"LAMOPE04-TULE-22DEC2023",13983,"1. No twists; snags; or tears","Boat","11:06"," 2= against flow",2023-12-22,8483,NA
"2209"," ","Mississippi Silverside",53,1,2023-12-22,2.7,265.477555979498,NA,"LAMOPE","FRP",NA,38.128837,NA,"Tule Red",NA,121.988336,NA,NA,NA,"LAMOPE04-TULE-22DEC2023",13983,"1. No twists; snags; or tears","Boat","11:06"," 2= against flow",2023-12-22,8483,NA
"2210"," ","Mississippi Silverside",51,1,2023-12-22,2.7,265.477555979498,NA,"LAMOPE","FRP",NA,38.128837,NA,"Tule Red",NA,121.988336,NA,NA,NA,"LAMOPE04-TULE-22DEC2023",13983,"1. No twists; snags; or tears","Boat","11:06"," 2= against flow",2023-12-22,8483,NA
"2211"," ","Mississippi Silverside",44,1,2023-12-22,2.7,265.477555979498,NA,"LAMOPE","FRP",NA,38.128837,NA,"Tule Red",NA,121.988336,NA,NA,NA,"LAMOPE04-TULE-22DEC2023",13983,"1. No twists; snags; or tears","Boat","11:06"," 2= against flow",2023-12-22,8483,NA
"2212"," ","Mississippi Silverside",65,1,2023-12-22,2.7,265.477555979498,NA,"LAMOPE","FRP",NA,38.128837,NA,"Tule Red",NA,121.988336,NA,NA,NA,"LAMOPE04-TULE-22DEC2023",13983,"1. No twists; snags; or tears","Boat","11:06"," 2= against flow",2023-12-22,8483,NA
"2213"," ","Mississippi Silverside",68,1,2023-12-22,2.7,265.477555979498,NA,"LAMOPE","FRP",NA,38.128837,NA,"Tule Red",NA,121.988336,NA,NA,NA,"LAMOPE04-TULE-22DEC2023",13983,"1. No twists; snags; or tears","Boat","11:06"," 2= against flow",2023-12-22,8483,NA
"2214"," ","Mississippi Silverside",61,1,2023-12-22,2.7,265.477555979498,NA,"LAMOPE","FRP",NA,38.128837,NA,"Tule Red",NA,121.988336,NA,NA,NA,"LAMOPE04-TULE-22DEC2023",13983,"1. No twists; snags; or tears","Boat","11:06"," 2= against flow",2023-12-22,8483,NA
"2215"," ","Mississippi Silverside",53,1,2023-12-22,2.7,265.477555979498,NA,"LAMOPE","FRP",NA,38.128837,NA,"Tule Red",NA,121.988336,NA,NA,NA,"LAMOPE04-TULE-22DEC2023",13983,"1. No twists; snags; or tears","Boat","11:06"," 2= against flow",2023-12-22,8483,NA
"2216"," ","Mississippi Silverside",65,1,2023-12-22,2.7,265.477555979498,NA,"LAMOPE","FRP",NA,38.128837,NA,"Tule Red",NA,121.988336,NA,NA,NA,"LAMOPE04-TULE-22DEC2023",13983,"1. No twists; snags; or tears","Boat","11:06"," 2= against flow",2023-12-22,8483,NA
"2217"," ","Mississippi Silverside",46,1,2023-12-22,2.7,265.477555979498,NA,"LAMOPE","FRP",NA,38.128837,NA,"Tule Red",NA,121.988336,NA,NA,NA,"LAMOPE04-TULE-22DEC2023",13983,"1. No twists; snags; or tears","Boat","11:06"," 2= against flow",2023-12-22,8483,NA
"2218"," ","Mississippi Silverside",74,1,2023-12-22,2.7,265.477555979498,NA,"LAMOPE","FRP",NA,38.128837,NA,"Tule Red",NA,121.988336,NA,NA,NA,"LAMOPE04-TULE-22DEC2023",13983,"1. No twists; snags; or tears","Boat","11:06"," 2= against flow",2023-12-22,8483,NA
"2219"," ","Mississippi Silverside",66,1,2023-12-22,2.7,265.477555979498,NA,"LAMOPE","FRP",NA,38.128837,NA,"Tule Red",NA,121.988336,NA,NA,NA,"LAMOPE04-TULE-22DEC2023",13983,"1. No twists; snags; or tears","Boat","11:06"," 2= against flow",2023-12-22,8483,NA
"2220"," ","Mississippi Silverside",52,1,2023-12-22,2.7,265.477555979498,NA,"LAMOPE","FRP",NA,38.128837,NA,"Tule Red",NA,121.988336,NA,NA,NA,"LAMOPE04-TULE-22DEC2023",13983,"1. No twists; snags; or tears","Boat","11:06"," 2= against flow",2023-12-22,8483,NA
"2221"," ","Mississippi Silverside",45,1,2023-12-22,2.7,265.477555979498,NA,"LAMOPE","FRP",NA,38.128837,NA,"Tule Red",NA,121.988336,NA,NA,NA,"LAMOPE04-TULE-22DEC2023",13983,"1. No twists; snags; or tears","Boat","11:06"," 2= against flow",2023-12-22,8483,NA
"2222"," ","Mississippi Silverside",42,1,2023-12-22,2.7,265.477555979498,NA,"LAMOPE","FRP",NA,38.128837,NA,"Tule Red",NA,121.988336,NA,NA,NA,"LAMOPE04-TULE-22DEC2023",13983,"1. No twists; snags; or tears","Boat","11:06"," 2= against flow",2023-12-22,8483,NA
"2223"," ","Mississippi Silverside",85,1,2023-12-22,2.7,265.477555979498,NA,"LAMOPE","FRP",NA,38.128837,NA,"Tule Red",NA,121.988336,NA,NA,NA,"LAMOPE04-TULE-22DEC2023",13983,"1. No twists; snags; or tears","Boat","11:06"," 2= against flow",2023-12-22,8483,NA
"2224"," ","Mississippi Silverside",50,1,2023-12-22,2.7,265.477555979498,NA,"LAMOPE","FRP",NA,38.128837,NA,"Tule Red",NA,121.988336,NA,NA,NA,"LAMOPE04-TULE-22DEC2023",13983,"1. No twists; snags; or tears","Boat","11:06"," 2= against flow",2023-12-22,8483,NA
