"","SampleID_frp","OrganismCode","OrganismId","SampleID_key","VisitNo","QAQC.x","GearType","GearTypeAbbreviation","Habitat","SeineCode","TowDirection","HabitatMorphology","DepthOfWater","CableOut","LengthOfTrawl","Width","Netter","StartTime","EndTime","Duration","PercentOpen","DepthOfSample","LatitudeStart","LongitudeStart","LatitudeEnd","LongitudeEnd","NetMeterSerial","NetMeterStart","NetMeterEnd","Volts","DutyCycle","Amps","PulseRate","VolumeEstimated","SeineDeploymentType","GearDetail","Silt","Sand","Gravel","Cobble","Boulder","Organics","MassOfStandardLow","MassOfStandardHigh","QuestionableData.x","VegetationInSample","FlowType","DragMethod","NetNumber","CodEnd","CodEndPercent","GpsUnit","GpsAccuracy","DepthSource","Comments","Flagged_Data","QAQC.y","Boat","Crew","Location","Visit.Date","Station","Weather","WindWaves","WindDirection","Tide","Secchi","SurfTemp","DO","SC","pH","Turbidity","Phycocyanin","Chlorophyll","FDOM","Microcystis","SondeNo","Wetland","DataQuality","QuestionableData.y","SiteComments","Visit.Date2","year","month","DateTime","Season","DepthSource2","DepthOfWater2","DepthOfWater3","DepthMeters","volume","rotations","rotation.final","rpm","FishId","TotalCatch","PlusCount","IDer","IdDate","PercentSampled","FishCatchNotes","EntryOrder","FishLength","FishWeight","Hai","FinsHai","SkinHai","EyesHai","ParasiteHai","GillsHai","DeformHai","TagYear","TagSerial","AdClip","Mortality","FishLengthComments","FishCode","Code_UCDAVIS","Code_YBFM","CommonName","Category","Species","Genus","Family","Order","Class","Phylum","Native","State.Status","Federal.Status","Status.Abrev","LifeStage","FishDiet","Legend_Clams","Legend_Fish_Color_hex","Legend_Fish","Legend_Macro","Legend_Meso","Analy","Analy2","CN","length_count","fish4$SampleID_frp","fish4$CommonName","count_check","CPUEbySpp","CPUEbySpp2","tCPUE","PercentComp","fish5$SampleID_frp","fish5$CommonName"
"1018","OTTTRA03-TULE-15JUN2023","177",400,13481,8078,"true","Trawl","OTTTRA","","1. No twists; snags; or tears"," 2= against flow"," ",1.4,NA,6,NA,"","10:22","10:32",10,NA,NA,38.122096,121.983129,38.126071,121.986332,31510,335074,358236,NA,NA,NA,NA,NA,""," ",NA,NA,NA,NA,NA,NA,NA,NA," false"," "," ","1.Boat","1",NA," 0%"," Garmin 5",2,""," seine code 1",NA,"true","Kvichak","AC;ED;SH;AM","Tule Red","06/15/2023","TULE-CH-LG-SE","1=0-33% clouds","1=wind 1-3 mph; scaley ripples"," W"," 4=flood",24,19,6.46,631,7.3,50.8,0.39,1.09,19.5," 1=absent",2," Inside",NA," false"," ",2023-06-15,2023,6,"2023-06-15 10:22","Summer","",1.4,1.65,1.65,1711.498085,23162,23162,2316.2,15399,2,0,"","",NA,"",30128,54,NA,"true",0,0,0,0,0,0,NA,"","false","false","","PRISCU","SCP","PRS","Prickly Sculpin","Fish","aspur","Cottus","Cottidae","Scorpaeniformes","Actinopterygii","Chordata","Native","","","","",FALSE,"Present",NA,"Prickly Sculpin","Fish Larvae","Fish Larvae","fish","fish","Prickly Sculpin",2,"OTTTRA03-TULE-15JUN2023","Prickly Sculpin",0,11.6856689325481,11.6856689325481,210.342040785865,0.0555555555555556,"OTTTRA03-TULE-15JUN2023","Prickly Sculpin"
"1019","OTTTRA03-TULE-15JUN2023","238",480,13481,8078,"true","Trawl","OTTTRA","","1. No twists; snags; or tears"," 2= against flow"," ",1.4,NA,6,NA,"","10:22","10:32",10,NA,NA,38.122096,121.983129,38.126071,121.986332,31510,335074,358236,NA,NA,NA,NA,NA,""," ",NA,NA,NA,NA,NA,NA,NA,NA," false"," "," ","1.Boat","1",NA," 0%"," Garmin 5",2,""," seine code 1",NA,"true","Kvichak","AC;ED;SH;AM","Tule Red","06/15/2023","TULE-CH-LG-SE","1=0-33% clouds","1=wind 1-3 mph; scaley ripples"," W"," 4=flood",24,19,6.46,631,7.3,50.8,0.39,1.09,19.5," 1=absent",2," Inside",NA," false"," ",2023-06-15,2023,6,"2023-06-15 10:22","Summer","",1.4,1.65,1.65,1711.498085,23162,23162,2316.2,15390,18,0,"","",NA,"",30070,31,NA,"true",0,0,0,0,0,0,NA,"","false","false","","STRBAS","SB","STB","Striped Bass","Fish","saxatilis","Morone","Moronidae","Perciformes","Actinopterygii","Chordata","Introduced","","","","larvae",FALSE,"Present",NA,"Striped Bass","Fish Larvae","Fish Larvae","fish","fish","Striped Bass",18,"OTTTRA03-TULE-15JUN2023","Striped Bass",0,105.171020392933,105.171020392933,210.342040785865,0.5,"OTTTRA03-TULE-15JUN2023","Striped Bass"
"1020","OTTTRA03-TULE-15JUN2023","974",469,13481,8078,"true","Trawl","OTTTRA","","1. No twists; snags; or tears"," 2= against flow"," ",1.4,NA,6,NA,"","10:22","10:32",10,NA,NA,38.122096,121.983129,38.126071,121.986332,31510,335074,358236,NA,NA,NA,NA,NA,""," ",NA,NA,NA,NA,NA,NA,NA,NA," false"," "," ","1.Boat","1",NA," 0%"," Garmin 5",2,""," seine code 1",NA,"true","Kvichak","AC;ED;SH;AM","Tule Red","06/15/2023","TULE-CH-LG-SE","1=0-33% clouds","1=wind 1-3 mph; scaley ripples"," W"," 4=flood",24,19,6.46,631,7.3,50.8,0.39,1.09,19.5," 1=absent",2," Inside",NA," false"," ",2023-06-15,2023,6,"2023-06-15 10:22","Summer","",1.4,1.65,1.65,1711.498085,23162,23162,2316.2,15388,2,0,"","",NA,"",30056,258,NA,"true",0,0,0,0,0,0,NA,"","false","false","","SPLITT","ST","SPLT","Splittail","Fish","macrolepidotus","Pogonichthys","Cyprinidae","Cypriniformes","Actinopterygii","Chordata","Native","Moderate Concern","","MC","",FALSE,"Present",NA,"Sacramento Splittail","Fish Larvae","Fish Larvae","fish","fish","Sacramento Splittail",2,"OTTTRA03-TULE-15JUN2023","Splittail",0,11.6856689325481,11.6856689325481,210.342040785865,0.0555555555555556,"OTTTRA03-TULE-15JUN2023","Splittail"
"1021","OTTTRA03-TULE-15JUN2023","976",473,13481,8078,"true","Trawl","OTTTRA","","1. No twists; snags; or tears"," 2= against flow"," ",1.4,NA,6,NA,"","10:22","10:32",10,NA,NA,38.122096,121.983129,38.126071,121.986332,31510,335074,358236,NA,NA,NA,NA,NA,""," ",NA,NA,NA,NA,NA,NA,NA,NA," false"," "," ","1.Boat","1",NA," 0%"," Garmin 5",2,""," seine code 1",NA,"true","Kvichak","AC;ED;SH;AM","Tule Red","06/15/2023","TULE-CH-LG-SE","1=0-33% clouds","1=wind 1-3 mph; scaley ripples"," W"," 4=flood",24,19,6.46,631,7.3,50.8,0.39,1.09,19.5," 1=absent",2," Inside",NA," false"," ",2023-06-15,2023,6,"2023-06-15 10:22","Summer","",1.4,1.65,1.65,1711.498085,23162,23162,2316.2,15396,5,0,"","",NA,"",30114,59,NA,"true",0,0,0,0,0,0,NA,"","false","false","","STAFLO","SF","STF","Starry Flounder","Fish","stellatus","Platichthys","Pleuronectidae","Pleuronectiformes","Actinopterygii","Chordata","Native","","","","",FALSE,"Present",NA,"Starry Flounder","Fish Larvae","Fish Larvae","fish","fish","Starry Flounder",5,"OTTTRA03-TULE-15JUN2023","Starry Flounder",0,29.2141723313702,29.2141723313702,210.342040785865,0.138888888888889,"OTTTRA03-TULE-15JUN2023","Starry Flounder"
"1022","OTTTRA03-TULE-15JUN2023","982",506,13481,8078,"true","Trawl","OTTTRA","","1. No twists; snags; or tears"," 2= against flow"," ",1.4,NA,6,NA,"","10:22","10:32",10,NA,NA,38.122096,121.983129,38.126071,121.986332,31510,335074,358236,NA,NA,NA,NA,NA,""," ",NA,NA,NA,NA,NA,NA,NA,NA," false"," "," ","1.Boat","1",NA," 0%"," Garmin 5",2,""," seine code 1",NA,"true","Kvichak","AC;ED;SH;AM","Tule Red","06/15/2023","TULE-CH-LG-SE","1=0-33% clouds","1=wind 1-3 mph; scaley ripples"," W"," 4=flood",24,19,6.46,631,7.3,50.8,0.39,1.09,19.5," 1=absent",2," Inside",NA," false"," ",2023-06-15,2023,6,"2023-06-15 10:22","Summer","",1.4,1.65,1.65,1711.498085,23162,23162,2316.2,15404,1,0,"","",NA,"",30129,46,NA,"true",0,0,0,0,0,0,NA,"","false","false","","THRSTI","STBK","TSS","Threespine Stickleback","Fish","aculeatus","Gasterosteus","Gasterosteidae","Gasterosteiformes","Actinopterygii","Chordata","Native","","","","",FALSE,"Present",NA,"Threespine Stickleback","Fish Larvae","Fish Larvae","fish","fish","Threespine Stickleback",1,"OTTTRA03-TULE-15JUN2023","Threespine Stickleback",0,5.84283446627403,5.84283446627403,210.342040785865,0.0277777777777778,"OTTTRA03-TULE-15JUN2023","Threespine Stickleback"
"1023","OTTTRA03-TULE-15JUN2023","994",535,13481,8078,"true","Trawl","OTTTRA","","1. No twists; snags; or tears"," 2= against flow"," ",1.4,NA,6,NA,"","10:22","10:32",10,NA,NA,38.122096,121.983129,38.126071,121.986332,31510,335074,358236,NA,NA,NA,NA,NA,""," ",NA,NA,NA,NA,NA,NA,NA,NA," false"," "," ","1.Boat","1",NA," 0%"," Garmin 5",2,""," seine code 1",NA,"true","Kvichak","AC;ED;SH;AM","Tule Red","06/15/2023","TULE-CH-LG-SE","1=0-33% clouds","1=wind 1-3 mph; scaley ripples"," W"," 4=flood",24,19,6.46,631,7.3,50.8,0.39,1.09,19.5," 1=absent",2," Inside",NA," false"," ",2023-06-15,2023,6,"2023-06-15 10:22","Summer","",1.4,1.65,1.65,1711.498085,23162,23162,2316.2,15395,4,0,"","",NA,"",30101,41,NA,"true",0,0,0,0,0,0,NA,"","false","false","","YELGOB","YFG","YFG","Yellowfin Goby","Fish","flavimanus","Acanthogobius","Oxudercidae","Gobiiformes","Actinopterygii","Chordata","Introduced","","","","",FALSE,"Present",NA,"Yellowfin Goby","Fish Larvae","Fish Larvae","fish","fish","Yellowfin Goby",4,"OTTTRA03-TULE-15JUN2023","Yellowfin Goby",0,23.3713378650961,23.3713378650961,210.342040785865,0.111111111111111,"OTTTRA03-TULE-15JUN2023","Yellowfin Goby"
"1024","OTTTRA03-WTIB-21JUN2023","8",115,13493,8090,"true","Trawl","OTTTRA","","1. No twists; snags; or tears"," 2= against flow"," ",9,NA,32,NA,"","12:31","12:41",10,NA,NA,38.097697,121.591862,38.095819,121.585259,31510,532153,559259,NA,NA,NA,NA,NA,""," ",NA,NA,NA,NA,NA,NA,NA,NA," false"," "," ","1.Boat","1",NA," 1-33%"," Garmin 5",2,""," ",NA,"true","Kvichak","CB;ED;SH;AM","Webb Tract Island and Berms","06/21/2023","WTIB-CH-N","1=0-33% clouds","1=wind 1-3 mph; scaley ripples"," W"," 2=ebb",105,21.2,7.91,105,7.3,5.1,0.13,0.41,9.8," 1=absent",2," Outside",NA," false"," ",2023-06-21,2023,6,"2023-06-21 12:31","Summer","",9,9.25,9.25,2002.930105,27106,27106,2710.6,15446,19,19,"","",NA,"",NA,NA,NA,"",NA,NA,NA,NA,NA,NA,NA,"","","","","CORBIC","CORBICULA","","Corbicula","Fish","fluminea","Corbicula","Corbiculidae","Veneroida","Bivalvia","Mollusca","","","","","adult",FALSE,"Corbicula",NA,"","Bivalvia","Other","Bivalvia","Mollusca","Corbicula",NA,"OTTTRA03-WTIB-21JUN2023","Corbicula",NA,94.8610236201927,0,9.9853709073887,0,"OTTTRA03-WTIB-21JUN2023","Corbicula"
"1025","OTTTRA03-WTIB-21JUN2023","970",449,13493,8090,"true","Trawl","OTTTRA","","1. No twists; snags; or tears"," 2= against flow"," ",9,NA,32,NA,"","12:31","12:41",10,NA,NA,38.097697,121.591862,38.095819,121.585259,31510,532153,559259,NA,NA,NA,NA,NA,""," ",NA,NA,NA,NA,NA,NA,NA,NA," false"," "," ","1.Boat","1",NA," 1-33%"," Garmin 5",2,""," ",NA,"true","Kvichak","CB;ED;SH;AM","Webb Tract Island and Berms","06/21/2023","WTIB-CH-N","1=0-33% clouds","1=wind 1-3 mph; scaley ripples"," W"," 2=ebb",105,21.2,7.91,105,7.3,5.1,0.13,0.41,9.8," 1=absent",2," Outside",NA," false"," ",2023-06-21,2023,6,"2023-06-21 12:31","Summer","",9,9.25,9.25,2002.930105,27106,27106,2710.6,15447,1,0,"","",NA,"",30381,53,NA,"true",0,0,0,0,0,0,NA,"","false","false","","SHIGOB","SG","SHM","Shimofuri Goby","Fish","bifasciatus","Tridentiger","Oxudercidae","Gobiiformes","Actinopterygii","Chordata","Introduced","","","","",FALSE,"Present",NA,"Shimofuri Goby","Fish Larvae","Fish Larvae","fish","fish","Shimofuri Goby",1,"OTTTRA03-WTIB-21JUN2023","Shimofuri Goby",0,4.99268545369435,4.99268545369435,9.9853709073887,0.5,"OTTTRA03-WTIB-21JUN2023","Shimofuri Goby"
"1026","OTTTRA03-WTIB-21JUN2023","985",523,13493,8090,"true","Trawl","OTTTRA","","1. No twists; snags; or tears"," 2= against flow"," ",9,NA,32,NA,"","12:31","12:41",10,NA,NA,38.097697,121.591862,38.095819,121.585259,31510,532153,559259,NA,NA,NA,NA,NA,""," ",NA,NA,NA,NA,NA,NA,NA,NA," false"," "," ","1.Boat","1",NA," 1-33%"," Garmin 5",2,""," ",NA,"true","Kvichak","CB;ED;SH;AM","Webb Tract Island and Berms","06/21/2023","WTIB-CH-N","1=0-33% clouds","1=wind 1-3 mph; scaley ripples"," W"," 2=ebb",105,21.2,7.91,105,7.3,5.1,0.13,0.41,9.8," 1=absent",2," Outside",NA," false"," ",2023-06-21,2023,6,"2023-06-21 12:31","Summer","",9,9.25,9.25,2002.930105,27106,27106,2710.6,15445,1,0,"","",NA,"",30380,148,NA,"true",0,0,0,0,0,0,NA,"","false","false","","TULPER","TP","TP","Tule Perch","Fish","traski","Hysterocarpus","Embiotocidae","","Actinopterygii","Chordata","Native","","","","",FALSE,"Present",NA,"Tule Perch","Fish Larvae","Fish Larvae","fish","fish","Tule Perch",1,"OTTTRA03-WTIB-21JUN2023","Tule Perch",0,4.99268545369435,4.99268545369435,9.9853709073887,0.5,"OTTTRA03-WTIB-21JUN2023","Tule Perch"
"1027","OTTTRA04-BROW-09OCT2023","171",125,13684,8244,"true","Trawl","OTTTRA","","1. No twists; snags; or tears"," 2= against flow"," ",3.8,NA,16,NA,"","11:19","11:25",7,NA,NA,38.038893,121.859738,38.038528,121.863547,31510,702819,718238,NA,NA,NA,NA,NA,""," ",NA,NA,NA,NA,NA,NA,NA,NA," false"," "," ","1.Boat","3",NA," 1-33%"," Garmin 5",5,""," 7 min trawl",NA,"true","Kvichak","ED;DH;SH;AM","Browns Island","10/09/2023","BROW-CH-MAIN","3=66-100% clouds","1=wind 1-3 mph; scaley ripples"," W"," 4=flood",87,19.2,5.56,2715,7.1,6.2,0.14,0.54,15.4," 1=absent",2," Inside",NA," false"," ",2023-10-09,2023,10,"2023-10-09 11:19","Fall","",3.8,4.05,4.05,1139.3484575,15419,15419,2202.71428571429,15598,1,1,"","",NA,"",NA,NA,NA,"",NA,NA,NA,NA,NA,NA,NA,"","","","","CRAYFI","RSC","","Crayfish","Fish","","Pacifastacus","Astacidae","Decapoda","Malacostraca","Arthropoda","","","","","adult",FALSE,"Present",NA,"","Decapoda Adult","Decapoda","Decapoda","Decapoda","Crayfish",NA,"OTTTRA04-BROW-09OCT2023","Crayfish",NA,8.77694609947721,0,17.5538921989544,0,"OTTTRA04-BROW-09OCT2023","Crayfish"
"1028","OTTTRA04-BROW-09OCT2023","985",523,13684,8244,"true","Trawl","OTTTRA","","1. No twists; snags; or tears"," 2= against flow"," ",3.8,NA,16,NA,"","11:19","11:25",7,NA,NA,38.038893,121.859738,38.038528,121.863547,31510,702819,718238,NA,NA,NA,NA,NA,""," ",NA,NA,NA,NA,NA,NA,NA,NA," false"," "," ","1.Boat","3",NA," 1-33%"," Garmin 5",5,""," 7 min trawl",NA,"true","Kvichak","ED;DH;SH;AM","Browns Island","10/09/2023","BROW-CH-MAIN","3=66-100% clouds","1=wind 1-3 mph; scaley ripples"," W"," 4=flood",87,19.2,5.56,2715,7.1,6.2,0.14,0.54,15.4," 1=absent",2," Inside",NA," false"," ",2023-10-09,2023,10,"2023-10-09 11:19","Fall","",3.8,4.05,4.05,1139.3484575,15419,15419,2202.71428571429,15597,2,0,"","",NA,"",30521,112,NA,"true",0,0,0,0,0,0,NA,"","false","false","","TULPER","TP","TP","Tule Perch","Fish","traski","Hysterocarpus","Embiotocidae","","Actinopterygii","Chordata","Native","","","","",FALSE,"Present",NA,"Tule Perch","Fish Larvae","Fish Larvae","fish","fish","Tule Perch",2,"OTTTRA04-BROW-09OCT2023","Tule Perch",0,17.5538921989544,17.5538921989544,17.5538921989544,1,"OTTTRA04-BROW-09OCT2023","Tule Perch"
"1029","OTTTRA04-BROW-13JUN2023","8",115,13451,8049,"true","Trawl","OTTTRA","","1. No twists; snags; or tears"," 2= against flow"," ",3.2,NA,12,NA,"","10:13","10:21",8,NA,NA,38.03911,121.85898,38.03959,121.864,31510,87505,111768,NA,NA,NA,NA,NA,""," ",NA,NA,NA,NA,NA,NA,NA,NA," false"," "," ","1.Boat","1",NA," 1-33%"," ",NA,""," gps from phone; trawl ended at 8 minutes. seine code 1",NA,"true","Kvichak","AC;ED;SH;SS","Browns Island","06/13/2023","BROW-CH-MAIN","1=0-33% clouds","1=wind 1-3 mph; scaley ripples"," W"," 4=flood",68,18.8,5.37,503,7,9,0.25,1.04,21.4," 1=absent",2," Inside",NA," false"," ",2023-06-13,2023,6,"2023-06-13 10:13","Summer","",3.2,3.45,3.45,1792.8537275,24263,24263,3032.875,15292,1,1,"","",NA,"",NA,NA,NA,"",NA,NA,NA,NA,NA,NA,NA,"","","","","CORBIC","CORBICULA","","Corbicula","Fish","fluminea","Corbicula","Corbiculidae","Veneroida","Bivalvia","Mollusca","","","","","adult",FALSE,"Corbicula",NA,"","Bivalvia","Other","Bivalvia","Mollusca","Corbicula",NA,"OTTTRA04-BROW-13JUN2023","Corbicula",NA,5.57769986843503,0,0,NA,"OTTTRA04-BROW-13JUN2023","Corbicula"
"1030","OTTTRA04-CHIP-10OCT2023","902",15,13724,8284,"true","Trawl","OTTTRA","","1. No twists; snags; or tears"," 2= against flow"," ",1.8,NA,8,NA,"","11:35","11:45",10,NA,NA,38.0616,121.909894,38.067089,121.912692,31510,862082,895442,NA,NA,NA,NA,NA,""," ",NA,NA,NA,NA,NA,NA,NA,NA," false"," "," ","1.Boat","03",NA," 1-33%"," Garmin 5",8,""," ",NA,"true","Kvichak","DMC;ED;SH;AM","Chipps Island","10/10/2023","CHIP-UNK","2=33-66% clouds","1=wind 1-3 mph; scaley ripples"," W"," 4=flood",26,19.1,8.54,8734,7.8,32.3,0.24,0.53,6.5," 1=absent",2," Inside",NA," false"," ",2023-10-10,2023,10,"2023-10-10 11:35","Fall","",1.8,2.05,2.05,2465.0538,33360,33360,3336,15641,1,0,"","",NA,"",30580,70,NA,"true",0,0,0,0,0,0,NA,"","false","false","","AMESHA","ASH","AMS","American Shad","Fish","sapidissima","Alosa","Clupeidae","Clupeiformes","Actinopterygii","Chordata","Introduced","","","","",FALSE,"Present",NA,"American Shad","Fish Larvae","Fish Larvae","fish","fish","American Shad",1,"OTTTRA04-CHIP-10OCT2023","American Shad",0,4.0567065919616,4.0567065919616,36.5103593276544,0.111111111111111,"OTTTRA04-CHIP-10OCT2023","American Shad"
"1031","OTTTRA04-CHIP-10OCT2023","943",300,13724,8284,"true","Trawl","OTTTRA","","1. No twists; snags; or tears"," 2= against flow"," ",1.8,NA,8,NA,"","11:35","11:45",10,NA,NA,38.0616,121.909894,38.067089,121.912692,31510,862082,895442,NA,NA,NA,NA,NA,""," ",NA,NA,NA,NA,NA,NA,NA,NA," false"," "," ","1.Boat","03",NA," 1-33%"," Garmin 5",8,""," ",NA,"true","Kvichak","DMC;ED;SH;AM","Chipps Island","10/10/2023","CHIP-UNK","2=33-66% clouds","1=wind 1-3 mph; scaley ripples"," W"," 4=flood",26,19.1,8.54,8734,7.8,32.3,0.24,0.53,6.5," 1=absent",2," Inside",NA," false"," ",2023-10-10,2023,10,"2023-10-10 11:35","Fall","",1.8,2.05,2.05,2465.0538,33360,33360,3336,15642,11,11,"","",NA,"",NA,NA,NA,"",NA,NA,NA,NA,NA,NA,NA,"","","","","MAEOTI","MAEOTIAS","","Maeotias","Fish","","Maeotias","Olindiidae","Limnomedusae","Hydrozoa","Cnidaria","Introduced","","","","",FALSE,"Present",NA,"","Jellyfish","Jellyfish","Jellyfish","Jellyfish","Maeotias",NA,"OTTTRA04-CHIP-10OCT2023","Maeotias",NA,44.6237725115776,0,36.5103593276544,0,"OTTTRA04-CHIP-10OCT2023","Maeotias"
"1032","OTTTRA04-CHIP-10OCT2023","970",449,13724,8284,"true","Trawl","OTTTRA","","1. No twists; snags; or tears"," 2= against flow"," ",1.8,NA,8,NA,"","11:35","11:45",10,NA,NA,38.0616,121.909894,38.067089,121.912692,31510,862082,895442,NA,NA,NA,NA,NA,""," ",NA,NA,NA,NA,NA,NA,NA,NA," false"," "," ","1.Boat","03",NA," 1-33%"," Garmin 5",8,""," ",NA,"true","Kvichak","DMC;ED;SH;AM","Chipps Island","10/10/2023","CHIP-UNK","2=33-66% clouds","1=wind 1-3 mph; scaley ripples"," W"," 4=flood",26,19.1,8.54,8734,7.8,32.3,0.24,0.53,6.5," 1=absent",2," Inside",NA," false"," ",2023-10-10,2023,10,"2023-10-10 11:35","Fall","",1.8,2.05,2.05,2465.0538,33360,33360,3336,15640,1,0,"","",NA,"",30579,84,NA,"true",0,0,0,0,0,0,NA,"","false","false","","SHIGOB","SG","SHM","Shimofuri Goby","Fish","bifasciatus","Tridentiger","Oxudercidae","Gobiiformes","Actinopterygii","Chordata","Introduced","","","","",FALSE,"Present",NA,"Shimofuri Goby","Fish Larvae","Fish Larvae","fish","fish","Shimofuri Goby",1,"OTTTRA04-CHIP-10OCT2023","Shimofuri Goby",0,4.0567065919616,4.0567065919616,36.5103593276544,0.111111111111111,"OTTTRA04-CHIP-10OCT2023","Shimofuri Goby"
"1033","OTTTRA04-CHIP-10OCT2023","974",469,13724,8284,"true","Trawl","OTTTRA","","1. No twists; snags; or tears"," 2= against flow"," ",1.8,NA,8,NA,"","11:35","11:45",10,NA,NA,38.0616,121.909894,38.067089,121.912692,31510,862082,895442,NA,NA,NA,NA,NA,""," ",NA,NA,NA,NA,NA,NA,NA,NA," false"," "," ","1.Boat","03",NA," 1-33%"," Garmin 5",8,""," ",NA,"true","Kvichak","DMC;ED;SH;AM","Chipps Island","10/10/2023","CHIP-UNK","2=33-66% clouds","1=wind 1-3 mph; scaley ripples"," W"," 4=flood",26,19.1,8.54,8734,7.8,32.3,0.24,0.53,6.5," 1=absent",2," Inside",NA," false"," ",2023-10-10,2023,10,"2023-10-10 11:35","Fall","",1.8,2.05,2.05,2465.0538,33360,33360,3336,15637,1,0,"","",NA,"",30572,84,NA,"true",0,0,0,0,0,0,NA,"","false","false","","SPLITT","ST","SPLT","Splittail","Fish","macrolepidotus","Pogonichthys","Cyprinidae","Cypriniformes","Actinopterygii","Chordata","Native","Moderate Concern","","MC","",FALSE,"Present",NA,"Sacramento Splittail","Fish Larvae","Fish Larvae","fish","fish","Sacramento Splittail",1,"OTTTRA04-CHIP-10OCT2023","Splittail",0,4.0567065919616,4.0567065919616,36.5103593276544,0.111111111111111,"OTTTRA04-CHIP-10OCT2023","Splittail"
"1034","OTTTRA04-CHIP-10OCT2023","976",473,13724,8284,"true","Trawl","OTTTRA","","1. No twists; snags; or tears"," 2= against flow"," ",1.8,NA,8,NA,"","11:35","11:45",10,NA,NA,38.0616,121.909894,38.067089,121.912692,31510,862082,895442,NA,NA,NA,NA,NA,""," ",NA,NA,NA,NA,NA,NA,NA,NA," false"," "," ","1.Boat","03",NA," 1-33%"," Garmin 5",8,""," ",NA,"true","Kvichak","DMC;ED;SH;AM","Chipps Island","10/10/2023","CHIP-UNK","2=33-66% clouds","1=wind 1-3 mph; scaley ripples"," W"," 4=flood",26,19.1,8.54,8734,7.8,32.3,0.24,0.53,6.5," 1=absent",2," Inside",NA," false"," ",2023-10-10,2023,10,"2023-10-10 11:35","Fall","",1.8,2.05,2.05,2465.0538,33360,33360,3336,15639,1,0,"","",NA,"",30578,140,NA,"true",0,0,0,0,0,0,NA,"","false","false","","STAFLO","SF","STF","Starry Flounder","Fish","stellatus","Platichthys","Pleuronectidae","Pleuronectiformes","Actinopterygii","Chordata","Native","","","","",FALSE,"Present",NA,"Starry Flounder","Fish Larvae","Fish Larvae","fish","fish","Starry Flounder",1,"OTTTRA04-CHIP-10OCT2023","Starry Flounder",0,4.0567065919616,4.0567065919616,36.5103593276544,0.111111111111111,"OTTTRA04-CHIP-10OCT2023","Starry Flounder"
"1035","OTTTRA04-CHIP-10OCT2023","981",505,13724,8284,"true","Trawl","OTTTRA","","1. No twists; snags; or tears"," 2= against flow"," ",1.8,NA,8,NA,"","11:35","11:45",10,NA,NA,38.0616,121.909894,38.067089,121.912692,31510,862082,895442,NA,NA,NA,NA,NA,""," ",NA,NA,NA,NA,NA,NA,NA,NA," false"," "," ","1.Boat","03",NA," 1-33%"," Garmin 5",8,""," ",NA,"true","Kvichak","DMC;ED;SH;AM","Chipps Island","10/10/2023","CHIP-UNK","2=33-66% clouds","1=wind 1-3 mph; scaley ripples"," W"," 4=flood",26,19.1,8.54,8734,7.8,32.3,0.24,0.53,6.5," 1=absent",2," Inside",NA," false"," ",2023-10-10,2023,10,"2023-10-10 11:35","Fall","",1.8,2.05,2.05,2465.0538,33360,33360,3336,15638,5,0,"","",NA,"",30576,83,NA,"true",0,0,0,0,0,0,NA,"","false","false","","THRSHA","TFS","TFS","Threadfin Shad","Fish","petenense","Dorosoma","Clupeidae","Clupeiformes","Actinopterygii","Chordata","Introduced","","","","",FALSE,"Present",NA,"Threadfin Shad","Fish Larvae","Fish Larvae","fish","fish","Threadfin Shad",5,"OTTTRA04-CHIP-10OCT2023","Threadfin Shad",0,20.283532959808,20.283532959808,36.5103593276544,0.555555555555556,"OTTTRA04-CHIP-10OCT2023","Threadfin Shad"
"1036","OTTTRA04-HONK-14JUN2023","136",195,13463,8061,"true","Trawl","OTTTRA","","1. No twists; snags; or tears"," 2= against flow"," ",6.1,NA,20,NA,"","10:21","10:31",10,NA,NA,38.061908,121.908939,38.064806,121.910905,31510,242453,269812,NA,NA,NA,NA,NA,""," ",NA,NA,NA,NA,NA,NA,NA,NA," false"," "," ","1.Boat","1",NA," 1-33%"," Garmin 5",3,""," seine code 1",NA,"true","Kvichak","AC;ED;SH;AM","Honker-Spoonbill","06/14/2023","HONK-SPOON","1=0-33% clouds","2= wind 4-7 mph; small wavelets"," W"," 4=flood",40,18.4,8.65,260,7.6,16.9,0.55,2.26,11.1," 1=absent",2," Inside",NA," false"," Only sampling spoonbill because of wind. water quality close to outflow from island being pumped out.",2023-06-14,2023,6,"2023-06-14 10:21","Summer","",6.1,6.35,6.35,2021.6249075,27359,27359,2735.9,15334,18,18,"","",NA,"",NA,NA,NA,"",NA,NA,NA,NA,NA,NA,NA,"","","","","EXOPAL","EXOPAL","SHR","Siberian Prawn","Invertebrate","modestus","Exopalaemon","Palaemonidae","Decapoda","Malacostraca","Arthropoda","Introduced","","","","adult",TRUE,"Present",NA,"","Decapoda Adult","Decapoda","Decapoda","Decapoda","Exopalaemon",NA,"OTTTRA04-HONK-14JUN2023","Siberian Prawn",NA,89.0372884367522,0,44.5186442183761,0,"OTTTRA04-HONK-14JUN2023","Siberian Prawn"
