"","SampleID_key","CommonName","FishLength","PlusCount","TotalCatch","FishCatchNotes"
"2049",13462,"Mississippi Silverside",109,20,50,""
"2050",13964,"Mississippi Silverside",53,29,59,""
"2051",14003,"Mississippi Silverside",73,0,27,""
"2052",13986,"Mississippi Silverside",87,0,25,""
"2053",13994,"Mississippi Silverside",82,8,38,""
"2054",13805,"Mississippi Silverside",59,57,87,""
"2055",13847,"Mississippi Silverside",62,0,12,""
"2056",13848,"Mississippi Silverside",61,0,3,""
"2057",13979,"Mississippi Silverside",34,435,465,""
"2058",13813,"Mississippi Silverside",52,0,21,""
"2059",13975,"Mississippi Silverside",61,197,227,""
"2060",13994,"Mississippi Silverside",98,8,38,""
"2061",13806,"Mississippi Silverside",63,1,31,""
"2062",13819,"Mississippi Silverside",58,18,48,""
"2063",13902,"Mississippi Silverside",74,0,7,""
"2064",13979,"Mississippi Silverside",66,435,465,""
"2065",13819,"Mississippi Silverside",51,18,48,""
"2066",13986,"Mississippi Silverside",92,0,25,""
"2067",13922,"Mississippi Silverside",61,1534,1564,""
"2068",13979,"Mississippi Silverside",45,435,465,""
"2069",13979,"Mississippi Silverside",37,435,465,""
"2070",14003,"Mississippi Silverside",83,0,27,""
"2071",13986,"Mississippi Silverside",65,0,25,""
"2072",13979,"Mississippi Silverside",62,435,465,""
"2073",13977,"Mississippi Silverside",27,33,63,""
"2074",13908,"Mississippi Silverside",76,0,15,""
"2075",13979,"Mississippi Silverside",57,435,465,""
"2076",13811,"Mississippi Silverside",68,199,229,""
"2077",13847,"Mississippi Silverside",59,0,12,""
"2078",13979,"Mississippi Silverside",55,435,465,""
"2079",13819,"Mississippi Silverside",54,18,48,""
"2080",13909,"Mississippi Silverside",63,93,123,""
"2081",13909,"Mississippi Silverside",70,93,123,""
"2082",13977,"Mississippi Silverside",60,33,63,""
"2083",13977,"Mississippi Silverside",42,33,63,""
"2084",13819,"Mississippi Silverside",50,18,48,""
"2085",13929,"Mississippi Silverside",61,58,88,""
"2086",13972,"Mississippi Silverside",43,0,17,""
"2087",13929,"Mississippi Silverside",50,58,88,""
"2088",13847,"Mississippi Silverside",68,0,12,""
"2089",13810,"Mississippi Silverside",44,128,158,""
"2090",13964,"Mississippi Silverside",60,29,59,""
"2091",13994,"Mississippi Silverside",70,8,38,""
"2092",13929,"Mississippi Silverside",66,58,88,""
"2093",13847,"Mississippi Silverside",61,0,12,""
"2094",13974,"Mississippi Silverside",63,590,620,""
"2095",13977,"Mississippi Silverside",62,33,63,""
"2096",13929,"Mississippi Silverside",63,58,88,""
"2097",13922,"Mississippi Silverside",48,1534,1564,""
"2098",13979,"Mississippi Silverside",61,435,465,""
"2099",13841,"Mississippi Silverside",32,165,195,""
"2100",13979,"Mississippi Silverside",42,435,465,""
"2101",13811,"Mississippi Silverside",93,199,229,""
"2102",13909,"Mississippi Silverside",71,93,123,""
"2103",13984,"Mississippi Silverside",43,0,2,""
"2104",13422,"Mississippi Silverside",76,0,9,""
"2105",13480,"Mississippi Silverside",76,0,2,""
"2106",13841,"Mississippi Silverside",33,165,195,""
"2107",13422,"Mississippi Silverside",64,0,9,""
"2108",14003,"Mississippi Silverside",88,0,27,""
"2109",13986,"Mississippi Silverside",78,0,25,""
"2110",13909,"Mississippi Silverside",75,93,123,""
"2111",13977,"Mississippi Silverside",42,33,63,""
"2112",13986,"Mississippi Silverside",69,0,25,""
"2113",13979,"Mississippi Silverside",55,435,465,""
"2114",13984,"Mississippi Silverside",44,0,2,""
"2115",13929,"Mississippi Silverside",65,58,88,""
"2116",13819,"Mississippi Silverside",75,18,48,""
"2117",13847,"Mississippi Silverside",65,0,12,""
"2118",13982,"Mississippi Silverside",48,0,23,""
"2119",13994,"Mississippi Silverside",90,8,38,""
"2120",13816,"Mississippi Silverside",70,0,5,""
"2121",13912,"Mississippi Silverside",56,35,65,""
"2122",13929,"Mississippi Silverside",70,58,88,""
"2123",13977,"Mississippi Silverside",53,33,63,""
"2124",13986,"Mississippi Silverside",79,0,25,""
"2125",13986,"Mississippi Silverside",80,0,25,""
"2126",13972,"Mississippi Silverside",70,0,17,""
"2127",14003,"Mississippi Silverside",73,0,27,""
"2128",13976,"Mississippi Silverside",67,22,52,""
"2129",13929,"Mississippi Silverside",61,58,88,""
"2130",13909,"Mississippi Silverside",59,93,123,""
"2131",13974,"Mississippi Silverside",66,590,620,""
"2132",13909,"Mississippi Silverside",64,93,123,""
"2133",13976,"Mississippi Silverside",51,22,52,""
"2134",13977,"Mississippi Silverside",44,33,63,""
"2135",13978,"Mississippi Silverside",28,0,2,""
"2136",13977,"Mississippi Silverside",57,33,63,""
"2137",13805,"Mississippi Silverside",64,57,87,""
"2138",13819,"Mississippi Silverside",52,18,48,""
"2139",13977,"Mississippi Silverside",40,33,63,""
"2140",14003,"Mississippi Silverside",78,0,27,""
"2141",13484,"Mississippi Silverside",77,0,6,""
"2142",13911,"Mississippi Silverside",75,0,10,""
"2143",13978,"Mississippi Silverside",63,0,2,""
"2144",13909,"Mississippi Silverside",59,93,123,""
"2145",13909,"Mississippi Silverside",71,93,123,""
"2146",13972,"Mississippi Silverside",50,0,17,""
"2147",13811,"Mississippi Silverside",46,199,229,""
"2148",13972,"Mississippi Silverside",60,0,17,""
"2149",13977,"Mississippi Silverside",52,33,63,""
"2150",13909,"Mississippi Silverside",73,93,123,""
"2151",13909,"Mississippi Silverside",61,93,123,""
"2152",13909,"Mississippi Silverside",77,93,123,""
"2153",13909,"Mississippi Silverside",68,93,123,""
"2154",13996,"Mississippi Silverside",34,0,5,""
"2155",13986,"Mississippi Silverside",76,0,25,""
"2156",13909,"Mississippi Silverside",86,93,123,""
"2157",13977,"Mississippi Silverside",73,33,63,""
"2158",13484,"Mississippi Silverside",67,0,6,""
"2159",14003,"Mississippi Silverside",71,0,27,""
"2160",14003,"Mississippi Silverside",71,0,27,""
"2161",13972,"Mississippi Silverside",55,0,17,""
"2162",13804,"Mississippi Silverside",54,47,77,""
"2163",13975,"Mississippi Silverside",55,197,227,""
"2164",13922,"Mississippi Silverside",65,1534,1564,""
"2165",13986,"Mississippi Silverside",84,0,25,""
"2166",13977,"Mississippi Silverside",50,33,63,""
"2167",13909,"Mississippi Silverside",72,93,123,""
"2168",13986,"Mississippi Silverside",70,0,25,""
"2169",13986,"Mississippi Silverside",73,0,25,""
"2170",12286,"Mosquitofish",28,0,3,""
"2171",12242,"Mosquitofish",18,0,2,""
"2172",13941,"Mosquitofish",30,42,72,""
"2173",12424,"Mosquitofish",22,0,2,""
"2174",13979,"Mosquitofish",20,0,5,""
"2175",12385,"Mosquitofish",22,0,10,""
"2176",13941,"Mosquitofish",15,42,72,""
"2177",13941,"Mosquitofish",18,42,72,""
"2178",13976,"Mosquitofish",22,0,2,""
"2179",13924,"Mosquitofish",23,0,2,""
"2180",12385,"Mosquitofish",21,0,10,""
"2181",13941,"Mosquitofish",16,42,72,""
"2182",12386,"Mosquitofish",32,0,1,""
"2183",12385,"Mosquitofish",23,0,10,""
"2184",12385,"Mosquitofish",15,0,10,""
"2185",13924,"Mosquitofish",20,0,2,""
"2186",13458,"Mosquitofish",27,0,2,""
"2187",13979,"Mosquitofish",22,0,5,""
"2188",13941,"Mosquitofish",17,42,72,""
"2189",12385,"Mosquitofish",24,0,10,""
"2190",13941,"Mosquitofish",19,42,72,""
"2191",13941,"Mosquitofish",18,42,72,""
"2192",13941,"Mosquitofish",23,42,72,""
"2193",13979,"Mosquitofish",20,0,5,""
"2194",13974,"Mosquitofish",19,0,1,""
"2195",13977,"Mosquitofish",19,0,2,""
"2196",13941,"Mosquitofish",22,42,72,""
"2197",12286,"Mosquitofish",28,0,3,""
"2198",13941,"Mosquitofish",15,42,72,""
"2199",13978,"Mosquitofish",30,0,2,""
"2200",13941,"Mosquitofish",22,42,72,""
"2201",12424,"Mosquitofish",31,0,2,""
"2202",13812,"Mosquitofish",NA,1,1,""
"2203",13979,"Mosquitofish",19,0,5,""
"2204",13941,"Mosquitofish",19,42,72,""
"2205",12288,"Mosquitofish",19,0,2,""
"2206",13941,"Mosquitofish",15,42,72,""
"2207",12377,"Mosquitofish",36,0,1,""
"2208",12385,"Mosquitofish",26,0,10,""
"2209",13458,"Mosquitofish",24,0,2,""
"2210",13978,"Mosquitofish",16,0,2,""
"2211",12385,"Mosquitofish",23,0,10,""
"2212",12318,"Mosquitofish",25,0,1,""
"2213",13941,"Mosquitofish",23,42,72,""
"2214",13941,"Mosquitofish",13,42,72,""
"2215",13941,"Mosquitofish",21,42,72,""
"2216",13941,"Mosquitofish",23,42,72,""
"2217",13941,"Mosquitofish",15,42,72,""
"2218",13941,"Mosquitofish",23,42,72,""
"2219",12385,"Mosquitofish",23,0,10,""
"2220",13941,"Mosquitofish",17,42,72,""
"2221",12385,"Mosquitofish",20,0,10,""
"2222",13941,"Mosquitofish",18,42,72,""
"2223",12288,"Mosquitofish",27,0,2,""
"2224",13941,"Mosquitofish",16,42,72,""
"2225",13979,"Mosquitofish",21,0,5,""
"2226",12308,"Mosquitofish",35,0,1,""
"2227",13941,"Mosquitofish",20,42,72,""
"2228",13941,"Mosquitofish",17,42,72,""
"2229",12279,"Mosquitofish",26,0,1,""
"2230",12449,"Mosquitofish",25,0,1,""
"2231",13941,"Mosquitofish",21,42,72,""
"2232",13940,"Mosquitofish",17,0,3,""
"2233",13941,"Mosquitofish",17,42,72,""
"2234",12280,"Mosquitofish",34,0,1,""
"2235",13941,"Mosquitofish",18,42,72,""
"2236",12286,"Mosquitofish",24,0,3,""
"2237",13941,"Mosquitofish",21,42,72,""
"2238",13449,"Mosquitofish",37,0,1,""
"2239",13976,"Mosquitofish",21,0,2,""
"2240",13940,"Mosquitofish",18,0,3,""
"2241",12242,"Mosquitofish",21,0,2,""
"2242",13941,"Mosquitofish",19,42,72,""
"2243",12385,"Mosquitofish",28,0,10,""
"2244",13940,"Mosquitofish",20,0,3,""
"2245",13977,"Mosquitofish",26,0,2,""
"2246",13941,"Mosquitofish",17,42,72,""
"2247",12846,"No Catch",NA,0,0,""
"2248",12317,"No Catch",NA,0,0,""
"2249",12521,"No Catch",NA,0,0,""
"2250",13851,"No Catch",NA,0,0,""
"2251",12320,"No Catch",NA,0,0,""
"2252",13989,"No Catch",NA,0,0,""
"2253",12376,"No Catch",NA,0,0,""
"2254",12391,"No Catch",NA,0,0,""
"2255",13789,"No Catch",NA,0,0,""
"2256",12401,"No Catch",NA,0,0,""
"2257",12314,"No Catch",NA,0,0,""
"2258",14009,"No Catch",NA,0,0,""
"2259",12375,"No Catch",NA,0,0,""
"2260",14011,"No Catch",NA,0,0,""
"2261",12524,"No Catch",NA,0,0,""
"2262",13879,"No Catch",NA,0,0,""
"2263",13421,"No Catch",NA,0,0,""
"2264",12444,"No Catch",NA,0,0,""
"2265",13783,"No Catch",NA,0,0,""
"2266",13430,"No Catch",NA,0,0,""
"2267",13992,"No Catch",NA,0,0,""
"2268",12522,"No Catch",NA,0,0,""
"2269",12390,"No Catch",NA,0,0,""
"2270",13939,"No Catch",NA,0,0,""
"2271",12316,"No Catch",NA,0,0,""
"2272",12492,"No Catch",NA,0,0,""
"2273",13419,"No Catch",NA,0,0,""
"2274",13881,"No Catch",NA,0,0,""
"2275",12848,"No Catch",NA,0,0,""
"2276",12371,"No Catch",NA,0,0,""
"2277",12527,"No Catch",NA,0,0,""
"2278",12327,"No Catch",NA,0,0,""
"2279",12287,"No Catch",NA,0,0,""
"2280",12755,"No Catch",NA,0,0,""
"2281",12487,"No Catch",NA,0,0,""
"2282",12446,"No Catch",NA,0,0,""
"2283",13441,"No Catch",NA,0,0,""
"2284",12842,"No Catch",NA,0,0,""
"2285",13878,"No Catch",NA,0,0,""
"2286",12372,"No Catch",NA,0,0,""
"2287",12490,"No Catch",NA,0,0,""
"2288",12366,"No Catch",NA,0,0,""
"2289",12464,"No Catch",NA,0,0,""
"2290",13968,"No Catch",NA,0,0,""
"2291",13967,"No Catch",NA,0,0,""
"2292",12374,"No Catch",NA,0,0,""
"2293",13801,"No Catch",NA,0,0,""
"2294",13469,"No Catch",NA,0,0,""
"2295",13873,"No Catch",NA,0,0,""
"2296",12534,"No Catch",NA,0,0,""
"2297",13938,"No Catch",NA,0,0,""
"2298",12448,"No Catch",NA,0,0,""
"2299",13417,"No Catch",NA,0,0,""
"2300",13416,"No Catch",NA,0,0,""
"2301",13791,"No Catch",NA,0,0,""
"2302",13802,"No Catch",NA,0,0,""
"2303",12394,"No Catch",NA,0,0,""
"2304",12255,"No Catch",NA,0,0,""
"2305",12393,"No Catch",NA,0,0,""
"2306",13849,"No Catch",NA,0,0,""
"2307",12328,"No Catch",NA,0,0,""
"2308",12536,"No Catch",NA,0,0,""
"2309",12380,"No Catch",NA,0,0,""
"2310",12447,"No Catch",NA,0,0,""
"2311",12442,"No Catch",NA,0,0,""
"2312",12758,"No Catch",NA,0,0,""
"2313",12370,"No Catch",NA,0,0,""
"2314",13933,"No Catch",NA,0,0,""
"2315",13934,"No Catch",NA,0,0,""
"2316",12362,"No Catch",NA,0,0,""
"2317",13427,"No Catch",NA,0,0,""
"2318",13426,"No Catch",NA,0,0,""
"2319",13429,"No Catch",NA,0,0,""
"2320",13808,"No Catch",NA,0,0,""
"2321",12485,"No Catch",NA,0,0,""
"2322",13915,"No Catch",NA,0,0,""
"2323",13797,"No Catch",NA,0,0,""
"2324",12523,"No Catch",NA,0,0,""
"2325",13418,"No Catch",NA,0,0,""
"2326",12315,"No Catch",NA,0,0,""
"2327",13927,"No Catch",NA,0,0,""
"2328",13425,"No Catch",NA,0,0,""
"2329",12332,"No Catch",NA,0,0,""
"2330",13491,"No Catch",NA,0,0,""
"2331",13966,"No Catch",NA,0,0,""
"2332",12533,"No Catch",NA,0,1,""
"2333",13965,"No Catch",NA,0,0,""
"2334",12405,"No Catch",NA,0,0,""
"2335",12381,"No Catch",NA,0,0,""
"2336",12321,"No Catch",NA,0,0,""
"2337",13926,"No Catch",NA,0,0,""
"2338",13925,"No Catch",NA,0,0,""
"2339",13928,"No Catch",NA,0,0,""
"2340",13474,"No Catch",NA,0,0,""
"2341",13466,"No Catch",NA,0,0,""
"2342",12364,"No Catch",NA,0,0,""
"2343",13971,"No Catch",NA,0,0,""
"2344",12254,"No Catch",NA,0,0,""
"2345",13807,"No Catch",NA,0,0,""
"2346",12326,"No Catch",NA,0,0,""
"2347",13845,"No Catch",NA,0,0,""
"2348",12422,"No Catch",NA,0,0,""
"2349",12421,"No Catch",NA,0,0,""
"2350",12423,"No Catch",NA,0,0,""
"2351",13442,"No Catch",NA,0,0,""
"2352",13985,"No Catch",NA,0,0,""
"2353",12407,"No Catch",NA,0,0,""
"2354",13472,"No Catch",NA,0,0,""
"2355",13403,"No Catch",NA,0,0,""
"2356",12406,"No Catch",NA,0,0,""
"2357",13930,"No Catch",NA,0,0,""
"2358",13372,"No Catch",NA,0,0,""
"2359",14005,"No Catch",NA,0,0,""
"2360",13454,"No Catch",NA,0,0,""
"2361",13785,"No Catch",NA,0,0,""
"2362",12425,"No Catch",NA,0,0,""
"2363",12408,"No Catch",NA,0,0,""
"2364",13411,"No Catch",NA,0,0,""
"2365",14000,"No Catch",NA,0,0,""
"2366",13843,"No Catch",NA,0,0,""
"2367",13409,"No Catch",NA,0,0,""
"2368",13468,"No Catch",NA,0,0,""
"2369",13852,"No Catch",NA,0,0,""
"2370",12426,"No Catch",NA,0,0,""
"2371",13997,"No Catch",NA,0,0,""
"2372",13415,"No Catch",NA,0,0,""
"2373",13786,"No Catch",NA,0,0,""
"2374",13423,"No Catch",NA,0,0,""
"2375",13402,"No Catch",NA,0,0,""
"2376",12247,"No Catch",NA,0,0,""
"2377",12382,"No Catch",NA,0,0,""
"2378",13450,"No Catch",NA,0,0,""
"2379",13373,"No Catch",NA,0,0,""
"2380",12450,"No Catch",NA,0,0,""
"2381",13931,"No Catch",NA,0,0,""
"2382",13408,"No Catch",NA,0,0,""
"2383",12330,"No Catch",NA,0,0,""
"2384",13784,"No Catch",NA,0,0,""
"2385",13980,"Northern Anchovy",35,0,4,""
"2386",13980,"Northern Anchovy",30,0,4,""
"2387",13980,"Northern Anchovy",35,0,4,""
"2388",13980,"Northern Anchovy",36,0,4,""
"2389",12443,"Pacific Herring",25,0,2,""
"2390",12443,"Pacific Herring",28,0,2,""
"2391",12452,"Pacific Herring",27,0,1,""
"2392",12441,"Pacific Herring",27,0,1,""
"2393",12449,"Pacific Staghorn Sculpin",55,0,8,""
"2394",12368,"Pacific Staghorn Sculpin",33,0,2,""
"2395",12482,"Pacific Staghorn Sculpin",70,0,2,""
"2396",12306,"Pacific Staghorn Sculpin",27,0,26,""
"2397",12306,"Pacific Staghorn Sculpin",35,0,26,""
"2398",12537,"Pacific Staghorn Sculpin",52,0,2,""
"2399",12306,"Pacific Staghorn Sculpin",19,0,26,""
"2400",12306,"Pacific Staghorn Sculpin",22,0,26,""
"2401",12539,"Pacific Staghorn Sculpin",53,0,1,""
"2402",12530,"Pacific Staghorn Sculpin",59,0,4,""
"2403",12449,"Pacific Staghorn Sculpin",59,0,8,""
"2404",12449,"Pacific Staghorn Sculpin",61,0,8,""
"2405",13471,"Pacific Staghorn Sculpin",67,0,1,""
"2406",12395,"Pacific Staghorn Sculpin",53,0,1,""
"2407",12306,"Pacific Staghorn Sculpin",30,0,26,""
"2408",12306,"Pacific Staghorn Sculpin",29,0,26,""
"2409",12844,"Pacific Staghorn Sculpin",37,0,5,""
"2410",12449,"Pacific Staghorn Sculpin",66,0,8,""
"2411",12449,"Pacific Staghorn Sculpin",23,0,8,""
"2412",12306,"Pacific Staghorn Sculpin",27,0,26,""
"2413",12306,"Pacific Staghorn Sculpin",30,0,26,""
"2414",12306,"Pacific Staghorn Sculpin",29,0,26,""
"2415",12306,"Pacific Staghorn Sculpin",25,0,26,""
"2416",12482,"Pacific Staghorn Sculpin",56,0,2,""
"2417",12457,"Pacific Staghorn Sculpin",21,0,1,""
"2418",12530,"Pacific Staghorn Sculpin",33,0,4,""
"2419",12306,"Pacific Staghorn Sculpin",24,0,26,""
"2420",12844,"Pacific Staghorn Sculpin",39,0,5,""
"2421",12306,"Pacific Staghorn Sculpin",21,0,26,""
"2422",12844,"Pacific Staghorn Sculpin",50,0,5,""
"2423",12530,"Pacific Staghorn Sculpin",35,0,4,""
"2424",12449,"Pacific Staghorn Sculpin",61,0,8,""
"2425",12306,"Pacific Staghorn Sculpin",30,0,26,""
"2426",12537,"Pacific Staghorn Sculpin",50,0,2,""
"2427",12306,"Pacific Staghorn Sculpin",29,0,26,""
"2428",12449,"Pacific Staghorn Sculpin",52,0,8,""
"2429",12306,"Pacific Staghorn Sculpin",37,0,26,""
"2430",12847,"Pacific Staghorn Sculpin",44,0,1,""
"2431",12306,"Pacific Staghorn Sculpin",37,0,26,""
"2432",12306,"Pacific Staghorn Sculpin",29,0,26,""
"2433",12844,"Pacific Staghorn Sculpin",64,0,5,""
"2434",12306,"Pacific Staghorn Sculpin",21,0,26,""
"2435",12449,"Pacific Staghorn Sculpin",51,0,8,""
"2436",12368,"Pacific Staghorn Sculpin",28,0,2,""
"2437",12306,"Pacific Staghorn Sculpin",30,0,26,""
"2438",12306,"Pacific Staghorn Sculpin",16,0,26,""
"2439",12306,"Pacific Staghorn Sculpin",24,0,26,""
"2440",12306,"Pacific Staghorn Sculpin",18,0,26,""
"2441",12306,"Pacific Staghorn Sculpin",20,0,26,""
"2442",12306,"Pacific Staghorn Sculpin",28,0,26,""
"2443",12306,"Pacific Staghorn Sculpin",30,0,26,""
"2444",12844,"Pacific Staghorn Sculpin",35,0,5,""
"2445",12530,"Pacific Staghorn Sculpin",28,0,4,""
"2446",12306,"Pacific Staghorn Sculpin",26,0,26,""
"2447",12361,"Oriental Shrimp",NA,13,13,""
"2448",13725,"Oriental Shrimp",NA,4,4,""
"2449",12305,"Oriental Shrimp",NA,1,1,""
"2450",13795,"Oriental Shrimp",NA,2,2,""
"2451",13882,"Oriental Shrimp",NA,3,3,""
"2452",13867,"Oriental Shrimp",NA,2,2,""
"2453",13477,"Oriental Shrimp",NA,1,1,""
"2454",12263,"Oriental Shrimp",NA,6,6,""
"2455",13369,"Oriental Shrimp",NA,2,2,""
"2456",12281,"Grass Shrimp",NA,5,5,""
"2457",13477,"Grass Shrimp",NA,2,2,""
"2458",12282,"Grass Shrimp",NA,5,5,""
"2459",13431,"Grass Shrimp",NA,1,1,""
"2460",12322,"Grass Shrimp",NA,2,2,""
"2461",12386,"Grass Shrimp",NA,35,35,""
"2462",12363,"Grass Shrimp",NA,1,1,""
"2463",12528,"Grass Shrimp",NA,1,1,""
"2464",12291,"Grass Shrimp",NA,17,17,""
"2465",12384,"Grass Shrimp",NA,7,7,""
"2466",12288,"Grass Shrimp",NA,1,1,""
"2467",13820,"Grass Shrimp",NA,1,1,""
"2468",13368,"Grass Shrimp",NA,1,1,""
"2469",13371,"Grass Shrimp",NA,6,6,""
"2470",12388,"Grass Shrimp",NA,1,1,""
"2471",13486,"Grass Shrimp",NA,1,1,""
"2472",12847,"Grass Shrimp",NA,2,2,""
"2473",13370,"Grass Shrimp",NA,5,5,""
"2474",13487,"Grass Shrimp",NA,49,49,""
"2475",13463,"Grass Shrimp",NA,3,3,""
"2476",12537,"Grass Shrimp",NA,1,1,""
"2477",13374,"Grass Shrimp",NA,3,3,""
"2478",13974,"Grass Shrimp",NA,4,4,""
"2479",13904,"Grass Shrimp",NA,1,1,""
"2480",12385,"Grass Shrimp",NA,11,11,""
"2481",13483,"Grass Shrimp",NA,0,0,""
"2482",12361,"Grass Shrimp",NA,2,2,""
"2483",13449,"Grass Shrimp",NA,1,1,""
"2484",13962,"Grass Shrimp",NA,55,55,""
"2485",13819,"Grass Shrimp",NA,5,5,""
"2486",13853,"Grass Shrimp",NA,16,16,""
"2487",13434,"Grass Shrimp",NA,2,2,""
"2488",12324,"Grass Shrimp",NA,2,2,""
"2489",12286,"Grass Shrimp",NA,3,3,""
"2490",12387,"Grass Shrimp",NA,1,1,""
"2491",12305,"Grass Shrimp",NA,1,1,""
"2492",13459,"Grass Shrimp",NA,4,4,""
"2493",13482,"Grass Shrimp",NA,1,1,""
"2494",13458,"Grass Shrimp",NA,4,4,""
"2495",13488,"Grass Shrimp",NA,1,1,""
"2496",13367,"Grass Shrimp",NA,1,1,""
"2497",13975,"Grass Shrimp",NA,5,5,""
"2498",12530,"Grass Shrimp",NA,1,1,""
"2499",13816,"Grass Shrimp",NA,20,20,""
"2500",12284,"Grass Shrimp",NA,22,22,""
"2501",13437,"Pisidium",NA,7,7,""
"2502",13437,"Potamocorbula",NA,38,38,""
"2503",12404,"Potamocorbula",NA,1,1,""
"2504",13794,"Potamocorbula",NA,131,131,""
"2505",13869,"Potamocorbula",NA,1,1,""
"2506",13477,"Potamocorbula",NA,2,2,""
"2507",12263,"Potamocorbula",NA,3,3,""
"2508",13863,"Potamocorbula",NA,7,7,""
"2509",13460,"Potamocorbula",NA,1,1,""
"2510",13793,"Potamocorbula",NA,1,1,""
"2511",13682,"Potamocorbula",NA,1,1,""
"2512",13882,"Potamocorbula",NA,1,1,""
"2513",13479,"Potamocorbula",NA,53,53,""
"2514",13861,"Potamocorbula",NA,6,6,""
"2515",13865,"Potamocorbula",NA,1,1,""
"2516",13902,"Potamocorbula",NA,1,1,""
"2517",13722,"Potamocorbula",NA,1,1,""
"2518",12302,"Potamocorbula",NA,185,185,""
"2519",13862,"Potamocorbula",NA,24,24,""
"2520",12303,"Potamocorbula",NA,9,9,""
"2521",13486,"Prickly Sculpin",35,0,25,""
"2522",12271,"Prickly Sculpin",111,0,1,""
"2523",13488,"Prickly Sculpin",52,9,39,""
"2524",13437,"Prickly Sculpin",22,0,14,""
"2525",13437,"Prickly Sculpin",31,0,14,""
"2526",13487,"Prickly Sculpin",22,0,2,""
"2527",13486,"Prickly Sculpin",53,0,25,""
"2528",13488,"Prickly Sculpin",51,9,39,""
"2529",13486,"Prickly Sculpin",80,0,25,""
"2530",13488,"Prickly Sculpin",45,9,39,""
"2531",13488,"Prickly Sculpin",59,9,39,""
"2532",13488,"Prickly Sculpin",51,9,39,""
"2533",12283,"Prickly Sculpin",57,0,5,""
"2534",12283,"Prickly Sculpin",80,0,5,""
"2535",13486,"Prickly Sculpin",32,0,25,""
"2536",14872,"Prickly Sculpin",28,0,1,""
"2537",13488,"Prickly Sculpin",54,9,39,""
"2538",13940,"Prickly Sculpin",65,0,1,""
"2539",13486,"Prickly Sculpin",21,0,25,""
"2540",13486,"Prickly Sculpin",32,0,25,""
"2541",12283,"Prickly Sculpin",59,0,5,""
"2542",13406,"Prickly Sculpin",34,0,1,""
"2543",13486,"Prickly Sculpin",72,0,25,""
"2544",13486,"Prickly Sculpin",29,0,25,""
"2545",13486,"Prickly Sculpin",20,0,25,""
"2546",13437,"Prickly Sculpin",24,0,14,""
"2547",13461,"Prickly Sculpin",63,0,7,""
"2548",12283,"Prickly Sculpin",58,0,5,""
"2549",13486,"Prickly Sculpin",48,0,25,""
"2550",13370,"Prickly Sculpin",16,0,2,""
"2551",13488,"Prickly Sculpin",52,9,39,""
"2552",13486,"Prickly Sculpin",26,0,25,""
"2553",13488,"Prickly Sculpin",62,9,39,""
"2554",13488,"Prickly Sculpin",44,9,39,""
"2555",13486,"Prickly Sculpin",46,0,25,""
"2556",13686,"Prickly Sculpin",55,0,4,""
"2557",13486,"Prickly Sculpin",31,0,25,""
"2558",12283,"Prickly Sculpin",54,0,5,""
"2559",13486,"Prickly Sculpin",36,0,25,""
"2560",13488,"Prickly Sculpin",58,9,39,""
"2561",13463,"Prickly Sculpin",26,0,3,""
"2562",13437,"Prickly Sculpin",23,0,14,""
"2563",13455,"Prickly Sculpin",60,0,1,""
"2564",13437,"Prickly Sculpin",40,0,14,""
"2565",13434,"Prickly Sculpin",19,0,3,""
"2566",13437,"Prickly Sculpin",25,0,14,""
"2567",13437,"Prickly Sculpin",23,0,14,""
"2568",13436,"Prickly Sculpin",23,0,1,""
"2569",13486,"Prickly Sculpin",62,0,25,""
"2570",13481,"Prickly Sculpin",52,0,2,""
"2571",13464,"Prickly Sculpin",62,0,1,""
"2572",13434,"Prickly Sculpin",27,0,3,""
"2573",13686,"Prickly Sculpin",98,0,4,""
"2574",13488,"Prickly Sculpin",48,9,39,""
"2575",13461,"Prickly Sculpin",65,0,7,""
"2576",13488,"Prickly Sculpin",46,9,39,""
"2577",13488,"Prickly Sculpin",33,9,39,""
"2578",13488,"Prickly Sculpin",32,9,39,""
"2579",13488,"Prickly Sculpin",39,9,39,""
"2580",13478,"Prickly Sculpin",75,0,3,""
"2581",13459,"Prickly Sculpin",40,0,2,""
"2582",13461,"Prickly Sculpin",57,0,7,""
"2583",13488,"Prickly Sculpin",65,9,39,""
"2584",13461,"Prickly Sculpin",31,0,7,""
"2585",13488,"Prickly Sculpin",65,9,39,""
"2586",13488,"Prickly Sculpin",52,9,39,""
"2587",13463,"Prickly Sculpin",36,0,3,""
"2588",13437,"Prickly Sculpin",39,0,14,""
"2589",13486,"Prickly Sculpin",50,0,25,""
"2590",13486,"Prickly Sculpin",28,0,25,""
"2591",13437,"Prickly Sculpin",26,0,14,""
"2592",13486,"Prickly Sculpin",33,0,25,""
"2593",13486,"Prickly Sculpin",67,0,25,""
"2594",12284,"Prickly Sculpin",73,0,1,""
"2595",13437,"Prickly Sculpin",38,0,14,""
"2596",13486,"Prickly Sculpin",34,0,25,""
"2597",13481,"Prickly Sculpin",54,0,2,""
"2598",13478,"Prickly Sculpin",48,0,3,""
"2599",13461,"Prickly Sculpin",44,0,7,""
"2600",13370,"Prickly Sculpin",21,0,2,""
"2601",13488,"Prickly Sculpin",53,9,39,""
"2602",13486,"Prickly Sculpin",35,0,25,""
