"","VisitNo","SampleID_key","SampleID","StartTime","EndTime","Duration","LatitudeStart","LatitudeEnd","LongitudeStart","LongitudeEnd","DepthOfWater","NetMeterStart","NetMeterEnd","TowDirection","SeineCode","SeineDeploymentType","LengthOfTrawl","Width","PercentOpen","GearTypeAbbreviation","effort","Location","Date","Comments","CommonName","Count","Length"
"2474",8032,13436,"LAMOPE05-STAI-26MAY2023","12:12","",NA,38.33639,NA,121.666155,NA,2.5,NA,NA," 2= against flow","1. No twists; snags; or tears","Boat",NA,NA,NA,"LAMOPE",249.455517634,"Stairsteps-Liberty Cut",2023-05-26," gps 6 accuracy 3m. all smelt collected in etoh. depth from handheld.","Wakasagi",1,31
"2475",8032,13436,"LAMOPE05-STAI-26MAY2023","12:12","",NA,38.33639,NA,121.666155,NA,2.5,NA,NA," 2= against flow","1. No twists; snags; or tears","Boat",NA,NA,NA,"LAMOPE",249.455517634,"Stairsteps-Liberty Cut",2023-05-26," gps 6 accuracy 3m. all smelt collected in etoh. depth from handheld.","Wakasagi",1,26
"2476",8032,13436,"LAMOPE05-STAI-26MAY2023","12:12","",NA,38.33639,NA,121.666155,NA,2.5,NA,NA," 2= against flow","1. No twists; snags; or tears","Boat",NA,NA,NA,"LAMOPE",249.455517634,"Stairsteps-Liberty Cut",2023-05-26," gps 6 accuracy 3m. all smelt collected in etoh. depth from handheld.","Black Bass (unknown species)",1,18
"2477",8032,13436,"LAMOPE05-STAI-26MAY2023","12:12","",NA,38.33639,NA,121.666155,NA,2.5,NA,NA," 2= against flow","1. No twists; snags; or tears","Boat",NA,NA,NA,"LAMOPE",249.455517634,"Stairsteps-Liberty Cut",2023-05-26," gps 6 accuracy 3m. all smelt collected in etoh. depth from handheld.","Wakasagi",1,27
"2478",8032,13436,"LAMOPE05-STAI-26MAY2023","12:12","",NA,38.33639,NA,121.666155,NA,2.5,NA,NA," 2= against flow","1. No twists; snags; or tears","Boat",NA,NA,NA,"LAMOPE",249.455517634,"Stairsteps-Liberty Cut",2023-05-26," gps 6 accuracy 3m. all smelt collected in etoh. depth from handheld.","Wakasagi",1,26
"2479",8032,13436,"LAMOPE05-STAI-26MAY2023","12:12","",NA,38.33639,NA,121.666155,NA,2.5,NA,NA," 2= against flow","1. No twists; snags; or tears","Boat",NA,NA,NA,"LAMOPE",249.455517634,"Stairsteps-Liberty Cut",2023-05-26," gps 6 accuracy 3m. all smelt collected in etoh. depth from handheld.","Clupeidae larvae",1,22
"2480",8032,13436,"LAMOPE05-STAI-26MAY2023","12:12","",NA,38.33639,NA,121.666155,NA,2.5,NA,NA," 2= against flow","1. No twists; snags; or tears","Boat",NA,NA,NA,"LAMOPE",249.455517634,"Stairsteps-Liberty Cut",2023-05-26," gps 6 accuracy 3m. all smelt collected in etoh. depth from handheld.","Wakasagi",1,24
"2481",8032,13436,"LAMOPE05-STAI-26MAY2023","12:12","",NA,38.33639,NA,121.666155,NA,2.5,NA,NA," 2= against flow","1. No twists; snags; or tears","Boat",NA,NA,NA,"LAMOPE",249.455517634,"Stairsteps-Liberty Cut",2023-05-26," gps 6 accuracy 3m. all smelt collected in etoh. depth from handheld.","Clupeidae larvae",1,20
"2482",8032,13436,"LAMOPE05-STAI-26MAY2023","12:12","",NA,38.33639,NA,121.666155,NA,2.5,NA,NA," 2= against flow","1. No twists; snags; or tears","Boat",NA,NA,NA,"LAMOPE",249.455517634,"Stairsteps-Liberty Cut",2023-05-26," gps 6 accuracy 3m. all smelt collected in etoh. depth from handheld.","Black Bass (unknown species)",1,18
"2483",8032,13436,"LAMOPE05-STAI-26MAY2023","12:12","",NA,38.33639,NA,121.666155,NA,2.5,NA,NA," 2= against flow","1. No twists; snags; or tears","Boat",NA,NA,NA,"LAMOPE",249.455517634,"Stairsteps-Liberty Cut",2023-05-26," gps 6 accuracy 3m. all smelt collected in etoh. depth from handheld.","Clupeidae larvae",1,18
"2484",8032,13436,"LAMOPE05-STAI-26MAY2023","12:12","",NA,38.33639,NA,121.666155,NA,2.5,NA,NA," 2= against flow","1. No twists; snags; or tears","Boat",NA,NA,NA,"LAMOPE",249.455517634,"Stairsteps-Liberty Cut",2023-05-26," gps 6 accuracy 3m. all smelt collected in etoh. depth from handheld.","Wakasagi",1,26
"2485",8032,13436,"LAMOPE05-STAI-26MAY2023","12:12","",NA,38.33639,NA,121.666155,NA,2.5,NA,NA," 2= against flow","1. No twists; snags; or tears","Boat",NA,NA,NA,"LAMOPE",249.455517634,"Stairsteps-Liberty Cut",2023-05-26," gps 6 accuracy 3m. all smelt collected in etoh. depth from handheld.","Wakasagi",1,26
"2486",8032,13436,"LAMOPE05-STAI-26MAY2023","12:12","",NA,38.33639,NA,121.666155,NA,2.5,NA,NA," 2= against flow","1. No twists; snags; or tears","Boat",NA,NA,NA,"LAMOPE",249.455517634,"Stairsteps-Liberty Cut",2023-05-26," gps 6 accuracy 3m. all smelt collected in etoh. depth from handheld.","Wakasagi",1,25
"2487",8032,13436,"LAMOPE05-STAI-26MAY2023","12:12","",NA,38.33639,NA,121.666155,NA,2.5,NA,NA," 2= against flow","1. No twists; snags; or tears","Boat",NA,NA,NA,"LAMOPE",249.455517634,"Stairsteps-Liberty Cut",2023-05-26," gps 6 accuracy 3m. all smelt collected in etoh. depth from handheld.","Prickly Sculpin",1,23
"2488",8032,13436,"LAMOPE05-STAI-26MAY2023","12:12","",NA,38.33639,NA,121.666155,NA,2.5,NA,NA," 2= against flow","1. No twists; snags; or tears","Boat",NA,NA,NA,"LAMOPE",249.455517634,"Stairsteps-Liberty Cut",2023-05-26," gps 6 accuracy 3m. all smelt collected in etoh. depth from handheld.","Black Bass (unknown species)",1,18
"2489",8032,13436,"LAMOPE05-STAI-26MAY2023","12:12","",NA,38.33639,NA,121.666155,NA,2.5,NA,NA," 2= against flow","1. No twists; snags; or tears","Boat",NA,NA,NA,"LAMOPE",249.455517634,"Stairsteps-Liberty Cut",2023-05-26," gps 6 accuracy 3m. all smelt collected in etoh. depth from handheld.","Wakasagi",1,29
"2490",8032,13436,"LAMOPE05-STAI-26MAY2023","12:12","",NA,38.33639,NA,121.666155,NA,2.5,NA,NA," 2= against flow","1. No twists; snags; or tears","Boat",NA,NA,NA,"LAMOPE",249.455517634,"Stairsteps-Liberty Cut",2023-05-26," gps 6 accuracy 3m. all smelt collected in etoh. depth from handheld.","Black Bass (unknown species)",1,16
"2491",8032,13436,"LAMOPE05-STAI-26MAY2023","12:12","",NA,38.33639,NA,121.666155,NA,2.5,NA,NA," 2= against flow","1. No twists; snags; or tears","Boat",NA,NA,NA,"LAMOPE",249.455517634,"Stairsteps-Liberty Cut",2023-05-26," gps 6 accuracy 3m. all smelt collected in etoh. depth from handheld.","Black Bass (unknown species)",1,21
"2492",8032,13436,"LAMOPE05-STAI-26MAY2023","12:12","",NA,38.33639,NA,121.666155,NA,2.5,NA,NA," 2= against flow","1. No twists; snags; or tears","Boat",NA,NA,NA,"LAMOPE",249.455517634,"Stairsteps-Liberty Cut",2023-05-26," gps 6 accuracy 3m. all smelt collected in etoh. depth from handheld.","Wakasagi",1,28
"2493",8032,13436,"LAMOPE05-STAI-26MAY2023","12:12","",NA,38.33639,NA,121.666155,NA,2.5,NA,NA," 2= against flow","1. No twists; snags; or tears","Boat",NA,NA,NA,"LAMOPE",249.455517634,"Stairsteps-Liberty Cut",2023-05-26," gps 6 accuracy 3m. all smelt collected in etoh. depth from handheld.","Black Bass (unknown species)",1,19
"2494",8032,13436,"LAMOPE05-STAI-26MAY2023","12:12","",NA,38.33639,NA,121.666155,NA,2.5,NA,NA," 2= against flow","1. No twists; snags; or tears","Boat",NA,NA,NA,"LAMOPE",249.455517634,"Stairsteps-Liberty Cut",2023-05-26," gps 6 accuracy 3m. all smelt collected in etoh. depth from handheld.","Wakasagi",1,23
"2495",8032,13436,"LAMOPE05-STAI-26MAY2023","12:12","",NA,38.33639,NA,121.666155,NA,2.5,NA,NA," 2= against flow","1. No twists; snags; or tears","Boat",NA,NA,NA,"LAMOPE",249.455517634,"Stairsteps-Liberty Cut",2023-05-26," gps 6 accuracy 3m. all smelt collected in etoh. depth from handheld.","Black Bass (unknown species)",1,20
"2496",8032,13436,"LAMOPE05-STAI-26MAY2023","12:12","",NA,38.33639,NA,121.666155,NA,2.5,NA,NA," 2= against flow","1. No twists; snags; or tears","Boat",NA,NA,NA,"LAMOPE",249.455517634,"Stairsteps-Liberty Cut",2023-05-26," gps 6 accuracy 3m. all smelt collected in etoh. depth from handheld.","Wakasagi",1,30
"2497",8032,13436,"LAMOPE05-STAI-26MAY2023","12:12","",NA,38.33639,NA,121.666155,NA,2.5,NA,NA," 2= against flow","1. No twists; snags; or tears","Boat",NA,NA,NA,"LAMOPE",249.455517634,"Stairsteps-Liberty Cut",2023-05-26," gps 6 accuracy 3m. all smelt collected in etoh. depth from handheld.","Black Bass (unknown species)",1,19
"2498",8032,13436,"LAMOPE05-STAI-26MAY2023","12:12","",NA,38.33639,NA,121.666155,NA,2.5,NA,NA," 2= against flow","1. No twists; snags; or tears","Boat",NA,NA,NA,"LAMOPE",249.455517634,"Stairsteps-Liberty Cut",2023-05-26," gps 6 accuracy 3m. all smelt collected in etoh. depth from handheld.","Black Bass (unknown species)",1,19
"2499",8032,13436,"LAMOPE05-STAI-26MAY2023","12:12","",NA,38.33639,NA,121.666155,NA,2.5,NA,NA," 2= against flow","1. No twists; snags; or tears","Boat",NA,NA,NA,"LAMOPE",249.455517634,"Stairsteps-Liberty Cut",2023-05-26," gps 6 accuracy 3m. all smelt collected in etoh. depth from handheld.","Wakasagi",1,29
"2500",8032,13436,"LAMOPE05-STAI-26MAY2023","12:12","",NA,38.33639,NA,121.666155,NA,2.5,NA,NA," 2= against flow","1. No twists; snags; or tears","Boat",NA,NA,NA,"LAMOPE",249.455517634,"Stairsteps-Liberty Cut",2023-05-26," gps 6 accuracy 3m. all smelt collected in etoh. depth from handheld.","Wakasagi",1,29
"2501",8032,13436,"LAMOPE05-STAI-26MAY2023","12:12","",NA,38.33639,NA,121.666155,NA,2.5,NA,NA," 2= against flow","1. No twists; snags; or tears","Boat",NA,NA,NA,"LAMOPE",249.455517634,"Stairsteps-Liberty Cut",2023-05-26," gps 6 accuracy 3m. all smelt collected in etoh. depth from handheld.","Black Bass (unknown species)",1,19
"2502",8032,13436,"LAMOPE05-STAI-26MAY2023","12:12","",NA,38.33639,NA,121.666155,NA,2.5,NA,NA," 2= against flow","1. No twists; snags; or tears","Boat",NA,NA,NA,"LAMOPE",249.455517634,"Stairsteps-Liberty Cut",2023-05-26," gps 6 accuracy 3m. all smelt collected in etoh. depth from handheld.","Wakasagi",1,27
"2503",8032,13436,"LAMOPE05-STAI-26MAY2023","12:12","",NA,38.33639,NA,121.666155,NA,2.5,NA,NA," 2= against flow","1. No twists; snags; or tears","Boat",NA,NA,NA,"LAMOPE",249.455517634,"Stairsteps-Liberty Cut",2023-05-26," gps 6 accuracy 3m. all smelt collected in etoh. depth from handheld.","Wakasagi",1,27
"2504",8032,13436,"LAMOPE05-STAI-26MAY2023","12:12","",NA,38.33639,NA,121.666155,NA,2.5,NA,NA," 2= against flow","1. No twists; snags; or tears","Boat",NA,NA,NA,"LAMOPE",249.455517634,"Stairsteps-Liberty Cut",2023-05-26," gps 6 accuracy 3m. all smelt collected in etoh. depth from handheld.","Wakasagi",1,27
"2505",8032,13436,"LAMOPE05-STAI-26MAY2023","12:12","",NA,38.33639,NA,121.666155,NA,2.5,NA,NA," 2= against flow","1. No twists; snags; or tears","Boat",NA,NA,NA,"LAMOPE",249.455517634,"Stairsteps-Liberty Cut",2023-05-26," gps 6 accuracy 3m. all smelt collected in etoh. depth from handheld.","Wakasagi",1,30
"2506",8032,13436,"LAMOPE05-STAI-26MAY2023","12:12","",NA,38.33639,NA,121.666155,NA,2.5,NA,NA," 2= against flow","1. No twists; snags; or tears","Boat",NA,NA,NA,"LAMOPE",249.455517634,"Stairsteps-Liberty Cut",2023-05-26," gps 6 accuracy 3m. all smelt collected in etoh. depth from handheld.","Black Bass (unknown species)",1,19
"2507",8032,13436,"LAMOPE05-STAI-26MAY2023","12:12","",NA,38.33639,NA,121.666155,NA,2.5,NA,NA," 2= against flow","1. No twists; snags; or tears","Boat",NA,NA,NA,"LAMOPE",249.455517634,"Stairsteps-Liberty Cut",2023-05-26," gps 6 accuracy 3m. all smelt collected in etoh. depth from handheld.","Black Bass (unknown species)",1,18
"2508",8032,13436,"LAMOPE05-STAI-26MAY2023","12:12","",NA,38.33639,NA,121.666155,NA,2.5,NA,NA," 2= against flow","1. No twists; snags; or tears","Boat",NA,NA,NA,"LAMOPE",249.455517634,"Stairsteps-Liberty Cut",2023-05-26," gps 6 accuracy 3m. all smelt collected in etoh. depth from handheld.","Wakasagi",1,24
"2509",8006,13406,"LAMOPE05-TULE-16MAY2023","11:35","",NA,38.123871,NA,121.984211,NA,1.7,NA,NA," 2= against flow","1. No twists; snags; or tears","Boat",NA,NA,NA,"LAMOPE",178.551821933162,"Tule Red",2023-05-16," gps 6 accuracy 3m. depth from handheld","Siberian Prawn",1,NA
"2510",8006,13406,"LAMOPE05-TULE-16MAY2023","11:35","",NA,38.123871,NA,121.984211,NA,1.7,NA,NA," 2= against flow","1. No twists; snags; or tears","Boat",NA,NA,NA,"LAMOPE",178.551821933162,"Tule Red",2023-05-16," gps 6 accuracy 3m. depth from handheld","Yellowfin Goby",1,28
"2511",8006,13406,"LAMOPE05-TULE-16MAY2023","11:35","",NA,38.123871,NA,121.984211,NA,1.7,NA,NA," 2= against flow","1. No twists; snags; or tears","Boat",NA,NA,NA,"LAMOPE",178.551821933162,"Tule Red",2023-05-16," gps 6 accuracy 3m. depth from handheld","Prickly Sculpin",1,34
"2512",8006,13406,"LAMOPE05-TULE-16MAY2023","11:35","",NA,38.123871,NA,121.984211,NA,1.7,NA,NA," 2= against flow","1. No twists; snags; or tears","Boat",NA,NA,NA,"LAMOPE",178.551821933162,"Tule Red",2023-05-16," gps 6 accuracy 3m. depth from handheld","Yellowfin Goby",1,19
"2513",8006,13406,"LAMOPE05-TULE-16MAY2023","11:35","",NA,38.123871,NA,121.984211,NA,1.7,NA,NA," 2= against flow","1. No twists; snags; or tears","Boat",NA,NA,NA,"LAMOPE",178.551821933162,"Tule Red",2023-05-16," gps 6 accuracy 3m. depth from handheld","Splittail",1,27
"2514",7786,12846,"LAMOPE05-TULE-18APR2023","11:05","",NA,38.120766,NA,121.981685,NA,1.7,NA,NA," 2= against flow","2. Partial twist; snag; or tear","Crew Members and Boat",NA,NA,NA,"LAMOPE",178.551821933162,"Tule Red",2023-04-18," code 2: narrow. paired n. thrsti found on deck prior to next sample. gps calculated in 2023 sample inventory - ed 9/7/2023","No Catch",0,NA
"2515",8414,13877,"LAMOPE05-TULE-27NOV2023","10:42","",NA,38.122346,NA,121.983209,NA,3.6,NA,NA," 2= against flow","1. No twists; snags; or tears","Boat",NA,NA,NA,"LAMOPE",332.7,"Tule Red",2023-11-27," ","Shrimp Other",1,NA
"2516",8069,13470,"LAMOPE05-WING-03MAY2023","13:00","",NA,38.215491,NA,122.036826,NA,0.9,NA,NA," 2= against flow","1. No twists; snags; or tears","Boat",NA,NA,NA,"LAMOPE",96.7432585221664,"Wings Landing",2023-05-03," depth from handheld. gps 5; accuracy 2m. not paired","Siberian Prawn",1,NA
"2517",8069,13470,"LAMOPE05-WING-03MAY2023","13:00","",NA,38.215491,NA,122.036826,NA,0.9,NA,NA," 2= against flow","1. No twists; snags; or tears","Boat",NA,NA,NA,"LAMOPE",96.7432585221664,"Wings Landing",2023-05-03," depth from handheld. gps 5; accuracy 2m. not paired","Threespine Stickleback",1,45
"2518",7437,12457,"LAMOPE05-WING-16MAR2023","09:40","",NA,38.222018,NA,122.039636,NA,1.4,NA,NA," 2= against flow","1. No twists; snags; or tears","Boat",NA,NA,NA,"LAMOPE",149.151524838822,"Wings Landing",2023-03-16," gps 5; accuracy 2m. not paired. thrsti @ 43: frp23-517","Mississippi Silverside",1,74
"2519",7437,12457,"LAMOPE05-WING-16MAR2023","09:40","",NA,38.222018,NA,122.039636,NA,1.4,NA,NA," 2= against flow","1. No twists; snags; or tears","Boat",NA,NA,NA,"LAMOPE",149.151524838822,"Wings Landing",2023-03-16," gps 5; accuracy 2m. not paired. thrsti @ 43: frp23-517","Mississippi Silverside",1,89
"2520",7437,12457,"LAMOPE05-WING-16MAR2023","09:40","",NA,38.222018,NA,122.039636,NA,1.4,NA,NA," 2= against flow","1. No twists; snags; or tears","Boat",NA,NA,NA,"LAMOPE",149.151524838822,"Wings Landing",2023-03-16," gps 5; accuracy 2m. not paired. thrsti @ 43: frp23-517","Pacific Staghorn Sculpin",1,21
"2521",7437,12457,"LAMOPE05-WING-16MAR2023","09:40","",NA,38.222018,NA,122.039636,NA,1.4,NA,NA," 2= against flow","1. No twists; snags; or tears","Boat",NA,NA,NA,"LAMOPE",149.151524838822,"Wings Landing",2023-03-16," gps 5; accuracy 2m. not paired. thrsti @ 43: frp23-517","Mississippi Silverside",1,80
"2522",7437,12457,"LAMOPE05-WING-16MAR2023","09:40","",NA,38.222018,NA,122.039636,NA,1.4,NA,NA," 2= against flow","1. No twists; snags; or tears","Boat",NA,NA,NA,"LAMOPE",149.151524838822,"Wings Landing",2023-03-16," gps 5; accuracy 2m. not paired. thrsti @ 43: frp23-517","Threespine Stickleback",1,43
"2523",7269,12273,"LAMOPE05-WING-19JAN2023","08:49","",NA,38.219083,NA,122.039343,NA,1.4,NA,NA," 2= against flow","1. No twists; snags; or tears","Boat",NA,NA,NA,"LAMOPE",149.151524838822,"Wings Landing",2023-01-19," gps 5; accuracy 2. not paired","Siberian Prawn",1,NA
"2524",7269,12273,"LAMOPE05-WING-19JAN2023","08:49","",NA,38.219083,NA,122.039343,NA,1.4,NA,NA," 2= against flow","1. No twists; snags; or tears","Boat",NA,NA,NA,"LAMOPE",149.151524838822,"Wings Landing",2023-01-19," gps 5; accuracy 2. not paired","Mississippi Silverside",1,75
"2525",7269,12273,"LAMOPE05-WING-19JAN2023","08:49","",NA,38.219083,NA,122.039343,NA,1.4,NA,NA," 2= against flow","1. No twists; snags; or tears","Boat",NA,NA,NA,"LAMOPE",149.151524838822,"Wings Landing",2023-01-19," gps 5; accuracy 2. not paired","Mississippi Silverside",1,79
"2526",7269,12273,"LAMOPE05-WING-19JAN2023","08:49","",NA,38.219083,NA,122.039343,NA,1.4,NA,NA," 2= against flow","1. No twists; snags; or tears","Boat",NA,NA,NA,"LAMOPE",149.151524838822,"Wings Landing",2023-01-19," gps 5; accuracy 2. not paired","Mississippi Silverside",1,40
"2527",7269,12273,"LAMOPE05-WING-19JAN2023","08:49","",NA,38.219083,NA,122.039343,NA,1.4,NA,NA," 2= against flow","1. No twists; snags; or tears","Boat",NA,NA,NA,"LAMOPE",149.151524838822,"Wings Landing",2023-01-19," gps 5; accuracy 2. not paired","Mississippi Silverside",1,51
"2528",7269,12273,"LAMOPE05-WING-19JAN2023","08:49","",NA,38.219083,NA,122.039343,NA,1.4,NA,NA," 2= against flow","1. No twists; snags; or tears","Boat",NA,NA,NA,"LAMOPE",149.151524838822,"Wings Landing",2023-01-19," gps 5; accuracy 2. not paired","Threadfin Shad",1,88
"2529",8505,14005,"LAMOPE05-WING-29DEC2023","11:03","",NA,38.222979,NA,122.035593,NA,0.8,NA,NA," 2= against flow","2. Partial twist; snag; or tear","Boat",NA,NA,NA,"LAMOPE",85.7504395849216,"Wings Landing",2023-12-29," code 2: mud!","No Catch",0,NA
"2530",7316,12316,"LAMOPE05-WINT-02FEB2023","10:02","",NA,38.051769,NA,121.851131,NA,1.3,NA,NA," 2= against flow","1. No twists; snags; or tears","Boat",NA,NA,NA,"LAMOPE",139.010648691434,"Winter Island",2023-02-02," not paired. gps 5; accuracy 2m. ","No Catch",0,NA
"2531",8444,13929,"LAMOPE05-WINT-11DEC2023","09:32","",NA,38.033523,NA,121.843653,NA,2.8,NA,NA," 2= against flow","1. No twists; snags; or tears","Boat",NA,NA,NA,"LAMOPE",273.23299231529,"Winter Island",2023-12-11," ","Mississippi Silverside",58,NA
"2532",8444,13929,"LAMOPE05-WINT-11DEC2023","09:32","",NA,38.033523,NA,121.843653,NA,2.8,NA,NA," 2= against flow","1. No twists; snags; or tears","Boat",NA,NA,NA,"LAMOPE",273.23299231529,"Winter Island",2023-12-11," ","Mississippi Silverside",1,58
"2533",8444,13929,"LAMOPE05-WINT-11DEC2023","09:32","",NA,38.033523,NA,121.843653,NA,2.8,NA,NA," 2= against flow","1. No twists; snags; or tears","Boat",NA,NA,NA,"LAMOPE",273.23299231529,"Winter Island",2023-12-11," ","Mississippi Silverside",1,63
"2534",8444,13929,"LAMOPE05-WINT-11DEC2023","09:32","",NA,38.033523,NA,121.843653,NA,2.8,NA,NA," 2= against flow","1. No twists; snags; or tears","Boat",NA,NA,NA,"LAMOPE",273.23299231529,"Winter Island",2023-12-11," ","Mississippi Silverside",1,66
"2535",8444,13929,"LAMOPE05-WINT-11DEC2023","09:32","",NA,38.033523,NA,121.843653,NA,2.8,NA,NA," 2= against flow","1. No twists; snags; or tears","Boat",NA,NA,NA,"LAMOPE",273.23299231529,"Winter Island",2023-12-11," ","Mississippi Silverside",1,60
"2536",8444,13929,"LAMOPE05-WINT-11DEC2023","09:32","",NA,38.033523,NA,121.843653,NA,2.8,NA,NA," 2= against flow","1. No twists; snags; or tears","Boat",NA,NA,NA,"LAMOPE",273.23299231529,"Winter Island",2023-12-11," ","Mississippi Silverside",1,63
"2537",8444,13929,"LAMOPE05-WINT-11DEC2023","09:32","",NA,38.033523,NA,121.843653,NA,2.8,NA,NA," 2= against flow","1. No twists; snags; or tears","Boat",NA,NA,NA,"LAMOPE",273.23299231529,"Winter Island",2023-12-11," ","Mississippi Silverside",1,64
"2538",8444,13929,"LAMOPE05-WINT-11DEC2023","09:32","",NA,38.033523,NA,121.843653,NA,2.8,NA,NA," 2= against flow","1. No twists; snags; or tears","Boat",NA,NA,NA,"LAMOPE",273.23299231529,"Winter Island",2023-12-11," ","Mississippi Silverside",1,63
"2539",8444,13929,"LAMOPE05-WINT-11DEC2023","09:32","",NA,38.033523,NA,121.843653,NA,2.8,NA,NA," 2= against flow","1. No twists; snags; or tears","Boat",NA,NA,NA,"LAMOPE",273.23299231529,"Winter Island",2023-12-11," ","Mississippi Silverside",1,60
"2540",8444,13929,"LAMOPE05-WINT-11DEC2023","09:32","",NA,38.033523,NA,121.843653,NA,2.8,NA,NA," 2= against flow","1. No twists; snags; or tears","Boat",NA,NA,NA,"LAMOPE",273.23299231529,"Winter Island",2023-12-11," ","Mississippi Silverside",1,67
"2541",8444,13929,"LAMOPE05-WINT-11DEC2023","09:32","",NA,38.033523,NA,121.843653,NA,2.8,NA,NA," 2= against flow","1. No twists; snags; or tears","Boat",NA,NA,NA,"LAMOPE",273.23299231529,"Winter Island",2023-12-11," ","Mississippi Silverside",1,66
"2542",8444,13929,"LAMOPE05-WINT-11DEC2023","09:32","",NA,38.033523,NA,121.843653,NA,2.8,NA,NA," 2= against flow","1. No twists; snags; or tears","Boat",NA,NA,NA,"LAMOPE",273.23299231529,"Winter Island",2023-12-11," ","Mississippi Silverside",1,67
"2543",8444,13929,"LAMOPE05-WINT-11DEC2023","09:32","",NA,38.033523,NA,121.843653,NA,2.8,NA,NA," 2= against flow","1. No twists; snags; or tears","Boat",NA,NA,NA,"LAMOPE",273.23299231529,"Winter Island",2023-12-11," ","Mississippi Silverside",1,54
"2544",8444,13929,"LAMOPE05-WINT-11DEC2023","09:32","",NA,38.033523,NA,121.843653,NA,2.8,NA,NA," 2= against flow","1. No twists; snags; or tears","Boat",NA,NA,NA,"LAMOPE",273.23299231529,"Winter Island",2023-12-11," ","Mississippi Silverside",1,60
"2545",8444,13929,"LAMOPE05-WINT-11DEC2023","09:32","",NA,38.033523,NA,121.843653,NA,2.8,NA,NA," 2= against flow","1. No twists; snags; or tears","Boat",NA,NA,NA,"LAMOPE",273.23299231529,"Winter Island",2023-12-11," ","Mississippi Silverside",1,63
"2546",8444,13929,"LAMOPE05-WINT-11DEC2023","09:32","",NA,38.033523,NA,121.843653,NA,2.8,NA,NA," 2= against flow","1. No twists; snags; or tears","Boat",NA,NA,NA,"LAMOPE",273.23299231529,"Winter Island",2023-12-11," ","Mississippi Silverside",1,61
"2547",8444,13929,"LAMOPE05-WINT-11DEC2023","09:32","",NA,38.033523,NA,121.843653,NA,2.8,NA,NA," 2= against flow","1. No twists; snags; or tears","Boat",NA,NA,NA,"LAMOPE",273.23299231529,"Winter Island",2023-12-11," ","Mississippi Silverside",1,65
"2548",8444,13929,"LAMOPE05-WINT-11DEC2023","09:32","",NA,38.033523,NA,121.843653,NA,2.8,NA,NA," 2= against flow","1. No twists; snags; or tears","Boat",NA,NA,NA,"LAMOPE",273.23299231529,"Winter Island",2023-12-11," ","Mississippi Silverside",1,61
"2549",8444,13929,"LAMOPE05-WINT-11DEC2023","09:32","",NA,38.033523,NA,121.843653,NA,2.8,NA,NA," 2= against flow","1. No twists; snags; or tears","Boat",NA,NA,NA,"LAMOPE",273.23299231529,"Winter Island",2023-12-11," ","Mississippi Silverside",1,64
"2550",8444,13929,"LAMOPE05-WINT-11DEC2023","09:32","",NA,38.033523,NA,121.843653,NA,2.8,NA,NA," 2= against flow","1. No twists; snags; or tears","Boat",NA,NA,NA,"LAMOPE",273.23299231529,"Winter Island",2023-12-11," ","Mississippi Silverside",1,57
"2551",8444,13929,"LAMOPE05-WINT-11DEC2023","09:32","",NA,38.033523,NA,121.843653,NA,2.8,NA,NA," 2= against flow","1. No twists; snags; or tears","Boat",NA,NA,NA,"LAMOPE",273.23299231529,"Winter Island",2023-12-11," ","Mississippi Silverside",1,60
"2552",8444,13929,"LAMOPE05-WINT-11DEC2023","09:32","",NA,38.033523,NA,121.843653,NA,2.8,NA,NA," 2= against flow","1. No twists; snags; or tears","Boat",NA,NA,NA,"LAMOPE",273.23299231529,"Winter Island",2023-12-11," ","Mississippi Silverside",1,50
"2553",8444,13929,"LAMOPE05-WINT-11DEC2023","09:32","",NA,38.033523,NA,121.843653,NA,2.8,NA,NA," 2= against flow","1. No twists; snags; or tears","Boat",NA,NA,NA,"LAMOPE",273.23299231529,"Winter Island",2023-12-11," ","Mississippi Silverside",1,61
"2554",8444,13929,"LAMOPE05-WINT-11DEC2023","09:32","",NA,38.033523,NA,121.843653,NA,2.8,NA,NA," 2= against flow","1. No twists; snags; or tears","Boat",NA,NA,NA,"LAMOPE",273.23299231529,"Winter Island",2023-12-11," ","Mississippi Silverside",1,67
"2555",8444,13929,"LAMOPE05-WINT-11DEC2023","09:32","",NA,38.033523,NA,121.843653,NA,2.8,NA,NA," 2= against flow","1. No twists; snags; or tears","Boat",NA,NA,NA,"LAMOPE",273.23299231529,"Winter Island",2023-12-11," ","Mississippi Silverside",1,70
"2556",8444,13929,"LAMOPE05-WINT-11DEC2023","09:32","",NA,38.033523,NA,121.843653,NA,2.8,NA,NA," 2= against flow","1. No twists; snags; or tears","Boat",NA,NA,NA,"LAMOPE",273.23299231529,"Winter Island",2023-12-11," ","Mississippi Silverside",1,69
"2557",8444,13929,"LAMOPE05-WINT-11DEC2023","09:32","",NA,38.033523,NA,121.843653,NA,2.8,NA,NA," 2= against flow","1. No twists; snags; or tears","Boat",NA,NA,NA,"LAMOPE",273.23299231529,"Winter Island",2023-12-11," ","Mississippi Silverside",1,60
"2558",8444,13929,"LAMOPE05-WINT-11DEC2023","09:32","",NA,38.033523,NA,121.843653,NA,2.8,NA,NA," 2= against flow","1. No twists; snags; or tears","Boat",NA,NA,NA,"LAMOPE",273.23299231529,"Winter Island",2023-12-11," ","Mississippi Silverside",1,86
