"","SampleID_key","CommonName","FishLength","PlusCount","TotalCatch","FishCatchNotes","EntryOrder"
"2056",13848,"Mississippi Silverside",61,0,3,"",31191
"2057",13979,"Mississippi Silverside",34,435,465,"",32165
"2058",13813,"Mississippi Silverside",52,0,21,"",30932
"2059",13975,"Mississippi Silverside",61,197,227,"",32030
"2060",13994,"Mississippi Silverside",98,8,38,"",32290
"2061",13806,"Mississippi Silverside",63,1,31,"",30747
"2062",13819,"Mississippi Silverside",58,18,48,"",31064
"2063",13902,"Mississippi Silverside",74,0,7,"",31352
"2064",13979,"Mississippi Silverside",66,435,465,"",32144
"2065",13819,"Mississippi Silverside",51,18,48,"",31059
"2066",13986,"Mississippi Silverside",92,0,25,"",32256
"2067",13922,"Mississippi Silverside",61,1534,1564,"",31566
"2068",13979,"Mississippi Silverside",45,435,465,"",32157
"2069",13979,"Mississippi Silverside",37,435,465,"",32162
"2070",14003,"Mississippi Silverside",83,0,27,"",32351
"2071",13986,"Mississippi Silverside",65,0,25,"",32258
"2072",13979,"Mississippi Silverside",62,435,465,"",32149
"2073",13977,"Mississippi Silverside",27,33,63,"",32101
"2074",13908,"Mississippi Silverside",76,0,15,"",31387
"2075",13979,"Mississippi Silverside",57,435,465,"",32146
"2076",13811,"Mississippi Silverside",68,199,229,"",30811
"2077",13847,"Mississippi Silverside",59,0,12,"",31188
"2078",13979,"Mississippi Silverside",55,435,465,"",32151
"2079",13819,"Mississippi Silverside",54,18,48,"",31050
"2080",13909,"Mississippi Silverside",63,93,123,"",31411
"2081",13909,"Mississippi Silverside",70,93,123,"",31418
"2082",13977,"Mississippi Silverside",60,33,63,"",32104
"2083",13977,"Mississippi Silverside",42,33,63,"",32110
"2084",13819,"Mississippi Silverside",50,18,48,"",31065
"2085",13929,"Mississippi Silverside",61,58,88,"",31615
"2086",13972,"Mississippi Silverside",43,0,17,"",31902
"2087",13929,"Mississippi Silverside",50,58,88,"",31613
"2088",13847,"Mississippi Silverside",68,0,12,"",31183
"2089",13810,"Mississippi Silverside",44,128,158,"",30765
"2090",13964,"Mississippi Silverside",60,29,59,"",31871
"2091",13994,"Mississippi Silverside",70,8,38,"",32311
"2092",13929,"Mississippi Silverside",66,58,88,"",31623
"2093",13847,"Mississippi Silverside",61,0,12,"",31187
"2094",13974,"Mississippi Silverside",63,590,620,"",31937
"2095",13977,"Mississippi Silverside",62,33,63,"",32130
"2096",13929,"Mississippi Silverside",63,58,88,"",31617
"2097",13922,"Mississippi Silverside",48,1534,1564,"",31556
"2098",13979,"Mississippi Silverside",61,435,465,"",32152
"2099",13841,"Mississippi Silverside",32,165,195,"",31142
"2100",13979,"Mississippi Silverside",42,435,465,"",32142
"2101",13811,"Mississippi Silverside",93,199,229,"",30801
"2102",13909,"Mississippi Silverside",71,93,123,"",31403
"2103",13984,"Mississippi Silverside",43,0,2,"",32238
"2104",13422,"Mississippi Silverside",76,0,9,"",29387
"2105",13480,"Mississippi Silverside",76,0,2,"",30057
"2106",13841,"Mississippi Silverside",33,165,195,"",31145
"2107",13422,"Mississippi Silverside",64,0,9,"",29384
"2108",14003,"Mississippi Silverside",88,0,27,"",32349
"2109",13986,"Mississippi Silverside",78,0,25,"",32248
"2110",13909,"Mississippi Silverside",75,93,123,"",31405
"2111",13977,"Mississippi Silverside",42,33,63,"",32113
"2112",13986,"Mississippi Silverside",69,0,25,"",32242
"2113",13979,"Mississippi Silverside",55,435,465,"",32163
"2114",13984,"Mississippi Silverside",44,0,2,"",32239
"2115",13929,"Mississippi Silverside",65,58,88,"",31619
"2116",13819,"Mississippi Silverside",75,18,48,"",31062
"2117",13847,"Mississippi Silverside",65,0,12,"",31177
"2118",13982,"Mississippi Silverside",48,0,23,"",32190
"2119",13994,"Mississippi Silverside",90,8,38,"",32313
"2120",13816,"Mississippi Silverside",70,0,5,"",30991
"2121",13912,"Mississippi Silverside",56,35,65,"",31468
"2122",13929,"Mississippi Silverside",70,58,88,"",31618
"2123",13977,"Mississippi Silverside",53,33,63,"",32107
"2124",13986,"Mississippi Silverside",79,0,25,"",32255
"2125",13986,"Mississippi Silverside",80,0,25,"",32249
"2126",13972,"Mississippi Silverside",70,0,17,"",31890
"2127",14003,"Mississippi Silverside",73,0,27,"",32357
"2128",13976,"Mississippi Silverside",67,22,52,"",32069
"2129",13929,"Mississippi Silverside",61,58,88,"",31614
"2130",13909,"Mississippi Silverside",59,93,123,"",31423
"2131",13974,"Mississippi Silverside",66,590,620,"",31956
"2132",13909,"Mississippi Silverside",64,93,123,"",31426
"2133",13976,"Mississippi Silverside",51,22,52,"",32073
"2134",13977,"Mississippi Silverside",44,33,63,"",32109
"2135",13978,"Mississippi Silverside",28,0,2,"",32136
"2136",13977,"Mississippi Silverside",57,33,63,"",32112
"2137",13805,"Mississippi Silverside",64,57,87,"",30708
"2138",13819,"Mississippi Silverside",52,18,48,"",31076
"2139",13977,"Mississippi Silverside",40,33,63,"",32121
"2140",14003,"Mississippi Silverside",78,0,27,"",32356
"2141",13484,"Mississippi Silverside",77,0,6,"",30175
"2142",13911,"Mississippi Silverside",75,0,10,"",31436
"2143",13978,"Mississippi Silverside",63,0,2,"",32135
"2144",13909,"Mississippi Silverside",59,93,123,"",31427
"2145",13909,"Mississippi Silverside",71,93,123,"",31407
"2146",13972,"Mississippi Silverside",50,0,17,"",31897
"2147",13811,"Mississippi Silverside",46,199,229,"",30830
"2148",13972,"Mississippi Silverside",60,0,17,"",31899
"2149",13977,"Mississippi Silverside",52,33,63,"",32120
"2150",13909,"Mississippi Silverside",73,93,123,"",31421
"2151",13909,"Mississippi Silverside",61,93,123,"",31420
"2152",13909,"Mississippi Silverside",77,93,123,"",31408
"2153",13909,"Mississippi Silverside",68,93,123,"",31415
"2154",13996,"Mississippi Silverside",34,0,5,"",32320
"2155",13986,"Mississippi Silverside",76,0,25,"",32264
"2156",13909,"Mississippi Silverside",86,93,123,"",31402
"2157",13977,"Mississippi Silverside",73,33,63,"",32106
"2158",13484,"Mississippi Silverside",67,0,6,"",30174
"2159",14003,"Mississippi Silverside",71,0,27,"",32371
"2160",14003,"Mississippi Silverside",71,0,27,"",32358
"2161",13972,"Mississippi Silverside",55,0,17,"",31900
"2162",13804,"Mississippi Silverside",54,47,77,"",30680
"2163",13975,"Mississippi Silverside",55,197,227,"",32032
"2164",13922,"Mississippi Silverside",65,1534,1564,"",31550
"2165",13986,"Mississippi Silverside",84,0,25,"",32262
"2166",13977,"Mississippi Silverside",50,33,63,"",32119
"2167",13909,"Mississippi Silverside",72,93,123,"",31425
"2168",13986,"Mississippi Silverside",70,0,25,"",32253
"2169",13986,"Mississippi Silverside",73,0,25,"",32251
"2170",12286,"Mosquitofish",28,0,3,"",28276
"2171",12242,"Mosquitofish",18,0,2,"",27992
"2172",13941,"Mosquitofish",30,42,72,"",31817
"2173",12424,"Mosquitofish",22,0,2,"",28782
"2174",13979,"Mosquitofish",20,0,5,"",32172
"2175",12385,"Mosquitofish",22,0,10,"",28726
"2176",13941,"Mosquitofish",15,42,72,"",31838
"2177",13941,"Mosquitofish",18,42,72,"",31819
"2178",13976,"Mosquitofish",22,0,2,"",32098
"2179",13924,"Mosquitofish",23,0,2,"",31599
"2180",12385,"Mosquitofish",21,0,10,"",28727
"2181",13941,"Mosquitofish",16,42,72,"",31822
"2182",12386,"Mosquitofish",32,0,1,"",30401
"2183",12385,"Mosquitofish",23,0,10,"",28721
"2184",12385,"Mosquitofish",15,0,10,"",28725
"2185",13924,"Mosquitofish",20,0,2,"",31600
"2186",13458,"Mosquitofish",27,0,2,"",29755
"2187",13979,"Mosquitofish",22,0,5,"",32174
"2188",13941,"Mosquitofish",17,42,72,"",31812
"2189",12385,"Mosquitofish",24,0,10,"",28724
"2190",13941,"Mosquitofish",19,42,72,"",31827
"2191",13941,"Mosquitofish",18,42,72,"",31828
"2192",13941,"Mosquitofish",23,42,72,"",31811
"2193",13979,"Mosquitofish",20,0,5,"",32175
"2194",13974,"Mosquitofish",19,0,1,"",31975
"2195",13977,"Mosquitofish",19,0,2,"",32132
"2196",13941,"Mosquitofish",22,42,72,"",31814
"2197",12286,"Mosquitofish",28,0,3,"",28277
"2198",13941,"Mosquitofish",15,42,72,"",31837
"2199",13978,"Mosquitofish",30,0,2,"",32137
"2200",13941,"Mosquitofish",22,42,72,"",31820
"2201",12424,"Mosquitofish",31,0,2,"",28781
"2202",13812,"Mosquitofish",NA,1,1,"",NA
"2203",13979,"Mosquitofish",19,0,5,"",32176
"2204",13941,"Mosquitofish",19,42,72,"",31813
"2205",12288,"Mosquitofish",19,0,2,"",28280
"2206",13941,"Mosquitofish",15,42,72,"",31825
"2207",12377,"Mosquitofish",36,0,1,"",28605
"2208",12385,"Mosquitofish",26,0,10,"",28719
"2209",13458,"Mosquitofish",24,0,2,"",29754
"2210",13978,"Mosquitofish",16,0,2,"",32138
"2211",12385,"Mosquitofish",23,0,10,"",28723
"2212",12318,"Mosquitofish",25,0,1,"",28387
"2213",13941,"Mosquitofish",23,42,72,"",31834
"2214",13941,"Mosquitofish",13,42,72,"",31840
"2215",13941,"Mosquitofish",21,42,72,"",31824
"2216",13941,"Mosquitofish",23,42,72,"",31839
"2217",13941,"Mosquitofish",15,42,72,"",31833
"2218",13941,"Mosquitofish",23,42,72,"",31830
"2219",12385,"Mosquitofish",23,0,10,"",28720
"2220",13941,"Mosquitofish",17,42,72,"",31821
"2221",12385,"Mosquitofish",20,0,10,"",28718
"2222",13941,"Mosquitofish",18,42,72,"",31829
"2223",12288,"Mosquitofish",27,0,2,"",28281
"2224",13941,"Mosquitofish",16,42,72,"",31823
"2225",13979,"Mosquitofish",21,0,5,"",32173
"2226",12308,"Mosquitofish",35,0,1,"",28371
"2227",13941,"Mosquitofish",20,42,72,"",31831
"2228",13941,"Mosquitofish",17,42,72,"",31815
"2229",12279,"Mosquitofish",26,0,1,"",28172
"2230",12449,"Mosquitofish",25,0,1,"",28804
"2231",13941,"Mosquitofish",21,42,72,"",31835
"2232",13940,"Mosquitofish",17,0,3,"",31711
"2233",13941,"Mosquitofish",17,42,72,"",31818
"2234",12280,"Mosquitofish",34,0,1,"",28205
"2235",13941,"Mosquitofish",18,42,72,"",31816
"2236",12286,"Mosquitofish",24,0,3,"",28278
"2237",13941,"Mosquitofish",21,42,72,"",31836
"2238",13449,"Mosquitofish",37,0,1,"",29663
"2239",13976,"Mosquitofish",21,0,2,"",32099
"2240",13940,"Mosquitofish",18,0,3,"",31712
"2241",12242,"Mosquitofish",21,0,2,"",27993
"2242",13941,"Mosquitofish",19,42,72,"",31826
"2243",12385,"Mosquitofish",28,0,10,"",28722
"2244",13940,"Mosquitofish",20,0,3,"",31710
"2245",13977,"Mosquitofish",26,0,2,"",32131
"2246",13941,"Mosquitofish",17,42,72,"",31832
"2247",12846,"No Catch",NA,0,0,"",NA
"2248",12317,"No Catch",NA,0,0,"",NA
"2249",12521,"No Catch",NA,0,0,"",NA
"2250",13851,"No Catch",NA,0,0,"",NA
"2251",12320,"No Catch",NA,0,0,"",NA
"2252",13989,"No Catch",NA,0,0,"",NA
"2253",12376,"No Catch",NA,0,0,"",NA
"2254",12391,"No Catch",NA,0,0,"",NA
"2255",13789,"No Catch",NA,0,0,"",NA
"2256",12401,"No Catch",NA,0,0,"",NA
"2257",12314,"No Catch",NA,0,0,"",NA
"2258",14009,"No Catch",NA,0,0,"",NA
"2259",12375,"No Catch",NA,0,0,"",NA
"2260",14011,"No Catch",NA,0,0,"",NA
"2261",12524,"No Catch",NA,0,0,"",NA
"2262",13879,"No Catch",NA,0,0,"",NA
"2263",13421,"No Catch",NA,0,0,"",NA
"2264",12444,"No Catch",NA,0,0,"",NA
"2265",13783,"No Catch",NA,0,0,"",NA
"2266",13430,"No Catch",NA,0,0,"",NA
"2267",13992,"No Catch",NA,0,0,"",NA
"2268",12522,"No Catch",NA,0,0,"",NA
"2269",12390,"No Catch",NA,0,0,"",NA
"2270",13939,"No Catch",NA,0,0,"",NA
"2271",12316,"No Catch",NA,0,0,"",NA
"2272",12492,"No Catch",NA,0,0,"",NA
"2273",13419,"No Catch",NA,0,0,"",NA
"2274",13881,"No Catch",NA,0,0,"",NA
"2275",12848,"No Catch",NA,0,0,"",NA
"2276",12371,"No Catch",NA,0,0,"",NA
"2277",12527,"No Catch",NA,0,0,"",NA
"2278",12327,"No Catch",NA,0,0,"",NA
"2279",12287,"No Catch",NA,0,0,"",NA
"2280",12755,"No Catch",NA,0,0,"",NA
"2281",12487,"No Catch",NA,0,0,"",NA
"2282",12446,"No Catch",NA,0,0,"",NA
"2283",13441,"No Catch",NA,0,0,"",NA
"2284",12842,"No Catch",NA,0,0,"",NA
"2285",13878,"No Catch",NA,0,0,"",NA
"2286",12372,"No Catch",NA,0,0,"",NA
"2287",12490,"No Catch",NA,0,0,"",NA
"2288",12366,"No Catch",NA,0,0,"",NA
"2289",12464,"No Catch",NA,0,0,"",NA
"2290",13968,"No Catch",NA,0,0,"",NA
"2291",13967,"No Catch",NA,0,0,"",NA
"2292",12374,"No Catch",NA,0,0,"",NA
"2293",13801,"No Catch",NA,0,0,"",NA
"2294",13469,"No Catch",NA,0,0,"",NA
"2295",13873,"No Catch",NA,0,0,"",NA
"2296",12534,"No Catch",NA,0,0,"",NA
"2297",13938,"No Catch",NA,0,0,"",NA
"2298",12448,"No Catch",NA,0,0,"",NA
"2299",13417,"No Catch",NA,0,0,"",NA
"2300",13416,"No Catch",NA,0,0,"",NA
"2301",13791,"No Catch",NA,0,0,"",NA
"2302",13802,"No Catch",NA,0,0,"",NA
"2303",12394,"No Catch",NA,0,0,"",NA
"2304",12255,"No Catch",NA,0,0,"",NA
"2305",12393,"No Catch",NA,0,0,"",NA
"2306",13849,"No Catch",NA,0,0,"",NA
"2307",12328,"No Catch",NA,0,0,"",NA
"2308",12536,"No Catch",NA,0,0,"",NA
"2309",12380,"No Catch",NA,0,0,"",NA
"2310",12447,"No Catch",NA,0,0,"",NA
"2311",12442,"No Catch",NA,0,0,"",NA
"2312",12758,"No Catch",NA,0,0,"",NA
"2313",12370,"No Catch",NA,0,0,"",NA
"2314",13933,"No Catch",NA,0,0,"",NA
"2315",13934,"No Catch",NA,0,0,"",NA
"2316",12362,"No Catch",NA,0,0,"",NA
"2317",13427,"No Catch",NA,0,0,"",NA
"2318",13426,"No Catch",NA,0,0,"",NA
"2319",13429,"No Catch",NA,0,0,"",NA
"2320",13808,"No Catch",NA,0,0,"",NA
"2321",12485,"No Catch",NA,0,0,"",NA
"2322",13915,"No Catch",NA,0,0,"",NA
"2323",13797,"No Catch",NA,0,0,"",NA
"2324",12523,"No Catch",NA,0,0,"",NA
"2325",13418,"No Catch",NA,0,0,"",NA
"2326",12315,"No Catch",NA,0,0,"",NA
"2327",13927,"No Catch",NA,0,0,"",NA
"2328",13425,"No Catch",NA,0,0,"",NA
"2329",12332,"No Catch",NA,0,0,"",NA
"2330",13491,"No Catch",NA,0,0,"",NA
"2331",13966,"No Catch",NA,0,0,"",NA
"2332",12533,"No Catch",NA,0,1,"",NA
"2333",13965,"No Catch",NA,0,0,"",NA
"2334",12405,"No Catch",NA,0,0,"",NA
"2335",12381,"No Catch",NA,0,0,"",NA
"2336",12321,"No Catch",NA,0,0,"",NA
"2337",13926,"No Catch",NA,0,0,"",NA
"2338",13925,"No Catch",NA,0,0,"",NA
"2339",13928,"No Catch",NA,0,0,"",NA
"2340",13474,"No Catch",NA,0,0,"",NA
"2341",13466,"No Catch",NA,0,0,"",NA
"2342",12364,"No Catch",NA,0,0,"",NA
"2343",13971,"No Catch",NA,0,0,"",NA
"2344",12254,"No Catch",NA,0,0,"",NA
"2345",13807,"No Catch",NA,0,0,"",NA
"2346",12326,"No Catch",NA,0,0,"",NA
"2347",13845,"No Catch",NA,0,0,"",NA
"2348",12422,"No Catch",NA,0,0,"",NA
"2349",12421,"No Catch",NA,0,0,"",NA
"2350",12423,"No Catch",NA,0,0,"",NA
"2351",13442,"No Catch",NA,0,0,"",NA
"2352",13985,"No Catch",NA,0,0,"",NA
"2353",12407,"No Catch",NA,0,0,"",NA
"2354",13472,"No Catch",NA,0,0,"",NA
"2355",13403,"No Catch",NA,0,0,"",NA
"2356",12406,"No Catch",NA,0,0,"",NA
"2357",13930,"No Catch",NA,0,0,"",NA
"2358",13372,"No Catch",NA,0,0,"",NA
"2359",14005,"No Catch",NA,0,0,"",NA
"2360",13454,"No Catch",NA,0,0,"",NA
"2361",13785,"No Catch",NA,0,0,"",NA
"2362",12425,"No Catch",NA,0,0,"",NA
"2363",12408,"No Catch",NA,0,0,"",NA
"2364",13411,"No Catch",NA,0,0,"",NA
"2365",14000,"No Catch",NA,0,0,"",NA
"2366",13843,"No Catch",NA,0,0,"",NA
"2367",13409,"No Catch",NA,0,0,"",NA
"2368",13468,"No Catch",NA,0,0,"",NA
"2369",13852,"No Catch",NA,0,0,"",NA
"2370",12426,"No Catch",NA,0,0,"",NA
"2371",13997,"No Catch",NA,0,0,"",NA
"2372",13415,"No Catch",NA,0,0,"",NA
"2373",13786,"No Catch",NA,0,0,"",NA
"2374",13423,"No Catch",NA,0,0,"",NA
"2375",13402,"No Catch",NA,0,0,"",NA
"2376",12247,"No Catch",NA,0,0,"",NA
"2377",12382,"No Catch",NA,0,0,"",NA
"2378",13450,"No Catch",NA,0,0,"",NA
"2379",13373,"No Catch",NA,0,0,"",NA
"2380",12450,"No Catch",NA,0,0,"",NA
"2381",13931,"No Catch",NA,0,0,"",NA
"2382",13408,"No Catch",NA,0,0,"",NA
"2383",12330,"No Catch",NA,0,0,"",NA
"2384",13784,"No Catch",NA,0,0,"",NA
"2385",13980,"Northern Anchovy",35,0,4,"",33884
"2386",13980,"Northern Anchovy",30,0,4,"",33882
"2387",13980,"Northern Anchovy",35,0,4,"",32177
"2388",13980,"Northern Anchovy",36,0,4,"",33883
"2389",12443,"Pacific Herring",25,0,2,"",32458
"2390",12443,"Pacific Herring",28,0,2,"",28803
"2391",12452,"Pacific Herring",27,0,1,"",28816
"2392",12441,"Pacific Herring",27,0,1,"",28802
"2393",12449,"Pacific Staghorn Sculpin",55,0,8,"",28811
"2394",12368,"Pacific Staghorn Sculpin",33,0,2,"",28503
"2395",12482,"Pacific Staghorn Sculpin",70,0,2,"",28865
"2396",12306,"Pacific Staghorn Sculpin",27,0,26,"",28333
"2397",12306,"Pacific Staghorn Sculpin",35,0,26,"",28332
"2398",12537,"Pacific Staghorn Sculpin",52,0,2,"",28987
"2399",12306,"Pacific Staghorn Sculpin",19,0,26,"",28335
"2400",12306,"Pacific Staghorn Sculpin",22,0,26,"",28340
"2401",12539,"Pacific Staghorn Sculpin",53,0,1,"",29001
"2402",12530,"Pacific Staghorn Sculpin",59,0,4,"",28933
"2403",12449,"Pacific Staghorn Sculpin",59,0,8,"",28808
"2404",12449,"Pacific Staghorn Sculpin",61,0,8,"",28807
"2405",13471,"Pacific Staghorn Sculpin",67,0,1,"",29929
"2406",12395,"Pacific Staghorn Sculpin",53,0,1,"",28755
"2407",12306,"Pacific Staghorn Sculpin",30,0,26,"",28345
"2408",12306,"Pacific Staghorn Sculpin",29,0,26,"",28346
"2409",12844,"Pacific Staghorn Sculpin",37,0,5,"",29146
"2410",12449,"Pacific Staghorn Sculpin",66,0,8,"",28805
"2411",12449,"Pacific Staghorn Sculpin",23,0,8,"",28812
"2412",12306,"Pacific Staghorn Sculpin",27,0,26,"",28343
"2413",12306,"Pacific Staghorn Sculpin",30,0,26,"",28338
"2414",12306,"Pacific Staghorn Sculpin",29,0,26,"",28348
"2415",12306,"Pacific Staghorn Sculpin",25,0,26,"",28330
"2416",12482,"Pacific Staghorn Sculpin",56,0,2,"",28866
"2417",12457,"Pacific Staghorn Sculpin",21,0,1,"",28821
"2418",12530,"Pacific Staghorn Sculpin",33,0,4,"",28935
"2419",12306,"Pacific Staghorn Sculpin",24,0,26,"",28334
"2420",12844,"Pacific Staghorn Sculpin",39,0,5,"",29145
"2421",12306,"Pacific Staghorn Sculpin",21,0,26,"",28328
"2422",12844,"Pacific Staghorn Sculpin",50,0,5,"",29147
"2423",12530,"Pacific Staghorn Sculpin",35,0,4,"",28932
"2424",12449,"Pacific Staghorn Sculpin",61,0,8,"",28810
"2425",12306,"Pacific Staghorn Sculpin",30,0,26,"",28329
"2426",12537,"Pacific Staghorn Sculpin",50,0,2,"",28988
"2427",12306,"Pacific Staghorn Sculpin",29,0,26,"",28339
"2428",12449,"Pacific Staghorn Sculpin",52,0,8,"",28809
"2429",12306,"Pacific Staghorn Sculpin",37,0,26,"",28337
"2430",12847,"Pacific Staghorn Sculpin",44,0,1,"",29151
"2431",12306,"Pacific Staghorn Sculpin",37,0,26,"",28331
"2432",12306,"Pacific Staghorn Sculpin",29,0,26,"",28342
"2433",12844,"Pacific Staghorn Sculpin",64,0,5,"",29144
"2434",12306,"Pacific Staghorn Sculpin",21,0,26,"",28341
"2435",12449,"Pacific Staghorn Sculpin",51,0,8,"",28806
"2436",12368,"Pacific Staghorn Sculpin",28,0,2,"",28502
"2437",12306,"Pacific Staghorn Sculpin",30,0,26,"",28344
"2438",12306,"Pacific Staghorn Sculpin",16,0,26,"",28350
"2439",12306,"Pacific Staghorn Sculpin",24,0,26,"",28336
"2440",12306,"Pacific Staghorn Sculpin",18,0,26,"",28352
"2441",12306,"Pacific Staghorn Sculpin",20,0,26,"",28347
"2442",12306,"Pacific Staghorn Sculpin",28,0,26,"",28351
"2443",12306,"Pacific Staghorn Sculpin",30,0,26,"",28349
"2444",12844,"Pacific Staghorn Sculpin",35,0,5,"",29148
"2445",12530,"Pacific Staghorn Sculpin",28,0,4,"",28934
"2446",12306,"Pacific Staghorn Sculpin",26,0,26,"",28353
"2447",12361,"Oriental Shrimp",NA,13,13,"",NA
"2448",13725,"Oriental Shrimp",NA,4,4,"",NA
"2449",12305,"Oriental Shrimp",NA,1,1,"",NA
"2450",13795,"Oriental Shrimp",NA,2,2,"",NA
"2451",13882,"Oriental Shrimp",NA,3,3,"",NA
"2452",13867,"Oriental Shrimp",NA,2,2,"",NA
"2453",13477,"Oriental Shrimp",NA,1,1,"",NA
"2454",12263,"Oriental Shrimp",NA,6,6,"",NA
"2455",13369,"Oriental Shrimp",NA,2,2,"",NA
"2456",12281,"Grass Shrimp",NA,5,5,"",NA
"2457",13477,"Grass Shrimp",NA,2,2,"",NA
"2458",12282,"Grass Shrimp",NA,5,5,"",NA
"2459",13431,"Grass Shrimp",NA,1,1,"",NA
"2460",12322,"Grass Shrimp",NA,2,2,"",NA
"2461",12386,"Grass Shrimp",NA,35,35,"",NA
"2462",12363,"Grass Shrimp",NA,1,1,"",NA
"2463",12528,"Grass Shrimp",NA,1,1,"",NA
"2464",12291,"Grass Shrimp",NA,17,17,"",NA
"2465",12384,"Grass Shrimp",NA,7,7,"",NA
"2466",12288,"Grass Shrimp",NA,1,1,"",NA
"2467",13820,"Grass Shrimp",NA,1,1,"",NA
"2468",13368,"Grass Shrimp",NA,1,1,"",NA
"2469",13371,"Grass Shrimp",NA,6,6,"",NA
"2470",12388,"Grass Shrimp",NA,1,1,"",NA
"2471",13486,"Grass Shrimp",NA,1,1,"",NA
"2472",12847,"Grass Shrimp",NA,2,2,"",NA
"2473",13370,"Grass Shrimp",NA,5,5,"",NA
"2474",13487,"Grass Shrimp",NA,49,49,"",NA
"2475",13463,"Grass Shrimp",NA,3,3,"",NA
"2476",12537,"Grass Shrimp",NA,1,1,"",NA
"2477",13374,"Grass Shrimp",NA,3,3,"",NA
"2478",13974,"Grass Shrimp",NA,4,4,"",NA
"2479",13904,"Grass Shrimp",NA,1,1,"",NA
"2480",12385,"Grass Shrimp",NA,11,11,"",NA
"2481",13483,"Grass Shrimp",NA,0,0,"",NA
"2482",12361,"Grass Shrimp",NA,2,2,"",NA
"2483",13449,"Grass Shrimp",NA,1,1,"",NA
"2484",13962,"Grass Shrimp",NA,55,55,"",NA
"2485",13819,"Grass Shrimp",NA,5,5,"",NA
"2486",13853,"Grass Shrimp",NA,16,16,"",NA
"2487",13434,"Grass Shrimp",NA,2,2,"",NA
"2488",12324,"Grass Shrimp",NA,2,2,"",NA
"2489",12286,"Grass Shrimp",NA,3,3,"",NA
"2490",12387,"Grass Shrimp",NA,1,1,"",NA
"2491",12305,"Grass Shrimp",NA,1,1,"",NA
"2492",13459,"Grass Shrimp",NA,4,4,"",NA
"2493",13482,"Grass Shrimp",NA,1,1,"",NA
"2494",13458,"Grass Shrimp",NA,4,4,"",NA
"2495",13488,"Grass Shrimp",NA,1,1,"",NA
"2496",13367,"Grass Shrimp",NA,1,1,"",NA
"2497",13975,"Grass Shrimp",NA,5,5,"",NA
"2498",12530,"Grass Shrimp",NA,1,1,"",NA
"2499",13816,"Grass Shrimp",NA,20,20,"",NA
"2500",12284,"Grass Shrimp",NA,22,22,"",NA
"2501",13437,"Pisidium",NA,7,7,"",NA
"2502",13437,"Potamocorbula",NA,38,38,"",NA
"2503",12404,"Potamocorbula",NA,1,1,"",NA
"2504",13794,"Potamocorbula",NA,131,131,"",NA
"2505",13869,"Potamocorbula",NA,1,1,"",NA
"2506",13477,"Potamocorbula",NA,2,2,"",NA
"2507",12263,"Potamocorbula",NA,3,3,"",NA
"2508",13863,"Potamocorbula",NA,7,7,"",NA
"2509",13460,"Potamocorbula",NA,1,1,"",NA
"2510",13793,"Potamocorbula",NA,1,1,"",NA
"2511",13682,"Potamocorbula",NA,1,1,"",NA
"2512",13882,"Potamocorbula",NA,1,1,"",NA
"2513",13479,"Potamocorbula",NA,53,53,"",NA
"2514",13861,"Potamocorbula",NA,6,6,"",NA
"2515",13865,"Potamocorbula",NA,1,1,"",NA
"2516",13902,"Potamocorbula",NA,1,1,"",NA
"2517",13722,"Potamocorbula",NA,1,1,"",NA
"2518",12302,"Potamocorbula",NA,185,185,"",NA
"2519",13862,"Potamocorbula",NA,24,24,"",NA
"2520",12303,"Potamocorbula",NA,9,9,"",NA
"2521",13486,"Prickly Sculpin",35,0,25,"",30192
"2522",12271,"Prickly Sculpin",111,0,1,"",28134
"2523",13488,"Prickly Sculpin",52,9,39,"",30309
"2524",13437,"Prickly Sculpin",22,0,14,"",29550
"2525",13437,"Prickly Sculpin",31,0,14,"",29544
"2526",13487,"Prickly Sculpin",22,0,2,"",30246
"2527",13486,"Prickly Sculpin",53,0,25,"",30185
"2528",13488,"Prickly Sculpin",51,9,39,"",30320
"2529",13486,"Prickly Sculpin",80,0,25,"",30178
"2530",13488,"Prickly Sculpin",45,9,39,"",30322
"2531",13488,"Prickly Sculpin",59,9,39,"",30324
"2532",13488,"Prickly Sculpin",51,9,39,"",30325
"2533",12283,"Prickly Sculpin",57,0,5,"",28248
"2534",12283,"Prickly Sculpin",80,0,5,"",28251
"2535",13486,"Prickly Sculpin",32,0,25,"",30191
"2536",14872,"Prickly Sculpin",28,0,1,"",33885
"2537",13488,"Prickly Sculpin",54,9,39,"",30310
"2538",13940,"Prickly Sculpin",65,0,1,"",31743
"2539",13486,"Prickly Sculpin",21,0,25,"",30186
"2540",13486,"Prickly Sculpin",32,0,25,"",30190
"2541",12283,"Prickly Sculpin",59,0,5,"",28250
"2542",13406,"Prickly Sculpin",34,0,1,"",29360
"2543",13486,"Prickly Sculpin",72,0,25,"",30179
"2544",13486,"Prickly Sculpin",29,0,25,"",30196
"2545",13486,"Prickly Sculpin",20,0,25,"",30200
"2546",13437,"Prickly Sculpin",24,0,14,"",29543
"2547",13461,"Prickly Sculpin",63,0,7,"",29829
"2548",12283,"Prickly Sculpin",58,0,5,"",28252
"2549",13486,"Prickly Sculpin",48,0,25,"",30183
"2550",13370,"Prickly Sculpin",16,0,2,"",29240
"2551",13488,"Prickly Sculpin",52,9,39,"",30303
