"","SampleID_key","CommonName","FishLength","PlusCount","TotalCatch","FishLengthComments","EntryOrder"
"1008",12172,"Mississippi Silverside",54,11,41,"",27164
"1009",12172,"Mississippi Silverside",49,11,41,"",27182
"1010",12172,"Mississippi Silverside",49,11,41,"",27172
"1011",12172,"Mississippi Silverside",53,11,41,"",27180
"1012",12172,"Mississippi Silverside",57,11,41,"",27178
"1013",12172,"Mississippi Silverside",52,11,41,"",27166
"1014",12205,"Mississippi Silverside",50,4,34,"",27508
"1015",12172,"Mississippi Silverside",43,11,41,"",27175
"1016",12172,"Mississippi Silverside",52,11,41,"",27163
"1017",12159,"Mississippi Silverside",50,17,47,"",26815
"1018",12159,"Mississippi Silverside",55,17,47,"",26828
"1019",12172,"Mississippi Silverside",58,11,41,"",27179
"1020",12159,"Mississippi Silverside",68,17,47,"",26811
"1021",12159,"Mississippi Silverside",68,17,47,"",26829
"1022",12223,"Mississippi Silverside",98,71,101,"",27892
"1023",12172,"Mississippi Silverside",57,11,41,"",27157
"1024",11514,"Mississippi Silverside",86,0,14,"",25692
"1025",12172,"Mississippi Silverside",49,11,41,"",27183
"1026",12172,"Mississippi Silverside",57,11,41,"",27162
"1027",12209,"Mississippi Silverside",80,0,9,"",27527
"1028",12172,"Mississippi Silverside",50,11,41,"",27188
"1029",12120,"Mississippi Silverside",46,0,12,"",26400
"1030",12210,"Mississippi Silverside",85,0,2,"",27530
"1031",12121,"Mississippi Silverside",55,7,37,"",26502
"1032",12121,"Mississippi Silverside",50,7,37,"",26495
"1033",12172,"Mississippi Silverside",44,11,41,"",27159
"1034",11516,"Mississippi Silverside",71,0,4,"",25698
"1035",12121,"Mississippi Silverside",55,7,37,"",26517
"1036",12121,"Mississippi Silverside",62,7,37,"",26496
"1037",12121,"Mississippi Silverside",59,7,37,"",26500
"1038",12160,"Mississippi Silverside",51,71,101,"",26832
"1039",12160,"Mississippi Silverside",52,71,101,"",26833
"1040",12160,"Mississippi Silverside",49,71,101,"",26834
"1041",12160,"Mississippi Silverside",32,71,101,"",26835
"1042",12173,"Mississippi Silverside",46,0,26,"",27212
"1043",12160,"Mississippi Silverside",50,71,101,"",26837
"1044",12173,"Mississippi Silverside",52,0,26,"",27213
"1045",12160,"Mississippi Silverside",52,71,101,"",26839
"1046",12160,"Mississippi Silverside",53,71,101,"",26840
"1047",12160,"Mississippi Silverside",47,71,101,"",26841
"1048",12173,"Mississippi Silverside",56,0,26,"",27203
"1049",12160,"Mississippi Silverside",51,71,101,"",26843
"1050",12160,"Mississippi Silverside",47,71,101,"",26844
"1051",12121,"Mississippi Silverside",56,7,37,"",26493
"1052",12160,"Mississippi Silverside",45,71,101,"",26846
"1053",12160,"Mississippi Silverside",47,71,101,"",26847
"1054",12173,"Mississippi Silverside",46,0,26,"",27205
"1055",12160,"Mississippi Silverside",70,71,101,"",26849
"1056",12160,"Mississippi Silverside",48,71,101,"",26850
"1057",12160,"Mississippi Silverside",42,71,101,"",26851
"1058",12173,"Mississippi Silverside",49,0,26,"",27201
"1059",12173,"Mississippi Silverside",64,0,26,"",27202
"1060",12160,"Mississippi Silverside",67,71,101,"",26854
"1061",12160,"Mississippi Silverside",55,71,101,"",26855
"1062",12174,"Mississippi Silverside",72,0,27,"",27241
"1063",12174,"Mississippi Silverside",56,0,27,"",27242
"1064",12211,"Mississippi Silverside",60,35,65,"",27555
"1065",12174,"Mississippi Silverside",60,0,27,"",27237
"1066",12160,"Mississippi Silverside",41,71,101,"",26860
"1067",12174,"Mississippi Silverside",71,0,27,"",27235
"1068",12174,"Mississippi Silverside",62,0,27,"",27238
"1069",12224,"Mississippi Silverside",82,6,36,"",27907
"1070",12212,"Mississippi Silverside",82,124,154,"",27570
"1071",12212,"Mississippi Silverside",49,124,154,"",27569
"1072",12224,"Mississippi Silverside",76,6,36,"",27903
"1073",12174,"Mississippi Silverside",70,0,27,"",27233
"1074",12212,"Mississippi Silverside",77,124,154,"",27568
"1075",12124,"Mississippi Silverside",55,113,143,"",26548
"1076",12174,"Mississippi Silverside",63,0,27,"",27245
"1077",10952,"Mississippi Silverside",67,0,1,"",25239
"1078",12174,"Mississippi Silverside",61,0,27,"",27219
"1079",12174,"Mississippi Silverside",60,0,27,"",27231
"1080",12124,"Mississippi Silverside",75,113,143,"",26541
"1081",10953,"Mississippi Silverside",51,0,2,"",25240
"1082",12174,"Mississippi Silverside",58,0,27,"",27228
"1083",12212,"Mississippi Silverside",58,124,154,"",27581
"1084",12124,"Mississippi Silverside",73,113,143,"",26560
"1085",12174,"Mississippi Silverside",64,0,27,"",27221
"1086",12212,"Mississippi Silverside",73,124,154,"",27577
"1087",12212,"Mississippi Silverside",63,124,154,"",27580
"1088",12212,"Mississippi Silverside",46,124,154,"",27575
"1089",12225,"Mississippi Silverside",75,70,100,"",27935
"1090",12212,"Mississippi Silverside",61,124,154,"",27586
"1091",12124,"Mississippi Silverside",81,113,143,"",26567
"1092",12175,"Mississippi Silverside",46,129,159,"",27259
"1093",12175,"Mississippi Silverside",47,129,159,"",27269
"1094",12175,"Mississippi Silverside",53,129,159,"",27246
"1095",12175,"Mississippi Silverside",42,129,159,"",27272
"1096",12212,"Mississippi Silverside",68,124,154,"",27573
"1097",12175,"Mississippi Silverside",53,129,159,"",27265
"1098",12161,"Mississippi Silverside",54,68,98,"",26905
"1099",12161,"Mississippi Silverside",55,68,98,"",26906
"1100",12175,"Mississippi Silverside",49,129,159,"",27267
"1101",12213,"Mississippi Silverside",50,0,4,"",27599
"1102",12175,"Mississippi Silverside",46,129,159,"",27264
"1103",12225,"Mississippi Silverside",72,70,100,"",27946
"1104",12161,"Mississippi Silverside",40,68,98,"",26911
"1105",12126,"Mississippi Silverside",80,896,926,"",26580
"1106",12161,"Mississippi Silverside",48,68,98,"",26900
"1107",12214,"Mississippi Silverside",31,90,120,"",27609
"1108",12175,"Mississippi Silverside",43,129,159,"",27270
"1109",12161,"Mississippi Silverside",55,68,98,"",26903
"1110",12214,"Mississippi Silverside",37,90,120,"",27624
"1111",12161,"Mississippi Silverside",51,68,98,"",26918
"1112",12161,"Mississippi Silverside",64,68,98,"",26919
"1113",12214,"Mississippi Silverside",38,90,120,"",27629
"1114",12175,"Mississippi Silverside",48,129,159,"",27254
"1115",12175,"Mississippi Silverside",45,129,159,"",27273
"1116",12214,"Mississippi Silverside",38,90,120,"",27605
"1117",12161,"Mississippi Silverside",56,68,98,"",26924
"1118",12102,"Mississippi Silverside",54,0,2,"",26221
"1119",11402,"Mississippi Silverside",51,0,1,"",25449
"1120",12161,"Mississippi Silverside",57,68,98,"",26914
"1121",12126,"Mississippi Silverside",49,896,926,"",26573
"1122",12126,"Mississippi Silverside",76,896,926,"",26578
"1123",12103,"Mississippi Silverside",62,83,113,"",26241
"1124",12126,"Mississippi Silverside",57,896,926,"",26575
"1125",12161,"Mississippi Silverside",44,68,98,"",26920
"1126",12103,"Mississippi Silverside",60,83,113,"",26235
"1127",12103,"Mississippi Silverside",69,83,113,"",26240
"1128",12126,"Mississippi Silverside",87,896,926,"",26579
"1129",11462,"Mississippi Silverside",62,0,4,"",25463
"1130",12126,"Mississippi Silverside",99,896,926,"",26577
"1131",12126,"Mississippi Silverside",62,896,926,"",26583
"1132",12103,"Mississippi Silverside",51,83,113,"",26244
"1133",12126,"Mississippi Silverside",60,896,926,"",26584
"1134",12103,"Mississippi Silverside",50,83,113,"",26230
"1135",12126,"Mississippi Silverside",79,896,926,"",26585
"1136",12126,"Mississippi Silverside",84,896,926,"",26582
"1137",12126,"Mississippi Silverside",70,896,926,"",26581
"1138",12163,"Mississippi Silverside",40,141,171,"",26950
"1139",12163,"Mississippi Silverside",56,141,171,"",26948
"1140",12103,"Mississippi Silverside",58,83,113,"",26239
"1141",12163,"Mississippi Silverside",54,141,171,"",26958
"1142",12163,"Mississippi Silverside",54,141,171,"",26934
"1143",12103,"Mississippi Silverside",49,83,113,"",26243
"1144",12103,"Mississippi Silverside",52,83,113,"",26226
"1145",12103,"Mississippi Silverside",85,83,113,"",26242
"1146",12103,"Mississippi Silverside",46,83,113,"",26247
"1147",12103,"Mississippi Silverside",51,83,113,"",26246
"1148",12129,"Mississippi Silverside",59,0,17,"",26644
"1149",12103,"Mississippi Silverside",61,83,113,"",26225
"1150",12104,"Mississippi Silverside",53,0,1,"",26253
"1151",12177,"Mississippi Silverside",51,0,11,"",27318
"1152",12177,"Mississippi Silverside",57,0,11,"",27315
"1153",12129,"Mississippi Silverside",50,0,17,"",26642
"1154",12106,"Mississippi Silverside",59,0,11,"",26263
"1155",12129,"Mississippi Silverside",70,0,17,"",26639
"1156",12106,"Mississippi Silverside",80,0,11,"",26262
"1157",12106,"Mississippi Silverside",58,0,11,"",26258
"1158",12129,"Mississippi Silverside",78,0,17,"",26630
"1159",12163,"Mississippi Silverside",45,141,171,"",26944
"1160",12215,"Mississippi Silverside",43,55,85,"",27638
"1161",12215,"Mississippi Silverside",39,55,85,"",27650
"1162",12163,"Mississippi Silverside",54,141,171,"",26953
"1163",12163,"Mississippi Silverside",76,141,171,"",26954
"1164",12129,"Mississippi Silverside",58,0,17,"",26638
"1165",12163,"Mississippi Silverside",33,141,171,"",26957
"1166",12129,"Mississippi Silverside",54,0,17,"",26641
"1167",12163,"Mississippi Silverside",43,141,171,"",26956
"1168",12108,"Mississippi Silverside",37,77,107,"",26288
"1169",12163,"Mississippi Silverside",39,141,171,"",26942
"1170",12163,"Mississippi Silverside",56,141,171,"",26955
"1171",12163,"Mississippi Silverside",59,141,171,"",26952
"1172",12181,"Mississippi Silverside",61,0,14,"",27322
"1173",12108,"Mississippi Silverside",34,77,107,"",26281
"1174",12129,"Mississippi Silverside",56,0,17,"",26629
"1175",12164,"Mississippi Silverside",71,283,313,"",26976
"1176",12181,"Mississippi Silverside",62,0,14,"",27326
"1177",12129,"Mississippi Silverside",53,0,17,"",26637
"1178",12129,"Mississippi Silverside",69,0,17,"",26636
"1179",12182,"Mississippi Silverside",43,0,16,"",27344
"1180",12164,"Mississippi Silverside",42,283,313,"",26987
"1181",12164,"Mississippi Silverside",56,283,313,"",26988
"1182",12108,"Mississippi Silverside",49,77,107,"",26282
"1183",12108,"Mississippi Silverside",44,77,107,"",26272
"1184",12164,"Mississippi Silverside",58,283,313,"",26982
"1185",12164,"Mississippi Silverside",76,283,313,"",26974
"1186",12130,"Mississippi Silverside",76,0,1,"",26647
"1187",12108,"Mississippi Silverside",34,77,107,"",26296
"1188",12182,"Mississippi Silverside",53,0,16,"",27340
"1189",12131,"Mississippi Silverside",75,0,1,"",26650
"1190",12216,"Mississippi Silverside",60,201,231,"",27691
"1191",12164,"Mississippi Silverside",39,283,313,"",26989
"1192",12164,"Mississippi Silverside",62,283,313,"",26977
"1193",12164,"Mississippi Silverside",42,283,313,"",26994
"1194",12108,"Mississippi Silverside",38,77,107,"",26273
"1195",12164,"Mississippi Silverside",72,283,313,"",26996
"1196",12164,"Mississippi Silverside",61,283,313,"",26995
"1197",12109,"Mississippi Silverside",84,0,17,"",26302
"1198",12164,"Mississippi Silverside",73,283,313,"",26997
"1199",12183,"Mississippi Silverside",44,0,5,"",27353
"1200",12109,"Mississippi Silverside",57,0,17,"",26305
"1201",12109,"Mississippi Silverside",54,0,17,"",26311
"1202",12141,"Mississippi Silverside",70,0,4,"",26663
"1203",12109,"Mississippi Silverside",80,0,17,"",26312
"1204",12141,"Mississippi Silverside",75,0,4,"",26664
"1205",12109,"Mississippi Silverside",85,0,17,"",26310
"1206",12141,"Mississippi Silverside",89,0,4,"",26662
"1207",12167,"Mississippi Silverside",75,144,174,"",27020
"1208",12109,"Mississippi Silverside",68,0,17,"",26307
"1209",12143,"Mississippi Silverside",64,7,37,"",26684
"1210",12109,"Mississippi Silverside",46,0,17,"",26306
"1211",12167,"Mississippi Silverside",72,144,174,"",27026
"1212",12167,"Mississippi Silverside",58,144,174,"",27035
"1213",12109,"Mississippi Silverside",69,0,17,"",26308
"1214",12167,"Mississippi Silverside",68,144,174,"",27010
"1215",12167,"Mississippi Silverside",85,144,174,"",27018
"1216",12184,"Mississippi Silverside",51,30,60,"",27371
"1217",11545,"Mississippi Silverside",79,0,11,"",25846
"1218",12184,"Mississippi Silverside",66,30,60,"",27363
"1219",12143,"Mississippi Silverside",80,7,37,"",26680
"1220",12143,"Mississippi Silverside",80,7,37,"",26690
"1221",12167,"Mississippi Silverside",68,144,174,"",27034
"1222",12167,"Mississippi Silverside",71,144,174,"",27011
"1223",12167,"Mississippi Silverside",79,144,174,"",27022
"1224",12184,"Mississippi Silverside",50,30,60,"",27377
"1225",12167,"Mississippi Silverside",79,144,174,"",27016
"1226",12184,"Mississippi Silverside",42,30,60,"",27365
"1227",12184,"Mississippi Silverside",52,30,60,"",27362
"1228",12167,"Mississippi Silverside",74,144,174,"",27021
"1229",12167,"Mississippi Silverside",62,144,174,"",27029
"1230",12143,"Mississippi Silverside",84,7,37,"",26677
"1231",12115,"Mississippi Silverside",64,0,3,"",26329
"1232",12167,"Mississippi Silverside",81,144,174,"",27015
"1233",12117,"Mississippi Silverside",37,0,1,"",26332
"1234",12118,"Mississippi Silverside",60,51,81,"",26478
"1235",12118,"Mississippi Silverside",61,51,81,"",26489
"1236",12143,"Mississippi Silverside",67,7,37,"",26700
"1237",12118,"Mississippi Silverside",61,51,81,"",26474
"1238",12143,"Mississippi Silverside",73,7,37,"",26682
"1239",12143,"Mississippi Silverside",71,7,37,"",26702
"1240",11546,"Mississippi Silverside",68,0,18,"",25877
"1241",12118,"Mississippi Silverside",49,51,81,"",26481
"1242",12222,"Mississippi Silverside",53,388,418,"",27862
"1243",12205,"Mississippi Silverside",58,4,34,"",27502
"1244",12118,"Mississippi Silverside",72,51,81,"",26470
"1245",12143,"Mississippi Silverside",63,7,37,"",26689
"1246",12118,"Mississippi Silverside",48,51,81,"",26479
"1247",12118,"Mississippi Silverside",48,51,81,"",26509
"1248",12118,"Mississippi Silverside",45,51,81,"",26524
"1249",12118,"Mississippi Silverside",55,51,81,"",26503
"1250",12118,"Mississippi Silverside",51,51,81,"",26498
"1251",12118,"Mississippi Silverside",42,51,81,"",26482
"1252",12118,"Mississippi Silverside",68,51,81,"",26472
"1253",12118,"Mississippi Silverside",35,51,81,"",26487
"1254",12196,"Mississippi Silverside",72,0,6,"",27405
"1255",12144,"Mississippi Silverside",50,0,4,"",26706
"1256",12144,"Mississippi Silverside",38,0,4,"",26705
"1257",12196,"Mississippi Silverside",69,0,6,"",27404
"1258",12118,"Mississippi Silverside",41,51,81,"",26519
"1259",12196,"Mississippi Silverside",72,0,6,"",27403
"1260",12118,"Mississippi Silverside",52,51,81,"",26473
"1261",12197,"Mississippi Silverside",60,0,3,"",27411
"1262",12209,"Mississippi Silverside",74,0,9,"",27524
"1263",12169,"Mississippi Silverside",65,2,28,"",27074
"1264",11547,"Mississippi Silverside",64,0,27,"",25911
"1265",11547,"Mississippi Silverside",68,0,27,"",25895
"1266",12169,"Mississippi Silverside",78,2,28,"",27081
"1267",12119,"Mississippi Silverside",53,17,47,"",26349
"1268",12119,"Mississippi Silverside",50,17,47,"",26360
"1269",11547,"Mississippi Silverside",55,0,27,"",25909
"1270",11547,"Mississippi Silverside",63,0,27,"",25900
"1271",12119,"Mississippi Silverside",58,17,47,"",26359
"1272",11547,"Mississippi Silverside",52,0,27,"",25918
"1273",12119,"Mississippi Silverside",73,17,47,"",26352
"1274",12198,"Mississippi Silverside",64,100,130,"",27416
"1275",11547,"Mississippi Silverside",63,0,27,"",25912
"1276",11547,"Mississippi Silverside",66,0,27,"",25919
"1277",12121,"Mississippi Silverside",52,7,37,"",26486
"1278",12198,"Mississippi Silverside",37,100,130,"",27422
"1279",12146,"Mississippi Silverside",42,0,3,"",26734
"1280",12146,"Mississippi Silverside",36,0,3,"",26735
"1281",12119,"Mississippi Silverside",53,17,47,"",26346
"1282",12119,"Mississippi Silverside",54,17,47,"",26347
"1283",12169,"Mississippi Silverside",59,2,28,"",27085
"1284",12169,"Mississippi Silverside",56,2,28,"",27071
"1285",12169,"Mississippi Silverside",73,2,28,"",27067
"1286",12169,"Mississippi Silverside",67,2,28,"",27068
"1287",12169,"Mississippi Silverside",55,2,28,"",27079
"1288",12198,"Mississippi Silverside",69,100,130,"",27441
"1289",11547,"Mississippi Silverside",66,0,27,"",25898
"1290",12169,"Mississippi Silverside",47,2,28,"",27069
"1291",11547,"Mississippi Silverside",67,0,27,"",25903
"1292",12119,"Mississippi Silverside",38,17,47,"",26345
"1293",11477,"Mississippi Silverside",55,60,90,"",25580
"1294",12198,"Mississippi Silverside",72,100,130,"",27418
"1295",12198,"Mississippi Silverside",30,100,130,"",27437
"1296",11547,"Mississippi Silverside",71,0,27,"",25908
"1297",12119,"Mississippi Silverside",63,17,47,"",26353
"1298",11547,"Mississippi Silverside",53,0,27,"",25907
"1299",11547,"Mississippi Silverside",67,0,27,"",25915
"1300",12199,"Mississippi Silverside",61,0,12,"",27448
"1301",12170,"Mississippi Silverside",62,510,540,"",27115
"1302",12170,"Mississippi Silverside",53,510,540,"",27120
"1303",12199,"Mississippi Silverside",63,0,12,"",27449
"1304",12119,"Mississippi Silverside",50,17,47,"",26340
"1305",11548,"Mississippi Silverside",63,0,5,"",25946
"1306",11548,"Mississippi Silverside",62,0,5,"",25943
"1307",12119,"Mississippi Silverside",61,17,47,"",26343
"1308",11549,"Mississippi Silverside",99,0,3,"",25948
"1309",12151,"Mississippi Silverside",70,0,6,"",26754
"1310",11549,"Mississippi Silverside",64,0,3,"",25950
"1311",12119,"Mississippi Silverside",47,17,47,"",26351
"1312",12119,"Mississippi Silverside",46,17,47,"",26338
"1313",12152,"Mississippi Silverside",45,0,3,"",26763
"1314",12152,"Mississippi Silverside",75,0,3,"",26762
"1315",12221,"Mississippi Silverside",75,894,924,"",27815
"1316",12170,"Mississippi Silverside",81,510,540,"",27106
"1317",12119,"Mississippi Silverside",53,17,47,"",26334
"1318",12170,"Mississippi Silverside",60,510,540,"",27098
"1319",12170,"Mississippi Silverside",60,510,540,"",27102
"1320",12119,"Mississippi Silverside",53,17,47,"",26337
"1321",11552,"Mississippi Silverside",87,0,16,"",25965
"1322",11552,"Mississippi Silverside",80,0,16,"",25980
"1323",12158,"Mississippi Silverside",82,8,38,"",26785
"1324",12170,"Mississippi Silverside",66,510,540,"",27099
"1325",12158,"Mississippi Silverside",73,8,38,"",26772
"1326",12120,"Mississippi Silverside",50,0,12,"",26395
"1327",12170,"Mississippi Silverside",61,510,540,"",27112
"1328",12158,"Mississippi Silverside",63,8,38,"",26794
"1329",12158,"Mississippi Silverside",62,8,38,"",26774
"1330",12170,"Mississippi Silverside",32,510,540,"",27101
"1331",12158,"Mississippi Silverside",71,8,38,"",26798
"1332",12158,"Mississippi Silverside",73,8,38,"",26776
"1333",12171,"Mississippi Silverside",65,149,179,"",27145
"1334",12171,"Mississippi Silverside",84,149,179,"",27127
"1335",12158,"Mississippi Silverside",74,8,38,"",26796
"1336",12171,"Mississippi Silverside",50,149,179,"",27148
"1337",12171,"Mississippi Silverside",54,149,179,"",27128
"1338",12171,"Mississippi Silverside",71,149,179,"",27129
"1339",12171,"Mississippi Silverside",53,149,179,"",27150
"1340",12171,"Mississippi Silverside",60,149,179,"",27135
"1341",12171,"Mississippi Silverside",76,149,179,"",27151
"1342",12202,"Mississippi Silverside",87,24,54,"",27462
"1343",12171,"Mississippi Silverside",78,149,179,"",27144
"1344",12202,"Mississippi Silverside",58,24,54,"",27477
"1345",12171,"Mississippi Silverside",70,149,179,"",27140
"1346",12171,"Mississippi Silverside",81,149,179,"",27141
"1347",12222,"Mississippi Silverside",52,388,418,"",27864
"1348",12158,"Mississippi Silverside",60,8,38,"",26780
"1349",12205,"Mississippi Silverside",69,4,34,"",27500
"1350",12205,"Mississippi Silverside",64,4,34,"",27499
"1351",12171,"Mississippi Silverside",63,149,179,"",27142
"1352",12205,"Mississippi Silverside",88,4,34,"",27495
"1353",12205,"Mississippi Silverside",60,4,34,"",27494
"1354",12205,"Mississippi Silverside",73,4,34,"",27505
"1355",12171,"Mississippi Silverside",80,149,179,"",27133
"1356",12171,"Mississippi Silverside",73,149,179,"",27155
"1357",12171,"Mississippi Silverside",64,149,179,"",27139
"1358",12171,"Mississippi Silverside",60,149,179,"",27130
"1359",12171,"Mississippi Silverside",58,149,179,"",27154
"1360",12171,"Mississippi Silverside",65,149,179,"",27143
"1361",12171,"Mississippi Silverside",62,149,179,"",27137
"1362",12159,"Mississippi Silverside",59,17,47,"",26824
"1363",12175,"Mississippi Silverside",53,129,159,"",27252
"1364",12161,"Mississippi Silverside",43,68,98,"",26915
"1365",12159,"Mississippi Silverside",58,17,47,"",26821
"1366",12205,"Mississippi Silverside",60,4,34,"",27506
"1367",12222,"Mississippi Silverside",56,388,418,"",27838
"1368",12205,"Mississippi Silverside",53,4,34,"",27503
"1369",12172,"Mississippi Silverside",66,11,41,"",27174
"1370",12205,"Mississippi Silverside",88,4,34,"",27514
"1371",12161,"Mississippi Silverside",51,68,98,"",26925
"1372",12205,"Mississippi Silverside",67,4,34,"",27492
"1373",12205,"Mississippi Silverside",63,4,34,"",27489
"1374",12205,"Mississippi Silverside",51,4,34,"",27516
"1375",12205,"Mississippi Silverside",42,4,34,"",27488
"1376",12205,"Mississippi Silverside",59,4,34,"",27515
"1377",12205,"Mississippi Silverside",51,4,34,"",27507
"1378",12222,"Mississippi Silverside",59,388,418,"",27859
"1379",12205,"Mississippi Silverside",56,4,34,"",27490
"1380",12205,"Mississippi Silverside",54,4,34,"",27487
"1381",12172,"Mississippi Silverside",48,11,41,"",27184
"1382",12172,"Mississippi Silverside",63,11,41,"",27185
"1383",12128,"Mississippi Silverside",32,0,1,"",26606
"1384",12172,"Mississippi Silverside",59,11,41,"",27177
"1385",12172,"Mississippi Silverside",71,11,41,"",27158
"1386",12163,"Mississippi Silverside",55,141,171,"",26951
"1387",12209,"Mississippi Silverside",62,0,9,"",27525
"1388",12209,"Mississippi Silverside",71,0,9,"",27520
"1389",12209,"Mississippi Silverside",90,0,9,"",27522
"1390",12209,"Mississippi Silverside",74,0,9,"",27526
"1391",12223,"Mississippi Silverside",55,71,101,"",27888
"1392",12223,"Mississippi Silverside",55,71,101,"",27879
"1393",12172,"Mississippi Silverside",63,11,41,"",27160
"1394",12223,"Mississippi Silverside",83,71,101,"",27878
"1395",12160,"Mississippi Silverside",40,71,101,"",26852
"1396",12160,"Mississippi Silverside",50,71,101,"",26853
"1397",12223,"Mississippi Silverside",64,71,101,"",27900
"1398",12163,"Mississippi Silverside",38,141,171,"",26945
"1399",12173,"Mississippi Silverside",60,0,26,"",27196
"1400",12173,"Mississippi Silverside",52,0,26,"",27195
"1401",12160,"Mississippi Silverside",65,71,101,"",26858
"1402",12173,"Mississippi Silverside",65,0,26,"",27207
"1403",12173,"Mississippi Silverside",60,0,26,"",27197
"1404",12173,"Mississippi Silverside",54,0,26,"",27214
"1405",12173,"Mississippi Silverside",67,0,26,"",27215
"1406",12211,"Mississippi Silverside",54,35,65,"",27560
"1407",12173,"Mississippi Silverside",49,0,26,"",27217
"1408",12211,"Mississippi Silverside",48,35,65,"",27540
"1409",12173,"Mississippi Silverside",54,0,26,"",27218
"1410",12173,"Mississippi Silverside",68,0,26,"",27194
"1411",12173,"Mississippi Silverside",54,0,26,"FISH W/OUT EYE; HEALED WOUND NOT CAUSED BY US.",27210
"1412",12211,"Mississippi Silverside",66,35,65,"",27546
"1413",12173,"Mississippi Silverside",53,0,26,"",27211
"1414",12173,"Mississippi Silverside",58,0,26,"",27198
"1415",12160,"Mississippi Silverside",46,71,101,"",26845
"1416",12173,"Mississippi Silverside",51,0,26,"",27206
"1417",12173,"Mississippi Silverside",53,0,26,"",27200
"1418",12211,"Mississippi Silverside",69,35,65,"",27543
"1419",12173,"Mississippi Silverside",58,0,26,"",27209
"1420",12173,"Mississippi Silverside",58,0,26,"",27199
"1421",12173,"Mississippi Silverside",56,0,26,"",27208
"1422",12211,"Mississippi Silverside",42,35,65,"",27545
"1423",12211,"Mississippi Silverside",60,35,65,"",27553
"1424",12173,"Mississippi Silverside",49,0,26,"",27204
"1425",12174,"Mississippi Silverside",61,0,27,"",27239
"1426",12211,"Mississippi Silverside",63,35,65,"",27544
"1427",12211,"Mississippi Silverside",68,35,65,"",27551
"1428",12224,"Mississippi Silverside",81,6,36,"",27911
"1429",12211,"Mississippi Silverside",49,35,65,"",27556
"1430",12174,"Mississippi Silverside",61,0,27,"",27234
"1431",12212,"Mississippi Silverside",48,124,154,"",27567
"1432",12212,"Mississippi Silverside",71,124,154,"",27596
"1433",12151,"Mississippi Silverside",43,0,6,"",26758
"1434",12224,"Mississippi Silverside",72,6,36,"",27927
"1435",12224,"Mississippi Silverside",61,6,36,"",27932
"1436",12182,"Mississippi Silverside",61,0,16,"",27336
"1437",12212,"Mississippi Silverside",45,124,154,"",27583
"1438",12224,"Mississippi Silverside",72,6,36,"",27916
"1439",12174,"Mississippi Silverside",55,0,27,"",27227
"1440",12212,"Mississippi Silverside",63,124,154,"",27595
"1441",12124,"Mississippi Silverside",49,113,143,"",26557
"1442",12212,"Mississippi Silverside",61,124,154,"",27594
"1443",12212,"Mississippi Silverside",65,124,154,"",27585
"1444",12174,"Mississippi Silverside",57,0,27,"",27244
"1445",12124,"Mississippi Silverside",38,113,143,"",26559
"1446",12212,"Mississippi Silverside",54,124,154,"",27582
"1447",12225,"Mississippi Silverside",79,70,100,"",27961
"1448",12174,"Mississippi Silverside",67,0,27,"",27223
"1449",12212,"Mississippi Silverside",53,124,154,"",27588
"1450",12225,"Mississippi Silverside",60,70,100,"",27940
"1451",12225,"Mississippi Silverside",77,70,100,"",27943
"1452",12225,"Mississippi Silverside",63,70,100,"",27953
"1453",12167,"Mississippi Silverside",80,144,174,"",27012
"1454",12225,"Mississippi Silverside",32,70,100,"",27954
"1455",12161,"Mississippi Silverside",44,68,98,"",26898
"1456",12212,"Mississippi Silverside",75,124,154,"",27578
"1457",12212,"Mississippi Silverside",62,124,154,"",27592
"1458",12212,"Mississippi Silverside",64,124,154,"",27576
"1459",12212,"Mississippi Silverside",45,124,154,"",27590
"1460",12225,"Mississippi Silverside",58,70,100,"",27936
"1461",12212,"Mississippi Silverside",48,124,154,"",27589
"1462",12175,"Mississippi Silverside",50,129,159,"",27248
"1463",12175,"Mississippi Silverside",48,129,159,"",27256
"1464",12213,"Mississippi Silverside",48,0,4,"",27600
"1465",12225,"Mississippi Silverside",75,70,100,"",27960
"1466",12225,"Mississippi Silverside",63,70,100,"",27938
"1467",12219,"Mississippi Silverside",60,196,226,"",27737
"1468",12175,"Mississippi Silverside",42,129,159,"",27255
"1469",12161,"Mississippi Silverside",73,68,98,"",26899
"1470",12214,"Mississippi Silverside",42,90,120,"",27601
"1471",12225,"Mississippi Silverside",65,70,100,"",27942
"1472",12214,"Mississippi Silverside",20,90,120,"",27627
"1473",12175,"Mississippi Silverside",41,129,159,"",27275
"1474",12225,"Mississippi Silverside",52,70,100,"",27949
"1475",12214,"Mississippi Silverside",43,90,120,"",27625
"1476",12175,"Mississippi Silverside",48,129,159,"",27266
"1477",12167,"Mississippi Silverside",69,144,174,"",27027
"1478",12214,"Mississippi Silverside",45,90,120,"",27613
"1479",12214,"Mississippi Silverside",48,90,120,"",27610
"1480",12167,"Mississippi Silverside",73,144,174,"",27024
"1481",12175,"Mississippi Silverside",52,129,159,"",27258
"1482",12161,"Mississippi Silverside",45,68,98,"",26912
"1483",12102,"Mississippi Silverside",60,0,2,"",26222
"1484",12143,"Mississippi Silverside",63,7,37,"",26695
"1485",12214,"Mississippi Silverside",39,90,120,"",27607
"1486",12161,"Mississippi Silverside",59,68,98,"",26916
"1487",12126,"Mississippi Silverside",75,896,926,"",26599
