"","OrganismCode","EventID","StationCode","Datetime","SampleDate","WaterTemp","SpecificConductance","Conductivity","Turbidity","DO","pH","Secchi","WeatherCode","VegetationRank","MicrocystisRank","MethodCode","GearCode","GearConditionCode","SampleAltered","SampleDate2","year","month","SampleID","Count","ï..OrganismID","OrganismCode.y","FishCode","Code_UCDAVIS","CommonName","Category","Species","Genus","Family","Order","Class","Phylum","Native","State.Status","Federal.Status","Status.Abrev","LifeStage","FishDiet","Legend_Clams","Legend_Fish_Color_hex","Legend_Fish","Legend_Macro","Legend_Meso","Analy","Analy2","CN","Season"
"1285","LFS",10200,"PCS","5/16/2023 11:30","5/16/2023",24.3,579,572,25.9,6.22,7.7,0.28,"CLR",2,NA,"FKTR","FKTR",1,NA,2023-05-16,2023,5,"20230516_1130_PCS_LFS",0,294,"942","LONSME","LFS","Longfin Smelt","Fish","thaleichthys","Spirinchus","Osmeridae","Osmeriformes","Actinopterygii","Chordata","Native","State Threatened","Federal Proposed Endangered","ST, FPE","",FALSE,"Present",NA,"Longfin Smelt","Fish Larvae","Fish Larvae","fish","fish","Longfin Smelt","Spring"
"1286","LFS",10190,"PCS","5/9/2023 10:51","5/9/2023",18.2,474,412,51.7,6.22,7.63,0.18,"CLD",1,NA,"FKTR","FKTR",1,NA,2023-05-09,2023,5,"20230509_1051_PCS_LFS",0,294,"942","LONSME","LFS","Longfin Smelt","Fish","thaleichthys","Spirinchus","Osmeridae","Osmeriformes","Actinopterygii","Chordata","Native","State Threatened","Federal Proposed Endangered","ST, FPE","",FALSE,"Present",NA,"Longfin Smelt","Fish Larvae","Fish Larvae","fish","fish","Longfin Smelt","Spring"
"1287","LFS",9991,"PCS","1/24/2023 14:54","1/24/2023",8.4,349,238,122.7,9.53,7.67,0.09,"CLR",NA,NA,"FKTR","FKTR",1,"Y",2023-01-24,2023,1,"20230124_1454_PCS_LFS",0,294,"942","LONSME","LFS","Longfin Smelt","Fish","thaleichthys","Spirinchus","Osmeridae","Osmeriformes","Actinopterygii","Chordata","Native","State Threatened","Federal Proposed Endangered","ST, FPE","",FALSE,"Present",NA,"Longfin Smelt","Fish Larvae","Fish Larvae","fish","fish","Longfin Smelt","Winter"
"1288","LFS",10175,"PCS","5/5/2023 11:31","5/5/2023",17.8,587,507,32.2,6.47,7.66,0.2,"CLD",NA,NA,"FKTR","FKTR",1,NA,2023-05-05,2023,5,"20230505_1131_PCS_LFS",0,294,"942","LONSME","LFS","Longfin Smelt","Fish","thaleichthys","Spirinchus","Osmeridae","Osmeriformes","Actinopterygii","Chordata","Native","State Threatened","Federal Proposed Endangered","ST, FPE","",FALSE,"Present",NA,"Longfin Smelt","Fish Larvae","Fish Larvae","fish","fish","Longfin Smelt","Spring"
"1289","LFS",10202,"PCS","5/18/2023 11:51","5/18/2023",24.9,689,688,21.9,5.78,7.74,0.29,"CLR",2,NA,"FKTR","FKTR",1,NA,2023-05-18,2023,5,"20230518_1151_PCS_LFS",0,294,"942","LONSME","LFS","Longfin Smelt","Fish","thaleichthys","Spirinchus","Osmeridae","Osmeriformes","Actinopterygii","Chordata","Native","State Threatened","Federal Proposed Endangered","ST, FPE","",FALSE,"Present",NA,"Longfin Smelt","Fish Larvae","Fish Larvae","fish","fish","Longfin Smelt","Spring"
"1290","LFS",10262,"PCS","6/14/2023 8:58","6/14/2023",22,717,676,32.8,5.66,7.84,0.27,"CLR",1,NA,"FKTR","FKTR",1,NA,2023-06-14,2023,6,"20230614_0858_PCS_LFS",0,294,"942","LONSME","LFS","Longfin Smelt","Fish","thaleichthys","Spirinchus","Osmeridae","Osmeriformes","Actinopterygii","Chordata","Native","State Threatened","Federal Proposed Endangered","ST, FPE","",FALSE,"Present",NA,"Longfin Smelt","Fish Larvae","Fish Larvae","fish","fish","Longfin Smelt","Summer"
"1291","LFS",10101,"PCS","3/28/2023 12:28","3/28/2023",12.2,368,278,75.2,9.05,7.78,0.15,"RAN",1,NA,"FKTR","FKTR",1,"Y",2023-03-28,2023,3,"20230328_1228_PCS_LFS",0,294,"942","LONSME","LFS","Longfin Smelt","Fish","thaleichthys","Spirinchus","Osmeridae","Osmeriformes","Actinopterygii","Chordata","Native","State Threatened","Federal Proposed Endangered","ST, FPE","",FALSE,"Present",NA,"Longfin Smelt","Fish Larvae","Fish Larvae","fish","fish","Longfin Smelt","Spring"
"1292","LFS",9992,"PCS","1/25/2023 14:16","1/25/2023",8.6,372,255,106.3,8.58,7.56,0.09,"CLR",2,NA,"FKTR","FKTR",1,NA,2023-01-25,2023,1,"20230125_1416_PCS_LFS",0,294,"942","LONSME","LFS","Longfin Smelt","Fish","thaleichthys","Spirinchus","Osmeridae","Osmeriformes","Actinopterygii","Chordata","Native","State Threatened","Federal Proposed Endangered","ST, FPE","",FALSE,"Present",NA,"Longfin Smelt","Fish Larvae","Fish Larvae","fish","fish","Longfin Smelt","Winter"
"1293","LFS",10173,"PCS","5/3/2023 10:40","5/3/2023",18.8,679,598,27.4,6.45,7.75,0.27,"CLD",2,NA,"FKTR","FKTR",1,NA,2023-05-03,2023,5,"20230503_1040_PCS_LFS",0,294,"942","LONSME","LFS","Longfin Smelt","Fish","thaleichthys","Spirinchus","Osmeridae","Osmeriformes","Actinopterygii","Chordata","Native","State Threatened","Federal Proposed Endangered","ST, FPE","",FALSE,"Present",NA,"Longfin Smelt","Fish Larvae","Fish Larvae","fish","fish","Longfin Smelt","Spring"
"1294","LFS",10102,"PCS","3/29/2023 12:12","3/29/2023",10.8,407,297,54.9,9.6,7.96,0.17,"CLD",2,NA,"FKTR","FKTR",1,"Y",2023-03-29,2023,3,"20230329_1212_PCS_LFS",0,294,"942","LONSME","LFS","Longfin Smelt","Fish","thaleichthys","Spirinchus","Osmeridae","Osmeriformes","Actinopterygii","Chordata","Native","State Threatened","Federal Proposed Endangered","ST, FPE","",FALSE,"Present",NA,"Longfin Smelt","Fish Larvae","Fish Larvae","fish","fish","Longfin Smelt","Spring"
"1295","LFS",10052,"PCS","2/23/2023 12:28","2/23/2023",10.1,752,538,26,9.92,8.02,0.31,"CLD",1,NA,"FKTR","FKTR",1,NA,2023-02-23,2023,2,"20230223_1228_PCS_LFS",0,294,"942","LONSME","LFS","Longfin Smelt","Fish","thaleichthys","Spirinchus","Osmeridae","Osmeriformes","Actinopterygii","Chordata","Native","State Threatened","Federal Proposed Endangered","ST, FPE","",FALSE,"Present",NA,"Longfin Smelt","Fish Larvae","Fish Larvae","fish","fish","Longfin Smelt","Winter"
"1296","LFS",10134,"PCS","4/11/2023 8:20","4/11/2023",18.4,567,496,18.2,8.57,8.29,0.32,"CLR",1,NA,"FKTR","FKTR",1,"Y",2023-04-11,2023,4,"20230411_0820_PCS_LFS",0,294,"942","LONSME","LFS","Longfin Smelt","Fish","thaleichthys","Spirinchus","Osmeridae","Osmeriformes","Actinopterygii","Chordata","Native","State Threatened","Federal Proposed Endangered","ST, FPE","",FALSE,"Present",NA,"Longfin Smelt","Fish Larvae","Fish Larvae","fish","fish","Longfin Smelt","Spring"
"1297","LFS",10109,"PCS","4/4/2023 13:45","4/4/2023",13.3,489,379,34.9,10.62,8.36,0.25,"CLR",1,NA,"FKTR","FKTR",1,NA,2023-04-04,2023,4,"20230404_1345_PCS_LFS",0,294,"942","LONSME","LFS","Longfin Smelt","Fish","thaleichthys","Spirinchus","Osmeridae","Osmeriformes","Actinopterygii","Chordata","Native","State Threatened","Federal Proposed Endangered","ST, FPE","",FALSE,"Present",NA,"Longfin Smelt","Fish Larvae","Fish Larvae","fish","fish","Longfin Smelt","Spring"
"1298","LFS",10264,"PCS","6/16/2023 10:29","6/16/2023",23.5,740,719,28.8,5.24,7.81,0.3,"CLR",1,NA,"FKTR","FKTR",1,NA,2023-06-16,2023,6,"20230616_1029_PCS_LFS",0,294,"942","LONSME","LFS","Longfin Smelt","Fish","thaleichthys","Spirinchus","Osmeridae","Osmeriformes","Actinopterygii","Chordata","Native","State Threatened","Federal Proposed Endangered","ST, FPE","",FALSE,"Present",NA,"Longfin Smelt","Fish Larvae","Fish Larvae","fish","fish","Longfin Smelt","Summer"
"1299","LFS",10051,"PCS","2/24/2023 11:20","2/24/2023",9,772,536,26.7,10.47,8.06,0.31,"CLD",1,NA,"FKTR","FKTR",1,NA,2023-02-24,2023,2,"20230224_1120_PCS_LFS",0,294,"942","LONSME","LFS","Longfin Smelt","Fish","thaleichthys","Spirinchus","Osmeridae","Osmeriformes","Actinopterygii","Chordata","Native","State Threatened","Federal Proposed Endangered","ST, FPE","",FALSE,"Present",NA,"Longfin Smelt","Fish Larvae","Fish Larvae","fish","fish","Longfin Smelt","Winter"
"1300","LFS",10201,"PCS","5/17/2023 11:02","5/17/2023",25.3,647,651,22.3,6.27,7.66,0.33,"CLR",1,NA,"FKTR","FKTR",1,NA,2023-05-17,2023,5,"20230517_1102_PCS_LFS",0,294,"942","LONSME","LFS","Longfin Smelt","Fish","thaleichthys","Spirinchus","Osmeridae","Osmeriformes","Actinopterygii","Chordata","Native","State Threatened","Federal Proposed Endangered","ST, FPE","",FALSE,"Present",NA,"Longfin Smelt","Fish Larvae","Fish Larvae","fish","fish","Longfin Smelt","Spring"
"1301","LFS",10049,"PCS","2/22/2023 12:30","2/22/2023",11.3,741,548,26.4,9.89,8.05,0.23,"CLR",2,NA,"FKTR","FKTR",1,NA,2023-02-22,2023,2,"20230222_1230_PCS_LFS",0,294,"942","LONSME","LFS","Longfin Smelt","Fish","thaleichthys","Spirinchus","Osmeridae","Osmeriformes","Actinopterygii","Chordata","Native","State Threatened","Federal Proposed Endangered","ST, FPE","",FALSE,"Present",NA,"Longfin Smelt","Fish Larvae","Fish Larvae","fish","fish","Longfin Smelt","Winter"
"1302","LFS",10146,"PCS","4/21/2023 10:05","4/21/2023",17.9,701,606,22.6,8.89,8.25,0.41,"CLR",1,NA,"FKTR","FKTR",1,NA,2023-04-21,2023,4,"20230421_1005_PCS_LFS",0,294,"942","LONSME","LFS","Longfin Smelt","Fish","thaleichthys","Spirinchus","Osmeridae","Osmeriformes","Actinopterygii","Chordata","Native","State Threatened","Federal Proposed Endangered","ST, FPE","",FALSE,"Present",NA,"Longfin Smelt","Fish Larvae","Fish Larvae","fish","fish","Longfin Smelt","Spring"
"1303","LFS",10227,"PCS","5/31/2023 10:04","5/31/2023",21,811,749,33.9,7.33,8.01,0.25,"CLR",1,NA,"FKTR","FKTR",1,NA,2023-05-31,2023,5,"20230531_1004_PCS_LFS",0,294,"942","LONSME","LFS","Longfin Smelt","Fish","thaleichthys","Spirinchus","Osmeridae","Osmeriformes","Actinopterygii","Chordata","Native","State Threatened","Federal Proposed Endangered","ST, FPE","",FALSE,"Present",NA,"Longfin Smelt","Fish Larvae","Fish Larvae","fish","fish","Longfin Smelt","Spring"
"1304","LFS",10172,"PCS","5/2/2023 11:59","5/2/2023",19,687,608,23.6,6.6,7.8,0.39,"CLD",2,NA,"FKTR","FKTR",1,NA,2023-05-02,2023,5,"20230502_1159_PCS_LFS",0,294,"942","LONSME","LFS","Longfin Smelt","Fish","thaleichthys","Spirinchus","Osmeridae","Osmeriformes","Actinopterygii","Chordata","Native","State Threatened","Federal Proposed Endangered","ST, FPE","",FALSE,"Present",NA,"Longfin Smelt","Fish Larvae","Fish Larvae","fish","fish","Longfin Smelt","Spring"
"1305","LFS",10259,"PCS","6/9/2023 10:09","6/9/2023",21.8,675,634,44.3,5.72,7.75,0.24,"CLR",2,NA,"FKTR","FKTR",1,NA,2023-06-09,2023,6,"20230609_1009_PCS_LFS",0,294,"942","LONSME","LFS","Longfin Smelt","Fish","thaleichthys","Spirinchus","Osmeridae","Osmeriformes","Actinopterygii","Chordata","Native","State Threatened","Federal Proposed Endangered","ST, FPE","",FALSE,"Present",NA,"Longfin Smelt","Fish Larvae","Fish Larvae","fish","fish","Longfin Smelt","Summer"
"1306","LFS",10145,"PCS","4/20/2023 10:44","4/20/2023",17.3,688,587,22.7,9.14,8.29,0.4,"CLR",1,NA,"FKTR","FKTR",1,NA,2023-04-20,2023,4,"20230420_1044_PCS_LFS",0,294,"942","LONSME","LFS","Longfin Smelt","Fish","thaleichthys","Spirinchus","Osmeridae","Osmeriformes","Actinopterygii","Chordata","Native","State Threatened","Federal Proposed Endangered","ST, FPE","",FALSE,"Present",NA,"Longfin Smelt","Fish Larvae","Fish Larvae","fish","fish","Longfin Smelt","Spring"
"1307","LFS",10160,"PCS","4/26/2023 9:49","4/26/2023",21.2,736,683,18.6,6.72,7.96,0.49,"CLR",1,NA,"FKTR","FKTR",1,NA,2023-04-26,2023,4,"20230426_0949_PCS_LFS",0,294,"942","LONSME","LFS","Longfin Smelt","Fish","thaleichthys","Spirinchus","Osmeridae","Osmeriformes","Actinopterygii","Chordata","Native","State Threatened","Federal Proposed Endangered","ST, FPE","",FALSE,"Present",NA,"Longfin Smelt","Fish Larvae","Fish Larvae","fish","fish","Longfin Smelt","Spring"
"1308","LFS",10228,"PCS","6/1/2023 10:15","6/1/2023",21.6,681,638,37.7,8.09,7.86,0.24,"CLR",1,NA,"FKTR","FKTR",1,NA,2023-06-01,2023,6,"20230601_1015_PCS_LFS",0,294,"942","LONSME","LFS","Longfin Smelt","Fish","thaleichthys","Spirinchus","Osmeridae","Osmeriformes","Actinopterygii","Chordata","Native","State Threatened","Federal Proposed Endangered","ST, FPE","",FALSE,"Present",NA,"Longfin Smelt","Fish Larvae","Fish Larvae","fish","fish","Longfin Smelt","Summer"
"1309","LFS",10193,"PCS","5/12/2023 12:00","5/12/2023",20.9,507,467,30.4,7.31,7.85,0.25,"CLR",1,NA,"FKTR","FKTR",1,NA,2023-05-12,2023,5,"20230512_1200_PCS_LFS",0,294,"942","LONSME","LFS","Longfin Smelt","Fish","thaleichthys","Spirinchus","Osmeridae","Osmeriformes","Actinopterygii","Chordata","Native","State Threatened","Federal Proposed Endangered","ST, FPE","",FALSE,"Present",NA,"Longfin Smelt","Fish Larvae","Fish Larvae","fish","fish","Longfin Smelt","Spring"
"1310","LFS",10111,"PCS","4/6/2023 8:52","4/6/2023",14,522,412,25,11.22,8.48,0.36,"CLR",2,NA,"FKTR","FKTR",1,"Y",2023-04-06,2023,4,"20230406_0852_PCS_LFS",0,294,"942","LONSME","LFS","Longfin Smelt","Fish","thaleichthys","Spirinchus","Osmeridae","Osmeriformes","Actinopterygii","Chordata","Native","State Threatened","Federal Proposed Endangered","ST, FPE","",FALSE,"Present",NA,"Longfin Smelt","Fish Larvae","Fish Larvae","fish","fish","Longfin Smelt","Spring"
"1311","LFS",10174,"PCS","5/4/2023 9:55","5/4/2023",18,670,581,24,5.96,7.67,0.38,"CLD",1,NA,"FKTR","FKTR",1,NA,2023-05-04,2023,5,"20230504_0955_PCS_LFS",0,294,"942","LONSME","LFS","Longfin Smelt","Fish","thaleichthys","Spirinchus","Osmeridae","Osmeriformes","Actinopterygii","Chordata","Native","State Threatened","Federal Proposed Endangered","ST, FPE","",FALSE,"Present",NA,"Longfin Smelt","Fish Larvae","Fish Larvae","fish","fish","Longfin Smelt","Spring"
"1312","LFS",10159,"PCS","4/25/2023 12:08","4/25/2023",21.3,722,672,19.8,7.61,8.07,0.49,"CLR",2,NA,"FKTR","FKTR",1,NA,2023-04-25,2023,4,"20230425_1208_PCS_LFS",0,294,"942","LONSME","LFS","Longfin Smelt","Fish","thaleichthys","Spirinchus","Osmeridae","Osmeriformes","Actinopterygii","Chordata","Native","State Threatened","Federal Proposed Endangered","ST, FPE","",FALSE,"Present",NA,"Longfin Smelt","Fish Larvae","Fish Larvae","fish","fish","Longfin Smelt","Spring"
"1313","LFS",10256,"PCS","6/6/2023 9:54","6/6/2023",22.2,736,697,33.9,4.98,7.75,0.28,"CLD",2,NA,"FKTR","FKTR",1,NA,2023-06-06,2023,6,"20230606_0954_PCS_LFS",0,294,"942","LONSME","LFS","Longfin Smelt","Fish","thaleichthys","Spirinchus","Osmeridae","Osmeriformes","Actinopterygii","Chordata","Native","State Threatened","Federal Proposed Endangered","ST, FPE","",FALSE,"Present",NA,"Longfin Smelt","Fish Larvae","Fish Larvae","fish","fish","Longfin Smelt","Summer"
"1314","LFS",10263,"PCS","6/15/2023 10:19","6/15/2023",23.3,734,709,30.6,5.53,7.84,0.27,"CLR",2,NA,"FKTR","FKTR",1,NA,2023-06-15,2023,6,"20230615_1019_PCS_LFS",0,294,"942","LONSME","LFS","Longfin Smelt","Fish","thaleichthys","Spirinchus","Osmeridae","Osmeriformes","Actinopterygii","Chordata","Native","State Threatened","Federal Proposed Endangered","ST, FPE","",FALSE,"Present",NA,"Longfin Smelt","Fish Larvae","Fish Larvae","fish","fish","Longfin Smelt","Summer"
"1315","LFS",10135,"PCS","4/12/2023 9:00","4/12/2023",17.7,574,494,17.3,8.5,8.33,0.42,"CLR",2,NA,"FKTR","FKTR",1,"Y",2023-04-12,2023,4,"20230412_0900_PCS_LFS",0,294,"942","LONSME","LFS","Longfin Smelt","Fish","thaleichthys","Spirinchus","Osmeridae","Osmeriformes","Actinopterygii","Chordata","Native","State Threatened","Federal Proposed Endangered","ST, FPE","",FALSE,"Present",NA,"Longfin Smelt","Fish Larvae","Fish Larvae","fish","fish","Longfin Smelt","Spring"
"1316","LFS",10224,"PCS","5/25/2023 10:03","5/25/2023",21.3,711,661,32.3,6.41,7.86,0.24,"CLR",1,NA,"FKTR","FKTR",1,NA,2023-05-25,2023,5,"20230525_1003_PCS_LFS",0,294,"942","LONSME","LFS","Longfin Smelt","Fish","thaleichthys","Spirinchus","Osmeridae","Osmeriformes","Actinopterygii","Chordata","Native","State Threatened","Federal Proposed Endangered","ST, FPE","",FALSE,"Present",NA,"Longfin Smelt","Fish Larvae","Fish Larvae","fish","fish","Longfin Smelt","Spring"
"1317","LFS",10047,"PCS","2/16/2023 10:34","2/16/2023",9.6,751,531,25.2,10.05,7.99,0.3,"CLD",2,NA,"FKTR","FKTR",1,NA,2023-02-16,2023,2,"20230216_1034_PCS_LFS",0,294,"942","LONSME","LFS","Longfin Smelt","Fish","thaleichthys","Spirinchus","Osmeridae","Osmeriformes","Actinopterygii","Chordata","Native","State Threatened","Federal Proposed Endangered","ST, FPE","",FALSE,"Present",NA,"Longfin Smelt","Fish Larvae","Fish Larvae","fish","fish","Longfin Smelt","Winter"
"1318","LFS",10285,"PCS","6/28/2023 10:13","6/28/2023",22.7,694,663,36.5,7.12,8,0.28,"CLR",2,NA,"FKTR","FKTR",1,NA,2023-06-28,2023,6,"20230628_1013_PCS_LFS",0,294,"942","LONSME","LFS","Longfin Smelt","Fish","thaleichthys","Spirinchus","Osmeridae","Osmeriformes","Actinopterygii","Chordata","Native","State Threatened","Federal Proposed Endangered","ST, FPE","",FALSE,"Present",NA,"Longfin Smelt","Fish Larvae","Fish Larvae","fish","fish","Longfin Smelt","Summer"
"1319","LFS",10103,"PCS","3/30/2023 10:06","3/30/2023",10.9,435,317,61.7,9.77,7.98,0.17,"CLR",2,NA,"FKTR","FKTR",1,"Y",2023-03-30,2023,3,"20230330_1006_PCS_LFS",0,294,"942","LONSME","LFS","Longfin Smelt","Fish","thaleichthys","Spirinchus","Osmeridae","Osmeriformes","Actinopterygii","Chordata","Native","State Threatened","Federal Proposed Endangered","ST, FPE","",FALSE,"Present",NA,"Longfin Smelt","Fish Larvae","Fish Larvae","fish","fish","Longfin Smelt","Spring"
"1320","LFS",10162,"PCS","4/28/2023 10:58","4/28/2023",23.4,766,744,18.7,6.66,7.86,0.37,"CLR",1,NA,"FKTR","FKTR",1,NA,2023-04-28,2023,4,"20230428_1058_PCS_LFS",0,294,"942","LONSME","LFS","Longfin Smelt","Fish","thaleichthys","Spirinchus","Osmeridae","Osmeriformes","Actinopterygii","Chordata","Native","State Threatened","Federal Proposed Endangered","ST, FPE","",FALSE,"Present",NA,"Longfin Smelt","Fish Larvae","Fish Larvae","fish","fish","Longfin Smelt","Spring"
"1321","LFS",10191,"PCS","5/10/2023 11:33","5/10/2023",18.5,484,424,43.2,7.5,7.76,0.15,"CLR",1,NA,"FKTR","FKTR",1,NA,2023-05-10,2023,5,"20230510_1133_PCS_LFS",0,294,"942","LONSME","LFS","Longfin Smelt","Fish","thaleichthys","Spirinchus","Osmeridae","Osmeriformes","Actinopterygii","Chordata","Native","State Threatened","Federal Proposed Endangered","ST, FPE","",FALSE,"Present",NA,"Longfin Smelt","Fish Larvae","Fish Larvae","fish","fish","Longfin Smelt","Spring"
"1322","LMB",10145,"PCS","4/20/2023 10:44","4/20/2023",17.3,688,587,22.7,9.14,8.29,0.4,"CLR",1,NA,"FKTR","FKTR",1,NA,2023-04-20,2023,4,"20230420_1044_PCS_LMB",0,272,"941","LARBAS","LMB","Largemouth Bass","Fish","salmoides","Micropterus","Centrarchidae","Perciformes","Actinopterygii","Chordata","Introduced","","","","",FALSE,"Present",NA,"Largemouth Bass","Fish Larvae","Fish Larvae","fish","fish","Largemouth Bass","Spring"
"1323","LMB",10288,"PCS","5/24/2023 9:31","5/24/2023",22.3,727,689,29.7,6.18,7.83,0.27,"CLR",1,NA,"FKTR","FKTR",1,NA,2023-05-24,2023,5,"20230524_0931_PCS_LMB",0,272,"941","LARBAS","LMB","Largemouth Bass","Fish","salmoides","Micropterus","Centrarchidae","Perciformes","Actinopterygii","Chordata","Introduced","","","","",FALSE,"Present",NA,"Largemouth Bass","Fish Larvae","Fish Larvae","fish","fish","Largemouth Bass","Spring"
"1324","LMB",10266,"PCS","6/21/2023 8:50","6/21/2023",22.5,791,754,29.3,5.41,7.9,0.27,"CLR",1,NA,"FKTR","FKTR",1,NA,2023-06-21,2023,6,"20230621_0850_PCS_LMB",0,272,"941","LARBAS","LMB","Largemouth Bass","Fish","salmoides","Micropterus","Centrarchidae","Perciformes","Actinopterygii","Chordata","Introduced","","","","",FALSE,"Present",NA,"Largemouth Bass","Fish Larvae","Fish Larvae","fish","fish","Largemouth Bass","Summer"
"1325","LMB",10109,"PCS","4/4/2023 13:45","4/4/2023",13.3,489,379,34.9,10.62,8.36,0.25,"CLR",1,NA,"FKTR","FKTR",1,NA,2023-04-04,2023,4,"20230404_1345_PCS_LMB",0,272,"941","LARBAS","LMB","Largemouth Bass","Fish","salmoides","Micropterus","Centrarchidae","Perciformes","Actinopterygii","Chordata","Introduced","","","","",FALSE,"Present",NA,"Largemouth Bass","Fish Larvae","Fish Larvae","fish","fish","Largemouth Bass","Spring"
"1326","LMB",9993,"PCS","1/26/2023 14:21","1/26/2023",9.3,396,277,92.5,8.47,7.86,0.08,"CLR",2,NA,"FKTR","FKTR",1,NA,2023-01-26,2023,1,"20230126_1421_PCS_LMB",0,272,"941","LARBAS","LMB","Largemouth Bass","Fish","salmoides","Micropterus","Centrarchidae","Perciformes","Actinopterygii","Chordata","Introduced","","","","",FALSE,"Present",NA,"Largemouth Bass","Fish Larvae","Fish Larvae","fish","fish","Largemouth Bass","Winter"
"1327","LMB",10229,"PCS","6/2/2023 10:15","6/2/2023",22.6,726,692,40,4.92,7.69,0.25,"CLR",2,NA,"FKTR","FKTR",1,NA,2023-06-02,2023,6,"20230602_1015_PCS_LMB",1,272,"941","LARBAS","LMB","Largemouth Bass","Fish","salmoides","Micropterus","Centrarchidae","Perciformes","Actinopterygii","Chordata","Introduced","","","","",FALSE,"Present",NA,"Largemouth Bass","Fish Larvae","Fish Larvae","fish","fish","Largemouth Bass","Summer"
"1328","LMB",9992,"PCS","1/25/2023 14:16","1/25/2023",8.6,372,255,106.3,8.58,7.56,0.09,"CLR",2,NA,"FKTR","FKTR",1,NA,2023-01-25,2023,1,"20230125_1416_PCS_LMB",0,272,"941","LARBAS","LMB","Largemouth Bass","Fish","salmoides","Micropterus","Centrarchidae","Perciformes","Actinopterygii","Chordata","Introduced","","","","",FALSE,"Present",NA,"Largemouth Bass","Fish Larvae","Fish Larvae","fish","fish","Largemouth Bass","Winter"
"1329","LMB",10052,"PCS","2/23/2023 12:28","2/23/2023",10.1,752,538,26,9.92,8.02,0.31,"CLD",1,NA,"FKTR","FKTR",1,NA,2023-02-23,2023,2,"20230223_1228_PCS_LMB",0,272,"941","LARBAS","LMB","Largemouth Bass","Fish","salmoides","Micropterus","Centrarchidae","Perciformes","Actinopterygii","Chordata","Introduced","","","","",FALSE,"Present",NA,"Largemouth Bass","Fish Larvae","Fish Larvae","fish","fish","Largemouth Bass","Winter"
"1330","LMB",10146,"PCS","4/21/2023 10:05","4/21/2023",17.9,701,606,22.6,8.89,8.25,0.41,"CLR",1,NA,"FKTR","FKTR",1,NA,2023-04-21,2023,4,"20230421_1005_PCS_LMB",0,272,"941","LARBAS","LMB","Largemouth Bass","Fish","salmoides","Micropterus","Centrarchidae","Perciformes","Actinopterygii","Chordata","Introduced","","","","",FALSE,"Present",NA,"Largemouth Bass","Fish Larvae","Fish Larvae","fish","fish","Largemouth Bass","Spring"
"1331","LMB",10286,"PCS","6/29/2023 8:46","6/29/2023",22.4,593,564,30.1,6.55,7.93,0.28,"CLR",2,NA,"FKTR","FKTR",1,NA,2023-06-29,2023,6,"20230629_0846_PCS_LMB",0,272,"941","LARBAS","LMB","Largemouth Bass","Fish","salmoides","Micropterus","Centrarchidae","Perciformes","Actinopterygii","Chordata","Introduced","","","","",FALSE,"Present",NA,"Largemouth Bass","Fish Larvae","Fish Larvae","fish","fish","Largemouth Bass","Summer"
"1332","LMB",10174,"PCS","5/4/2023 9:55","5/4/2023",18,670,581,24,5.96,7.67,0.38,"CLD",1,NA,"FKTR","FKTR",1,NA,2023-05-04,2023,5,"20230504_0955_PCS_LMB",0,272,"941","LARBAS","LMB","Largemouth Bass","Fish","salmoides","Micropterus","Centrarchidae","Perciformes","Actinopterygii","Chordata","Introduced","","","","",FALSE,"Present",NA,"Largemouth Bass","Fish Larvae","Fish Larvae","fish","fish","Largemouth Bass","Spring"
"1333","LMB",10200,"PCS","5/16/2023 11:30","5/16/2023",24.3,579,572,25.9,6.22,7.7,0.28,"CLR",2,NA,"FKTR","FKTR",1,NA,2023-05-16,2023,5,"20230516_1130_PCS_LMB",0,272,"941","LARBAS","LMB","Largemouth Bass","Fish","salmoides","Micropterus","Centrarchidae","Perciformes","Actinopterygii","Chordata","Introduced","","","","",FALSE,"Present",NA,"Largemouth Bass","Fish Larvae","Fish Larvae","fish","fish","Largemouth Bass","Spring"
"1334","LMB",10112,"PCS","4/7/2023 11:44","4/7/2023",14.9,528,426,22.5,10.9,8.51,0.41,"CLD",2,NA,"FKTR","FKTR",1,"Y",2023-04-07,2023,4,"20230407_1144_PCS_LMB",0,272,"941","LARBAS","LMB","Largemouth Bass","Fish","salmoides","Micropterus","Centrarchidae","Perciformes","Actinopterygii","Chordata","Introduced","","","","",FALSE,"Present",NA,"Largemouth Bass","Fish Larvae","Fish Larvae","fish","fish","Largemouth Bass","Spring"
"1335","LMB",10224,"PCS","5/25/2023 10:03","5/25/2023",21.3,711,661,32.3,6.41,7.86,0.24,"CLR",1,NA,"FKTR","FKTR",1,NA,2023-05-25,2023,5,"20230525_1003_PCS_LMB",0,272,"941","LARBAS","LMB","Largemouth Bass","Fish","salmoides","Micropterus","Centrarchidae","Perciformes","Actinopterygii","Chordata","Introduced","","","","",FALSE,"Present",NA,"Largemouth Bass","Fish Larvae","Fish Larvae","fish","fish","Largemouth Bass","Spring"
"1336","LMB",10264,"PCS","6/16/2023 10:29","6/16/2023",23.5,740,719,28.8,5.24,7.81,0.3,"CLR",1,NA,"FKTR","FKTR",1,NA,2023-06-16,2023,6,"20230616_1029_PCS_LMB",0,272,"941","LARBAS","LMB","Largemouth Bass","Fish","salmoides","Micropterus","Centrarchidae","Perciformes","Actinopterygii","Chordata","Introduced","","","","",FALSE,"Present",NA,"Largemouth Bass","Fish Larvae","Fish Larvae","fish","fish","Largemouth Bass","Summer"
