"","OrganismCode","EventID","StationCode","Datetime","SampleDate","WaterTemp","SpecificConductance","Conductivity","Turbidity","DO","pH","Secchi","WeatherCode","VegetationRank","MicrocystisRank","MethodCode","GearCode","GearConditionCode","SampleAltered","SampleDate2","year","month","SampleID","Count","OrganismID","OrganismCode.y","FishCode","Code_UCDAVIS","CommonName","Category","Species","Genus","Family","Order","Class","Phylum","Native","State.Status","Federal.Status","Status.Abrev","LifeStage","FishDiet","Legend_Clams","Legend_Fish_Color_hex","Legend_Fish","Legend_Macro","Legend_Meso","Analy","Analy2","CN","Season"
"2275","PSS",10044,"STTD","2/16/2023 9:38","2/16/2023",9.5,715,503,21,9.81,7.97,0.3,"CLD",2,NA,"RSTR","RSTR8",1,NA,2023-02-16,2023,2,"20230216_0938_STTD_PSS",0,369,"953","PACSSC","STAG","Pacific Staghorn Sculpin","Fish","armatus","Leptocottus","Cottidae","Scorpaeniformes","Actinopterygii","Chordata","Native","","","","",FALSE,"Present",NA,"Pacific Staghorn Sculpin","Fish Larvae","Fish Larvae","fish","fish","Pacific Staghorn Sculpin","Winter"
"2276","PSS",10043,"STTD","2/15/2023 10:10","2/15/2023",10.3,683,490,21,9.26,7.86,0.35,"CLR",2,NA,"RSTR","RSTR8",1,NA,2023-02-15,2023,2,"20230215_1010_STTD_PSS",0,369,"953","PACSSC","STAG","Pacific Staghorn Sculpin","Fish","armatus","Leptocottus","Cottidae","Scorpaeniformes","Actinopterygii","Chordata","Native","","","","",FALSE,"Present",NA,"Pacific Staghorn Sculpin","Fish Larvae","Fish Larvae","fish","fish","Pacific Staghorn Sculpin","Winter"
"2277","PSS",10149,"STTD","4/18/2023 9:05","4/18/2023",15.8,657,543,20,8.47,8.23,0.35,"CLR",2,NA,"RSTR","RSTR8",1,NA,2023-04-18,2023,4,"20230418_0905_STTD_PSS",0,369,"953","PACSSC","STAG","Pacific Staghorn Sculpin","Fish","armatus","Leptocottus","Cottidae","Scorpaeniformes","Actinopterygii","Chordata","Native","","","","",FALSE,"Present",NA,"Pacific Staghorn Sculpin","Fish Larvae","Fish Larvae","fish","fish","Pacific Staghorn Sculpin","Spring"
"2278","PSS",10208,"STTD","5/19/2023 10:30","5/19/2023",23.1,571,550,33.6,4,7.57,0.18,"CLR",2,NA,"RSTR","RSTR8",1,NA,2023-05-19,2023,5,"20230519_1030_STTD_PSS",0,369,"953","PACSSC","STAG","Pacific Staghorn Sculpin","Fish","armatus","Leptocottus","Cottidae","Scorpaeniformes","Actinopterygii","Chordata","Native","","","","",FALSE,"Present",NA,"Pacific Staghorn Sculpin","Fish Larvae","Fish Larvae","fish","fish","Pacific Staghorn Sculpin","Spring"
"2279","PSS",10042,"STTD","2/14/2023 10:43","2/14/2023",11.4,666,493,16.4,9.04,7.83,0.34,"CLR",2,NA,"RSTR","RSTR8",1,NA,2023-02-14,2023,2,"20230214_1043_STTD_PSS",0,369,"953","PACSSC","STAG","Pacific Staghorn Sculpin","Fish","armatus","Leptocottus","Cottidae","Scorpaeniformes","Actinopterygii","Chordata","Native","","","","",FALSE,"Present",NA,"Pacific Staghorn Sculpin","Fish Larvae","Fish Larvae","fish","fish","Pacific Staghorn Sculpin","Winter"
"2280","PSS",10154,"STTD","4/25/2023 10:47","4/25/2023",21.5,720,671,15.5,7.18,8.06,0.43,"CLR",2,NA,"RSTR","RSTR8",2,NA,2023-04-25,2023,4,"20230425_1047_STTD_PSS",0,369,"953","PACSSC","STAG","Pacific Staghorn Sculpin","Fish","armatus","Leptocottus","Cottidae","Scorpaeniformes","Actinopterygii","Chordata","Native","","","","",FALSE,"Present",NA,"Pacific Staghorn Sculpin","Fish Larvae","Fish Larvae","fish","fish","Pacific Staghorn Sculpin","Spring"
"2281","PSS",10001,"STTD","1/26/2023 12:04","1/26/2023",8.6,365,251,97.1,8.45,7.42,0.1,"CLR",2,NA,"RSTR","RSTR8",2,NA,2023-01-26,2023,1,"20230126_1204_STTD_PSS",0,369,"953","PACSSC","STAG","Pacific Staghorn Sculpin","Fish","armatus","Leptocottus","Cottidae","Scorpaeniformes","Actinopterygii","Chordata","Native","","","","",FALSE,"Present",NA,"Pacific Staghorn Sculpin","Fish Larvae","Fish Larvae","fish","fish","Pacific Staghorn Sculpin","Winter"
"2282","PSS",10249,"STTD","6/14/2023 8:18","6/14/2023",19.9,302,272,20.6,8.15,8.46,0.33,"CLR",2,NA,"RSTR","RSTR8",1,NA,2023-06-14,2023,6,"20230614_0818_STTD_PSS",0,369,"953","PACSSC","STAG","Pacific Staghorn Sculpin","Fish","armatus","Leptocottus","Cottidae","Scorpaeniformes","Actinopterygii","Chordata","Native","","","","",FALSE,"Present",NA,"Pacific Staghorn Sculpin","Fish Larvae","Fish Larvae","fish","fish","Pacific Staghorn Sculpin","Summer"
"2283","PSS",10095,"STTD","3/28/2023 11:27","3/28/2023",12.2,327,247,57.8,8.93,7.68,0.14,"RAN",2,NA,"RSTR","RSTR8",1,NA,2023-03-28,2023,3,"20230328_1127_STTD_PSS",0,369,"953","PACSSC","STAG","Pacific Staghorn Sculpin","Fish","armatus","Leptocottus","Cottidae","Scorpaeniformes","Actinopterygii","Chordata","Native","","","","",FALSE,"Present",NA,"Pacific Staghorn Sculpin","Fish Larvae","Fish Larvae","fish","fish","Pacific Staghorn Sculpin","Spring"
"2284","PSS",9975,"STTD","1/18/2023 10:35","1/18/2023",9.6,134,95,126,8.64,7.05,0.09,"CLR",2,NA,"RSTR","RSTR8",2,NA,2023-01-18,2023,1,"20230118_1035_STTD_PSS",0,369,"953","PACSSC","STAG","Pacific Staghorn Sculpin","Fish","armatus","Leptocottus","Cottidae","Scorpaeniformes","Actinopterygii","Chordata","Native","","","","",FALSE,"Present",NA,"Pacific Staghorn Sculpin","Fish Larvae","Fish Larvae","fish","fish","Pacific Staghorn Sculpin","Winter"
"2285","PSS",10248,"STTD","6/13/2023 9:09","6/13/2023",19.9,452,408,26.7,7.57,8.04,0.36,"CLR",2,NA,"RSTR","RSTR8",1,NA,2023-06-13,2023,6,"20230613_0909_STTD_PSS",0,369,"953","PACSSC","STAG","Pacific Staghorn Sculpin","Fish","armatus","Leptocottus","Cottidae","Scorpaeniformes","Actinopterygii","Chordata","Native","","","","",FALSE,"Present",NA,"Pacific Staghorn Sculpin","Fish Larvae","Fish Larvae","fish","fish","Pacific Staghorn Sculpin","Summer"
"2286","PSS",10106,"STTD","4/4/2023 10:15","4/4/2023",12.3,459,348,34,9.9,8.2,0.22,"CLR",2,NA,"RSTR","RSTR8",2,NA,2023-04-04,2023,4,"20230404_1015_STTD_PSS",0,369,"953","PACSSC","STAG","Pacific Staghorn Sculpin","Fish","armatus","Leptocottus","Cottidae","Scorpaeniformes","Actinopterygii","Chordata","Native","","","","",FALSE,"Present",NA,"Pacific Staghorn Sculpin","Fish Larvae","Fish Larvae","fish","fish","Pacific Staghorn Sculpin","Spring"
"2287","PSS",10016,"STTD","1/31/2023 11:04","1/31/2023",5.7,437,276,105.4,10.24,7.69,0.09,"CLR",2,NA,"RSTR","RSTR8",1,NA,2023-01-31,2023,1,"20230131_1104_STTD_PSS",0,369,"953","PACSSC","STAG","Pacific Staghorn Sculpin","Fish","armatus","Leptocottus","Cottidae","Scorpaeniformes","Actinopterygii","Chordata","Native","","","","",FALSE,"Present",NA,"Pacific Staghorn Sculpin","Fish Larvae","Fish Larvae","fish","fish","Pacific Staghorn Sculpin","Winter"
"2288","PSS",10177,"STTD","5/2/2023 9:58","5/2/2023",18.8,680,599,23.5,6.28,7.82,0.3,"CLD",2,NA,"RSTR","RSTR8",1,NA,2023-05-02,2023,5,"20230502_0958_STTD_PSS",0,369,"953","PACSSC","STAG","Pacific Staghorn Sculpin","Fish","armatus","Leptocottus","Cottidae","Scorpaeniformes","Actinopterygii","Chordata","Native","","","","",FALSE,"Present",NA,"Pacific Staghorn Sculpin","Fish Larvae","Fish Larvae","fish","fish","Pacific Staghorn Sculpin","Spring"
"2289","PSS",10045,"STTD","2/17/2023 11:03","2/17/2023",9.2,731,510,16.7,10.18,8.02,0.33,"CLR",2,NA,"RSTR","RSTR8",1,NA,2023-02-17,2023,2,"20230217_1103_STTD_PSS",0,369,"953","PACSSC","STAG","Pacific Staghorn Sculpin","Fish","armatus","Leptocottus","Cottidae","Scorpaeniformes","Actinopterygii","Chordata","Native","","","","",FALSE,"Present",NA,"Pacific Staghorn Sculpin","Fish Larvae","Fish Larvae","fish","fish","Pacific Staghorn Sculpin","Winter"
"2290","PSS",10197,"STTD","5/11/2023 9:18","5/11/2023",18.9,505,446,34.2,6.58,7.82,0.22,"CLR",2,NA,"RSTR","RSTR8",1,NA,2023-05-11,2023,5,"20230511_0918_STTD_PSS",0,369,"953","PACSSC","STAG","Pacific Staghorn Sculpin","Fish","armatus","Leptocottus","Cottidae","Scorpaeniformes","Actinopterygii","Chordata","Native","","","","",FALSE,"Present",NA,"Pacific Staghorn Sculpin","Fish Larvae","Fish Larvae","fish","fish","Pacific Staghorn Sculpin","Spring"
"2291","PSS",10030,"STTD","2/8/2023 10:39","2/8/2023",9.9,601,428,42.8,8.5,7.65,0.18,"CLR",2,NA,"RSTR","RSTR8",1,NA,2023-02-08,2023,2,"20230208_1039_STTD_PSS",0,369,"953","PACSSC","STAG","Pacific Staghorn Sculpin","Fish","armatus","Leptocottus","Cottidae","Scorpaeniformes","Actinopterygii","Chordata","Native","","","","",FALSE,"Present",NA,"Pacific Staghorn Sculpin","Fish Larvae","Fish Larvae","fish","fish","Pacific Staghorn Sculpin","Winter"
"2292","PSS",10139,"STTD","4/12/2023 12:53","4/12/2023",18.6,571,501,19.7,8.71,8.34,0.38,"CLR",2,NA,"RSTR","RSTR8",1,NA,2023-04-12,2023,4,"20230412_1253_STTD_PSS",0,369,"953","PACSSC","STAG","Pacific Staghorn Sculpin","Fish","armatus","Leptocottus","Cottidae","Scorpaeniformes","Actinopterygii","Chordata","Native","","","","",FALSE,"Present",NA,"Pacific Staghorn Sculpin","Fish Larvae","Fish Larvae","fish","fish","Pacific Staghorn Sculpin","Spring"
"2293","PSS",10282,"STTD","6/30/2023 8:56","6/30/2023",22.3,194,184,16.5,7.61,8.88,0.54,"CLR",2,NA,"RSTR","RSTR8",1,NA,2023-06-30,2023,6,"20230630_0856_STTD_PSS",0,369,"953","PACSSC","STAG","Pacific Staghorn Sculpin","Fish","armatus","Leptocottus","Cottidae","Scorpaeniformes","Actinopterygii","Chordata","Native","","","","",FALSE,"Present",NA,"Pacific Staghorn Sculpin","Fish Larvae","Fish Larvae","fish","fish","Pacific Staghorn Sculpin","Summer"
"2294","PSS",10232,"STTD","6/1/2023 8:53","6/1/2023",19.6,733,658,33.5,6.61,7.91,0.26,"CLR",2,NA,"RSTR","RSTR8",1,NA,2023-06-01,2023,6,"20230601_0853_STTD_PSS",0,369,"953","PACSSC","STAG","Pacific Staghorn Sculpin","Fish","armatus","Leptocottus","Cottidae","Scorpaeniformes","Actinopterygii","Chordata","Native","","","","",FALSE,"Present",NA,"Pacific Staghorn Sculpin","Fish Larvae","Fish Larvae","fish","fish","Pacific Staghorn Sculpin","Summer"
"2295","PSS",10097,"STTD","3/29/2023 10:20","3/29/2023",10.8,368,268,52.1,9.46,7.85,0.16,"RAN",2,NA,"RSTR","RSTR8",1,NA,2023-03-29,2023,3,"20230329_1020_STTD_PSS",0,369,"953","PACSSC","STAG","Pacific Staghorn Sculpin","Fish","armatus","Leptocottus","Cottidae","Scorpaeniformes","Actinopterygii","Chordata","Native","","","","",FALSE,"Present",NA,"Pacific Staghorn Sculpin","Fish Larvae","Fish Larvae","fish","fish","Pacific Staghorn Sculpin","Spring"
"2296","PSS",10063,"STTD","3/7/2023 9:48","3/7/2023",9.9,646,460,35.8,9.57,7.97,0.24,"CLD",2,NA,"RSTR","RSTR8",1,NA,2023-03-07,2023,3,"20230307_0948_STTD_PSS",0,369,"953","PACSSC","STAG","Pacific Staghorn Sculpin","Fish","armatus","Leptocottus","Cottidae","Scorpaeniformes","Actinopterygii","Chordata","Native","","","","",FALSE,"Present",NA,"Pacific Staghorn Sculpin","Fish Larvae","Fish Larvae","fish","fish","Pacific Staghorn Sculpin","Spring"
"2297","PSS",10093,"STTD","3/27/2023 13:37","3/27/2023",13.2,285,220,57.9,9.43,7.62,0.11,"CLR",2,NA,"RSTR","RSTR8",1,NA,2023-03-27,2023,3,"20230327_1337_STTD_PSS",0,369,"953","PACSSC","STAG","Pacific Staghorn Sculpin","Fish","armatus","Leptocottus","Cottidae","Scorpaeniformes","Actinopterygii","Chordata","Native","","","","",FALSE,"Present",NA,"Pacific Staghorn Sculpin","Fish Larvae","Fish Larvae","fish","fish","Pacific Staghorn Sculpin","Spring"
"2298","PSS",10206,"STTD","5/17/2023 9:18","5/17/2023",22.8,567,544,36.6,3.74,7.53,0.22,"CLR",2,NA,"RSTR","RSTR8",1,NA,2023-05-17,2023,5,"20230517_0918_STTD_PSS",0,369,"953","PACSSC","STAG","Pacific Staghorn Sculpin","Fish","armatus","Leptocottus","Cottidae","Scorpaeniformes","Actinopterygii","Chordata","Native","","","","",FALSE,"Present",NA,"Pacific Staghorn Sculpin","Fish Larvae","Fish Larvae","fish","fish","Pacific Staghorn Sculpin","Spring"
"2299","PSS",10031,"STTD","2/9/2023 10:05","2/9/2023",10.2,622,445,38.2,8.57,7.68,0.22,"CLR",2,NA,"RSTR","RSTR8",1,NA,2023-02-09,2023,2,"20230209_1005_STTD_PSS",0,369,"953","PACSSC","STAG","Pacific Staghorn Sculpin","Fish","armatus","Leptocottus","Cottidae","Scorpaeniformes","Actinopterygii","Chordata","Native","","","","",FALSE,"Present",NA,"Pacific Staghorn Sculpin","Fish Larvae","Fish Larvae","fish","fish","Pacific Staghorn Sculpin","Winter"
"2300","PSS",10065,"STTD","3/9/2023 10:01","3/9/2023",10.5,692,500,27.8,9.87,8.1,0.3,"CLD",2,NA,"RSTR","RSTR8",2,NA,2023-03-09,2023,3,"20230309_1001_STTD_PSS",0,369,"953","PACSSC","STAG","Pacific Staghorn Sculpin","Fish","armatus","Leptocottus","Cottidae","Scorpaeniformes","Actinopterygii","Chordata","Native","","","","",FALSE,"Present",NA,"Pacific Staghorn Sculpin","Fish Larvae","Fish Larvae","fish","fish","Pacific Staghorn Sculpin","Spring"
"2301","PSS",10236,"STTD","6/7/2023 8:25","6/7/2023",18.8,235,207,15.5,7.91,8.58,0.56,"CLR",2,NA,"RSTR","RSTR8",1,NA,2023-06-07,2023,6,"20230607_0825_STTD_PSS",0,369,"953","PACSSC","STAG","Pacific Staghorn Sculpin","Fish","armatus","Leptocottus","Cottidae","Scorpaeniformes","Actinopterygii","Chordata","Native","","","","",FALSE,"Present",NA,"Pacific Staghorn Sculpin","Fish Larvae","Fish Larvae","fish","fish","Pacific Staghorn Sculpin","Summer"
"2302","PSS",10276,"STTD","6/21/2023 8:59","6/21/2023",21,201,186,11.4,8.46,8.68,0.51,"CLR",2,NA,"RSTR","RSTR8",1,NA,2023-06-21,2023,6,"20230621_0859_STTD_PSS",0,369,"953","PACSSC","STAG","Pacific Staghorn Sculpin","Fish","armatus","Leptocottus","Cottidae","Scorpaeniformes","Actinopterygii","Chordata","Native","","","","",FALSE,"Present",NA,"Pacific Staghorn Sculpin","Fish Larvae","Fish Larvae","fish","fish","Pacific Staghorn Sculpin","Summer"
"2303","PSS",10066,"STTD","3/10/2023 10:36","3/10/2023",10.3,729,525,30,10.13,8.09,0.28,"CLD",2,NA,"RSTR","RSTR8",1,NA,2023-03-10,2023,3,"20230310_1036_STTD_PSS",0,369,"953","PACSSC","STAG","Pacific Staghorn Sculpin","Fish","armatus","Leptocottus","Cottidae","Scorpaeniformes","Actinopterygii","Chordata","Native","","","","",FALSE,"Present",NA,"Pacific Staghorn Sculpin","Fish Larvae","Fish Larvae","fish","fish","Pacific Staghorn Sculpin","Spring"
"2304","PSS",10180,"STTD","5/5/2023 9:41","5/5/2023",17.3,675,576,24.4,5.74,7.69,0.31,"CLD",2,NA,"RSTR","RSTR8",1,NA,2023-05-05,2023,5,"20230505_0941_STTD_PSS",0,369,"953","PACSSC","STAG","Pacific Staghorn Sculpin","Fish","armatus","Leptocottus","Cottidae","Scorpaeniformes","Actinopterygii","Chordata","Native","","","","",FALSE,"Present",NA,"Pacific Staghorn Sculpin","Fish Larvae","Fish Larvae","fish","fish","Pacific Staghorn Sculpin","Spring"
"2305","PSS",10055,"STTD","2/23/2023 10:57","2/23/2023",9.7,720,510,23.5,10.44,8.09,0.33,"CLD",2,NA,"RSTR","RSTR8",1,NA,2023-02-23,2023,2,"20230223_1057_STTD_PSS",0,369,"953","PACSSC","STAG","Pacific Staghorn Sculpin","Fish","armatus","Leptocottus","Cottidae","Scorpaeniformes","Actinopterygii","Chordata","Native","","","","",FALSE,"Present",NA,"Pacific Staghorn Sculpin","Fish Larvae","Fish Larvae","fish","fish","Pacific Staghorn Sculpin","Winter"
"2306","PSS",9996,"STTD","1/23/2023 14:26","1/23/2023",7.7,226,151,127.8,10.81,7.52,0.1,"CLR",2,NA,"RSTR","RSTR8",1,NA,2023-01-23,2023,1,"20230123_1426_STTD_PSS",0,369,"953","PACSSC","STAG","Pacific Staghorn Sculpin","Fish","armatus","Leptocottus","Cottidae","Scorpaeniformes","Actinopterygii","Chordata","Native","","","","",FALSE,"Present",NA,"Pacific Staghorn Sculpin","Fish Larvae","Fish Larvae","fish","fish","Pacific Staghorn Sculpin","Winter"
"2307","PSS",10219,"STTD","5/24/2023 8:21","5/24/2023",20.6,338,309,13.5,8.57,8.64,0.54,"CLR",2,NA,"RSTR","RSTR8",1,NA,2023-05-24,2023,5,"20230524_0821_STTD_PSS",0,369,"953","PACSSC","STAG","Pacific Staghorn Sculpin","Fish","armatus","Leptocottus","Cottidae","Scorpaeniformes","Actinopterygii","Chordata","Native","","","","",FALSE,"Present",NA,"Pacific Staghorn Sculpin","Fish Larvae","Fish Larvae","fish","fish","Pacific Staghorn Sculpin","Spring"
"2308","PSS",10179,"STTD","5/4/2023 8:10","5/4/2023",18,690,598,23.6,5.79,7.76,0.34,"CLD",2,NA,"RSTR","RSTR8",1,NA,2023-05-04,2023,5,"20230504_0810_STTD_PSS",0,369,"953","PACSSC","STAG","Pacific Staghorn Sculpin","Fish","armatus","Leptocottus","Cottidae","Scorpaeniformes","Actinopterygii","Chordata","Native","","","","",FALSE,"Present",NA,"Pacific Staghorn Sculpin","Fish Larvae","Fish Larvae","fish","fish","Pacific Staghorn Sculpin","Spring"
"2309","PSS",10054,"STTD","2/22/2023 11:20","2/22/2023",10.6,719,522,15,10.39,8.1,0.35,"CLR",2,NA,"RSTR","RSTR8",1,NA,2023-02-22,2023,2,"20230222_1120_STTD_PSS",0,369,"953","PACSSC","STAG","Pacific Staghorn Sculpin","Fish","armatus","Leptocottus","Cottidae","Scorpaeniformes","Actinopterygii","Chordata","Native","","","","",FALSE,"Present",NA,"Pacific Staghorn Sculpin","Fish Larvae","Fish Larvae","fish","fish","Pacific Staghorn Sculpin","Winter"
"2310","PSS",10195,"STTD","5/9/2023 9:30","5/9/2023",18,551,477,30.1,6.15,7.66,0.24,"CLR",2,NA,"RSTR","RSTR8",1,NA,2023-05-09,2023,5,"20230509_0930_STTD_PSS",0,369,"953","PACSSC","STAG","Pacific Staghorn Sculpin","Fish","armatus","Leptocottus","Cottidae","Scorpaeniformes","Actinopterygii","Chordata","Native","","","","",FALSE,"Present",NA,"Pacific Staghorn Sculpin","Fish Larvae","Fish Larvae","fish","fish","Pacific Staghorn Sculpin","Spring"
"2311","RBT",10197,"STTD","5/11/2023 9:18","5/11/2023",18.9,505,446,34.2,6.58,7.82,0.22,"CLR",2,NA,"RSTR","RSTR8",1,NA,2023-05-11,2023,5,"20230511_0918_STTD_RBT",0,475,"977","STEELH","RT","Steelhead","Fish","mykiss","Oncorhynchus","Salmonidae","Salmoniformes","Actinopterygii","Chordata","Native","","","","",FALSE,"Present",NA,"Steelhead","Fish Larvae","Fish Larvae","fish","fish","Steelhead","Spring"
"2312","RBT",10001,"STTD","1/26/2023 12:04","1/26/2023",8.6,365,251,97.1,8.45,7.42,0.1,"CLR",2,NA,"RSTR","RSTR8",2,NA,2023-01-26,2023,1,"20230126_1204_STTD_RBT",0,475,"977","STEELH","RT","Steelhead","Fish","mykiss","Oncorhynchus","Salmonidae","Salmoniformes","Actinopterygii","Chordata","Native","","","","",FALSE,"Present",NA,"Steelhead","Fish Larvae","Fish Larvae","fish","fish","Steelhead","Winter"
"2313","RBT",10151,"STTD","4/20/2023 9:46","4/20/2023",16.9,678,573,23,8.67,8.21,0.32,"CLR",2,NA,"RSTR","RSTR8",2,NA,2023-04-20,2023,4,"20230420_0946_STTD_RBT",0,475,"977","STEELH","RT","Steelhead","Fish","mykiss","Oncorhynchus","Salmonidae","Salmoniformes","Actinopterygii","Chordata","Native","","","","",FALSE,"Present",NA,"Steelhead","Fish Larvae","Fish Larvae","fish","fish","Steelhead","Spring"
"2314","RBT",10279,"STTD","6/27/2023 10:37","6/27/2023",21.4,205,191,21.3,8.51,8.88,0.33,"CLR",2,NA,"RSTR","RSTR8",1,NA,2023-06-27,2023,6,"20230627_1037_STTD_RBT",0,475,"977","STEELH","RT","Steelhead","Fish","mykiss","Oncorhynchus","Salmonidae","Salmoniformes","Actinopterygii","Chordata","Native","","","","",FALSE,"Present",NA,"Steelhead","Fish Larvae","Fish Larvae","fish","fish","Steelhead","Summer"
"2315","RBT",10097,"STTD","3/29/2023 10:20","3/29/2023",10.8,368,268,52.1,9.46,7.85,0.16,"RAN",2,NA,"RSTR","RSTR8",1,NA,2023-03-29,2023,3,"20230329_1020_STTD_RBT",0,475,"977","STEELH","RT","Steelhead","Fish","mykiss","Oncorhynchus","Salmonidae","Salmoniformes","Actinopterygii","Chordata","Native","","","","",FALSE,"Present",NA,"Steelhead","Fish Larvae","Fish Larvae","fish","fish","Steelhead","Spring"
"2316","RBT",10177,"STTD","5/2/2023 9:58","5/2/2023",18.8,680,599,23.5,6.28,7.82,0.3,"CLD",2,NA,"RSTR","RSTR8",1,NA,2023-05-02,2023,5,"20230502_0958_STTD_RBT",0,475,"977","STEELH","RT","Steelhead","Fish","mykiss","Oncorhynchus","Salmonidae","Salmoniformes","Actinopterygii","Chordata","Native","","","","",FALSE,"Present",NA,"Steelhead","Fish Larvae","Fish Larvae","fish","fish","Steelhead","Spring"
"2317","RBT",10221,"STTD","5/26/2023 9:05","5/26/2023",20.3,442,403,22.3,7.72,8.34,0.38,"CLR",2,NA,"RSTR","RSTR8",1,NA,2023-05-26,2023,5,"20230526_0905_STTD_RBT",0,475,"977","STEELH","RT","Steelhead","Fish","mykiss","Oncorhynchus","Salmonidae","Salmoniformes","Actinopterygii","Chordata","Native","","","","",FALSE,"Present",NA,"Steelhead","Fish Larvae","Fish Larvae","fish","fish","Steelhead","Spring"
"2318","RBT",9996,"STTD","1/23/2023 14:26","1/23/2023",7.7,226,151,127.8,10.81,7.52,0.1,"CLR",2,NA,"RSTR","RSTR8",1,NA,2023-01-23,2023,1,"20230123_1426_STTD_RBT",0,475,"977","STEELH","RT","Steelhead","Fish","mykiss","Oncorhynchus","Salmonidae","Salmoniformes","Actinopterygii","Chordata","Native","","","","",FALSE,"Present",NA,"Steelhead","Fish Larvae","Fish Larvae","fish","fish","Steelhead","Winter"
"2319","RBT",10154,"STTD","4/25/2023 10:47","4/25/2023",21.5,720,671,15.5,7.18,8.06,0.43,"CLR",2,NA,"RSTR","RSTR8",2,NA,2023-04-25,2023,4,"20230425_1047_STTD_RBT",0,475,"977","STEELH","RT","Steelhead","Fish","mykiss","Oncorhynchus","Salmonidae","Salmoniformes","Actinopterygii","Chordata","Native","","","","",FALSE,"Present",NA,"Steelhead","Fish Larvae","Fish Larvae","fish","fish","Steelhead","Spring"
"2320","RBT",10065,"STTD","3/9/2023 10:01","3/9/2023",10.5,692,500,27.8,9.87,8.1,0.3,"CLD",2,NA,"RSTR","RSTR8",2,NA,2023-03-09,2023,3,"20230309_1001_STTD_RBT",0,475,"977","STEELH","RT","Steelhead","Fish","mykiss","Oncorhynchus","Salmonidae","Salmoniformes","Actinopterygii","Chordata","Native","","","","",FALSE,"Present",NA,"Steelhead","Fish Larvae","Fish Larvae","fish","fish","Steelhead","Spring"
"2321","RBT",10275,"STTD","6/20/2023 11:02","6/20/2023",21.4,228,212,19,7.55,8.12,0.44,"CLR",2,NA,"RSTR","RSTR8",1,NA,2023-06-20,2023,6,"20230620_1102_STTD_RBT",0,475,"977","STEELH","RT","Steelhead","Fish","mykiss","Oncorhynchus","Salmonidae","Salmoniformes","Actinopterygii","Chordata","Native","","","","",FALSE,"Present",NA,"Steelhead","Fish Larvae","Fish Larvae","fish","fish","Steelhead","Summer"
"2322","RBT",10178,"STTD","5/3/2023 8:16","5/3/2023",18.2,680,597,23.5,6.21,7.79,0.35,"CLD",1,NA,"RSTR","RSTR8",1,NA,2023-05-03,2023,5,"20230503_0816_STTD_RBT",0,475,"977","STEELH","RT","Steelhead","Fish","mykiss","Oncorhynchus","Salmonidae","Salmoniformes","Actinopterygii","Chordata","Native","","","","",FALSE,"Present",NA,"Steelhead","Fish Larvae","Fish Larvae","fish","fish","Steelhead","Spring"
"2323","RBT",10031,"STTD","2/9/2023 10:05","2/9/2023",10.2,622,445,38.2,8.57,7.68,0.22,"CLR",2,NA,"RSTR","RSTR8",1,NA,2023-02-09,2023,2,"20230209_1005_STTD_RBT",0,475,"977","STEELH","RT","Steelhead","Fish","mykiss","Oncorhynchus","Salmonidae","Salmoniformes","Actinopterygii","Chordata","Native","","","","",FALSE,"Present",NA,"Steelhead","Fish Larvae","Fish Larvae","fish","fish","Steelhead","Winter"
"2324","RBT",10281,"STTD","6/29/2023 11:58","6/29/2023",22.2,205,194,19.6,7.77,8.79,0.55,"CLR",2,NA,"RSTR","RSTR8",1,NA,2023-06-29,2023,6,"20230629_1158_STTD_RBT",0,475,"977","STEELH","RT","Steelhead","Fish","mykiss","Oncorhynchus","Salmonidae","Salmoniformes","Actinopterygii","Chordata","Native","","","","",FALSE,"Present",NA,"Steelhead","Fish Larvae","Fish Larvae","fish","fish","Steelhead","Summer"
"2325","RBT",10105,"STTD","4/3/2023 13:15","4/3/2023",13.7,455,357,44.2,10.33,8.22,0.19,"CLR",2,NA,"RSTR","RSTR8",1,NA,2023-04-03,2023,4,"20230403_1315_STTD_RBT",0,475,"977","STEELH","RT","Steelhead","Fish","mykiss","Oncorhynchus","Salmonidae","Salmoniformes","Actinopterygii","Chordata","Native","","","","",FALSE,"Present",NA,"Steelhead","Fish Larvae","Fish Larvae","fish","fish","Steelhead","Spring"
"2326","RBT",10277,"STTD","6/22/2023 13:43","6/22/2023",22.1,223,210,15,8.43,8.54,0.53,"CLR",2,NA,"RSTR","RSTR8",1,NA,2023-06-22,2023,6,"20230622_1343_STTD_RBT",0,475,"977","STEELH","RT","Steelhead","Fish","mykiss","Oncorhynchus","Salmonidae","Salmoniformes","Actinopterygii","Chordata","Native","","","","",FALSE,"Present",NA,"Steelhead","Fish Larvae","Fish Larvae","fish","fish","Steelhead","Summer"
"2327","RBT",10237,"STTD","6/8/2023 12:47","6/8/2023",21.4,470,438,20.8,7.11,7.93,0.48,"CLR",2,NA,"RSTR","RSTR8",1,NA,2023-06-08,2023,6,"20230608_1247_STTD_RBT",0,475,"977","STEELH","RT","Steelhead","Fish","mykiss","Oncorhynchus","Salmonidae","Salmoniformes","Actinopterygii","Chordata","Native","","","","",FALSE,"Present",NA,"Steelhead","Fish Larvae","Fish Larvae","fish","fish","Steelhead","Summer"
