SampleID_key,SampleID_frp,VisitNo,QAQC,GearType,GearTypeAbbreviation,Habitat,SeineCode,TowDirection,HabitatMorphology,DepthOfWater,CableOut,LengthOfTrawl,Width,Netter,StartTime,EndTime,Duration,PercentOpen,DepthOfSample,LatitudeStart,LongitudeStart,LatitudeEnd,LongitudeEnd,NetMeterSerial,NetMeterStart,NetMeterEnd,Volts,DutyCycle,Amps,PulseRate,VolumeEstimated,SeineDeploymentType,GearDetail,Silt,Sand,Gravel,Cobble,Boulder,Organics,MassOfStandardLow,MassOfStandardHigh,QuestionableData,VegetationInSample,FlowType,DragMethod,NetNumber,CodEnd,CodEndPercent,GpsUnit,GpsAccuracy,DepthSource,Comments
5962,LAMOPE2-05DEC2019,3494,true,Seine,LAMOPE,, 1. No twists; snags; or tears, , , 9.5,,, ,,07:56,, , , , 38.09779, 121.59051, , , ,,,,,, ,, Crew Members, , , , , , , , , , false, false, ,,, , , , , , 
5963,LAMOPE3-05DEC2019,3495,true,Seine,LAMOPE,, 1. No twists; snags; or tears, , , 10,,, ,,08:04,, , , , 38.09669, 121.58533, , , ,,,,,, ,, Crew Members, , , , , , , , , , false, false, ,,, , , , , , 
5981,MAC1-ND-14MAY2019,3275,false,Trawl,MAC,, , 2= against flow, , 4,,, ,,09:08,00:00, , , , 38.19622, 121.91502, 38.19562, 121.9141, 28945,995477,998503,,,, ,, , , , , , , , , , , true, false, 1.Surface,1.Boat,3, 1, , , , , Net/CE #: 3/1 Tow Type: 1 Drag Method: 1 (Kayaks) # Jars: 1 Jar Type: 500ml Veg in Sample:N Other: Kayak Sample method so no time data; Sample has fish in it.
5984,ZOOP1-ND-14MAY2019,3275,true,Trawl,ZOOP,, , 2= against flow, , 4,,, ,,09:08,00:00, , , , 38.19622, 121.91502, 38.19562, 121.9141, 28947,150804,151453,,,, ,, , , , , , , , , , , false, false, 1.Surface,1.Boat,2, 2, , , , , Net/CE #: 2/2 Tow Type: 1 Drag Method: 1 (Kayaks) # Jars: 1 Jar Type: 250ml Veg in Sample:N Other: Kayak Sample method so no time data
5985,LAMOPE1-07AUG2019,3501,true,Seine,LAMOPE,, 1. No twists; snags; or tears, , , 2.6,,, ,,08:10,, , , , 38.23433, 121.66658, , , ,,,,,, ,, Boat, , , , , , , , , , false, false, ,,, , , , , , Gear ID: LAM01
5988,BEASEI2-26NOV2019,3503,true,Seine,BEASEI,, 1. No twists; snags; or tears, , , 0.6,,5, 15,,08:33,, , , , 38.28109, 121.63756, , , ,,,,,, ,, Crew Members, , , , , , , , , , false, false, ,,, , , , , , No Seine Code; no comments to indicate problems with sample. Given a code 1 - ED 24AUG2021
5989,BEASEI3-26NOV2019,3504,true,Seine,BEASEI,, 1. No twists; snags; or tears, , , 0.8,,9, 7,,09:44,, , , , 38.365147, 121.642901, , , ,,,,,, ,, Drag & Drop End, , , , , , , , , , true, false, ,,, , , , , , GPS Used to be : 38.36744; 121.64144 Changed on 19AUG2021 by ED to match location likely sampled (end of dead-end channel in Flyway)
5990,LAMOPE2-07AUG2019,3505,true,Seine,LAMOPE,, 1. No twists; snags; or tears, , , 2.4,,, ,,08:27,, , , , 38.24511, 121.66296, , , ,,,,,, ,, Boat, , , , , , , , , , false, false, ,,, , , , , , Gear ID: LAM01
5991,BEASEI4-26NOV2019,3506,true,Seine,BEASEI,, 4. DTS, , , ,,, ,,10:23,, , , , 38.37281, 121.63435, , , ,,,,,, ,, Crew Members, , , , , , , , , , false, false, ,,, , , , , , No sample taken; tide too low
5992,LAMOPE3-07AUG2019,3507,true,Seine,LAMOPE,, 1. No twists; snags; or tears, , , 5.1,,, ,,08:58,, , , , 38.26434, 121.64592, , , ,,,,,, ,, Boat, , , , , , , , , , false, false, ,,, , , , , , Gear ID: LAM01
5993,LAMOPE4-07AUG2019,3508,true,Seine,LAMOPE,, 1. No twists; snags; or tears, , , 3.4,,, ,,09:28,, , , , 38.28563, 121.72037, , , ,,,,,, ,, Boat, , , , , , , , , , false, false, ,,, , , , , , Gear ID: LAM01
5994,LAMOPE5-07AUG2019,3509,true,Seine,LAMOPE,, 1. No twists; snags; or tears, , , 5.2,,, ,,09:47,, , , , 38.30577, 121.69295, , , ,,,,,, ,, Boat, , , , , , , , , , false, false, ,,, , , , , , Gear ID: LAM01
5995,MAC2-LI-25APR2019,3510,false,Trawl,MAC,, , 2= against flow, , 4.7,,, ,,09:00,09:10, 10, , , 38.28479, 121.6919, 38.28951, 121.69009, 28945,819487,836654,,,, ,, , , , , , , , , , , false, , 1.Surface,1.Boat,1, 3, , , , , veg in sample left blank
5996,NT2-LI-25APR2019,3510,false,Trawl,NT,, , 2= against flow, , 4.7,,, ,,09:00,09:05, 5, , , 38.28479, 121.6919, 38.28724, 121.69059, ,13369,20596,,,, ,, , , , , , , , , , , false, false, 1.Surface,1.Boat,1, 1, , , , , 
5997,ZOOP2-LI-25APR2019,3510,false,Trawl,ZOOP,, , 2= against flow, , 4.7,,, ,,09:00,09:05, 5, , , 38.28479, 121.6919, 38.28724, 121.69059, 26639,13369,20596,,,, ,, , , , , , , , , , , false, false, 1.Surface,1.Boat,1, 1, , , , , 
5998,EAV2-LI-25APR2019,3510,false,MI,EAV,6 = Emergent vegetation, , , , 2.5,,, ,,,, , , 1.5, 38.28479, 121.6919, , , ,,,,,, ,, , , , , , , , , , , false, false, ,,, , , , , , 
5999,PG2-LI-25APR2019,3510,false,MI,PPG,2 = Bottom open water, , , , 3,,, ,,,, , , 3, 38.28479, 121.6919, , , ,,,,,, ,, , , 95, , , , , 5, , , false, false, ,,, , , , , , 
6000,SAV3-LI-25APR2019,3510,false,MI,SAV,3 = Littoral SAV/FAV, , , , 4.5,,, ,,,, , , 4.5, 38.28951, 121.69009, , , ,,,,,, ,, , , , , , , , , , , false, false, ,,, , , , , , 
6001,SR3-LI-25APR2019,3510,false,MI,SR,3 = Littoral SAV/FAV, , , , 4.5,,, ,,,, , , 4.5, 38.28951, 121.69009, , , ,,,,,, ,, , , , , , , , , , , false, false, ,,, , , , , , 
6002,LAMOPE6-07AUG2019,3511,true,Seine,LAMOPE,, 1. No twists; snags; or tears, , , 5.2,,, ,,10:08,, , , , 38.32347, 121.68481, , , ,,,,,, ,, Boat, , , , , , , , , , false, false, ,,, , , , , , 
6003,BEASEI1-11DEC2019,3512,true,Seine,BEASEI,, 1. No twists; snags; or tears, , , 0.8,,6, 15,,08:13,, , , , 38.23591, 121.668, , , ,,,,,, ,, Crew Members, , , , , , , , , , false, false, ,,, , , , , , Long= 121.668
6004,LAMOPE7-07AUG2019,3513,true,Seine,LAMOPE,, 1. No twists; snags; or tears, , , 5.8,,, ,,10:21,, , , , 38.3284, 121.68483, , , ,,,,,, ,, Boat, , , , , , , , , , false, false, ,,, , , , , , Gear ID: LAM01
6005,LAMOPE8-07AUG2019,3514,true,Seine,LAMOPE,, 1. No twists; snags; or tears, , , 1.6,,13.8, 12.3,,11:39,, , , , , , , , ,,,,,, ,, , , , , , , , , , , false, false, ,,, , , , , , Drag & drop listed on datasheet as deployment method. No GPS coordinates provided. Cannot be entirely sure whether this is a drag & drop middle or drag & drop end. Seine deployment left blank since we cannot determine deployment type - ED 24AUG2021
6006,LAMOPE9-07AUG2019,3515,true,Seine,LAMOPE,, 1. No twists; snags; or tears, , , 3.2,,, ,,12:00,, , , , 38.3705, 121.63528, , , ,,,,,, ,, Boat, , , , , , , , , , false, false, ,,, , , , , , Gear ID: LAM01
6007,MAC3-LI-25APR2019,3516,false,Trawl,MAC,, , 2= against flow, , 6.5,,, ,,10:08,10:18, 10, , , 38.26855, 121.69127, 38.26405, 121.68995, 28945,836691,852053,,,, ,, , , , , , , , , , , false, true, 1.Surface,1.Boat,3, 1, , , , , 
6008,ZOOP3-LI-25APR2019,3516,false,Trawl,ZOOP,, , 2= against flow, , 6.5,,, ,,10:08,10:13, 5, , , 38.26855, 121.69127, 38.2662, 121.69052, 26639,20596,26667,,,, ,, , , , , , , , , , , false, false, 1.Surface,1.Boat,1, 1, , , , , 
6009,NT3-LI-25APR2019,3516,false,Trawl,NT,, , 2= against flow, , 6.5,,, ,,10:08,10:13, 5, , , 38.26855, 121.69127, 38.2662, 121.69052, ,20596,26667,,,, ,, , , , , , , , , , , false, false, 1.Surface,1.Boat,1, 1, , , , , 
6010,PG3-LI-25APR2019,3516,false,MI,PG,, , , , 6.5,,, ,,,, , , 6.5, 38.26855, 121.69127, , , ,,,,,, ,, , , 95, , , , , 5, , , false, , ,,, , , , , , 
6011,SAV4-LI-25APR2019,3516,false,MI,SAV,, , , , 6,,, ,,,, , , 3, 38.26855, 121.69127, , , ,,,,,, ,, , , , , , , , , , , false, , ,,, , , , , , 
6012,SR4-LI-25APR2019,3516,false,MI,SR,, , , , 6,,, ,,,, , , 6, 38.26855, 121.69127, , , ,,,,,, ,, , , , , , , , , , , false, , ,,, , , , , , 
6013,EAV5-LI-25APR2019,3516,false,MI,EAV,, , , , 3,,, ,,,, , , 1.5, 38.26405, 121.68995, , , ,,,,,, ,, , , , , , , , , , , false, , ,,, , , , , , 
6014,SAV6-LI-25APR2019,3516,false,MI,SAV,, , , , 4.5,,, ,,,, , , 4.5, 38.26405, 121.68995, , , ,,,,,, ,, , , , , , , , , , , false, , ,,, , , , , , 
6015,SR6-LI-25APR2019,3516,false,MI,SR,, , , , 4.5,,, ,,,, , , 4.5, 38.26405, 121.68995, , , ,,,,,, ,, , , , , , , , , , , false, , ,,, , , , , , 
6016,MAC4-LI-25APR2019,3517,false,Trawl,MAC,, , 1= with flow, , 6.6,,, ,,11:22,11:32, 10, , , 38.26219, 121.69001, 38.25739, 121.68862, 28945,852054,867719,,,, ,, , , , , , , , , , , false, false, 1.Surface,1.Boat,3, 1, , , , , net 3; CE 1; no veg in sample
6017,ZOOP4-LI-25APR2019,3517,false,Trawl,ZOOP,, , 1= with flow, , 6.6,,, ,,11:22,11:27, 5, , , 38.26219, 121.69001, 38.25995, 121.68884, 26639,26666,32884,,,, ,, , , , , , , , , , , false, false, 1.Surface,1.Boat,1, 1, , , , , 
6018,NT4-LI-25APR2019,3517,false,Trawl,NT,, , 1= with flow, , 6.6,,, ,,11:22,11:27, 5, , , 38.26219, 121.69001, 38.25995, 121.68884, ,852054,867719,,,, ,, , , , , , , , , , , false, false, 1.Surface,1.Boat,1, 1, , , , , net 1; CE 1; no veg in sample
6020,EAV7-LI-25APR2019,3517,false,MI,EAV,, , , , 4,,, ,,,, , , 2, 38.25739, 121.68862, , , ,,,,,, ,, , , , , , , , , , , false, , ,,, , , , , , 
6021,EAV8-LI-25APR2019,3517,false,MI,EAV,, , , , 4,,, ,,,, , , 2, 38.25739, 121.68862, , , ,,,,,, ,, , , , , , , , , , , false, , ,,, , , , , , 
6022,MAC5-LI-25APR2019,3518,false,Trawl,MAC,, , 2= against flow, , 5,,, ,,12:17,12:27, 10, , , 38.26108, 121.6726, 38.26762, 121.67234, ,32885,41459,,,, ,, , , , , , , , , , , false, true, 1.Surface,1.Boat,3, 1, , , , ,  Meter # start for mac was 867725 but end was copied incorrectly and lost.
6023,ZOOP5-LI-25APR2019,3518,false,Trawl,ZOOP,, , 2= against flow, , 5,,, ,,12:17,12:22, 5, , , 38.26108, 121.6726, 38.26452, 121.6725, 26639,32885,41459,,,, ,, , , , , , , , , , , false, false, 1.Surface,1.Boat,1, 1, , , , , net 1; CE 1; veg in sample- NO
6024,NT5-LI-25APR2019,3518,false,Trawl,NT,, , 2= against flow, , 5,,, ,,11:17,11:22, 5, , , 38.26108, 121.6726, 38.26452, 121.6725, ,,,,,, ,, , , , , , , , , , , false, true, 1.Surface,1.Boat,1, 1, , , , , net 1; CE 1; veg in sample- YES
6025,EAV9-LI-25APR2019,3518,false,MI,EAV,, , , , 3,,, ,,,, , , 1.5, 38.26108, 121.6726, , , ,,,,,, ,, , , , , , , , , , , false, , ,,, , , , , , 
6026,PG5-LI-25APR2019,3518,false,MI,PPG,, , , , 4,,, ,,,, , , 4, 38.26108, 121.6726, , , ,,,,,, ,, , , , , , , , , , , false, , ,,, , , , , , 
6027,EAV10-LI-25APR2019,3518,false,MI,EAV,, , , , 3,,, ,,,, , , 1.5, 38.26108, 121.6726, , , ,,,,,, ,, , , , , , , , , , , false, , ,,, , , , , , 
6028,PG6-LI-25APR2019,3518,false,MI,PPG,, , , , 5,,, ,,,, , , 5, 38.26762, 121.67234, , , ,,,,,, ,, , , 85, 10, 5, , , , , , false, , ,,, , , , , , 
6029,MAC6-LI-25APR2019,3519,false,Trawl,MAC,, , 2= against flow, , 4,,, ,,13:16,13:26, 10, , , 38.27715, 121.67045, 38.28267, 121.66904, 28945,892290,917372,,,, ,, , , , , , , , , , , false, true, 1.Surface,1.Boat,3, 1, , , , , net 3; CE 1; veg in sample - YES
6030,ZOOP6-LI-25APR2019,3519,false,Trawl,ZOOP,, , 2= against flow, , 4,,, ,,13:16,13:21, 5, , , 38.27715, 121.67045, 38.27994, 121.66982, 26639,41462,49975,,,, ,, , , , , , , , , , , false, true, 1.Surface,1.Boat,1, 1, , , , , 
6031,NT6-LI-25APR2019,3519,false,Trawl,NT,, , 2= against flow, , 4,,, ,,13:16,13:21, 5, , , 38.27715, 121.67045, 38.27994, 121.66982, ,,,,,, ,, , , , , , , , , , , false, true, 1.Surface,1.Boat,1, 1, , , , , 
6032,MAC7-YF-25APR2019,3520,false,Trawl,MAC,, , 2= against flow, , 2.5,,, ,,14:12,14:22, 10, , , 38.36057, 121.64019, 38.36209, 121.64281, 28945,917387,932215,,,, ,, , , , , , , , , , , false, false, 1.Surface,1.Boat,3, 1, , , , , net 3; CE 1; veg in sample- NO
6033,ZOOP7-YF-25APR2019,3520,false,Trawl,ZOOP,, , 2= against flow, , 2.5,,, ,,14:12,14:17, 5, , , 38.36057, 121.64019, 38.36073, 121.64208, 26639,49976,56346,,,, ,, , , , , , , , , , , false, false, 1.Surface,1.Boat,1, 1, , , , , net 1; CE 1; veg in sample- NO
6034,BEASEI2-11DEC2019,3521,true,Seine,BEASEI,, 1. No twists; snags; or tears, , , 0.6,,9, 14,,08:55,, , , , 38.28105, 121.63741, , , ,,,,,, ,, Crew Members, , , , , , , , , , false, false, ,,, , , , , , 
6035,BEASEI3-11DEC2019,3522,true,Seine,BEASEI,, 1. No twists; snags; or tears, , , 1,,5, 8,,09:38,, , , , 38.29712, 121.69199, , , ,,,,,, ,, Crew Members, , , , , , , , , , false, false, ,,, , , , , , 
6036,BEASEI4-11DEC2019,3523,true,Seine,BEASEI,, 1. No twists; snags; or tears, , , 0.5,,5, 9,,10:14,, , , , 38.33124, 121.68282, , , ,,,,,, ,, Crew Members, , , , , , , , , , false, false, ,,, , , , , , new seine location
6037,BEASEI5-11DEC2019,3524,true,Seine,BEASEI,, 1. No twists; snags; or tears, , , 1,,17, 7,,11:48,, , , , 38.33124, 121.68202, , , ,,,,,, ,, Drag & Drop End, , , , , , , , , , false, false, ,,, , , , , , length ok; deployed at end of channel and length measured after sampling - ED 24AUG2021
6040,BEASEI2-22AUG2019,3382,true,Seine,BEASEI,, 1. No twists; snags; or tears, , , 1,,7, 15,,08:47,, , , , 38.27888, 121.63888, , , ,,,,,, ,105, Crew Members, , , , , , , , , , false, false, ,,, , , , , , 
6041,BEASEI4-06AUG2019,3255,true,Seine,BEASEI,, 2. Partial twist; snag; or tear, , , 1,,13, 11,,11:10,, , , , 38.10378, 121.71056, , , ,,,,,, ,71.5, Crew Members, , , , , , , , , , false, false, ,,, , , , , , Gear ID: BS02; Seine code based on snag
6042,MAC1-YF-23MAY2019,3542,true,Trawl,MAC,, , 1= with flow, , 3.5,,, ,,09:20,09:30, 10, , , 38.36068, 121.64043, 38.36259, 121.94292, 28945,107967,124038,,,, ,, , , , , , , , , , , false, false, 1.Surface,1.Boat,3, 1, , , , , 
6043,LAMOPE8-25SEP2019,3223,false,Seine,LAMOPE,, 1. No twists; snags; or tears, , , 1.7,,, ,,11:53,, , , , 38.08181, 122.01785, , , ,,,,,, ,, Boat, , , , , , , , , , false, , ,,, , , , , , Gear ID: 01; Seine Code added during entry; DMC221006: corrected Latitude to 38.0* from 38.8* 
6044,ZOOP1-YF-23MAY2019,3542,true,Trawl,ZOOP,, , 1= with flow, , 5,,, ,,09:20,09:25, 5, , , 38.36068, 121.64043, 38.3607, 121.64233, 28948,13228,17972,,,, ,, , , , , , , , , , , false, false, 1.Surface,1.Boat,2, 2, , , , , 
6045,NT1-YF-23MAY2019,3542,true,Trawl,NT,, , 1= with flow, , 2,,, ,,09:20,09:25, 5, , , 38.36068, 121.64043, 38.3607, 121.64233, ,,,,,, ,, , , , , , , , , , , false, false, 1.Surface,1.Boat,1, 1, , , , , 
6046,MAC2-YF-23MAY2019,3543,true,Trawl,MAC,, , 2= against flow, , 3.5,,, ,,09:48,09:58, 10, , , 38.36068, 121.64043, 38.36172, 121.64285, 28945,124038,137207,,,, ,, , , , , , , , , , , false, false, 1.Surface,1.Boat,3, 1, , , , , net 3; CE1; no veg
6047,ZOOP2-YF-23MAY2019,3543,true,Trawl,ZOOP,, , 2= against flow, , 3.5,,, ,,09:48,09:53, 5, , , 38.36068, 121.64043, 38.36078, 121.64189, 28948,17972,22508,,,, ,, , , , , , , , , , , false, false, 2.Benthic,2.Hand Tow,2, 2, , , , , net 2; CE2; no veg
6048,NT2-YF-23MAY2019,3543,true,Trawl,NT,, , 2= against flow, , 5,,, ,,09:48,09:53, 5, , , 38.36068, 121.64043, 38.36078, 121.64189, ,,,,,, ,, , , , , , , , , , , false, false, 1.Surface,1.Boat,1, 1, , , , , net 1; CE 1; veg none 
6049,MAC3-YF-23MAY2019,3544,true,Trawl,MAC,, , 2= against flow, , 3.5,,, ,,10:30,10:40, 10, , , 38.36068, 121.64043, 38.36163, 121.64288, 28945,137213,150363,,,, ,, , , , , , , , , , , false, false, 1.Surface,1.Boat,3, 1, , , , , net 3; ce 1; no veg
6050,ZOOP3-YF-23MAY2019,3544,true,Trawl,ZOOP,, , 2= against flow, , 3.5,,, ,,10:30,10:35, 5, , , 38.36068, 121.64043, 38.36075, 121.64199, 28948,22516,26835,,,, ,, , , , , , , , , , , false, false, 1.Surface,1.Boat,2, 2, , , , , net 2; ce 2; no veg
6051,NT3-YF-23MAY2019,3544,true,Trawl,NT,, , 2= against flow, , 3.5,,, ,,10:30,10:35, 5, , , 38.36068, 121.64043, 38.36075, 121.64199, ,,,,,, ,, , , , , , , , , , , false, false, 1.Surface,1.Boat,1, 1, , , , , net 1 ; CE 1; no veg
6052,MAC4-YF-23MAY2019,3545,true,Trawl,MAC,, , 2= against flow, , 3,,, ,,11:02,11:12, 10, , , 38.36064, 121.64037, 38.36224, 121.64278, 28945,150363,166489,,,, ,, , , , , , , , , , , false, false, 1.Surface,1.Boat,3, 1, , , , , net3; ce1; no veg
6053,ZOOP4-YF-23MAY2019,3545,true,Trawl,ZOOP,, , 2= against flow, , 3,,, ,,11:02,11:07, 5, , , 38.36064, 121.64037, 38.36079, 121.64186, 28948,26835,30913,,,, ,, , , , , , , , , , , false, false, 1.Surface,1.Boat,2, 2, , , , , net 2; ce 2; no veg
6054,NT4-YF-23MAY2019,3545,true,Trawl,NT,, , 2= against flow, , 3,,, ,,11:02,11:07, 5, , , 38.36064, 121.64037, 38.36079, 121.64186, ,,,,,, ,, , , , , , , , , , , false, false, 1.Surface,1.Boat,1, 1, , , , , net 1; CE1; no veg
6055,EAV1-YF-23MAY2019,3545,true,MI,EAV,, , , , 1,,, ,,,, , , 0.5, 38.36224, 121.64278, , , ,,,,,, ,, , , , , , , , , , , false, true, ,,, , , , , , 
6056,EAV2-YF-23MAY2019,3545,true,MI,EAV,, , , , 1,,, ,,,, , , 0.5, 38.3613, 121.64297, , , ,,,,,, ,, , , , , , , , , , , false, true, ,,, , , , , , 
6057,EAV3-YF-23MAY2019,3545,true,MI,EAV,, , , , 1.5,,, ,,,, , , 0.5, 38.36073, 121.64201, , , ,,,,,, ,, , , , , , , , , , , false, true, ,,, , , , , , 
6058,EAV4-YF-23MAY2019,3545,true,MI,EAV,, , , , 0.5,,, ,,,, , , 0.5, 38.36088, 121.64143, , , ,,,,,, ,, , , , , , , , , , , false, true, ,,, , , , , , 
6059,PG1-YF-23MAY2019,3545,true,MI,PPG,, , , , 3.8,,, ,,,, , , 3.8, 38.36224, 121.64278, , , ,,,,,, ,, , , 95, 0, 0, 0, 0, 5, , , false, false, ,,, , , , , , 
6060,LAMOPE4-11SEP2019,3023,true,Seine,LAMOPE,, 1. No twists; snags; or tears, , , 2.7,,, ,,09:38,, , , , 38.09183, 121.70795, , , ,,,,,, ,, Crew Members, , , , , , , , , , false, false, ,,, , , , , , Gear ID: LAM01
6061,BEASEI6-11DEC2019,3546,true,Seine,BEASEI,, 1. No twists; snags; or tears, , , 0.8,,6, 10,,12:21,, , , , 38.36517, 121.63763, , , ,,,,,, ,, Crew Members, , , , , , , , , , false, false, ,,, , , , , , lots of floating woody debris w/ Tules-Dan
6062,BEASEI7-11DEC2019,3547,true,Seine,BEASEI,, 1. No twists; snags; or tears, , , 1,,11, 11,,12:59,, , , , 38.3729, 121.63441, , , ,,,,,, ,126.6, Drag & Drop End, , , , , , , , , , false, , ,,, , , , , , DMC221003: corrected GPS longitude to 121.63441
6083,MAC3-BI-28MAR2019,3561,true,Trawl,MAC,, , 1= with flow, , 10,,, ,,11:50,12:00, 10, , , 38.04259, 121.86882, 38.04055, 121.86764, 28945,593219,606579,,,, ,, , , , , , , , , , , false, false, 1.Surface,1.Boat,3, 1, , , , , Net/CE #: 3/1 Tow Type: 1 Drag Method: 1 # Jars: 1 Jar Type: 500ml Veg in Sample: N
6084,ZOOP3-BI-28MAR2019,3561,true,Trawl,ZOOP,, , 1= with flow, , 10,,, ,,11:50,11:55, 5, , , 38.04259, 121.86882, 38.04163, 121.86806, 26639,928722,933833,,,, ,, , , , , , , , , , , false, false, 1.Surface,1.Boat,1, 1, , , , , Net/CE #: 1/1 Tow Type: 1 Drag Method: 1 # Jars: 1 Jar Type: 250ml Veg in Sample: N
6085,NT3-BI-28MAR2019,3561,true,Trawl,NT,, , 1= with flow, , 10,,, ,,11:50,11:55, 5, , , 38.04259, 121.86882, 38.04163, 121.86806, ,,,,,, ,, , , , , , , , , , , false, false, 1.Surface,1.Boat,1, 1, , , , , Net/CE #: 1/1 Tow Type: 1 Drag Method: 1 # Jars: 1 Jar Type: 500ml Veg in Sample: N
6086,EAV1-BI-28MAR2019,3561,true,MI,EAV,, , , , ,,, ,,,, , , , 38.04055, 121.86764, , , ,,,,,, ,, , , , , , , , , , , false, false, ,,, , , , , , 
6087,PG3-BI-28MAR2019,3561,true,MI,PG,, , , , 10,,, ,,,, , , 10, 38.04259, 121.86882, , , ,,,,,, ,, , , 80, 0, 0, 0, 0, 20, , , false, false, ,,, , , , , , 
6088,MAC1-BI-28MAR2019,3562,true,Trawl,MAC,, , 2= against flow, , 5,,, ,,09:34,09:44, 10, , , 38.04119, 121.85641, 38.04264, 121.85493, 28945,576668,586102,,,, ,, , , , , , , , , , , false, true, 1.Surface,1.Boat,3, 1, , , , , Net/CE #: 3/1 Tow Type: 1 Drag Method: 1 # Jars: 1 Jar Type: 1L Veg in Sample: Y
6089,ZOOP1-BI-28MAR2019,3562,true,Trawl,ZOOP,, , 2= against flow, , 5,,, ,,09:34,09:39, 5, , , 38.04119, 121.85641, 38.04128, 121.85452, 26639,921005,925916,,,, ,, , , , , , , , , , , false, false, 1.Surface,1.Boat,1, 1, , , , , Net/CE #: 1/1 Tow Type: 1 Drag Method: 1 # Jars: 1 Jar Type: 250ml Veg in Sample: N
6090,NT1-BI-28MAR2019,3562,true,Trawl,NT,, , 2= against flow, , 5,,, ,,09:34,09:39, 5, , , 38.04119, 121.85641, 38.04128, 121.85452, ,,,,,, ,, , , , , , , , , , , false, false, 1.Surface,1.Boat,1, 1, , , , , Net/CE #: 1/1 Tow Type: 1 Drag Method: 1 # Jars: 1 Jar Type: 500ml Veg in Sample: N
6091,SAV1-BI-28MAR2019,3562,true,MI,SAV,, , , , ,,, ,,,, , , , 38.04119, 121.85641, , , ,,,,,, ,, , , , , , , , , , , false, false, ,,, , , , , , 
6092,SR1-BI-28MAR2019,3562,true,MI,SR,, , , , ,,, ,,,, , , , 38.04119, 121.85641, , , ,,,,,, ,, , , , , , , , , , , false, false, ,,, , , , , , 
6093,FAV1-BI-28MAR2019,3562,true,MI,FAV,, , , , ,,, ,,,, , , 0, 38.04079, 121.85661, , , ,,,,,, ,, , , , , , , , , , , false, false, ,,, , , , , , 
6094,PG1-BI-28MAR2019,3562,true,MI,PG,, , , , 3,,, ,,,, , , 3, 38.04119, 121.85641, , , ,,,,,, ,, , , 100, 0, 0, 0, 0, 0, , , false, false, ,,, , , , , , 
6095,MAC2-BI-28MAR2019,3563,true,Trawl,MAC,, , 1= with flow, , 4.5,,, ,,10:26,10:36, 10, , , , , , , 28945,586102,593219,,,, ,, , , , , , , , , , , false, false, 1.Surface,1.Boat,3, 1, , , , , GPS wonky- deleted because they were unusable. They were (38.04232;121.85528) start to (38.04114;121.85577) end Net/CE #: 3/1 Tow Type: 1 Drag Method: 1  # Jars: 1 Jar Type: 500 ml Veg in Sample: N
6096,ZOOP2-BI-28MAR2019,3563,true,Trawl,ZOOP,, , 1= with flow, , 4.5,,, ,,10:26,10:31, 5, , , , , , , 26639,925916,928722,,,, ,, , , , , , , , , , , false, false, 1.Surface,1.Boat,1, 1, , , , , Net/CE #: 1/1 Tow Type: 1 Drag Method: 1  # Jars: 1 Jar Type: 250 ml Veg in Sample: N GPS wonky- deleted because they were unusable. They were (38.04232;121.85528) start to (38.04176;121.85471) end
6097,NT2-BI-28MAR2019,3563,true,Trawl,NT,, , 1= with flow, , 4.5,,, ,,10:26,10:31, 5, , , , , , , ,,,,,, ,, , , , , , , , , , , false, false, 1.Surface,1.Boat,1, 1, , , , , Net/CE #: 1/1 Tow Type: 1 GPS wonky- deleted because they were unusable. They were (38.04232;121.85528) start to (38.04176;121.85471) end  Drag Method: 1  # Jars:1 Jar Type: 500ml Veg in Sample:N
6098,SAV2-BI-28MAR2019,3563,true,MI,SAV,, , , , ,,, ,,,, , , , 38.04114, 121.85577, , , ,,,,,, ,, , , , , , , , , , , false, false, ,,, , , , , , 
6099,SR2-BI-28MAR2019,3563,true,MI,SR,, , , , 4,,, ,,,, , , 4, 38.04114, 121.85577, , , ,,,,,, ,, , , , , , , , , , , false, false, ,,, , , , , , 
6100,PG2-BI-28MAR2019,3563,true,MI,PG,, , , , 4,,, ,,,, , , 4, 38.04114, 121.85577, , , ,,,,,, ,, , , 100, 0, 0, 0, 0, 0, , , false, false, ,,, , , , , , 
6101,MAC4-BI-28MAR2019,3564,true,Trawl,MAC,, , 2= against flow, , 9,,, ,,12:48,12:58, 10, , , 38.04498, 121.8718, 38.04475, 121.87, 28945,606579,619972,,,, ,, , , , , , , , , , , false, false, 1.Surface,1.Boat,3, 1, , , , , Net/CE #: 3/1 Tow Type: 1 Drag Method: 1  # Jars: 1 Jar Type: 500ml Veg in Sample: N
6102,ZOOP4-BI-28MAR2019,3564,true,Trawl,ZOOP,, , 2= against flow, , 9,,, ,,12:48,12:53, 5, , , 38.04498, 121.8718, 38.04522, 121.87073, 26639,933833,938086,,,, ,, , , , , , , , , , , false, false, 1.Surface,1.Boat,1, 1, , , , , Net/CE #: 1/1 Tow Type: 1 Drag Method: 1  # Jars: 1 Jar Type: 250ml Veg in Sample: N
