FishId,SampleID_key,OrganismId,TotalCatch,PlusCount,IDer,IdDate,PercentSampled,FishCatchNotes,EntryOrder,FishLength,FishWeight,Hai,FinsHai,SkinHai,EyesHai,ParasiteHai,GillsHai,DeformHai,TagYear,TagSerial,AdClip,Mortality,FishLengthComments
11413,7207,211,7,0,,,,,21871,35,0,true,0,0,0,0,0,0,,,false,false,
11413,7207,211,7,0,,,,,21872,41,,true,0,0,0,0,0,0,,,false,false,
11413,7207,211,7,0,,,,,21873,31,,true,0,0,0,0,0,0,,,false,false,
11413,7207,211,7,0,,,,,21874,37,,true,0,0,0,0,0,0,,,false,false,
11413,7207,211,7,0,,,,,21875,32,,true,0,0,0,0,0,0,,,false,false,
11413,7207,211,7,0,,,,,21876,34,,true,0,0,0,0,0,0,,,false,false,
11413,7207,211,7,0,,,,,21877,32,,true,0,0,0,0,0,0,,,false,false,
11420,7207,51,2,0,,,,,21878,48,0,true,0,0,0,0,0,0,,,false,false,
11420,7207,51,2,0,,,,,21879,43,,true,0,0,0,0,0,0,,,false,false,
11422,7207,371,1,1,,,,,21880,,0,true,0,0,0,0,0,0,,,false,false,
11426,7207,526,1,0,,,,Wakasagi brought back in ETOH; confirmed by MA 3/4/2020,21882,32,0,true,0,0,0,0,0,0,,,false,false,Wakasagi brought back in ETOH; confirmed by MA 3/4/2020
11427,7208,505,95,65,,,,,21883,27,,true,0,0,0,0,0,0,,,false,false,
11427,7208,505,95,65,,,,,21884,33,,true,0,0,0,0,0,0,,,false,false,
11427,7208,505,95,65,,,,,21885,28,,true,0,0,0,0,0,0,,,false,false,
11427,7208,505,95,65,,,,,21886,25,,true,0,0,0,0,0,0,,,false,false,
11427,7208,505,95,65,,,,,21887,38,,true,0,0,0,0,0,0,,,false,false,
11427,7208,505,95,65,,,,,21888,32,,true,0,0,0,0,0,0,,,false,false,
11427,7208,505,95,65,,,,,21889,28,,true,0,0,0,0,0,0,,,false,false,
11427,7208,505,95,65,,,,,21890,30,,true,0,0,0,0,0,0,,,false,false,
11427,7208,505,95,65,,,,,21891,29,,true,0,0,0,0,0,0,,,false,false,
11427,7208,505,95,65,,,,,21892,30,,true,0,0,0,0,0,0,,,false,false,
11427,7208,505,95,65,,,,,21893,31,,true,0,0,0,0,0,0,,,false,false,
11427,7208,505,95,65,,,,,21894,35,,true,0,0,0,0,0,0,,,false,false,
11427,7208,505,95,65,,,,,21895,29,,true,0,0,0,0,0,0,,,false,false,
11427,7208,505,95,65,,,,,21896,33,,true,0,0,0,0,0,0,,,false,false,
11427,7208,505,95,65,,,,,21897,30,,true,0,0,0,0,0,0,,,false,false,
11427,7208,505,95,65,,,,,21898,22,,true,0,0,0,0,0,0,,,false,false,
11427,7208,505,95,65,,,,,21899,25,,true,0,0,0,0,0,0,,,false,false,
11427,7208,505,95,65,,,,,21900,30,,true,0,0,0,0,0,0,,,false,false,
11427,7208,505,95,65,,,,,21901,26,,true,0,0,0,0,0,0,,,false,false,
11427,7208,505,95,65,,,,,21902,29,,true,0,0,0,0,0,0,,,false,false,
11427,7208,505,95,65,,,,,21903,28,,true,0,0,0,0,0,0,,,false,false,
11427,7208,505,95,65,,,,,21904,29,,true,0,0,0,0,0,0,,,false,false,
11427,7208,505,95,65,,,,,21905,29,,true,0,0,0,0,0,0,,,false,false,
11427,7208,505,95,65,,,,,21906,37,,true,0,0,0,0,0,0,,,false,false,
11427,7208,505,95,65,,,,,21907,31,,true,0,0,0,0,0,0,,,false,false,
11427,7208,505,95,65,,,,,21908,24,,true,0,0,0,0,0,0,,,false,false,
11427,7208,505,95,65,,,,,21909,26,,true,0,0,0,0,0,0,,,false,false,
11427,7208,505,95,65,,,,,21910,27,,true,0,0,0,0,0,0,,,false,false,
11427,7208,505,95,65,,,,,21911,27,,true,0,0,0,0,0,0,,,false,false,
11427,7208,505,95,65,,,,,21912,28,,true,0,0,0,0,0,0,,,false,false,
11457,7208,15,1,0,,,,,21913,44,0,true,0,0,0,0,0,0,,,false,false,
11458,7208,526,1,0,,,,Wakasagi brought back to the lab in ETOH- confirmed by MA 3/4/20,21914,29,0,true,0,0,0,0,0,0,,,false,false,Wakasagi brought back to the lab in ETOH- confirmed by MA 3/4/20
11459,7208,211,5,0,,,,,21915,31,0,true,0,0,0,0,0,0,,,false,false,
11459,7208,211,5,0,,,,,21916,32,,true,0,0,0,0,0,0,,,false,false,
11459,7208,211,5,0,,,,,21917,35,,true,0,0,0,0,0,0,,,false,false,
11459,7208,211,5,0,,,,,21918,37,,true,0,0,0,0,0,0,,,false,false,
11459,7208,211,5,0,,,,,21919,40,,true,0,0,0,0,0,0,,,false,false,
11464,7209,125,16,16,,,,,21920,,,true,0,0,0,0,0,0,,,false,false,
11465,7209,49,1,0,,,,,21921,39,0,true,0,0,0,0,0,0,,,false,false,
11466,7209,51,27,0,,,,,21922,42,0,true,0,0,0,0,0,0,,,false,false,
11466,7209,51,27,0,,,,,21923,51,,true,0,0,0,0,0,0,,,false,false,
11466,7209,51,27,0,,,,,21924,46,,true,0,0,0,0,0,0,,,false,false,
11466,7209,51,27,0,,,,,21925,41,,true,0,0,0,0,0,0,,,false,false,
11466,7209,51,27,0,,,,,21926,35,,true,0,0,0,0,0,0,,,false,false,
11466,7209,51,27,0,,,,,21927,41,,true,0,0,0,0,0,0,,,false,false,
11466,7209,51,27,0,,,,,21928,40,,true,0,0,0,0,0,0,,,false,false,
11466,7209,51,27,0,,,,,21929,38,,true,0,0,0,0,0,0,,,false,true,
11466,7209,51,27,0,,,,,21930,48,,true,0,0,0,0,0,0,,,false,true,
11466,7209,51,27,0,,,,,21931,39,,true,0,0,0,0,0,0,,,false,true,
11466,7209,51,27,0,,,,,21932,54,,true,0,0,0,0,0,0,,,false,false,
11466,7209,51,27,0,,,,,21933,47,,true,0,0,0,0,0,0,,,false,true,
11466,7209,51,27,0,,,,,21934,50,,true,0,0,0,0,0,0,,,false,false,
11466,7209,51,27,0,,,,,21935,52,,true,0,0,0,0,0,0,,,false,false,
11466,7209,51,27,0,,,,,21936,51,,true,0,0,0,0,0,0,,,false,false,
11466,7209,51,27,0,,,,,21937,53,,true,0,0,0,0,0,0,,,false,true,
11466,7209,51,27,0,,,,,21938,48,,true,0,0,0,0,0,0,,,false,false,
11466,7209,51,27,0,,,,,21939,52,,true,0,0,0,0,0,0,,,false,true,
11466,7209,51,27,0,,,,,21940,163,,true,0,0,0,10,0,0,,,false,false,
11466,7209,51,27,0,,,,,21941,57,,true,0,0,0,0,0,0,,,false,true,
11466,7209,51,27,0,,,,,21942,44,,true,0,0,0,0,0,0,,,false,false,
11466,7209,51,27,0,,,,,21943,48,,true,0,0,0,0,0,0,,,false,false,
11466,7209,51,27,0,,,,,21944,53,,true,0,0,0,0,0,0,,,false,true,
11466,7209,51,27,0,,,,,21945,47,,true,0,0,0,0,0,0,,,false,false,
11466,7209,51,27,0,,,,,21946,50,,true,0,0,0,0,0,0,,,false,true,
11466,7209,51,27,0,,,,,21947,46,,true,0,0,0,0,0,0,,,false,true,
11466,7209,51,27,0,,,,,21948,35,,true,0,0,0,0,0,0,,,false,false,
11493,7209,55,5,0,,,,,21949,87,0,true,0,0,0,0,0,0,,,false,false,
11493,7209,55,5,0,,,,,21950,71,,true,0,0,0,0,0,0,,,false,false,
11493,7209,55,5,0,,,,,21951,76,,true,0,0,0,0,0,0,,,false,false,
11493,7209,55,5,0,,,,,21952,65,,true,0,0,0,0,0,0,,,false,false,
11493,7209,55,5,0,,,,,21953,74,,true,0,0,0,0,0,0,,,false,false,
11498,7209,505,3,0,,,,,21954,34,0,true,0,0,0,0,0,0,,,false,false,
11498,7209,505,3,0,,,,,21955,35,,true,0,0,0,0,0,0,,,false,true,
11498,7209,505,3,0,,,,,21956,28,,true,0,0,0,0,0,0,,,false,true,
11501,7209,529,2,0,,,,,21958,32,,true,0,0,0,0,0,0,,,false,false,
11501,7209,529,2,0,,,,,22561,50,,true,0,0,0,0,0,0,,,false,true,
11503,7209,212,1,0,,,,,21959,57,0,true,0,0,0,10,0,0,,,false,false,
11504,7209,425,2,0,,,,,21960,88,0,true,0,0,0,0,0,0,,,false,false,
11504,7209,425,2,0,,,,,21961,58,,true,0,0,0,0,0,0,,,false,false,
11506,7209,195,2,2,,,,,21962,,0,true,0,0,0,0,0,0,,,false,false,
11507,7209,371,1,1,,,,,21963,0,,true,0,0,0,0,0,0,,,false,false,
11508,5073,329,6,0,,,,,21964,43,,true,0,0,0,0,0,0,,,false,false,
11508,5073,329,6,0,,,,,21965,43,,true,0,0,0,0,0,0,,,false,false,
11508,5073,329,6,0,,,,,21966,34,,true,0,0,0,0,0,0,,,false,false,
11508,5073,329,6,0,,,,,21967,38,,true,0,0,0,0,0,0,,,false,false,
11508,5073,329,6,0,,,,,21968,22,,true,0,0,0,0,0,0,,,false,false,
11508,5073,329,6,0,,,,,21969,26,,true,0,0,0,0,0,0,,,false,false,
11514,7210,436,1,0,,,,,21970,150,,true,0,0,0,0,0,0,,,false,false,Standard Length 131mm
11515,7210,315,157,127,,,,,21971,49,0,true,0,0,0,0,0,0,,,false,false,
11515,7210,315,157,127,,,,,21972,39,,true,0,0,0,0,0,0,,,false,false,
11515,7210,315,157,127,,,,,21973,55,,true,0,0,0,0,0,0,,,false,false,
11515,7210,315,157,127,,,,,21974,36,,true,0,0,0,0,0,0,,,false,false,
11515,7210,315,157,127,,,,,21975,42,,true,0,0,0,0,0,0,,,false,false,
11515,7210,315,157,127,,,,,21976,63,,true,0,0,0,0,0,0,,,false,false,
11515,7210,315,157,127,,,,,21977,48,,true,0,0,0,0,0,0,,,false,false,
11515,7210,315,157,127,,,,,21978,43,,true,0,0,0,0,0,0,,,false,false,
11515,7210,315,157,127,,,,,21979,46,,true,0,0,0,0,0,0,,,false,false,
11515,7210,315,157,127,,,,,21980,32,,true,0,0,0,0,0,0,,,false,false,
11515,7210,315,157,127,,,,,21981,30,,true,0,0,0,0,0,0,,,false,false,
11515,7210,315,157,127,,,,,21982,40,,true,0,0,0,0,0,0,,,false,false,
11515,7210,315,157,127,,,,,21983,42,,true,0,0,0,0,0,0,,,false,false,
11515,7210,315,157,127,,,,,21984,45,,true,0,0,0,0,0,0,,,false,false,
11515,7210,315,157,127,,,,,21985,31,,true,0,0,0,0,0,0,,,false,false,
11515,7210,315,157,127,,,,,21986,45,,true,0,0,0,0,0,0,,,false,false,
11515,7210,315,157,127,,,,,21987,41,,true,0,0,0,0,0,0,,,false,false,
11515,7210,315,157,127,,,,,21988,47,,true,0,0,0,0,0,0,,,false,false,
11515,7210,315,157,127,,,,,21989,58,,true,0,0,0,0,0,0,,,false,false,
11515,7210,315,157,127,,,,,21990,38,,true,0,0,0,0,0,0,,,false,false,
11515,7210,315,157,127,,,,,21991,40,,true,0,0,0,0,0,0,,,false,false,
11515,7210,315,157,127,,,,,21992,33,,true,0,0,0,0,0,0,,,false,false,
11515,7210,315,157,127,,,,,21993,24,,true,0,0,0,0,0,0,,,false,false,
11515,7210,315,157,127,,,,,21994,54,,true,0,0,0,0,0,0,,,false,false,
11515,7210,315,157,127,,,,,21995,42,,true,0,0,0,0,0,0,,,false,false,
11515,7210,315,157,127,,,,,21996,42,,true,0,0,0,0,0,0,,,false,false,
11515,7210,315,157,127,,,,,21997,57,,true,0,0,0,0,0,0,,,false,false,
11515,7210,315,157,127,,,,,21998,52,,true,0,0,0,0,0,0,,,false,false,
11515,7210,315,157,127,,,,,21999,35,,true,0,0,0,0,0,0,,,false,false,
11515,7210,315,157,127,,,,,22000,44,,true,0,0,0,0,0,0,,,false,false,
11545,7210,195,5,5,,,,,22001,0,,true,0,0,0,0,0,0,,,false,false,
11546,7210,505,16,0,,,,,22002,72,0,true,0,0,0,0,0,0,,,false,false,
11546,7210,505,16,0,,,,,22003,67,,true,0,0,0,0,0,0,,,false,false,
11546,7210,505,16,0,,,,,22004,80,,true,0,0,0,0,0,0,,,false,false,
11546,7210,505,16,0,,,,,22005,70,,true,0,0,0,0,0,0,,,false,false,
11546,7210,505,16,0,,,,,22006,78,,true,0,0,0,0,0,0,,,false,false,
11546,7210,505,16,0,,,,,22007,72,,true,0,0,0,0,0,0,,,false,false,
11546,7210,505,16,0,,,,,22008,68,,true,0,0,0,0,0,0,,,false,false,
11546,7210,505,16,0,,,,,22009,62,,true,0,0,0,0,0,0,,,false,false,
11546,7210,505,16,0,,,,,22010,64,,true,0,0,0,0,0,0,,,false,false,
11546,7210,505,16,0,,,,,22011,42,,true,0,0,0,0,0,0,,,false,false,
11546,7210,505,16,0,,,,,22012,61,,true,0,0,0,0,0,0,,,false,false,
11546,7210,505,16,0,,,,,22013,73,,true,0,0,0,0,0,0,,,false,false,
11546,7210,505,16,0,,,,,22014,70,,true,0,0,0,0,0,0,,,false,false,
11546,7210,505,16,0,,,,,22015,63,,true,0,0,0,0,0,0,,,false,false,
11546,7210,505,16,0,,,,,22016,90,,true,0,0,0,0,0,0,,,false,false,
11546,7210,505,16,0,,,,,22017,67,,true,0,0,0,0,0,0,,,false,false,
11562,7210,47,2,0,,,,,22018,79,,true,0,0,0,0,0,0,,,false,false,Standard length 73mm
11562,7210,47,2,0,,,,,22019,89,,true,0,0,0,0,0,0,,,false,false,Standard length 75mm
11564,7210,51,1,0,,,,,22020,75,0,true,0,0,0,0,0,0,,,false,false,
11565,7210,272,4,0,,,,,22021,123,0,true,0,0,0,0,0,0,,,false,false,
11565,7210,272,4,0,,,,,22022,154,,true,0,0,0,0,0,0,,,false,false,
11565,7210,272,4,0,,,,,22023,145,,true,0,0,0,0,0,0,,,false,false,
11565,7210,272,4,0,,,,,22024,136,,true,0,0,0,0,0,0,,,false,false,
11569,7210,329,23,0,,,,,22025,30,0,true,0,0,0,0,0,0,,,false,false,
11569,7210,329,23,0,,,,,22026,34,,true,0,0,0,0,0,0,,,false,false,
11569,7210,329,23,0,,,,,22027,37,,true,0,0,0,0,0,0,,,false,false,
11569,7210,329,23,0,,,,,22028,47,,true,0,0,0,0,0,0,,,false,false,
11569,7210,329,23,0,,,,,22029,48,,true,0,0,0,0,0,0,,,false,false,
11569,7210,329,23,0,,,,,22030,27,,true,0,0,0,0,0,0,,,false,false,
11569,7210,329,23,0,,,,,22031,28,,true,0,0,0,0,0,0,,,false,false,
11569,7210,329,23,0,,,,,22032,27,,true,0,0,0,0,0,0,,,false,false,
11569,7210,329,23,0,,,,,22033,38,,true,0,0,0,0,0,0,,,false,false,
11569,7210,329,23,0,,,,,22034,29,,true,0,0,0,0,0,0,,,false,false,
11569,7210,329,23,0,,,,,22035,33,,true,0,0,0,0,0,0,,,false,false,
11569,7210,329,23,0,,,,,22036,38,,true,0,0,0,0,0,0,,,false,false,
11569,7210,329,23,0,,,,,22037,28,,true,0,0,0,0,0,0,,,false,false,
11569,7210,329,23,0,,,,,22038,27,,true,0,0,0,0,0,0,,,false,false,
11569,7210,329,23,0,,,,,22039,28,,true,0,0,0,0,0,0,,,false,false,
11569,7210,329,23,0,,,,,22040,23,,true,0,0,0,0,0,0,,,false,false,
11569,7210,329,23,0,,,,,22041,23,,true,0,0,0,0,0,0,,,false,false,
11569,7210,329,23,0,,,,,22042,30,,true,0,0,0,0,0,0,,,false,false,
11569,7210,329,23,0,,,,,22043,22,,true,0,0,0,0,0,0,,,false,false,
11569,7210,329,23,0,,,,,22044,24,,true,0,0,0,0,0,0,,,false,false,
11569,7210,329,23,0,,,,,22045,25,,true,0,0,0,0,0,0,,,false,false,
11569,7210,329,23,0,,,,,22046,14,,true,0,0,0,0,0,0,,,false,false,
11569,7210,329,23,0,,,,,22047,29,,true,0,0,0,0,0,0,,,false,false,
11593,7210,233,1,0,,,,,22048,102,0,true,0,0,0,0,0,0,2019,HCH-025,false,false,Picture 2019_HCH_025
11594,7211,51,12,0,,,,,22049,200,,true,0,0,0,0,0,0,,,false,false,
11594,7211,51,12,0,,,,,22050,58,,true,0,0,0,0,0,0,,,false,false,
11594,7211,51,12,0,,,,,22051,66,,true,0,0,0,0,0,0,,,false,false,
11594,7211,51,12,0,,,,,22052,65,,true,0,0,0,0,0,0,,,false,false,
11594,7211,51,12,0,,,,,22053,63,,true,0,0,0,0,0,0,,,false,false,
11594,7211,51,12,0,,,,,22054,72,,true,0,0,0,0,0,0,,,false,false,
11594,7211,51,12,0,,,,,22055,87,,true,0,0,0,0,0,0,,,false,false,
11594,7211,51,12,0,,,,,22056,64,,true,0,0,0,0,0,0,,,false,false,
11594,7211,51,12,0,,,,,22057,68,,true,0,0,0,0,0,0,,,false,false,
11594,7211,51,12,0,,,,,22058,74,,true,0,0,0,0,0,0,,,false,false,
11594,7211,51,12,0,,,,,22059,57,,true,0,0,0,0,0,0,,,false,false,
11594,7211,51,12,0,,,,,22060,66,,true,0,0,0,0,0,0,,,false,false,
11606,7211,505,11,0,,,,,22061,57,0,true,0,0,0,0,0,0,,,false,false,
11606,7211,505,11,0,,,,,22062,57,,true,0,0,0,0,0,0,,,false,false,
11606,7211,505,11,0,,,,,22063,61,,true,0,0,0,0,0,0,,,false,false,
11606,7211,505,11,0,,,,,22064,69,,true,0,0,0,0,0,0,,,false,false,
11606,7211,505,11,0,,,,,22065,63,,true,0,0,0,0,0,0,,,false,false,
11606,7211,505,11,0,,,,,22066,66,,true,0,0,0,0,0,0,,,false,false,
11606,7211,505,11,0,,,,,22067,63,,true,0,0,0,0,0,0,,,false,false,
11606,7211,505,11,0,,,,,22068,67,,true,0,0,0,0,0,0,,,false,false,
11606,7211,505,11,0,,,,,22069,67,,true,0,0,0,0,0,0,,,false,false,
11606,7211,505,11,0,,,,,22070,58,,true,0,0,0,0,0,0,,,false,false,
11606,7211,505,11,0,,,,,22071,64,,true,0,0,0,0,0,0,,,false,false,
11617,7211,315,36,6,,,,,22072,33,0,true,0,0,0,0,0,0,,,false,false,
11617,7211,315,36,6,,,,,22073,51,,true,0,0,0,0,0,0,,,false,false,
11617,7211,315,36,6,,,,,22074,27,,true,0,0,0,0,0,0,,,false,false,
11617,7211,315,36,6,,,,,22075,38,,true,0,0,0,0,0,0,,,false,false,
11617,7211,315,36,6,,,,,22076,36,,true,0,0,0,0,0,0,,,false,false,
11617,7211,315,36,6,,,,,22077,31,,true,0,0,0,0,0,0,,,false,false,
11617,7211,315,36,6,,,,,22078,28,,true,0,0,0,0,0,0,,,false,false,
11617,7211,315,36,6,,,,,22079,30,,true,0,0,0,0,0,0,,,false,false,
11617,7211,315,36,6,,,,,22080,57,,true,0,0,0,0,0,0,,,false,false,
11617,7211,315,36,6,,,,,22081,35,,true,0,0,0,0,0,0,,,false,false,
11617,7211,315,36,6,,,,,22082,37,,true,0,0,0,0,0,0,,,false,false,
11617,7211,315,36,6,,,,,22083,27,,true,0,0,0,0,0,0,,,false,false,
11617,7211,315,36,6,,,,,22084,33,,true,0,0,0,0,0,0,,,false,false,
11617,7211,315,36,6,,,,,22085,38,,true,0,0,0,0,0,0,,,false,false,
11617,7211,315,36,6,,,,,22086,37,,true,0,0,0,0,0,0,,,false,false,
11617,7211,315,36,6,,,,,22087,28,,true,0,0,0,0,0,0,,,false,false,
11617,7211,315,36,6,,,,,22088,31,,true,0,0,0,0,0,0,,,false,false,
11617,7211,315,36,6,,,,,22089,32,,true,0,0,0,0,0,0,,,false,false,
11617,7211,315,36,6,,,,,22090,63,,true,0,0,0,0,0,0,,,false,false,
11617,7211,315,36,6,,,,,22091,33,,true,0,0,0,0,0,0,,,false,false,
11617,7211,315,36,6,,,,,22092,38,,true,0,0,0,0,0,0,,,false,false,
11617,7211,315,36,6,,,,,22093,52,,true,0,0,0,0,0,0,,,false,false,
11617,7211,315,36,6,,,,,22094,44,,true,0,0,0,0,0,0,,,false,false,
11617,7211,315,36,6,,,,,22095,37,,true,0,0,0,0,0,0,,,false,false,
11617,7211,315,36,6,,,,,22096,27,,true,0,0,0,0,0,0,,,false,false,
11617,7211,315,36,6,,,,,22097,36,,true,0,0,0,0,0,0,,,false,false,
11617,7211,315,36,6,,,,,22098,34,,true,0,0,0,0,0,0,,,false,false,
11617,7211,315,36,6,,,,,22099,28,,true,0,0,0,0,0,0,,,false,false,
11617,7211,315,36,6,,,,,22100,33,,true,0,0,0,0,0,0,,,false,false,
11617,7211,315,36,6,,,,,22101,32,,true,0,0,0,0,0,0,,,false,false,
11647,7211,47,6,0,,,,,22102,76,,true,0,0,0,0,0,0,,,false,false,SL= 67mm
11647,7211,47,6,0,,,,,22103,76,,true,0,0,0,0,0,0,,,false,false,SL= 64mm
11647,7211,47,6,0,,,,,22104,67,,true,0,0,0,0,0,0,,,false,false,SL=58mm
11647,7211,47,6,0,,,,,22105,78,,true,0,0,0,0,0,0,,,false,false,SL=69mm
11647,7211,47,6,0,,,,,22106,71,,true,0,0,0,0,0,0,,,false,false,SL=64mm
11647,7211,47,6,0,,,,,22107,77,,true,0,0,0,0,0,0,,,false,false,SL=67mm
11653,7211,55,3,0,,,,,22108,25,0,true,0,0,0,0,0,0,,,false,false,
11653,7211,55,3,0,,,,,22109,41,,true,0,0,0,0,0,0,,,false,false,
11653,7211,55,3,0,,,,,22110,23,,true,0,0,0,0,0,0,,,false,true,
11656,7211,49,1,0,,,,,22111,106,0,true,0,0,0,0,0,0,,,false,false,
11657,7211,329,3,0,,,,,22112,32,0,true,0,0,0,0,0,0,,,false,false,
11657,7211,329,3,0,,,,,22113,18,,true,0,0,0,0,0,0,,,false,false,
11657,7211,329,3,0,,,,,22114,28,,true,0,0,0,0,0,0,,,false,false,
11660,7211,195,22,22,,,,,22115,0,,true,0,0,0,0,0,0,,,false,false,
11661,7212,505,57,27,,,,,22116,75,,true,0,0,0,0,0,0,,,false,false,
11661,7212,505,57,27,,,,,22117,76,,true,0,0,0,0,0,0,,,false,false,
11661,7212,505,57,27,,,,,22118,80,,true,0,0,0,0,0,0,,,false,false,
11661,7212,505,57,27,,,,,22119,78,,true,0,0,0,0,0,0,,,false,false,
11661,7212,505,57,27,,,,,22120,76,,true,0,0,0,0,0,0,,,false,false,
11661,7212,505,57,27,,,,,22121,69,,true,0,0,0,0,0,0,,,false,false,
11661,7212,505,57,27,,,,,22122,87,,true,0,0,0,0,0,0,,,false,false,
11661,7212,505,57,27,,,,,22123,72,,true,0,0,0,0,0,0,,,false,false,
11661,7212,505,57,27,,,,,22124,81,,true,0,0,0,0,0,0,,,false,false,
11661,7212,505,57,27,,,,,22125,70,,true,0,0,0,0,0,0,,,false,false,
11661,7212,505,57,27,,,,,22126,90,,true,0,0,0,0,0,0,,,false,false,
11661,7212,505,57,27,,,,,22127,89,,true,0,0,0,0,0,0,,,false,false,
11661,7212,505,57,27,,,,,22128,78,,true,0,0,0,0,0,0,,,false,false,
11661,7212,505,57,27,,,,,22129,86,,true,0,0,0,0,0,0,,,false,false,
11661,7212,505,57,27,,,,,22130,83,,true,0,0,0,0,0,0,,,false,false,
11661,7212,505,57,27,,,,,22131,77,,true,0,0,0,0,0,0,,,false,false,
11661,7212,505,57,27,,,,,22132,80,,true,0,0,0,0,0,0,,,false,false,
11661,7212,505,57,27,,,,,22133,83,,true,0,0,0,0,0,0,,,false,false,
11661,7212,505,57,27,,,,,22134,73,,true,0,0,0,0,0,0,,,false,false,
11661,7212,505,57,27,,,,,22135,74,,true,0,0,0,0,0,0,,,false,false,
11661,7212,505,57,27,,,,,22136,84,,true,0,0,0,0,0,0,,,false,false,
11661,7212,505,57,27,,,,,22137,44,,true,0,0,0,0,0,0,,,false,false,
11661,7212,505,57,27,,,,,22138,77,,true,0,0,0,0,0,0,,,false,false,
11661,7212,505,57,27,,,,,22139,73,,true,0,0,0,0,0,0,,,false,false,
11661,7212,505,57,27,,,,,22140,54,,true,0,0,0,0,0,0,,,false,false,
11661,7212,505,57,27,,,,,22141,77,,true,0,0,0,0,0,0,,,false,false,
11661,7212,505,57,27,,,,,22142,73,,true,0,0,0,0,0,0,,,false,false,
11661,7212,505,57,27,,,,,22143,77,,true,0,0,0,0,0,0,,,false,true,
11661,7212,505,57,27,,,,,22144,73,,true,0,0,0,0,0,0,,,false,false,
11661,7212,505,57,27,,,,,22145,82,,true,0,0,0,0,0,0,,,false,false,
11691,7212,272,3,0,,,,,22146,118,0,true,0,0,0,0,0,0,,,false,false,
11691,7212,272,3,0,,,,,22147,88,,true,0,0,0,0,0,0,,,false,false,
11691,7212,272,3,0,,,,,22148,84,,true,0,0,0,0,0,0,,,false,false,
11694,7212,233,1,0,,,,,22149,171,0,true,0,0,0,0,0,0,,,false,false,
11695,7212,47,13,0,,,,,22150,66,59,true,0,0,0,0,0,0,,,false,false,
11695,7212,47,13,0,,,,,22151,73,65,true,0,0,0,0,0,0,,,false,false,
11695,7212,47,13,0,,,,,22152,72,63,true,0,0,0,0,0,0,,,false,false,
11695,7212,47,13,0,,,,,22153,87,75,true,0,0,0,0,0,0,,,false,false,
11695,7212,47,13,0,,,,,22154,77,66,true,0,0,0,0,0,0,,,false,false,
11695,7212,47,13,0,,,,,22155,76,68,true,0,0,0,0,0,0,,,false,false,
11695,7212,47,13,0,,,,,22156,67,58,true,0,0,0,0,0,0,,,false,false,
11695,7212,47,13,0,,,,,22157,76,67,true,0,0,0,0,0,0,,,false,false,
11695,7212,47,13,0,,,,,22158,81,69,true,0,0,0,0,0,0,,,false,false,
11695,7212,47,13,0,,,,,22159,78,69,true,0,0,0,0,0,0,,,false,false,
11695,7212,47,13,0,,,,,22160,72,65,true,0,0,0,0,0,0,,,false,false,
11695,7212,47,13,0,,,,,22161,68,59,true,0,0,0,0,0,0,,,false,false,
11695,7212,47,13,0,,,,,22162,84,74,true,0,0,0,0,0,0,,,false,false,
11708,7212,315,59,29,,,,,22163,61,0,true,0,0,0,0,0,0,,,false,false,
11708,7212,315,59,29,,,,,22164,39,,true,0,0,0,0,0,0,,,false,false,
11708,7212,315,59,29,,,,,22165,42,,true,0,0,0,0,0,0,,,false,false,
11708,7212,315,59,29,,,,,22166,54,,true,0,0,0,0,0,0,,,false,false,
11708,7212,315,59,29,,,,,22167,43,,true,0,0,0,0,0,0,,,false,false,
11708,7212,315,59,29,,,,,22168,48,,true,0,0,0,0,0,0,,,false,false,
11708,7212,315,59,29,,,,,22169,48,,true,0,0,0,0,0,0,,,false,false,
11708,7212,315,59,29,,,,,22170,37,,true,0,0,0,0,0,0,,,false,false,
11708,7212,315,59,29,,,,,22171,43,,true,0,0,0,0,0,0,,,false,false,
11708,7212,315,59,29,,,,,22172,44,,true,0,0,0,0,0,0,,,false,false,
11708,7212,315,59,29,,,,,22173,54,,true,0,0,0,0,0,0,,,false,false,
11708,7212,315,59,29,,,,,22174,32,,true,0,0,0,0,0,0,,,false,true,
11708,7212,315,59,29,,,,,22175,38,,true,0,0,0,0,0,0,,,false,false,
11708,7212,315,59,29,,,,,22176,31,,true,0,0,0,0,0,0,,,false,true,
11708,7212,315,59,29,,,,,22177,52,,true,0,0,0,0,0,0,,,false,false,
11708,7212,315,59,29,,,,,22178,44,,true,0,0,0,0,0,0,,,false,false,
11708,7212,315,59,29,,,,,22179,37,,true,0,0,0,0,0,0,,,false,false,
11708,7212,315,59,29,,,,,22180,33,,true,0,0,0,0,0,0,,,false,false,
11708,7212,315,59,29,,,,,22181,29,,true,0,0,0,0,0,0,,,false,false,
11708,7212,315,59,29,,,,,22182,43,,true,0,0,0,0,0,0,,,false,false,
11708,7212,315,59,29,,,,,22183,36,,true,0,0,0,0,0,0,,,false,false,
11708,7212,315,59,29,,,,,22184,41,,true,0,0,0,0,0,0,,,false,false,
11708,7212,315,59,29,,,,,22185,48,,true,0,0,0,0,0,0,,,false,false,
11708,7212,315,59,29,,,,,22186,24,,true,0,0,0,0,0,0,,,false,false,
11708,7212,315,59,29,,,,,22187,52,,true,0,0,0,10,0,0,,,false,false,
